Reg	Orden	Hogar	Fex_c	P3	P4	P5	P6	P7	P8	P8a	P8b	P9	P10	P10n	P10u	Llave_viv	Llave_hog	Fex_c_2011
10	01	01	213.37937703	01	1	64	1	2	2	2	01		100	1	0	200601204943	20060120494301	245.115467642992
10	02	01	213.37937703	02	2	53	1	2	2	2	07		100	1	0	200601204943	20060120494301	245.115467642992
10	03	01	213.37937703	03	1	30	1	1	2	2	01		302	3	2	200601204943	20060120494301	245.115467642992
10	04	01	213.37937703	04	2	32	1	1	2	2	02		611	6	11	200601204943	20060120494301	245.115467642992
10	05	01	213.37937703	05	1	14	5	1	1			1	400	4	0	200601204943	20060120494301	245.115467642992
10	06	01	213.37937703	09	2	44	4	1	2	2	01		302	3	2	200601204943	20060120494301	245.115467642992
10	01	02	320.84313972	01	1	39	1	1	2	2	01		301	3	1	200601204943	20060120494302	245.115467642992
10	02	02	320.84313972	02	2	36	1	1	2	2	07		302	3	2	200601204943	20060120494302	245.115467642992
10	03	02	320.84313972	03	2	16	5	1	1			1	400	4	0	200601204943	20060120494302	245.115467642992
10	04	02	320.84313972	03	1	14	5	1	1			1	406	4	6	200601204943	20060120494302	245.115467642992
10	05	02	320.84313972	03	1	3	5									200601204943	20060120494302	245.115467642992
10	01	01	260.39916113	01	1	63	1	1	2	2	01		305	3	5	200601204944	20060120494401	257.086645351559
10	02	01	260.39916113	02	2	54	1	1	2	2	01		305	3	5	200601204944	20060120494401	257.086645351559
10	03	01	260.39916113	03	1	25	5	1	2	2	06		409	4	9	200601204944	20060120494401	257.086645351559
10	04	01	260.39916113	03	1	22	5	1	2	2	11		409	4	9	200601204944	20060120494401	257.086645351559
10	05	01	260.39916113	03	2	20	5	1	2	2	02		611	6	11	200601204944	20060120494401	257.086645351559
10	06	01	260.39916113	03	2	28	4	1	2	2	01		611	6	11	200601204944	20060120494401	257.086645351559
10	07	01	260.39916113	05	2	5	5	2	1			1	200	2	0	200601204944	20060120494401	257.086645351559
10	01	01	334.11185026	01	1	30	1	1	2	2	01		406	4	6	200601204945	20060120494501	326.733797421174
10	02	01	334.11185026	02	2	28	1	1	2	2	07		406	4	6	200601204945	20060120494501	326.733797421174
10	03	01	334.11185026	03	2	8	5	1	1			1	302	3	2	200601204945	20060120494501	326.733797421174
10	04	01	334.11185026	03	2	6	5	1	1			1	301	3	1	200601204945	20060120494501	326.733797421174
10	05	01	334.11185026	03	2	3	5									200601204945	20060120494501	326.733797421174
10	06	01	334.11185026	03	2	1	5									200601204945	20060120494501	326.733797421174
10	07	01	334.11185026	09	2	13	5	1	1			1	406	4	6	200601204945	20060120494501	326.733797421174
10	08	01	334.11185026	09	2	4	5									200601204945	20060120494501	326.733797421174
10	01	01	320.01912672	01	1	40	1	2	2	2	01		100	1	0	200601204946	20060120494601	321.644562111199
10	02	01	320.01912672	02	2	40	1	2	2	2	01		100	1	0	200601204946	20060120494601	321.644562111199
10	03	01	320.01912672	03	1	19	5	1	2	2	06		301	3	1	200601204946	20060120494601	321.644562111199
10	04	01	320.01912672	03	1	17	5	1	1			1	400	4	0	200601204946	20060120494601	321.644562111199
10	05	01	320.01912672	03	2	15	5	1	1			1	304	3	4	200601204946	20060120494601	321.644562111199
10	06	01	320.01912672	03	1	13	5	1	1			1	302	3	2	200601204946	20060120494601	321.644562111199
10	01	01	312.91164061	01	1	39	1	1	2	2	01		305	3	5	200601204947	20060120494701	311.897294701318
10	02	01	312.91164061	02	2	39	1	1	2	2	02		611	6	11	200601204947	20060120494701	311.897294701318
10	03	01	312.91164061	03	1	9	5	1	1			1	303	3	3	200601204947	20060120494701	311.897294701318
10	04	01	312.91164061	03	1	7	5	1	1			1	301	3	1	200601204947	20060120494701	311.897294701318
10	01	01	324.60542107	01	1	22	5	1	2	2	01		302	3	2	200601204948	20060120494801	327.826803784962
10	02	01	324.60542107	08	1	20	5	2	2	2	01		100	1	0	200601204948	20060120494801	327.826803784962
10	03	01	324.60542107	08	1	19	5	1	2	2	01		304	3	4	200601204948	20060120494801	327.826803784962
10	01	01	352.64846543	01	1	37	1	1	2	2	01		305	3	5	200601204949	20060120494901	353.107699308183
10	02	01	352.64846543	02	2	37	1	1	2	2	02		305	3	5	200601204949	20060120494901	353.107699308183
10	03	01	352.64846543	03	1	17	5	1	2	2	01		305	3	5	200601204949	20060120494901	353.107699308183
10	04	01	352.64846543	03	1	10	5	1	1			1	304	3	4	200601204949	20060120494901	353.107699308183
10	05	01	352.64846543	03	1	9	5	1	1			1	301	3	1	200601204949	20060120494901	353.107699308183
10	06	01	352.64846543	03	1	2	5									200601204949	20060120494901	353.107699308183
10	01	01	197.44764812	01	2	63	1	1	2	2	01		303	3	3	200601204950	20060120495001	195.602503750091
10	02	01	197.44764812	02	1	85	1	2	2	2	07		100	1	0	200601204950	20060120495001	195.602503750091
10	03	01	197.44764812	03	2	26	5	1	2	2	01		611	6	11	200601204950	20060120495001	195.602503750091
10	04	01	197.44764812	05	2	8	5	1	1			1	302	3	2	200601204950	20060120495001	195.602503750091
10	01	01	289.38151282	01	2	54	2	1	2	2	01		611	6	11	200601204951	20060120495101	285.775275201368
10	02	01	289.38151282	02	1	57	2	1	2	2	01		305	3	5	200601204951	20060120495101	285.775275201368
10	03	01	289.38151282	03	1	9	5	1	1			1	304	3	4	200601204951	20060120495101	285.775275201368
10	04	01	289.38151282	03	2	7	5	2	1			1	300	3	0	200601204951	20060120495101	285.775275201368
10	05	01	289.38151282	03	2	4	5									200601204951	20060120495101	285.775275201368
10	01	01	272.53528435	01	1	28	1	1	2	2	01		305	3	5	200601204952	20060120495201	270.085091275106
10	02	01	272.53528435	02	2	32	1	1	2	2	01		611	6	11	200601204952	20060120495201	270.085091275106
10	03	01	272.53528435	08	1	25	5	1	2	2	01		408	4	8	200601204952	20060120495201	270.085091275106
10	01	01	355.09195297	01	2	49	4	2	2	2	01		100	1	0	200601204953	20060120495301	354.537258438928
10	02	01	355.09195297	03	1	18	5	1	2	2	06		409	4	9	200601204953	20060120495301	354.537258438928
10	03	01	355.09195297	03	2	31	4	1	2	2	01		305	3	5	200601204953	20060120495301	354.537258438928
10	04	01	355.09195297	05	1	4	5									200601204953	20060120495301	354.537258438928
10	05	01	355.09195297	05	1	5	5	2	1			1	300	3	0	200601204953	20060120495301	354.537258438928
10	01	01	266.39798906	01	1	28	1	1	2	2	01		610	6	10	200601204954	20060120495401	264.731138976087
10	02	01	266.39798906	02	2	30	1	1	2	2	07		409	4	9	200601204954	20060120495401	264.731138976087
10	03	01	266.39798906	03	2	3	5									200601204954	20060120495401	264.731138976087
10	04	01	266.39798906	03	1	1	5									200601204954	20060120495401	264.731138976087
10	05	01	266.39798906	06	2	56	4	1	2	2	07		409	4	9	200601204954	20060120495401	264.731138976087
10	01	01	221.69264556	01	1	61	1	1	2	2	01		303	3	3	200601204955	20060120495501	222.121730579974
10	02	01	221.69264556	02	2	58	1	1	2	2	07		409	4	9	200601204955	20060120495501	222.121730579974
10	01	01	298.10041977	01	2	45	4	2	2	2	01		100	1	0	200601204956	20060120495601	440.721182737294
10	01	02	341.81092707	01	2	37	4	2	2	2	01		100	1	0	200601204956	20060120495602	440.721182737294
10	02	02	341.81092707	03	1	14	5	1	1			1	406	4	6	200601204956	20060120495602	440.721182737294
10	03	02	341.81092707	03	1	9	5	1	1			1	302	3	2	200601204956	20060120495602	440.721182737294
10	01	03	338.08276393	01	1	42	1	1	2	2	01		302	3	2	200601204956	20060120495603	440.721182737294
10	02	03	338.08276393	02	2	42	1	1	2	2	01		301	3	1	200601204956	20060120495603	440.721182737294
10	03	03	338.08276393	03	1	9	5	1	1			1	301	3	1	200601204956	20060120495603	440.721182737294
10	04	03	338.08276393	03	2	4	5									200601204956	20060120495603	440.721182737294
10	05	03	338.08276393	03	2	2	5									200601204956	20060120495603	440.721182737294
10	01	04	367.6034408	01	2	24	4	1	2	2	01		303	3	3	200601204956	20060120495604	440.721182737294
10	02	04	367.6034408	03	1	6	5	1	1			1	301	3	1	200601204956	20060120495604	440.721182737294
10	01	05	295.98423365	01	1	65	4	1	2	2	07		301	3	1	200601204956	20060120495605	440.721182737294
10	02	05	295.98423365	03	1	18	5	1	1			1	610	6	10	200601204956	20060120495605	440.721182737294
10	01	06	285.31785206	01	1	42	1	1	2	2	01		304	3	4	200601204956	20060120495606	440.721182737294
10	02	06	285.31785206	02	2	42	1	1	2	2	01		304	3	4	200601204956	20060120495606	440.721182737294
10	01	08	281.71620265	01	1	84	4	1	2	2	11		100	1	0	200601204956	20060120495608	440.721182737294
10	01	09	301.47930246	01	1	39	4	1	2	2	01		302	3	2	200601204956	20060120495609	440.721182737294
10	01	11	342.79793218	01	1	23	5	1	2	2	01		611	6	11	200601204956	20060120495611	440.721182737294
10	02	11	342.79793218	08	1	19	5	1	2	2	01		406	4	6	200601204956	20060120495611	440.721182737294
10	01	12	355.86402245	01	1	31	1	1	2	2	01		305	3	5	200601204956	20060120495612	440.721182737294
10	02	12	355.86402245	02	2	26	1	1	2	2	01		305	3	5	200601204956	20060120495612	440.721182737294
10	03	12	355.86402245	03	1	4	5									200601204956	20060120495612	440.721182737294
10	04	12	355.86402245	03	1	2	5									200601204956	20060120495612	440.721182737294
10	05	12	355.86402245	03	2	1	5									200601204956	20060120495612	440.721182737294
10	01	13	369.0889041	01	1	49	4	1	2	2	01		304	3	4	200601204956	20060120495613	440.721182737294
10	02	13	369.0889041	03	2	13	5	1	1			1	304	3	4	200601204956	20060120495613	440.721182737294
10	03	13	369.0889041	03	1	17	5	1	2	2	06		408	4	8	200601204956	20060120495613	440.721182737294
10	04	13	369.0889041	05	1	0	5									200601204956	20060120495613	440.721182737294
10	01	14	325.51513185	01	1	34	1	1	2	2	01		408	4	8	200601204956	20060120495614	440.721182737294
10	02	14	325.51513185	02	2	35	1	1	2	2	07		305	3	5	200601204956	20060120495614	440.721182737294
10	03	14	325.51513185	03	1	17	5	2	2	2	01		100	1	0	200601204956	20060120495614	440.721182737294
10	04	14	325.51513185	03	1	15	5	1	1			1	400	4	0	200601204956	20060120495614	440.721182737294
10	05	14	325.51513185	03	2	8	5	1	1			1	302	3	2	200601204956	20060120495614	440.721182737294
10	01	01	264.49673856	01	1	76	1	1	2	2	11		305	3	5	200601204957	20060120495701	237.902379550546
10	02	01	264.49673856	02	2	68	1	1	2	2	01		305	3	5	200601204957	20060120495701	237.902379550546
10	03	01	264.49673856	05	1	17	5	1	2	2	06		408	4	8	200601204957	20060120495701	237.902379550546
10	04	01	264.49673856	05	1	15	5	1	1			1	407	4	7	200601204957	20060120495701	237.902379550546
10	05	01	264.49673856	05	1	12	5	1	1			1	400	4	0	200601204957	20060120495701	237.902379550546
10	01	02	285.31785206	01	1	53	2	1	2	2	01		611	6	11	200601204957	20060120495702	237.902379550546
10	02	02	285.31785206	02	2	48	2	1	2	2	01		611	6	11	200601204957	20060120495702	237.902379550546
10	01	01	340.68957715	01	1	43	2	1	2	2	01		409	4	9	200601204958	20060120495801	339.16416057884
10	02	01	340.68957715	02	2	38	2	1	2	2	07		611	6	11	200601204958	20060120495801	339.16416057884
10	03	01	340.68957715	03	1	15	5	1	1			1	409	4	9	200601204958	20060120495801	339.16416057884
10	04	01	340.68957715	03	1	11	5	1	1			1	400	4	0	200601204958	20060120495801	339.16416057884
10	05	01	340.68957715	03	2	4	5									200601204958	20060120495801	339.16416057884
10	01	01	263.31205239	01	1	60	3	1	2	2	01		505	5	5	200601204959	20060120495901	257.856022469837
10	02	01	263.31205239	03	1	34	5	1	2	2	11		611	6	11	200601204959	20060120495901	257.856022469837
10	03	01	263.31205239	03	2	33	1	1	2	2	01		505	5	5	200601204959	20060120495901	257.856022469837
10	04	01	263.31205239	04	1	35	1	1	2	2	01		505	5	5	200601204959	20060120495901	257.856022469837
10	05	01	263.31205239	05	2	3	5									200601204959	20060120495901	257.856022469837
10	06	01	263.31205239	05	2	1	5									200601204959	20060120495901	257.856022469837
10	01	01	317.93940768	01	1	33	1	1	2	2	01		305	3	5	200601204960	20060120496001	316.41516741392
10	02	01	317.93940768	02	2	28	1	1	2	2	01		611	6	11	200601204960	20060120496001	316.41516741392
10	03	01	317.93940768	03	1	3	5									200601204960	20060120496001	316.41516741392
10	01	01	329.71840376	01	1	39	1	1	2	2	01		304	3	4	200601204961	20060120496101	326.937461639616
10	02	01	329.71840376	02	2	36	1	1	2	2	07		304	3	4	200601204961	20060120496101	326.937461639616
10	03	01	329.71840376	03	2	4	5									200601204961	20060120496101	326.937461639616
10	04	01	329.71840376	03	1	2	5									200601204961	20060120496101	326.937461639616
10	01	01	338.53117174	01	1	42	1	1	2	2	01		407	4	7	200601204962	20060120496201	336.600269710928
10	02	01	338.53117174	02	2	42	1	1	2	2	07		610	6	10	200601204962	20060120496201	336.600269710928
10	03	01	338.53117174	03	2	19	5	1	2	2	01		611	6	11	200601204962	20060120496201	336.600269710928
10	04	01	338.53117174	03	1	15	5	1	1			1	409	4	9	200601204962	20060120496201	336.600269710928
10	05	01	338.53117174	03	2	4	5									200601204962	20060120496201	336.600269710928
10	01	01	340.44371468	01	1	38	1	1	2	2	01		406	4	6	200601204963	20060120496301	338.499569092622
10	02	01	340.44371468	02	2	24	1	1	2	2	07		409	4	9	200601204963	20060120496301	338.499569092622
10	03	01	340.44371468	03	2	3	5									200601204963	20060120496301	338.499569092622
10	01	01	220.1066554	01	1	65	1	1	2	2	01		303	3	3	200601204964	20060120496401	220.566561295445
10	02	01	220.1066554	02	2	55	1	1	2	2	07		407	4	7	200601204964	20060120496401	220.566561295445
10	03	01	220.1066554	03	2	27	5	1	2	2	01		611	6	11	200601204964	20060120496401	220.566561295445
10	04	01	220.1066554	03	2	26	5	1	2	2	01		611	6	11	200601204964	20060120496401	220.566561295445
10	05	01	220.1066554	03	1	24	5	1	2	2	01		408	4	8	200601204964	20060120496401	220.566561295445
10	06	01	220.1066554	03	1	23	5	1	2	2	01		406	4	6	200601204964	20060120496401	220.566561295445
10	01	01	317.93940768	01	1	37	2	1	2	2	01		611	6	11	200601204965	20060120496501	316.41516741392
10	02	01	317.93940768	02	2	39	2	1	2	2	01		611	6	11	200601204965	20060120496501	316.41516741392
10	03	01	317.93940768	03	1	9	5	1	1			1	304	3	4	200601204965	20060120496501	316.41516741392
10	01	01	353.27639592	01	1	31	1	1	2	2	01		408	4	8	200601204966	20060120496601	347.982050091007
10	02	01	353.27639592	02	2	31	1	1	2	2	07		409	4	9	200601204966	20060120496601	347.982050091007
10	03	01	353.27639592	03	2	10	5	1	1			1	304	3	4	200601204966	20060120496601	347.982050091007
10	04	01	353.27639592	03	2	8	5	1	1			1	301	3	1	200601204966	20060120496601	347.982050091007
10	05	01	353.27639592	03	2	6	5	2	1			2	300	3	0	200601204966	20060120496601	347.982050091007
10	06	01	353.27639592	03	1	2	5									200601204966	20060120496601	347.982050091007
10	01	01	317.93940768	01	1	46	1	1	2	2	01		302	3	2	200601204967	20060120496701	316.41516741392
10	02	01	317.93940768	02	2	36	1	1	2	2	07		409	4	9	200601204967	20060120496701	316.41516741392
10	03	01	317.93940768	03	1	11	5	1	1			1	400	4	0	200601204967	20060120496701	316.41516741392
10	01	01	256.80612005	01	2	60	5	1	2	2	01		303	3	3	200601204968	20060120496801	257.762330910425
10	01	01	268.17929868	01	1	55	2	1	2	2	01		611	6	11	200601204969	20060120496901	266.835126654967
10	02	01	268.17929868	02	2	46	2	1	2	2	07		611	6	11	200601204969	20060120496901	266.835126654967
10	03	01	268.17929868	03	1	7	5	1	1			1	301	3	1	200601204969	20060120496901	266.835126654967
10	01	01	331.81700707	01	1	37	1	1	2	2	01		611	6	11	200601204970	20060120497001	330.696019995819
10	02	01	331.81700707	02	2	40	1	1	2	2	07		611	6	11	200601204970	20060120497001	330.696019995819
10	03	01	331.81700707	03	2	17	5	1	1			1	500	5	0	200601204970	20060120497001	330.696019995819
10	04	01	331.81700707	03	1	8	5	1	1			1	302	3	2	200601204970	20060120497001	330.696019995819
10	05	01	331.81700707	03	1	6	5	2	1			1	300	3	0	200601204970	20060120497001	330.696019995819
10	06	01	331.81700707	03	1	6	5	2	1			1	300	3	0	200601204970	20060120497001	330.696019995819
10	07	01	331.81700707	07	1	75	3	1	2	1	11		305	3	5	200601204970	20060120497001	330.696019995819
10	01	01	258.36045649	01	1	39	1	1	2	2	01		409	4	9	200601204971	20060120497101	255.001975432387
10	02	01	258.36045649	02	2	38	1	1	2	2	07		505	5	5	200601204971	20060120497101	255.001975432387
10	03	01	258.36045649	03	2	5	5	2	1			1	200	2	0	200601204971	20060120497101	255.001975432387
10	04	01	258.36045649	08	1	42	4	1	2	2	01		611	6	11	200601204971	20060120497101	255.001975432387
10	01	01	233.06712177	01	1	45	1	1	2	2	01		406	4	6	200601204972	20060120497201	229.735484654282
10	02	01	233.06712177	02	2	44	1	1	2	2	07		305	3	5	200601204972	20060120497201	229.735484654282
10	03	01	233.06712177	03	2	26	5	1	2	2	07		305	3	5	200601204972	20060120497201	229.735484654282
10	04	01	233.06712177	03	1	25	5	1	2	2	01		611	6	11	200601204972	20060120497201	229.735484654282
10	01	01	148.71076602	01	1	62	2	1	2	2	01		305	3	5	200601204973	20060120497301	147.634012093035
10	02	01	148.71076602	02	2	63	2	1	2	2	07		409	4	9	200601204973	20060120497301	147.634012093035
10	03	01	148.71076602	03	1	28	5	1	1			1	502	5	2	200601204973	20060120497301	147.634012093035
10	04	01	148.71076602	03	1	27	5	1	1			1	505	5	5	200601204973	20060120497301	147.634012093035
10	05	01	148.71076602	08	1	55	5	1	2	2	01		611	6	11	200601204973	20060120497301	147.634012093035
10	01	01	217.78393271	01	2	68	3	1	2	2	07		406	4	6	200601204974	20060120497401	218.158283620396
10	02	01	217.78393271	03	2	48	4	1	2	2	01		611	6	11	200601204974	20060120497401	218.158283620396
10	03	01	217.78393271	03	1	47	4	1	2	2	01		610	6	10	200601204974	20060120497401	218.158283620396
10	04	01	217.78393271	05	1	23	5	1	2	2	01		611	6	11	200601204974	20060120497401	218.158283620396
10	01	01	280.58207966	01	1	26	1	1	2	2	01		611	6	11	200601204975	20060120497501	276.590724738009
10	02	01	280.58207966	02	2	25	1	1	2	2	07		611	6	11	200601204975	20060120497501	276.590724738009
10	03	01	280.58207966	03	2	7	5	1	1			1	302	3	2	200601204975	20060120497501	276.590724738009
10	04	01	280.58207966	03	2	4	5									200601204975	20060120497501	276.590724738009
10	01	01	329.59865183	01	2	37	1	1	2	2	01		611	6	11	200601204976	20060120497601	328.23963517359
10	02	01	329.59865183	02	1	47	1	1	2	2	01		505	5	5	200601204976	20060120497601	328.23963517359
10	03	01	329.59865183	03	2	17	5	1	2	2	07		611	6	11	200601204976	20060120497601	328.23963517359
10	04	01	329.59865183	03	2	14	5	1	1			1	408	4	8	200601204976	20060120497601	328.23963517359
10	05	01	329.59865183	03	1	11	5	1	1			1	406	4	6	200601204976	20060120497601	328.23963517359
10	01	01	231.12573917	01	2	74	3	1	2	2	07		303	3	3	200601204977	20060120497701	231.986329805713
10	01	01	368.39580472	01	1	56	1	1	2	2	01		305	3	5	200601204978	20060120497801	366.022464169145
10	02	01	368.39580472	02	2	51	1	1	2	2	01		305	3	5	200601204978	20060120497801	366.022464169145
10	03	01	368.39580472	03	2	14	5	1	1			1	409	4	9	200601204978	20060120497801	366.022464169145
10	01	01	445.86263333	01	1	34	2	1	2	2	01		611	6	11	200601204979	20060120497901	442.367603416518
10	02	01	445.86263333	02	2	21	2	1	2	2	01		611	6	11	200601204979	20060120497901	442.367603416518
10	03	01	445.86263333	03	1	2	5									200601204979	20060120497901	442.367603416518
10	04	01	445.86263333	03	2	1	5									200601204979	20060120497901	442.367603416518
10	05	01	445.86263333	12	2	42	4	1	2	2	01		611	6	11	200601204979	20060120497901	442.367603416518
10	01	01	425.29351463	01	1	35	2	1	2	2	01		611	6	11	200601204980	20060120498001	420.252620309651
10	02	01	425.29351463	02	2	26	2	1	2	2	01		505	5	5	200601204980	20060120498001	420.252620309651
10	03	01	425.29351463	03	1	3	5									200601204980	20060120498001	420.252620309651
10	04	01	425.29351463	03	2	0	5									200601204980	20060120498001	420.252620309651
10	05	01	425.29351463	12	2	25	5	1	2	2	01		305	3	5	200601204980	20060120498001	420.252620309651
10	06	01	425.29351463	12	2	19	5	1	2	2	01		611	6	11	200601204980	20060120498001	420.252620309651
10	01	01	394.87648549	01	1	32	2	1	2	2	01		611	6	11	200601204981	20060120498101	389.826630500663
10	02	01	394.87648549	02	2	25	2	1	2	2	07		611	6	11	200601204981	20060120498101	389.826630500663
10	03	01	394.87648549	03	1	7	5	1	1			2	301	3	1	200601204981	20060120498101	389.826630500663
10	04	01	394.87648549	03	2	5	5	2	1			2	200	2	0	200601204981	20060120498101	389.826630500663
10	05	01	394.87648549	12	2	30	5	1	2	2	01		611	6	11	200601204981	20060120498101	389.826630500663
10	01	01	394.87648549	01	1	42	2	1	2	2	01		611	6	11	200601204982	20060120498201	389.826630500663
10	02	01	394.87648549	02	2	35	2	1	2	2	07		611	6	11	200601204982	20060120498201	389.826630500663
10	03	01	394.87648549	03	1	9	5	1	1			2	303	3	3	200601204982	20060120498201	389.826630500663
10	04	01	394.87648549	03	2	5	5	2	1			1	200	2	0	200601204982	20060120498201	389.826630500663
10	05	01	394.87648549	12	2	35	5	1	2	2	01		305	3	5	200601204982	20060120498201	389.826630500663
10	01	01	219.50522307	01	1	38	1	1	2	2	11		408	4	8	200601204983	20060120498301	219.867654773291
10	02	01	219.50522307	02	2	56	1	1	2	2	11		304	3	4	200601204983	20060120498301	219.867654773291
10	01	01	336.48368496	01	1	34	1	1	2	2	01		406	4	6	200601204984	20060120498401	335.454414326528
10	02	01	336.48368496	02	2	34	1	1	2	2	07		406	4	6	200601204984	20060120498401	335.454414326528
10	03	01	336.48368496	03	1	13	5	1	1			1	400	4	0	200601204984	20060120498401	335.454414326528
10	04	01	336.48368496	03	1	9	5	1	1			1	302	3	2	200601204984	20060120498401	335.454414326528
10	05	01	336.48368496	03	2	6	5	2	1			1	300	3	0	200601204984	20060120498401	335.454414326528
10	06	01	336.48368496	03	1	1	5									200601204984	20060120498401	335.454414326528
10	01	01	307.34796721	01	1	37	1	1	2	2	01		305	3	5	200601204985	20060120498501	303.714083992864
10	02	01	307.34796721	02	2	32	1	1	2	2	07		304	3	4	200601204985	20060120498501	303.714083992864
10	03	01	307.34796721	03	1	10	5	1	1			1	301	3	1	200601204985	20060120498501	303.714083992864
10	04	01	307.34796721	03	2	9	5	1	1			1	303	3	3	200601204985	20060120498501	303.714083992864
10	05	01	307.34796721	03	2	3	5									200601204985	20060120498501	303.714083992864
10	01	01	347.15588346	01	1	23	1	1	2	2	01		611	6	11	200601204986	20060120498601	348.508922199361
10	02	01	347.15588346	02	2	22	1	1	2	2	02		611	6	11	200601204986	20060120498601	348.508922199361
10	03	01	347.15588346	03	1	5	5	2	1			1	200	2	0	200601204986	20060120498601	348.508922199361
10	01	01	281.1063149	01	1	42	1	1	2	2	01		409	4	9	200601204987	20060120498701	279.383426055171
10	02	01	281.1063149	02	2	38	1	1	2	2	07		409	4	9	200601204987	20060120498701	279.383426055171
10	03	01	281.1063149	03	2	15	5	1	1			1	406	4	6	200601204987	20060120498701	279.383426055171
10	01	01	291.70742197	01	1	41	1	1	2	2	01		407	4	7	200601204988	20060120498801	288.853500328372
10	02	01	291.70742197	02	2	43	1	1	2	2	07		409	4	9	200601204988	20060120498801	288.853500328372
10	03	01	291.70742197	03	2	5	5	2	1			1	200	2	0	200601204988	20060120498801	288.853500328372
10	04	01	291.70742197	08	2	17	5	1	1			1	610	6	10	200601204988	20060120498801	288.853500328372
10	01	01	376.28756327	01	1	32	1	1	2	2	01		505	5	5	200601204989	20060120498901	374.618723141621
10	02	01	376.28756327	02	2	27	1	1	2	2	01		505	5	5	200601204989	20060120498901	374.618723141621
10	03	01	376.28756327	03	1	0	5									200601204989	20060120498901	374.618723141621
10	04	01	376.28756327	09	2	18	5	1	1			1	500	5	0	200601204989	20060120498901	374.618723141621
10	01	01	303.65766585	01	1	56	1	1	2	2	01		611	6	11	200601204990	20060120499001	300.236143931384
10	02	01	303.65766585	02	2	48	1	1	2	2	01		611	6	11	200601204990	20060120499001	300.236143931384
10	03	01	303.65766585	03	2	26	5	1	1			1	504	5	4	200601204990	20060120499001	300.236143931384
10	04	01	303.65766585	03	2	18	5	1	2	2	02		611	6	11	200601204990	20060120499001	300.236143931384
10	01	01	313.01743382	01	1	66	4	1	2	2	01		505	5	5	200601204991	20060120499101	312.287212532389
10	01	01	246.32471387	01	1	65	1	1	2	2	01		305	3	5	200601204992	20060120499201	246.801474135869
10	02	01	246.32471387	02	2	60	1	1	2	2	07		305	3	5	200601204992	20060120499201	246.801474135869
10	01	01	424.30086388	01	1	24	1	1	2	2	01		305	3	5	200601204993	20060120499301	425.954574890504
10	02	01	424.30086388	02	2	18	1	1	2	2	07		305	3	5	200601204993	20060120499301	425.954574890504
10	03	01	424.30086388	03	1	2	5									200601204993	20060120499301	425.954574890504
10	01	01	295.99722744	01	2	55	3	1	2	2	01		611	6	11	200601204994	20060120499401	294.145175163048
10	02	01	295.99722744	03	1	35	1	1	2	2	02		611	6	11	200601204994	20060120499401	294.145175163048
10	03	01	295.99722744	04	2	26	1	1	2	2	07		611	6	11	200601204994	20060120499401	294.145175163048
10	04	01	295.99722744	05	2	4	5									200601204994	20060120499401	294.145175163048
10	05	01	295.99722744	05	1	0	5									200601204994	20060120499401	294.145175163048
10	01	01	342.9330294	01	1	35	2	1	2	2	01		611	6	11	200601204995	20060120499501	338.05471558929
10	02	01	342.9330294	02	2	34	2	1	2	2	07		611	6	11	200601204995	20060120499501	338.05471558929
10	03	01	342.9330294	03	2	11	5	1	1			1	406	4	6	200601204995	20060120499501	338.05471558929
10	04	01	342.9330294	03	2	4	5									200601204995	20060120499501	338.05471558929
10	01	01	246.32471387	01	1	74	2	1	2	2	01		100	1	0	200601204996	20060120499601	246.801474135869
10	02	01	246.32471387	02	2	66	2	1	2	2	01		100	1	0	200601204996	20060120499601	246.801474135869
10	01	01	375.64683248	01	1	37	2	1	2	2	01		610	6	10	200601204997	20060120499701	371.205427737758
10	02	01	375.64683248	02	2	41	2	1	2	2	07		503	5	3	200601204997	20060120499701	371.205427737758
10	03	01	375.64683248	03	2	11	5	1	1			1	406	4	6	200601204997	20060120499701	371.205427737758
10	04	01	375.64683248	03	1	10	5	1	1			1	304	3	4	200601204997	20060120499701	371.205427737758
10	05	01	375.64683248	03	2	7	5	1	1			1	302	3	2	200601204997	20060120499701	371.205427737758
10	01	01	362.68994739	01	1	33	2	1	2	2	01		611	6	11	200601204998	20060120499801	359.630913559567
10	02	01	362.68994739	02	2	27	2	1	2	2	07		611	6	11	200601204998	20060120499801	359.630913559567
10	03	01	362.68994739	03	2	5	5	2	1			1	200	2	0	200601204998	20060120499801	359.630913559567
10	04	01	362.68994739	03	1	0	5									200601204998	20060120499801	359.630913559567
10	01	01	362.68994739	01	1	32	2	1	2	2	01		505	5	5	200601204999	20060120499901	359.630913559567
10	02	01	362.68994739	02	2	31	2	1	2	2	07		505	5	5	200601204999	20060120499901	359.630913559567
10	03	01	362.68994739	03	1	4	5									200601204999	20060120499901	359.630913559567
10	04	01	362.68994739	03	2	3	5									200601204999	20060120499901	359.630913559567
10	01	01	375.64683248	01	1	30	1	1	2	2	01		305	3	5	200601205000	20060120500001	371.205427737758
10	02	01	375.64683248	02	2	26	1	1	2	2	07		406	4	6	200601205000	20060120500001	371.205427737758
10	03	01	375.64683248	03	1	7	5	1	1			1	301	3	1	200601205000	20060120500001	371.205427737758
10	04	01	375.64683248	03	2	3	5									200601205000	20060120500001	371.205427737758
10	05	01	375.64683248	03	2	2	5									200601205000	20060120500001	371.205427737758
