Reg	Orden	Hogar	Fex_c	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	Llave_viv	Llave_hog	Fex_c_2011
50	02	01	829.372288	1	1												200601300643	20060130064301	823.883691887046
50	03	01	829.372288	1	3	2	2	2	2	2							200601300643	20060130064301	823.883691887046
50	04	01	829.372288	1	3	2	2	2	2	2							200601300643	20060130064301	823.883691887046
50	01	01	461.97893367	1	1												200601300644	20060130064401	458.721618016186
50	01	01	1035.6014032	2	1												200601300645	20060130064501	1030.95964966666
50	02	01	1035.6014032	2	1												200601300645	20060130064501	1030.95964966666
50	03	01	1035.6014032	2	3	2	2	2	2	2							200601300645	20060130064501	1030.95964966666
50	05	01	1035.6014032	2	3	2	2	2	2	2							200601300645	20060130064501	1030.95964966666
50	06	01	1035.6014032	2	6												200601300645	20060130064501	1030.95964966666
50	01	01	596.96121389	2	4	2	2	2	2	2							200601300646	20060130064601	598.983185544139
50	02	01	596.96121389	2	5	2	2	2	2	2							200601300646	20060130064601	598.983185544139
50	01	01	1204.259162	1	1												200601300647	20060130064701	1207.77546001569
50	02	01	1204.259162	1	1												200601300647	20060130064701	1207.77546001569
50	01	01	1095.4894383	2	1												200601300648	20060130064801	1103.1520220939
50	02	01	1095.4894383	2	1												200601300648	20060130064801	1103.1520220939
50	03	01	1095.4894383	2	3	2	2	2	2	2							200601300648	20060130064801	1103.1520220939
50	01	01	1133.012334	2	1												200601300649	20060130064901	1140.56554575355
50	02	01	1133.012334	2	1												200601300649	20060130064901	1140.56554575355
50	03	01	1133.012334	2	1												200601300649	20060130064901	1140.56554575355
50	04	01	1133.012334	2	1												200601300649	20060130064901	1140.56554575355
50	05	01	1133.012334	2	1												200601300649	20060130064901	1140.56554575355
50	06	01	1133.012334	2	1												200601300649	20060130064901	1140.56554575355
50	07	01	1133.012334	2	1												200601300649	20060130064901	1140.56554575355
50	08	01	1133.012334	2	3	2	2	2	2	2							200601300649	20060130064901	1140.56554575355
50	01	01	1017.4543904	2	1												200601300650	20060130065001	1028.38662653274
50	02	01	1017.4543904	2	4	2	2	2	2	2							200601300650	20060130065001	1028.38662653274
50	01	01	792.33275384	1	1												200601300651	20060130065101	796.256425111473
50	02	01	792.33275384	1	1												200601300651	20060130065101	796.256425111473
50	03	01	792.33275384	1	3	2	2	2	2	2							200601300651	20060130065101	796.256425111473
50	04	01	792.33275384	1	3	2	2	2	2	2							200601300651	20060130065101	796.256425111473
50	05	01	792.33275384	1	1												200601300651	20060130065101	796.256425111473
50	06	01	792.33275384	1	1												200601300651	20060130065101	796.256425111473
50	01	01	942.70464688	1	1												200601300652	20060130065201	960.272664425718
50	01	01	865.46871697	2	1												200601300653	20060130065301	868.629659801004
50	02	01	865.46871697	2	4	2	2	2	2	2							200601300653	20060130065301	868.629659801004
50	01	01	829.372288	1	1												200601300654	20060130065401	823.883691887046
50	02	01	829.372288	1	4	2	2	2	2	2							200601300654	20060130065401	823.883691887046
50	03	01	829.372288	1	3	2	2	2	2	2							200601300654	20060130065401	823.883691887046
50	04	01	829.372288	1	5	1											200601300654	20060130065401	823.883691887046
50	01	01	643.915225	1	1												200601300655	20060130065501	653.136347659901
50	02	01	643.915225	1	4	2	2	2	2	1	02	1	2				200601300655	20060130065501	653.136347659901
50	04	01	643.915225	1	1												200601300655	20060130065501	653.136347659901
50	01	01	1112.4443709	1	1												200601300656	20060130065601	1129.80079752675
50	02	01	1112.4443709	1	1												200601300656	20060130065601	1129.80079752675
50	03	01	1112.4443709	1	1												200601300656	20060130065601	1129.80079752675
50	01	01	1240.591837	1	1												200601300657	20060130065701	1260.06369406534
50	02	01	1240.591837	1	4	2	2	2	2	2							200601300657	20060130065701	1260.06369406534
50	03	01	1240.591837	1	1												200601300657	20060130065701	1260.06369406534
50	04	01	1240.591837	1	4	2	2	2	2	2							200601300657	20060130065701	1260.06369406534
50	01	01	1030.7416395	1	1												200601300658	20060130065801	1039.54315675282
50	02	01	1030.7416395	1	1												200601300658	20060130065801	1039.54315675282
50	03	01	1030.7416395	1	5	2	2	2	2	2							200601300658	20060130065801	1039.54315675282
50	01	01	1034.8639395	2	5	2	2	2	2	1	13						200601300659	20060130065901	1038.20255990835
50	02	01	1034.8639395	2	4	2	2	2	2	1	12						200601300659	20060130065901	1038.20255990835
50	01	01	1247.0821496	1	1												200601300660	20060130066001	1270.10713206101
50	02	01	1247.0821496	1	1												200601300660	20060130066001	1270.10713206101
50	01	01	752.23219168	1	4	2	2	2	2	2							200601300661	20060130066101	765.391585730009
50	02	01	752.23219168	1	1												200601300661	20060130066101	765.391585730009
50	01	01	1204.259162	1	1												200601300662	20060130066201	1207.77546001569
50	02	01	1204.259162	1	4	2	2	2	2	1	12						200601300662	20060130066201	1207.77546001569
50	01	01	744.50242596	2	1												200601300663	20060130066301	739.119625336531
50	02	01	744.50242596	2	1												200601300663	20060130066301	739.119625336531
50	03	01	744.50242596	2	3	2	2	2	2	2							200601300663	20060130066301	739.119625336531
50	01	01	719.8651006	2	1												200601300664	20060130066401	726.503164206944
50	02	01	719.8651006	2	4	2	2	2	1							1	200601300664	20060130066401	726.503164206944
50	01	01	956.82889164	1	1												200601300665	20060130066501	963.437164347189
50	01	01	829.372288	1	1												200601300666	20060130066601	823.883691887046
50	02	01	829.372288	1	4	2	2	2	2	2							200601300666	20060130066601	823.883691887046
50	03	01	829.372288	1	1												200601300666	20060130066601	823.883691887046
50	04	01	829.372288	1	1												200601300666	20060130066601	823.883691887046
50	01	01	534.69197246	5	1												200601300667	20060130066701	517.888100869562
50	02	01	534.69197246	5	1												200601300667	20060130066701	517.888100869562
50	03	01	534.69197246	5	1												200601300667	20060130066701	517.888100869562
50	04	01	534.69197246	5	5	1											200601300667	20060130066701	517.888100869562
50	05	01	534.69197246	5	2	2	2	2	1							1	200601300667	20060130066701	517.888100869562
50	01	01	882.47211021	1	4	2	2	2	2	2							200601300668	20060130066801	888.12505900479
50	01	01	546.8487957	1	4	2	2	2	2	2							200601300669	20060130066901	543.4856845667
50	02	01	546.8487957	2	5	1											200601300669	20060130066901	543.4856845667
50	01	01	1139.4560454	1	1												200601300670	20060130067001	1148.56131806936
50	02	01	1139.4560454	1	1												200601300670	20060130067001	1148.56131806936
50	03	01	1139.4560454	1	5	2	2	2	2	1	04	2		2			200601300670	20060130067001	1148.56131806936
50	04	01	1139.4560454	1	5	2	2	2	2	1	07	1	2				200601300670	20060130067001	1148.56131806936
50	05	01	1139.4560454	1	3	2	2	2	2	2							200601300670	20060130067001	1148.56131806936
50	07	01	1139.4560454	7	4	2	2	2	2	2							200601300670	20060130067001	1148.56131806936
50	08	01	1139.4560454	7	1												200601300670	20060130067001	1148.56131806936
50	01	01	866.20618063	1	1												200601300671	20060130067101	861.386749559319
50	02	01	866.20618063	1	1												200601300671	20060130067101	861.386749559319
50	03	01	866.20618063	1	1												200601300671	20060130067101	861.386749559319
50	04	01	866.20618063	1	3	2	2	2	2	2							200601300671	20060130067101	861.386749559319
50	05	01	866.20618063	1	5	2	2	2	2	2							200601300671	20060130067101	861.386749559319
50	01	01	998.423009	2	1												200601300672	20060130067201	993.501359000699
50	02	01	998.423009	2	1												200601300672	20060130067201	993.501359000699
50	01	01	581.05379006	1	4	2	2	2	2	2							200601300673	20060130067301	581.806432854572
50	02	01	581.05379006	1	1												200601300673	20060130067301	581.806432854572
50	03	01	581.05379006	1	1												200601300673	20060130067301	581.806432854572
50	05	01	581.05379006	1	3	2	2	2	2	2							200601300673	20060130067301	581.806432854572
50	01	01	1130.8865269	1	4	2	2	2	2	2							200601300674	20060130067401	1142.60092353841
50	02	01	1130.8865269	1	1												200601300674	20060130067401	1142.60092353841
50	03	01	1130.8865269	1	1												200601300674	20060130067401	1142.60092353841
50	05	01	1130.8865269	1	1												200601300674	20060130067401	1142.60092353841
50	01	01	1121.4793611	1	1												200601300675	20060130067501	1163.96485646899
50	01	01	1717.6244229	2	1												200601300676	20060130067601	1719.46418950899
50	02	01	1717.6244229	2	4	2	2	2	1							2	200601300676	20060130067601	1719.46418950899
50	03	01	1717.6244229	2	4	1											200601300676	20060130067601	1719.46418950899
50	06	01	1717.6244229	1	5	2	2	2	1							1	200601300676	20060130067601	1719.46418950899
50	07	01	1717.6244229	2	1												200601300676	20060130067601	1719.46418950899
50	09	01	1717.6244229	2	1												200601300676	20060130067601	1719.46418950899
50	10	01	1717.6244229	2	4	2	2	2	1							1	200601300676	20060130067601	1719.46418950899
50	12	01	1717.6244229	12	4	2	2	2	2	1	12						200601300676	20060130067601	1719.46418950899
50	13	01	1717.6244229	2	3	2	2	2	2	2							200601300676	20060130067601	1719.46418950899
50	14	01	1717.6244229	2	1												200601300676	20060130067601	1719.46418950899
50	15	01	1717.6244229	2	3	2	2	2	2	2							200601300676	20060130067601	1719.46418950899
50	01	01	1199.1878119	2	1												200601300677	20060130067701	1198.28922207435
50	02	01	1199.1878119	2	1												200601300677	20060130067701	1198.28922207435
50	03	01	1199.1878119	2	1												200601300677	20060130067701	1198.28922207435
50	04	01	1199.1878119	2	1												200601300677	20060130067701	1198.28922207435
50	05	01	1199.1878119	2	1												200601300677	20060130067701	1198.28922207435
50	06	01	1199.1878119	2	4	2	2	2	2	2							200601300677	20060130067701	1198.28922207435
50	01	01	1351.9989045	2	1												200601300678	20060130067801	1369.57339659419
50	02	01	1351.9989045	2	4	2	2	2	2	2							200601300678	20060130067801	1369.57339659419
50	05	01	1351.9989045	2	3	2	2	2	2	2							200601300678	20060130067801	1369.57339659419
50	06	01	1351.9989045	2	3	2	2	2	2	2							200601300678	20060130067801	1369.57339659419
50	01	01	985.35624772	1	1												200601300679	20060130067901	1014.27820404671
50	02	01	985.35624772	1	5	2	1										200601300679	20060130067901	1014.27820404671
50	01	01	894.14906433	2	1												200601300680	20060130068001	901.40713276692
50	02	01	894.14906433	2	4	2	2	2	2	2							200601300680	20060130068001	901.40713276692
50	03	01	894.14906433	2	3	2	2	2	2	2							200601300680	20060130068001	901.40713276692
50	01	01	663.28957437	2	6												200601300681	20060130068101	665.536207289949
50	02	01	663.28957437	2	1												200601300681	20060130068101	665.536207289949
50	01	01	979.88304105	1	4	2	2	2	2	1	13						200601300682	20060130068201	997.730955091678
50	02	01	979.88304105	1	5	2	2	2	2	1	02	2		2			200601300682	20060130068201	997.730955091678
50	03	01	979.88304105	1	3	2	2	2	2	2							200601300682	20060130068201	997.730955091678
50	04	01	979.88304105	1	3	2	2	2	2	2							200601300682	20060130068201	997.730955091678
50	01	01	781.3363186	2	1												200601300683	20060130068301	776.622683008804
50	02	01	781.3363186	2	1												200601300683	20060130068301	776.622683008804
50	03	01	781.3363186	2	3	2	2	2	2	2							200601300683	20060130068301	776.622683008804
50	04	01	781.3363186	2	3	2	2	2	2	2							200601300683	20060130068301	776.622683008804
50	01	01	926.4387173	1	1												200601300684	20060130068401	933.534354980246
50	02	01	926.4387173	1	4	2	1										200601300684	20060130068401	933.534354980246
50	03	01	926.4387173	1	3	2	2	2	2	2							200601300684	20060130068401	933.534354980246
50	04	01	926.4387173	1	3	2	2	2	2	2							200601300684	20060130068401	933.534354980246
50	05	01	926.4387173	1	3	2	2	2	2	2							200601300684	20060130068401	933.534354980246
50	01	01	1027.5745089	1	5	2	2	2	2	2							200601300685	20060130068501	1045.03673097623
50	02	01	1027.5745089	1	1												200601300685	20060130068501	1045.03673097623
50	01	01	787.82663123	2	1												200601300686	20060130068601	786.666121004475
50	02	01	787.82663123	2	1												200601300686	20060130068601	786.666121004475
50	01	01	1084.9763646	1	1												200601300687	20060130068701	1093.30453687531
50	02	01	1084.9763646	1	1												200601300687	20060130068701	1093.30453687531
50	03	01	1084.9763646	1	1												200601300687	20060130068701	1093.30453687531
50	04	01	1084.9763646	1	3	2	2	2	2	2							200601300687	20060130068701	1093.30453687531
50	05	01	1084.9763646	1	3	2	2	2	2	2							200601300687	20060130068701	1093.30453687531
50	06	01	1084.9763646	1	3	2	2	2	2	2							200601300687	20060130068701	1093.30453687531
50	07	01	1084.9763646	1	3	2	2	2	2	2							200601300687	20060130068701	1093.30453687531
50	09	01	1084.9763646	9	1												200601300687	20060130068701	1093.30453687531
50	01	01	1003.7829027	2	1												200601300688	20060130068801	1017.59032646295
50	02	01	1003.7829027	2	1												200601300688	20060130068801	1017.59032646295
50	01	01	1003.7829027	1	1												200601300689	20060130068901	1017.59032646295
50	02	01	1003.7829027	1	1												200601300689	20060130068901	1017.59032646295
50	01	01	1253.1329058	2	1												200601300690	20060130069001	1284.90552360172
50	02	01	1253.1329058	2	1												200601300690	20060130069001	1284.90552360172
50	03	01	1253.1329058	2	3	2	2	2	2	2							200601300690	20060130069001	1284.90552360172
50	04	01	1253.1329058	2	3	2	2	2	2	2							200601300690	20060130069001	1284.90552360172
50	05	01	1253.1329058	2	3	2	2	2	2	2							200601300690	20060130069001	1284.90552360172
50	06	01	1253.1329058	2	3	2	2	2	2	2							200601300690	20060130069001	1284.90552360172
50	01	01	1355.5073788	1	1												200601300691	20060130069101	1374.37981297863
50	02	01	1355.5073788	1	4	2	2	2	2	1	02	1	2				200601300691	20060130069101	1374.37981297863
50	04	01	1355.5073788	1	1												200601300691	20060130069101	1374.37981297863
50	05	01	1355.5073788	1	4	2	2	2	2	2							200601300691	20060130069101	1374.37981297863
50	07	01	1355.5073788	1	3	2	2	2	2	2							200601300691	20060130069101	1374.37981297863
50	01	01	2108.7194881	1	1												200601300692	20060130069201	2121.13783425873
50	02	01	2108.7194881	1	1												200601300692	20060130069201	2121.13783425873
50	03	01	2108.7194881	1	1												200601300692	20060130069201	2121.13783425873
50	04	01	2108.7194881	1	3	2	2	2	2	2							200601300692	20060130069201	2121.13783425873
50	05	01	2108.7194881	1	3	2	2	2	2	2							200601300692	20060130069201	2121.13783425873
50	01	01	781.2801402	1	1												200601300693	20060130069301	777.789261118212
50	02	01	781.2801402	1	1												200601300693	20060130069301	777.789261118212
50	01	01	1594.7180088	1	1												200601300694	20060130069401	1605.73181870253
50	01	01	1131.4291511	2	1												200601300695	20060130069501	1162.63839937893
50	02	01	1131.4291511	2	4	2	2	2	2	2							200601300695	20060130069501	1162.63839937893
50	03	01	1131.4291511	2	3	2	2	2	2	2							200601300695	20060130069501	1162.63839937893
50	04	01	1131.4291511	2	3	2	2	2	2	2							200601300695	20060130069501	1162.63839937893
50	01	01	781.3363186	1	5	2	1										200601300696	20060130069601	776.622683008804
50	02	01	781.3363186	2	1												200601300696	20060130069601	776.622683008804
50	03	01	781.3363186	2	3	2	2	2	2	2							200601300696	20060130069601	776.622683008804
50	04	01	781.3363186	2	3	2	2	2	2	2							200601300696	20060130069601	776.622683008804
50	01	01	872.69649327	3	1												200601300697	20060130069701	871.43018755499
50	02	01	872.69649327	3	4	2	2	2	2	2							200601300697	20060130069701	871.43018755499
50	03	01	872.69649327	3	5	2	2	2	2	2							200601300697	20060130069701	871.43018755499
50	01	01	713.07688768	1	4	2	2	2	2	2							200601300698	20060130069801	718.552158897449
50	01	01	1048.142472	2	1												200601300699	20060130069901	1055.80147920303
50	02	01	1048.142472	2	4	2	2	2	2	2							200601300699	20060130069901	1055.80147920303
50	03	01	1048.142472	2	4	2	2	2	2	2							200601300699	20060130069901	1055.80147920303
50	05	01	1048.142472	2	1												200601300699	20060130069901	1055.80147920303
50	06	01	1048.142472	2	3	2	2	2	2	2							200601300699	20060130069901	1055.80147920303
50	07	01	1048.142472	2	3	2	2	2	2	2							200601300699	20060130069901	1055.80147920303
50	08	01	1048.142472	2	3	2	2	2	2	2							200601300699	20060130069901	1055.80147920303
50	01	01	640.58331945	1	1												200601300700	20060130070001	644.437248525908
50	02	01	640.58331945	1	1												200601300700	20060130070001	644.437248525908
50	03	01	640.58331945	1	1												200601300700	20060130070001	644.437248525908
50	04	01	640.58331945	1	3	2	2	2	2	2							200601300700	20060130070001	644.437248525908
50	01	01	659.63256393	1	1												200601300701	20060130070101	654.355558786016
50	02	01	659.63256393	1	1												200601300701	20060130070101	654.355558786016
50	01	01	828.63482433	1	1												200601300702	20060130070201	831.126602128731
50	01	01	956.82889164	1	1												200601300703	20060130070301	963.437164347189
50	01	01	974.4746867	1	1												200601300704	20060130070401	980.795363858488
50	02	01	974.4746867	1	1												200601300704	20060130070401	980.795363858488
50	03	01	974.4746867	1	3	2	2	2	2	2							200601300704	20060130070401	980.795363858488
50	04	01	974.4746867	1	3	2	2	2	2	2							200601300704	20060130070401	980.795363858488
50	05	01	974.4746867	1	3	2	2	2	2	2							200601300704	20060130070401	980.795363858488
50	01	01	546.8487957	1	4	2	2	2	2	2							200601300705	20060130070501	543.4856845667
50	02	01	546.8487957	1	1												200601300705	20060130070501	543.4856845667
50	01	01	819.57361928	4	5	2	1										200601300706	20060130070601	835.571863080032
50	04	01	819.57361928	4	6												200601300706	20060130070601	835.571863080032
50	01	01	940.04349277	1	1												200601300707	20060130070701	948.6857069869
50	02	01	940.04349277	2	6												200601300707	20060130070701	948.6857069869
50	01	01	1148.6090487	2	5	2	2	2	2	2							200601300708	20060130070801	1147.92979133236
50	02	01	1148.6090487	2	4	2	2	2	2	2							200601300708	20060130070801	1147.92979133236
50	03	01	1148.6090487	2	5	2	2	2	1							1	200601300708	20060130070801	1147.92979133236
50	04	01	1148.6090487	2	2	2	2	2	1							1	200601300708	20060130070801	1147.92979133236
50	01	01	1097.4980049	2	1												200601300709	20060130070901	1095.65455736905
50	02	01	1097.4980049	2	4	2	2	2	2	2							200601300709	20060130070901	1095.65455736905
50	03	01	1097.4980049	2	5	1											200601300709	20060130070901	1095.65455736905
50	04	01	1097.4980049	2	3	2	2	2	2	2							200601300709	20060130070901	1095.65455736905
50	05	01	1097.4980049	2	3	2	2	2	2	2							200601300709	20060130070901	1095.65455736905
50	01	01	959.9005394	1	4	2	2	2	2	1	12						200601300710	20060130071001	963.854515914434
50	02	01	959.9005394	1	3	2	2	2	2	2							200601300710	20060130071001	963.854515914434
50	03	01	959.9005394	1	3	2	2	2	2	2							200601300710	20060130071001	963.854515914434
50	01	01	749.15598007	1	5	2	1										200601300711	20060130071101	756.571648113991
50	02	01	749.15598007	2	5	2	2	2	2	2							200601300711	20060130071101	756.571648113991
50	03	01	749.15598007	1	1												200601300711	20060130071101	756.571648113991
50	04	01	749.15598007	1	5	2	2	2	2	2							200601300711	20060130071101	756.571648113991
50	01	01	954.69804307	3	1												200601300712	20060130071201	962.638648281916
50	02	01	954.69804307	2	4	1											200601300712	20060130071201	962.638648281916
50	03	01	954.69804307	3	4	1											200601300712	20060130071201	962.638648281916
50	01	01	1133.6291625	2	1												200601300713	20060130071301	1125.51753458205
50	02	01	1133.6291625	2	4	2	2	2	2	2							200601300713	20060130071301	1125.51753458205
50	03	01	1133.6291625	2	1												200601300713	20060130071301	1125.51753458205
50	04	01	1133.6291625	2	1												200601300713	20060130071301	1125.51753458205
50	05	01	1133.6291625	2	5	1											200601300713	20060130071301	1125.51753458205
50	01	01	940.04349277	2	6												200601300714	20060130071401	948.6857069869
50	02	01	940.04349277	2	6												200601300714	20060130071401	948.6857069869
50	01	01	754.89301025	2	1												200601300715	20060130071501	747.361389776203
50	02	01	754.89301025	2	4	1											200601300715	20060130071501	747.361389776203
50	03	01	754.89301025	2	1												200601300715	20060130071501	747.361389776203
50	04	01	754.89301025	2	4	2	1										200601300715	20060130071501	747.361389776203
50	06	01	754.89301025	2	4	2	2	2	1							1	200601300715	20060130071501	747.361389776203
50	08	01	754.89301025	2	3	1											200601300715	20060130071501	747.361389776203
50	09	01	754.89301025	2	3	2	2	2	2	2							200601300715	20060130071501	747.361389776203
50	01	01	918.2518493	3	1												200601300716	20060130071601	918.452149656775
50	02	01	918.2518493	3	1												200601300716	20060130071601	918.452149656775
50	03	01	918.2518493	3	4	2	2	2	2	1	12						200601300716	20060130071601	918.452149656775
50	04	01	918.2518493	3	1												200601300716	20060130071601	918.452149656775
50	01	01	864.42673057	2	1												200601300717	20060130071701	865.724038128874
50	02	01	864.42673057	2	1												200601300717	20060130071701	865.724038128874
50	01	01	869.94426308	1	1												200601300718	20060130071801	881.263427173531
50	01	01	984.14930667	3	1												200601300719	20060130071901	983.086220654943
50	02	01	984.14930667	3	4	2	2	2	2	2							200601300719	20060130071901	983.086220654943
50	03	01	984.14930667	3	1												200601300719	20060130071901	983.086220654943
50	04	01	984.14930667	3	1												200601300719	20060130071901	983.086220654943
50	01	01	1084.4527154	2	5	2	1										200601300720	20060130072001	1088.30704902133
50	02	01	1084.4527154	2	4	2	2	2	2	2							200601300720	20060130072001	1088.30704902133
50	03	01	1084.4527154	2	5	2	2	2	2	2							200601300720	20060130072001	1088.30704902133
50	01	01	1220.446	1	1												200601300721	20060130072101	1215.39559730069
50	02	01	1220.446	2	4	2	2	2	2	2							200601300721	20060130072101	1215.39559730069
50	03	01	1220.446	1	5	2	2	2	2	2							200601300721	20060130072101	1215.39559730069
50	01	01	1078.5098191	1	1												200601300722	20060130072201	1080.50751151899
50	02	01	1078.5098191	2	4	2	2	2	2	2							200601300722	20060130072201	1080.50751151899
50	03	01	1078.5098191	2	1												200601300722	20060130072201	1080.50751151899
50	01	01	810.42068361	2	1												200601300723	20060130072301	821.423201987327
50	02	01	810.42068361	2	4	2	2	2	2	1	09	2		2			200601300723	20060130072301	821.423201987327
50	01	01	1004.1998261	2	1												200601300724	20060130072401	1008.30844929794
50	02	01	1004.1998261	2	4	1											200601300724	20060130072401	1008.30844929794
50	03	01	1004.1998261	2	1												200601300724	20060130072401	1008.30844929794
50	01	01	1143.9762949	1	4	2	2	2	2	2							200601300725	20060130072501	1148.14727420753
50	02	01	1143.9762949	1	1												200601300725	20060130072501	1148.14727420753
50	01	01	837.39890552	1	1												200601300726	20060130072601	837.137518107625
50	02	01	837.39890552	1	1												200601300726	20060130072601	837.137518107625
50	01	01	1132.5124927	2	5	2	2	2	2	2							200601300727	20060130072701	1127.55393392001
50	02	01	1132.5124927	2	4	1											200601300727	20060130072701	1127.55393392001
50	03	01	1132.5124927	2	1												200601300727	20060130072701	1127.55393392001
50	04	01	1132.5124927	2	1												200601300727	20060130072701	1127.55393392001
50	05	01	1132.5124927	2	6												200601300727	20060130072701	1127.55393392001
50	01	01	1114.6409766	5	5	2	1										200601300728	20060130072801	1110.370488732
50	02	01	1114.6409766	5	1												200601300728	20060130072801	1110.370488732
50	05	01	1114.6409766	5	1												200601300728	20060130072801	1110.370488732
50	01	01	478.22303223	1	1												200601300729	20060130072901	478.408984240016
50	02	01	478.22303223	2	4	2	1										200601300729	20060130072901	478.408984240016
50	03	01	478.22303223	2	6												200601300729	20060130072901	478.408984240016
50	04	01	478.22303223	2	5	2	2	2	2	2							200601300729	20060130072901	478.408984240016
50	05	01	478.22303223	2	1												200601300729	20060130072901	478.408984240016
50	06	01	478.22303223	2	4	2	2	2	2	2							200601300729	20060130072901	478.408984240016
50	07	01	478.22303223	2	4	2	2	2	2	1	02	2		2			200601300729	20060130072901	478.408984240016
50	01	01	940.04349277	1	6												200601300730	20060130073001	948.6857069869
50	02	01	940.04349277	2	1												200601300730	20060130073001	948.6857069869
50	01	01	1084.4527154	2	1												200601300731	20060130073101	1088.30704902133
50	02	01	1084.4527154	2	1												200601300731	20060130073101	1088.30704902133
50	03	01	1084.4527154	2	3	2	2	2	2	2							200601300731	20060130073101	1088.30704902133
50	01	01	638.09037523	1	4	1											200601300732	20060130073201	647.46188065484
50	02	01	638.09037523	1	5	2	1										200601300732	20060130073201	647.46188065484
50	03	01	638.09037523	1	4	2	1										200601300732	20060130073201	647.46188065484
50	04	01	638.09037523	1	5	2	2	2	2	2							200601300732	20060130073201	647.46188065484
50	05	01	638.09037523	1	5	2	2	2	2	2							200601300732	20060130073201	647.46188065484
50	01	01	888.93244891	1	4	1											200601300733	20060130073301	896.410473023585
50	02	01	888.93244891	1	1												200601300733	20060130073301	896.410473023585
50	03	01	888.93244891	1	5	2	2	2	1							1	200601300733	20060130073301	896.410473023585
50	01	01	1349.6728727	3	5	2	1										200601300734	20060130073401	1320.56268927686
50	02	01	1349.6728727	3	4	2	2	1									200601300734	20060130073401	1320.56268927686
50	03	01	1349.6728727	3	1												200601300734	20060130073401	1320.56268927686
50	04	01	1349.6728727	3	1												200601300734	20060130073401	1320.56268927686
50	05	01	1349.6728727	3	1												200601300734	20060130073401	1320.56268927686
50	06	01	1349.6728727	3	5	2	2	1									200601300734	20060130073401	1320.56268927686
50	07	01	1349.6728727	3	2	2	2	1									200601300734	20060130073401	1320.56268927686
50	08	01	1349.6728727	3	5	2	2	2	2	2							200601300734	20060130073401	1320.56268927686
50	09	01	1349.6728727	3	5	2	2	2	2	2							200601300734	20060130073401	1320.56268927686
50	01	01	1332.4913315	2	1												200601300735	20060130073501	1322.16912991
50	02	01	1332.4913315	2	1												200601300735	20060130073501	1322.16912991
50	03	01	1332.4913315	2	1												200601300735	20060130073501	1322.16912991
50	04	01	1332.4913315	2	1												200601300735	20060130073501	1322.16912991
50	05	01	1332.4913315	2	3	2	2	2	2	2							200601300735	20060130073501	1322.16912991
50	01	01	1005.0686869	1	5	2	1										200601300736	20060130073601	1008.33021237542
50	02	01	1005.0686869	1	4	2	2	2	2	2							200601300736	20060130073601	1008.33021237542
50	01	01	773.84262664	2	1												200601300737	20060130073701	778.830807622348
50	02	01	773.84262664	2	4	2	2	2	2	2							200601300737	20060130073701	778.830807622348
50	03	01	773.84262664	2	3	2	2	2	2	2							200601300737	20060130073701	778.830807622348
50	01	01	940.04349277	2	6												200601300738	20060130073801	948.6857069869
50	02	01	940.04349277	2	4	2	2	2	2	2							200601300738	20060130073801	948.6857069869
50	01	01	970.23175396	2	1												200601300739	20060130073901	970.749146697569
50	02	01	970.23175396	2	4	2	2	2	2	1	02	2		2			200601300739	20060130073901	970.749146697569
50	01	01	970.23175396	1	1												200601300740	20060130074001	849.481278220088
50	02	01	970.23175396	1	4	2	2	1									200601300740	20060130074001	849.481278220088
50	01	02	940.04349277	1	1												200601300740	20060130074002	849.481278220088
50	02	02	940.04349277	1	6												200601300740	20060130074002	849.481278220088
50	01	03	835.10733018	1	4	2	2	2	2	2							200601300740	20060130074003	849.481278220088
50	01	01	970.23175396	2	1												200601300741	20060130074101	970.749146697569
50	02	01	970.23175396	2	4	1											200601300741	20060130074101	970.749146697569
50	01	01	800.27039727	1	4	2	1										200601300742	20060130074201	806.101295817838
50	01	01	906.62587194	3	5	2	2	2	2	2							200601300743	20060130074301	899.570232311341
50	02	01	906.62587194	3	1												200601300743	20060130074301	899.570232311341
50	03	01	906.62587194	3	4	2	2	2	2	2							200601300743	20060130074301	899.570232311341
50	01	01	815.72222841	1	4	2	2	2	2	2							200601300744	20060130074401	823.033334771521
50	01	01	661.36448903	2	1												200601300745	20060130074501	670.343375042032
50	02	01	661.36448903	2	4	2	2	2	2	1	09	1	2				200601300745	20060130074501	670.343375042032
50	01	01	767.14649173	1	6												200601300746	20060130074601	725.365047784872
50	02	01	767.14649173	1	6												200601300746	20060130074601	725.365047784872
50	01	02	731.95649244	1	5	2	1										200601300746	20060130074602	725.365047784872
50	01	01	849.69771506	2	1												200601300747	20060130074701	847.244057594918
50	02	01	849.69771506	2	1												200601300747	20060130074701	847.244057594918
50	01	01	767.14649173	1	5	2	2	2	2	2							200601300748	20060130074801	774.199191278196
50	02	01	767.14649173	1	4	2	2	2	2	2							200601300748	20060130074801	774.199191278196
50	01	01	733.86707092	2	1												200601300749	20060130074901	737.165191479255
50	02	01	733.86707092	2	4	2	2	2	2	1	02	1	2				200601300749	20060130074901	737.165191479255
50	01	01	815.72222841	1	1												200601300750	20060130075001	823.033334771521
50	01	01	660.99978536	1	2	2	2	2	1							1	200601300751	20060130075101	659.95520919119
50	02	01	660.99978536	2	4	2	2	2	2	2							200601300751	20060130075101	659.95520919119
