Reg	Orden	Hogar	Fex_c	P60	P61	P61a	P62	P63	P64	P64a	Valor65a	Valor65b	Valor65c	Valor66a	Valor66b	Valor66c	Llave_viv	Llave_hog	Fex_c_2011
80	04	01	210.66514395	2				2			0	0	0	0	0	0	200601202708	20060120270801	207.427698586074
80	01	01	234.55417634	1	4	5	2				0	360000	960000	0	0	0	200601202709	20060120270901	236.943325132148
80	02	01	234.55417634	1	4	8	2				0	0	0	0	0	0	200601202709	20060120270901	236.943325132148
80	01	01	244.4433504	1	3	5	2				0	0	98	0	0	0	200601202710	20060120271001	243.680547813471
80	01	01	237.38998174	1	3	5	2				0	0	600000	0	0	0	200601202712	20060120271201	238.491846855544
80	02	01	237.38998174	1	3	5	2				0	0	550000	1800000	0	0	200601202712	20060120271201	238.491846855544
80	02	01	226.07112825	1	2	6	1		1	01	0	0	0	0	0	0	200601202713	20060120271301	227.626256550905
80	02	01	220.97927763	2				2			0	0	0	0	0	0	200601202715	20060120271501	218.995807754074
80	03	01	220.97927763	2				2			0	0	0	0	0	0	200601202715	20060120271501	218.995807754074
80	02	01	464.82467845	2				2			0	0	0	0	0	0	200601202716	20060120271601	462.300719616153
80	02	01	454.38011233	2				2			0	0	0	0	0	0	200601202717	20060120271701	456.425398873814
80	03	01	454.38011233	2				2			0	0	0	0	0	0	200601202717	20060120271701	456.425398873814
80	01	01	492.06394428	1	4	3	2				0	0	0	98	0	0	200601202719	20060120271901	496.849815900544
80	01	01	241.91315402	1	4	4	2				0	0	0	500000	0	0	200601202721	20060120272101	240.831676074822
80	03	01	200.71360176	2				2			0	0	0	0	0	0	200601202722	20060120272201	200.933906361762
80	04	01	200.71360176	2				2			0	0	0	0	0	0	200601202722	20060120272201	200.933906361762
80	07	01	200.71360176	2				2			0	0	0	800000	0	0	200601202722	20060120272201	200.933906361762
80	08	01	200.71360176	2				2			0	0	0	800000	0	0	200601202722	20060120272201	200.933906361762
80	02	01	207.19259823	2				2			0	0	0	0	0	0	200601202723	20060120272301	159.447302243191
80	05	01	207.19259823	2				2			0	0	0	0	0	0	200601202723	20060120272301	159.447302243191
80	06	01	207.19259823	2				2			0	0	0	0	0	0	200601202723	20060120272301	159.447302243191
80	04	02	187.16305512	2				2			0	0	0	0	0	0	200601202723	20060120272302	159.447302243191
80	05	02	187.16305512	2				2			0	0	0	0	0	0	200601202723	20060120272302	159.447302243191
80	06	02	187.16305512	2				2			0	0	0	0	0	0	200601202723	20060120272302	159.447302243191
80	02	01	246.70673085	2				2			0	0	0	0	0	0	200601202726	20060120272601	248.295395224883
80	03	01	246.70673085	2				2			0	0	0	0	0	0	200601202726	20060120272601	248.295395224883
80	01	01	248.91172682	1	4	3	2				0	0	0	700000	0	0	200601202727	20060120272701	181.369236465112
80	01	02	207.16051306	2				2			0	0	0	2400000	0	0	200601202727	20060120272702	181.369236465112
80	03	02	207.16051306	2				2			0	0	0	0	0	0	200601202727	20060120272702	181.369236465112
80	04	02	207.16051306	2				2			0	0	0	0	0	0	200601202727	20060120272702	181.369236465112
80	03	01	236.09292137	2				2			0	0	0	0	0	0	200601202728	20060120272801	237.51837975226
80	07	01	236.09292137	2				2			0	0	0	600000	0	0	200601202728	20060120272801	237.51837975226
80	02	01	454.10299197	2				2			0	0	0	0	0	0	200601202730	20060120273001	452.392787620527
80	03	01	454.10299197	2				2			0	0	0	0	0	0	200601202730	20060120273001	452.392787620527
80	04	01	454.10299197	2				2			0	0	0	0	0	0	200601202730	20060120273001	452.392787620527
80	06	01	454.10299197	2				2			0	0	0	0	0	0	200601202730	20060120273001	452.392787620527
80	01	01	466.57325317								0	0	0	0	0	0	200601202731	20060120273101	490.456016655641
80	02	02	475.0083797	1	3	3	2				0	0	0	0	0	0	200601202731	20060120273102	490.456016655641
80	03	01	405.825329	2				2			0	0	0	0	0	0	200601202732	20060120273201	403.282332952512
80	04	01	405.825329	2				2			0	0	0	0	0	0	200601202732	20060120273201	403.282332952512
80	05	01	405.825329	2				2			0	0	0	0	0	0	200601202732	20060120273201	403.282332952512
80	02	01	462.58682263	2				2			0	0	0	0	0	0	200601202733	20060120273301	461.127833844149
80	02	01	430.4882523	1	2	8	2				0	0	0	0	0	0	200601202735	20060120273501	426.85515400433
80	03	01	430.4882523								0	0	0	0	0	0	200601202735	20060120273501	426.85515400433
80	02	01	416.93216241	1	4	3	2				0	0	0	0	0	0	200601202736	20060120273601	413.440876943161
80	06	01	416.93216241	2				2			0	0	0	0	0	0	200601202736	20060120273601	413.440876943161
80	03	01	487.42399836	1	1	0	2				0	0	0	0	0	0	200601202738	20060120273801	481.464067399334
80	04	01	487.42399836								0	0	0	0	0	0	200601202738	20060120273801	481.464067399334
80	05	01	487.42399836	2				2			0	0	0	0	0	0	200601202738	20060120273801	481.464067399334
80	03	01	296.61142158	1	1	8	2				0	0	0	0	0	0	200601202739	20060120273901	304.476075815156
80	04	01	296.61142158	2				2			0	0	0	0	0	0	200601202739	20060120273901	304.476075815156
80	07	01	296.61142158								0	0	0	0	0	0	200601202739	20060120273901	304.476075815156
80	09	01	296.61142158	2				2			0	0	0	0	0	0	200601202739	20060120273901	304.476075815156
80	12	01	296.61142158	2				2			0	0	0	0	0	0	200601202739	20060120273901	304.476075815156
80	13	01	296.61142158								0	0	0	0	0	0	200601202739	20060120273901	304.476075815156
80	16	01	296.61142158	2				2			0	0	0	0	0	0	200601202739	20060120273901	304.476075815156
80	17	01	296.61142158	2				2			0	0	0	0	0	0	200601202739	20060120273901	304.476075815156
80	02	01	221.71422562	2				2			0	0	0	0	0	0	200601202740	20060120274001	224.064678756603
80	04	01	221.71422562	2				2			0	0	0	0	0	0	200601202740	20060120274001	224.064678756603
80	05	01	221.71422562	2				2			0	0	0	0	0	0	200601202740	20060120274001	224.064678756603
80	06	01	221.71422562	2				2			0	0	0	0	0	0	200601202740	20060120274001	224.064678756603
80	10	01	221.71422562	2				2			0	0	0	0	0	0	200601202740	20060120274001	224.064678756603
80	15	01	221.71422562	2				2			0	0	0	0	0	0	200601202740	20060120274001	224.064678756603
80	02	01	221.79852975	2				2			0	0	0	0	0	0	200601202741	20060120274101	220.373344335453
80	03	01	221.79852975	2				2			0	0	0	0	0	0	200601202741	20060120274101	220.373344335453
80	04	01	221.50618919								0	0	0	0	0	0	200601202742	20060120274201	235.712881060226
80	05	01	221.50618919								0	0	0	0	0	0	200601202742	20060120274201	235.712881060226
80	08	01	221.50618919								0	0	0	0	0	0	200601202742	20060120274201	235.712881060226
80	09	01	221.50618919	2				2			0	0	0	0	0	0	200601202742	20060120274201	235.712881060226
80	11	01	221.50618919	2				2			0	0	0	0	0	0	200601202742	20060120274201	235.712881060226
80	03	01	212.59598875	2				2			0	0	0	0	0	0	200601202743	20060120274301	211.858757715478
80	01	01	226.23301855	2				2			0	0	0	0	0	0	200601202744	20060120274401	224.866173444776
80	02	01	225.67308736	2				2			0	0	0	0	0	0	200601202745	20060120274501	224.908846935002
80	06	01	225.67308736	2				2			0	0	0	0	0	0	200601202745	20060120274501	224.908846935002
80	09	01	225.67308736	2				2			0	0	0	0	0	0	200601202745	20060120274501	224.908846935002
80	06	01	278.9731247								0	0	0	700000	0	0	200601202747	20060120274701	279.298735638697
80	02	01	233.49169147	1	4	7	2				0	0	0	0	0	0	200601202748	20060120274801	231.853199394188
80	04	01	233.49169147	2				2			0	0	0	0	0	0	200601202748	20060120274801	231.853199394188
80	07	01	233.49169147	2				2			0	0	0	0	0	0	200601202748	20060120274801	231.853199394188
80	02	01	237.50418985	1	3	3	1		2	09	0	0	0	0	0	0	200601202749	20060120274901	239.780808604907
80	01	01	232.60491269								0	0	0	0	0	0	200601202750	20060120275001	231.275665805588
80	02	01	232.60491269								0	0	0	0	0	0	200601202750	20060120275001	231.275665805588
80	06	01	232.60491269	2				2			0	0	0	0	0	0	200601202750	20060120275001	231.275665805588
80	02	01	222.42933919	2				2			0	0	0	0	0	0	200601202751	20060120275101	221.723862264232
80	03	01	222.42933919	2				2			0	0	0	0	0	0	200601202751	20060120275101	221.723862264232
80	03	01	231.62454496	2				2			0	0	0	0	0	0	200601202752	20060120275201	232.70552854623
80	03	01	211.53943131	2				2			0	0	0	98	0	0	200601202753	20060120275301	212.417968148374
80	01	01	237.50418985	1	2	7	2				0	80000	0	500000	0	0	200601202754	20060120275401	217.790174943844
80	01	02	217.98751516	1	1	7	2				0	0	0	800000	0	0	200601202754	20060120275402	217.790174943844
80	02	02	217.98751516	1	1	8	2				0	0	0	600000	0	0	200601202754	20060120275402	217.790174943844
80	02	03	217.98751516	1	3	3	1		3	01	0	0	0	0	0	0	200601202754	20060120275403	217.790174943844
80	04	01	212.21419002	2				2			0	0	0	0	0	0	200601202755	20060120275501	212.288455422986
80	05	01	212.21419002	2				2			0	0	0	0	0	0	200601202755	20060120275501	212.288455422986
80	05	01	203.64323314	2				2			0	0	0	0	0	0	200601202756	20060120275601	205.17170294768
80	01	01	219.17964988	1	4	3	2				0	0	0	3600000	0	0	200601202757	20060120275701	219.677472486849
80	02	01	219.17964988	2				2			0	0	0	0	0	0	200601202757	20060120275701	219.677472486849
80	03	01	219.17964988	2				2			0	0	0	0	0	0	200601202757	20060120275701	219.677472486849
80	04	01	219.17964988	2				2			0	0	0	0	0	0	200601202757	20060120275701	219.677472486849
80	05	01	219.17964988	1	4	5	2				0	0	98	0	0	0	200601202757	20060120275701	219.677472486849
80	01	01	236.99054675	1	4	3	2				0	120000	500800	0	0	0	200601202759	20060120275901	237.102922008275
80	03	01	213.22679819	2				2			0	0	0	0	0	0	200601202761	20060120276101	213.209275644256
80	04	01	213.22679819	2				2			0	0	0	0	0	0	200601202761	20060120276101	213.209275644256
80	02	01	225.35897056	2				2			0	0	0	0	0	0	200601202763	20060120276301	225.961658850149
80	04	01	225.35897056	2				2			0	0	0	1200000	0	0	200601202763	20060120276301	225.961658850149
80	02	01	230.65072987	1	4	7	2				0	0	0	0	0	0	200601202764	20060120276401	232.25033398247
80	04	01	230.65072987	1	4	3	2				0	0	0	0	0	0	200601202764	20060120276401	232.25033398247
80	05	01	230.65072987	2				2			0	0	0	0	0	0	200601202764	20060120276401	232.25033398247
80	03	01	223.54093187	2				2			0	0	0	0	0	0	200601202765	20060120276501	224.777384812256
80	02	01	206.10512817	1	4	3	2				0	0	0	0	0	0	200601202766	20060120276601	208.773261463216
80	03	01	206.10512817	2				2			0	0	0	0	0	0	200601202766	20060120276601	208.773261463216
80	06	01	206.10512817	2				2			0	0	0	0	0	0	200601202766	20060120276601	208.773261463216
80	02	01	266.90409747	1	3	3	2				0	0	0	0	0	0	200601202767	20060120276701	267.739321967594
80	05	01	266.90409747	2				2			0	0	0	0	0	0	200601202767	20060120276701	267.739321967594
80	09	01	266.90409747								0	0	0	0	0	0	200601202767	20060120276701	267.739321967594
80	02	01	229.20738413	1	1	8	1		1	09	0	0	0	0	0	0	200601202768	20060120276801	228.431000794816
80	04	01	219.10644307	2				2			0	0	0	0	0	0	200601202770	20060120277001	220.284555702933
80	03	01	226.96358718	2				2			0	0	0	0	0	0	200601202772	20060120277201	228.3967099162
80	01	01	237.38998174	1	4	3	2				0	300000	0	0	0	0	200601202773	20060120277301	185.248291150545
80	02	01	237.38998174	1	4	3	2				0	0	0	0	0	0	200601202773	20060120277301	185.248291150545
80	03	02	200.38246812	2				2			0	0	0	0	0	0	200601202773	20060120277302	185.248291150545
80	04	02	200.38246812	2				2			0	0	0	0	0	0	200601202773	20060120277302	185.248291150545
80	07	02	200.38246812								0	0	0	0	0	0	200601202773	20060120277302	185.248291150545
80	02	03	234.15474135	1	2	6	2				0	0	0	0	0	0	200601202773	20060120277303	185.248291150545
80	02	04	231.29341132	2				2			0	0	0	0	0	0	200601202773	20060120277304	185.248291150545
80	02	05	204.76810217	2				2			0	0	0	1080000	0	0	200601202773	20060120277305	185.248291150545
80	04	01	710.17119243	2				2			0	0	0	0	0	0	200601202774	20060120277401	716.606693043115
80	02	01	675.1048281	2				1	1	03	0	0	0	0	0	0	200601202775	20060120277501	678.076226004739
80	03	01	675.1048281	2				2			0	0	0	0	0	0	200601202775	20060120277501	678.076226004739
80	09	01	675.1048281	2				2			0	0	0	0	0	0	200601202775	20060120277501	678.076226004739
80	05	01	639.68039456	1	1	3	2				0	0	0	500000	0	0	200601202776	20060120277601	639.627826932768
80	03	01	616.32858265	2				2			0	0	0	0	0	0	200601202777	20060120277701	613.470114644715
80	04	01	616.32858265	2				2			0	0	0	0	0	0	200601202777	20060120277701	613.470114644715
80	03	01	710.30304026	2				2			0	0	0	0	0	0	200601202779	20060120277901	712.166601080614
80	01	01	722.56091506	2				2			0	0	0	0	0	0	200601202780	20060120278001	732.021650774807
80	04	01	730.86107243	2				2			0	0	0	0	0	0	200601202782	20060120278201	736.504092020788
80	02	01	694.87363488	1	9	3	2				0	0	0	0	0	0	200601202783	20060120278301	698.116585638689
80	03	01	694.87363488	2				2			0	0	0	0	0	0	200601202784	20060120278401	698.116585638689
80	02	01	187.86436623	1	4	6	1		3	05	0	0	0	0	0	0	200601202785	20060120278501	186.37132189431
80	03	01	187.86436623	2				2			0	0	0	0	0	0	200601202785	20060120278501	186.37132189431
80	04	01	187.86436623	2				2			0	0	0	0	0	0	200601202785	20060120278501	186.37132189431
80	05	01	187.86436623	2				2			0	0	0	0	0	0	200601202785	20060120278501	186.37132189431
80	06	01	187.86436623	2				2			0	0	0	0	0	0	200601202785	20060120278501	186.37132189431
80	02	01	268.45392613	1	1	7	2				0	0	0	0	0	0	200601202786	20060120278601	272.018056446885
80	03	01	222.04097991	2				2			0	0	0	0	0	0	200601202788	20060120278801	224.667955849654
80	04	01	222.04097991	2				2			0	0	0	0	0	0	200601202788	20060120278801	224.667955849654
80	05	01	222.04097991	1	3	8	2				0	0	0	0	0	0	200601202788	20060120278801	224.667955849654
80	05	01	238.39587409	2				2			0	0	0	0	0	0	200601202790	20060120279001	240.50394575431
80	01	01	249.61201016	1	4	3	2				0	65000	0	0	0	0	200601202791	20060120279101	233.660112960325
80	04	01	249.61201016	2				2			0	0	0	0	0	0	200601202791	20060120279101	233.660112960325
80	02	02	212.85171526	2				2			0	0	0	0	0	0	200601202791	20060120279102	233.660112960325
80	02	01	210.99627759	1	2	6	2				0	0	0	0	0	0	200601202792	20060120279201	209.56931021023
80	04	01	210.99627759	2				2			0	0	0	0	0	0	200601202792	20060120279201	209.56931021023
80	05	01	210.99627759	2				2			0	0	0	0	0	0	200601202792	20060120279201	209.56931021023
80	01	01	222.09820554	2				2			0	0	0	1800000	0	0	200601202793	20060120279301	219.582250640076
80	02	01	222.09820554	2				2			0	0	0	0	0	0	200601202793	20060120279301	219.582250640076
80	03	01	222.09820554	2				2			0	0	0	0	0	0	200601202793	20060120279301	219.582250640076
80	02	01	217.58213905	1	4	8	1		3	09	0	0	0	0	0	0	200601202794	20060120279401	219.447782863051
80	04	01	217.58213905	2				1	1	01	0	0	0	0	0	0	200601202794	20060120279401	219.447782863051
80	05	01	217.58213905	2				2			0	0	0	0	0	0	200601202794	20060120279401	219.447782863051
80	09	01	217.58213905	2				2			0	0	0	0	0	0	200601202794	20060120279401	219.447782863051
80	03	01	231.62454496	2				2			0	0	0	0	0	0	200601202795	20060120279501	232.70552854623
80	01	01	266.8653044	1	4	4	2				0	0	0	0	0	0	200601202796	20060120279601	267.273696310084
80	02	01	639.68039456	2				1	1	01	0	0	0	0	0	0	200601202797	20060120279701	639.627826932768
80	04	01	639.68039456	2				2			0	0	0	0	0	0	200601202797	20060120279701	639.627826932768
80	01	01	734.87098052	1	4	3	2				0	0	0	2600000	0	0	200601202798	20060120279801	739.075303230308
80	03	01	696.07193986	2				2			0	0	0	0	0	0	200601202800	20060120280001	671.711642420632
80	02	02	663.37131312	2				2			0	0	0	0	0	0	200601202800	20060120280002	671.711642420632
80	02	01	626.80500104	2				1	1	01	0	0	0	0	0	0	200601202801	20060120280101	632.493118519464
80	03	01	626.80500104	2				1	1	01	0	0	0	0	0	0	200601202801	20060120280101	632.493118519464
80	04	01	626.80500104	2				2			0	0	0	0	0	0	200601202801	20060120280101	632.493118519464
80	05	01	626.80500104	2				2			0	0	0	0	0	0	200601202801	20060120280101	632.493118519464
80	02	01	625.39824362	2				2			0	0	0	0	0	0	200601202802	20060120280201	620.161315414741
80	03	01	625.39824362	2				2			0	0	0	0	0	0	200601202802	20060120280201	620.161315414741
80	04	01	625.39824362	1	1	2	2				0	0	0	0	0	0	200601202802	20060120280201	620.161315414741
80	05	01	625.39824362	2				2			0	0	0	0	0	0	200601202802	20060120280201	620.161315414741
80	06	01	625.39824362	2				2			0	0	0	0	0	0	200601202802	20060120280201	620.161315414741
80	02	01	705.82100777	1	2	8	1		1	05	0	0	0	0	0	0	200601202803	20060120280301	708.422529512643
80	03	01	705.82100777	2				2			0	0	0	0	0	0	200601202803	20060120280301	708.422529512643
80	02	01	746.81175433	2				2			0	0	0	0	0	0	200601202804	20060120280401	755.806081976728
80	02	01	672.85433058	2				2			0	0	0	300000	0	0	200601202805	20060120280501	674.106740184809
80	02	01	241.43971358	2				2			0	180000	0	0	0	0	200601202808	20060120280801	247.189939313062
80	03	01	221.89751427	2				2			0	0	0	200000	0	0	200601202809	20060120280901	222.506046662207
80	01	01	227.05149598	1	2	6	2				0	180000	0	0	0	0	200601202811	20060120281101	243.211916501681
80	04	01	227.05149598	1	1	6	2				0	0	0	0	0	0	200601202811	20060120281101	243.211916501681
80	02	02	245.58780294	2				2			0	0	0	0	0	0	200601202811	20060120281102	243.211916501681
80	01	01	294.08676845	1	3	3	2				0	0	0	0	0	0	200601202812	20060120281201	297.821307636883
80	07	01	294.08676845	2				2			0	0	0	0	0	0	200601202812	20060120281201	297.821307636883
80	02	01	226.04560363	2				2			0	0	0	0	0	0	200601202813	20060120281301	224.184294911497
80	01	01	257.02086454	1	2	4	2				0	0	0	1500000	0	0	200601202814	20060120281401	259.863504392883
80	02	01	257.02086454	1	2	3	1		1	09	0	0	0	0	0	1000000	200601202814	20060120281401	259.863504392883
80	04	01	240.52741017	2				2			0	0	0	0	0	0	200601202815	20060120281501	242.011208861583
80	04	01	203.54347393	2				2			0	0	0	0	0	0	200601202816	20060120281601	202.991684405034
80	05	01	203.54347393	2				2			0	0	0	0	0	0	200601202816	20060120281601	202.991684405034
80	06	01	203.54347393	2				2			0	0	0	0	0	0	200601202816	20060120281601	202.991684405034
80	02	01	234.97399347	1	4	3	2				0	0	0	0	0	0	200601202817	20060120281701	236.931936866258
80	03	01	234.97399347	2				2			0	0	0	0	0	0	200601202817	20060120281701	236.931936866258
80	03	01	245.2487007	2				2			0	0	0	0	0	0	200601202818	20060120281801	246.393267735319
80	02	01	237.87435273	1	4	3	1		3	09	0	0	0	0	0	0	200601202819	20060120281901	238.61972804347
80	03	01	237.87435273	2				2			0	0	0	0	0	0	200601202819	20060120281901	238.61972804347
80	05	01	237.87435273	1	2	3	2				0	0	0	0	0	0	200601202819	20060120281901	238.61972804347
80	02	01	263.57974057	1	4	3	2				0	0	0	0	0	0	200601202822	20060120282201	266.754198572867
80	01	01	238.82559668	1	1	2	2				0	0	0	7200000	0	0	200601202823	20060120282301	238.229932430694
80	02	01	238.82559668	2				2			0	0	0	0	0	0	200601202823	20060120282301	238.229932430694
80	03	01	230.055494	2				2			0	0	0	0	0	0	200601202824	20060120282401	230.858246475309
80	04	01	230.055494	2				2			0	0	0	0	0	0	200601202824	20060120282401	230.858246475309
80	02	01	244.89808977	2				2			0	0	0	0	0	0	200601202826	20060120282601	244.125686515431
80	02	01	237.0069122	2				2			0	0	0	0	0	0	200601202827	20060120282701	237.161164760374
80	03	01	237.0069122	2				2			0	0	0	0	0	0	200601202827	20060120282701	237.161164760374
80	03	01	248.79516376	2				2			0	0	0	0	0	0	200601202828	20060120282801	250.868273392731
80	02	01	240.75099368	2				2			0	0	0	0	0	0	200601202829	20060120282901	242.308057690682
80	05	01	240.75099368	2				2			0	0	0	0	0	0	200601202829	20060120282901	242.308057690682
80	02	01	236.33899856	2				2			0	0	0	0	0	0	200601202832	20060120283201	235.731209367025
80	01	01	261.08386483	1	1	3	2				0	0	0	0	0	0	200601202833	20060120283301	246.150777946448
80	04	01	261.08386483	2				2			0	0	0	0	0	0	200601202833	20060120283301	246.150777946448
80	06	01	261.08386483	1	4	3	2				0	0	0	0	0	0	200601202833	20060120283301	246.150777946448
80	02	01	277.14321166	2				2			0	0	0	0	0	0	200601202836	20060120283601	279.762312814068
80	05	01	208.97894963	2				2			0	0	0	0	0	0	200601202838	20060120283801	209.351008852321
80	01	01	248.37887413								0	200000	0	0	0	0	200601202840	20060120284001	249.930443298155
80	02	01	248.37887413								0	0	0	1800000	0	0	200601202840	20060120284001	249.930443298155
80	02	01	248.93725144	1	4	3	1		3	09	0	0	0	0	0	0	200601202841	20060120284101	251.935360658909
80	01	01	232.01726414								0	200000	0	0	0	0	200601202842	20060120284201	235.185732070994
80	02	01	232.01726414	2				2			0	0	0	0	0	0	200601202842	20060120284201	235.185732070994
80	03	01	232.01726414	1	2	8	1		2	06	0	0	0	0	0	0	200601202842	20060120284201	235.185732070994
80	06	01	232.01726414	2				2			0	0	0	0	0	0	200601202842	20060120284201	235.185732070994
80	08	01	232.01726414	1	2	3	1		1	01	0	0	0	0	0	0	200601202842	20060120284201	235.185732070994
80	02	01	237.38998174								0	0	0	0	0	0	200601202844	20060120284401	238.491846855544
80	02	01	239.25392719	2				2			0	0	0	30000	0	0	200601202845	20060120284501	241.717769419688
80	02	01	265.03539135	2				2			0	0	0	0	0	0	200601202846	20060120284601	267.737273485454
80	04	01	265.03539135	1	1	4	2				0	0	0	0	0	0	200601202846	20060120284601	267.737273485454
80	02	01	242.72647291	2				2			0	0	0	0	0	0	200601202847	20060120284701	242.718468976076
80	05	01	234.52982427	1	1	6	2				0	0	0	2400000	0	0	200601202848	20060120284801	236.215981254867
80	01	01	226.10914665	1	4	4	2				0	0	0	0	0	0	200601202849	20060120284901	228.044565992524
80	08	01	226.10914665	2				2			0	0	0	0	0	0	200601202849	20060120284901	228.044565992524
80	02	01	246.94839608	1	2	3	2				0	0	0	0	0	0	200601202850	20060120285001	251.782945320794
80	05	01	246.94839608	2				2			0	0	0	0	0	0	200601202850	20060120285001	251.782945320794
80	03	01	178.96150102	2				2			0	0	0	0	0	0	200601202851	20060120285101	194.108182922976
80	07	01	178.96150102	2				2			0	0	0	400000	0	0	200601202851	20060120285101	194.108182922976
80	01	02	245.77624563	1	4	3	2				0	0	0	2400000	0	0	200601202851	20060120285102	194.108182922976
80	02	02	245.77624563	2				2			0	0	0	0	0	0	200601202851	20060120285102	194.108182922976
80	01	01	214.40076133								0	0	0	0	0	0	200601202852	20060120285201	217.408451511179
80	02	01	214.40076133	1	4	5	2				0	0	381000	0	0	0	200601202852	20060120285201	217.408451511179
80	03	01	202.9126645	2				2			0	0	0	0	0	0	200601202853	20060120285301	201.641166476256
80	04	01	202.9126645	2				2			0	0	0	0	0	0	200601202853	20060120285301	201.641166476256
80	05	01	202.9126645	2				2			0	0	0	0	0	0	200601202853	20060120285301	201.641166476256
80	02	01	226.70193769	1	4	6	2				0	0	0	0	0	0	200601202854	20060120285401	228.976774479683
80	02	01	254.49066815	1	4	3	2				0	0	0	0	0	0	200601202855	20060120285501	257.014632654234
80	03	01	254.49066815	2				2			0	0	0	0	0	0	200601202855	20060120285501	257.014632654234
80	03	01	212.00397239								0	0	0	0	0	0	200601202856	20060120285601	222.291644658329
80	04	01	212.00397239	2				2			0	0	0	700000	0	0	200601202856	20060120285601	222.291644658329
80	07	01	212.00397239	2				2			0	0	0	0	0	0	200601202856	20060120285601	222.291644658329
80	08	01	212.00397239								0	0	0	500000	0	0	200601202856	20060120285601	222.291644658329
80	02	02	240.52741017	2				2			0	0	0	1600000	0	0	200601202856	20060120285602	222.291644658329
80	03	02	240.52741017	2				2			0	0	0	0	0	0	200601202856	20060120285602	222.291644658329
80	04	02	240.52741017	2				2			0	0	0	0	0	0	200601202856	20060120285602	222.291644658329
80	01	01	244.9950119	2				2			0	0	0	0	0	0	200601202857	20060120285701	247.935979075192
80	03	01	244.9950119	2				2			0	0	0	0	0	0	200601202857	20060120285701	247.935979075192
80	08	01	244.9950119	2				2			0	0	0	600000	0	0	200601202857	20060120285701	247.935979075192
80	01	02	229.42057676	2				2			0	0	0	1600000	0	0	200601202857	20060120285702	247.935979075192
80	01	01	234.99834553	1	4	8	1		4	07	0	0	0	1500000	0	0	200601202859	20060120285901	237.659280743538
80	02	01	213.25115025	1	2	3	2				0	0	0	0	0	0	200601202860	20060120286001	213.936619521536
80	01	01	229.58169237	1	4	5	2				0	0	335000	0	0	0	200601202862	20060120286201	229.045265548913
80	04	01	273.36981759	1	2	8	2				0	0	0	0	0	0	200601202863	20060120286301	276.838089190928
80	05	01	273.36981759	2				2			0	0	0	0	0	0	200601202863	20060120286301	276.838089190928
80	06	01	273.36981759	2				2			0	0	0	0	0	0	200601202863	20060120286301	276.838089190928
80	08	01	273.36981759	2				2			0	0	0	800000	0	0	200601202863	20060120286301	276.838089190928
80	01	01	195.86522906	2				2			0	0	0	1000000	0	0	200601202864	20060120286401	195.943209198453
80	04	01	195.86522906	2				2			0	0	0	0	0	0	200601202864	20060120286401	195.943209198453
80	07	01	195.86522906	2				2			0	0	0	0	0	0	200601202864	20060120286401	195.943209198453
80	08	01	195.86522906	2				2			0	0	0	0	0	0	200601202864	20060120286401	195.943209198453
80	09	01	195.86522906	1	4	4	2				0	0	0	0	0	0	200601202864	20060120286401	195.943209198453
80	01	01	232.61959073								0	0	0	0	0	0	200601202865	20060120286501	235.710618777582
80	08	01	232.61959073	2				2			0	0	0	0	0	0	200601202865	20060120286501	235.710618777582
80	09	01	232.61959073	2				2			0	0	0	0	0	0	200601202865	20060120286501	235.710618777582
80	02	01	228.19594852	2				2			0	0	0	240000	0	0	200601202866	20060120286601	230.224798335674
80	03	01	228.19594852	2				2			0	0	0	0	0	0	200601202866	20060120286601	230.224798335674
80	04	01	228.19594852	2				2			0	0	0	0	0	0	200601202866	20060120286601	230.224798335674
80	06	01	228.19594852	2				2			0	0	0	0	0	0	200601202866	20060120286601	230.224798335674
80	01	01	237.66530546	1	4	6	2				0	0	0	3000000	0	0	200601202867	20060120286701	236.973409282886
80	03	01	237.66530546	1	1	8	1		1	01	0	0	0	0	0	0	200601202867	20060120286701	236.973409282886
80	02	01	167.40534221	2				2			0	0	0	0	0	0	200601202868	20060120286801	168.136798288595
80	08	01	167.40534221	2				2			0	0	0	0	0	0	200601202868	20060120286801	168.136798288595
80	10	01	167.40534221	2				2			0	0	0	0	0	0	200601202868	20060120286801	168.136798288595
80	02	01	235.71783845	2				1	1	09	0	0	0	300000	0	0	200601202869	20060120286901	236.856798782272
80	02	01	245.11810912	2				2			0	0	0	0	0	0	200601202873	20060120287301	243.551035088082
80	01	01	252.42860598	2				2			0	0	0	0	0	0	200601202874	20060120287401	257.469300532203
80	06	01	252.42860598	1	3	8	1		1	01	0	0	0	0	0	0	200601202874	20060120287401	257.469300532203
80	01	01	222.08493943	1	4	5	2				0	0	600000	0	0	0	200601202875	20060120287501	223.947670397884
80	04	01	222.08493943	2				2			0	0	0	0	0	0	200601202875	20060120287501	223.947670397884
80	01	01	254.63360194	1	4	4	2				0	0	0	0	0	0	200601202876	20060120287601	257.667304326821
80	02	01	254.63360194	1	4	3	2				0	0	0	0	0	0	200601202876	20060120287601	257.667304326821
80	01	01	203.61177528	1	3	7	2				0	0	0	0	0	0	200601202878	20060120287801	202.238997628147
80	02	01	203.61177528	2				2			0	0	0	0	0	0	200601202878	20060120287801	202.238997628147
80	05	01	203.61177528	2				2			0	0	0	0	0	0	200601202878	20060120287801	202.238997628147
