Reg	Orden	Hogar	Fex_c	P24	P26	P27	P26n	P27a	P27bi	P27bii	Valor28	P29	Valor29	P30	Valor30	P30a	Valor30a	P30b	Valor30b	Valor31	Valor31a	Valor32a	Valor32b	Valor33a	Valor33b	Valor33c	P33a	P33b	P33c	P33d	P33e	Llave_viv	Llave_hog	Fex_c_2011
60	03	01	2285.520957	62	01	7	0113															0	0	0	0	0	1	2		2		200601300603	20060130060301	2278.15450045168
60	01	01	1812.7772647	62	01	5	0118													98	98	0	0	0	0	0	1	2		2		200601300604	20060130060401	1787.45310174907
60	03	01	1812.7772647	62	01	7	0118															0	0	0	0	0	1	2		2		200601300604	20060130060401	1787.45310174907
60	01	01	2399.1617847	61	01	5	0121													4800000	400000	0	0	0	0	0	1	2		2		200601300605	20060130060501	2397.0085344534
60	01	01	2371.9322496	61	01	5	0140													600000	200000	0	0	0	0	0	2			2		200601300606	20060130060601	2370.45874188146
60	01	01	2414.8515601	61	01	5	0113													250000	35000	0	0	0	0	0	1	2		2		200601300607	20060130060701	2434.52414937353
60	01	01	2543.043273	62	01	4	0111	2			42000	1	70000	2		2		2				0	0	0	0	0	1	2		2		200601300609	20060130060901	2547.87211976521
60	01	01	2543.043273	61	01	5	0111													960000	80000	0	0	0	0	0	1	1	1	3		200601300610	20060130061001	2547.87211976521
60	01	01	2140.065544	61	01	6	0114													1300000	350000	0	0	0	0	0	1	2		2		200601300611	20060130061101	2138.44409187848
60	03	01	2140.065544	97	01	7	0114															0	0	0	0	0	1	2		2		200601300611	20060130061101	2138.44409187848
60	04	01	2140.065544	62	01	7	0114															0	0	0	0	0	1	2		2		200601300611	20060130061101	2138.44409187848
60	01	01	2147.9104316	41	52	5	5225													500000	200000	0	0	0	0	0	1	2		2		200601300612	20060130061201	2157.20189933854
60	01	01	2356.0128088	61	01	5	0114													480000	40000	0	0	300000	0	0	1	2		2		200601300613	20060130061301	2372.80782018533
60	03	01	2356.0128088	62	01	7	0111															0	0	0	0	0	1	2		2		200601300613	20060130061301	2372.80782018533
60	04	01	2356.0128088	62	01	7	0118															0	0	0	0	0	1	2		2		200601300613	20060130061301	2372.80782018533
60	01	01	2218.441279	41	52	5	5225													84000	18000	0	0	0	0	0	1	2		2		200601300614	20060130061401	2234.04706620368
60	02	01	2218.441279	41	52	5	5225													84000	18000	0	0	0	0	0	1	2		2		200601300614	20060130061401	2234.04706620368
60	02	01	2042.4706697	61	01	5	0111													1340000	120000	0	0	0	0	0	1	2		2		200601300615	20060130061501	2031.8146810896
60	03	01	2042.4706697	62	01	7	0111															0	0	0	0	0	1	2		2		200601300615	20060130061501	2031.8146810896
60	04	01	2042.4706697	62	01	7	0111															0	0	0	0	0	1	2		2		200601300615	20060130061501	2031.8146810896
60	05	01	2042.4706697	62	01	7	0111															0	0	0	0	0	1	2		2		200601300615	20060130061501	2031.8146810896
60	07	01	2042.4706697	62	01	7	0111															0	0	0	0	0	1	2		2		200601300615	20060130061501	2031.8146810896
60	01	01	2202.7515036	62	01	4	0121	2			60000	1	90000	2		2		2				0	0	10000	0	0	2			2		200601300617	20060130061701	2196.53145128356
60	03	01	2202.7515036	62	01	4	0111	2			60000	1	70000	2		2		2				0	0	0	0	0	1	2		2		200601300617	20060130061701	2196.53145128356
60	01	01	1142.7700879	61	01	5	0117													98	98	0	98	0	0	0	1	1	3	3		200601300618	20060130061801	1182.22737447528
60	01	01	410.9233057	61	01	5	0117													98	400000	0	0	0	0	0	1	2		2		200601300619	20060130061901	411.587798409618
60	01	01	596.96121389	61	01	5	0117													98	160000	0	0	0	0	0	1	2		2		200601300620	20060130062001	598.983185544139
60	01	01	828.63482433	71	13	5	1320													98	98	0	0	0	0	0	1	2		2		200601300621	20060130062101	831.126602128731
60	01	01	1562.6306737	71	13	5	1320													98	78000	0	0	0	0	0	1	2		2		200601300622	20060130062201	1559.47245114549
60	02	01	1562.6306737	71	13	5	1320													98	78000	0	0	0	0	0	1	2		2		200601300622	20060130062201	1559.47245114549
60	01	01	1216.8002308	61	01	5	0117													98	150000	0	0	0	0	0	1	2		2		200601300623	20060130062301	1232.61728955206
60	01	01	826.93347463	61	01	5	0117													98	300000	0	0	0	0	0	1	2		2		200601300624	20060130062401	840.658924066096
60	01	01	907.10943558	71	13	5	1320													98	80000	0	0	0	0	0	1	2		2		200601300625	20060130062501	900.741520134378
60	02	01	907.10943558	61	01	5	0117													98	80000	0	0	0	0	0	1	2		2		200601300625	20060130062501	900.741520134378
60	01	01	1437.0453352	71	13	5	1320													720000	60000	0	0	0	0	0	2			2		200601300626	20060130062601	1450.44478039516
60	01	01	1282.3408112	71	13	5	1320													98	120000	0	0	0	0	0	1	2		2		200601300627	20060130062701	1284.58852125671
60	01	01	744.50242596	71	13	5	1320													1200000	100000	0	0	0	0	0	1	2		2		200601300628	20060130062801	739.119625336531
60	02	01	744.50242596	71	13	5	1320													100000	15000	0	0	0	0	0	1	2		2		200601300628	20060130062801	739.119625336531
60	01	01	926.09421577	61	01	5	0113													98	40000	0	0	0	0	0	1	2		2		200601300629	20060130062901	933.579121986558
60	02	01	926.09421577	71	13	5	1320													98	50000	0	0	0	0	0	1	2		2		200601300629	20060130062901	933.579121986558
60	03	01	926.09421577	71	13	5	1320													98	50000	0	0	0	0	0	1	2		2		200601300629	20060130062901	933.579121986558
60	01	01	829.372288	71	13	5	1320													550000	80000	0	0	0	0	0	1	2		2		200601300632	20060130063201	823.883691887046
60	01	01	822.58407507	71	13	5	1320													98	25000	0	0	50000	0	0	1	2		2		200601300633	20060130063301	815.932686577551
60	01	01	1373.6543846	71	13	5	1320													98	30000	0	0	0	0	0	1	2		2		200601300634	20060130063401	1377.34836012303
60	02	01	1373.6543846	71	13	5	1320													98	30000	0	0	0	0	0	1	2		2		200601300634	20060130063401	1377.34836012303
60	01	01	1112.9455886	63	02	5	0201													98	100000	0	0	0	0	0	1	2		2		200601300635	20060130063501	1115.01562114936
60	01	01	889.60482466	63	02	5	0201													98	200000	0	0	0	0	0	1	2		2		200601300636	20060130063601	896.031297307973
60	03	01	889.60482466	63	02	5	0201													98	150000	0	0	0	0	0	1	2		2		200601300636	20060130063601	896.031297307973
60	01	01	851.57079999	61	01	5	0113													400000	40000	0	0	0	0	0	1	2		2		200601300637	20060130063701	853.275385195683
60	05	01	851.57079999	62	01	7	0113															0	0	0	0	0	1	2		2		200601300637	20060130063701	853.275385195683
60	01	01	1300.7759131	63	02	5	0201													98	0	0	0	0	0	0	2			2		200601300638	20060130063801	1339.36467571533
60	06	01	1300.7759131	63	02	5	0201													98	0	0	0	0	0	0	2			2		200601300638	20060130063801	1339.36467571533
60	07	01	1300.7759131	63	02	5	0201													98	0	0	0	0	0	0	9			2		200601300638	20060130063801	1339.36467571533
60	08	01	1300.7759131	63	02	5	0201													98	0	0	0	0	0	0	9			2		200601300638	20060130063801	1339.36467571533
60	01	01	1011.3085793	63	02	5	0201													1200000	100000	0	0	0	0	0	1	2		2		200601300639	20060130063901	1018.29842153076
60	03	01	1011.3085793	63	02	5	0201													98	100000	0	0	0	0	0	2			2		200601300639	20060130063901	1018.29842153076
60	04	01	1011.3085793	63	02	5	0201													98	100000	0	0	0	0	0	2			2		200601300639	20060130063901	1018.29842153076
60	01	01	1071.1966145	63	02	5	0201													1200000	100000	0	0	0	0	0	1	2		2		200601300641	20060130064101	1090.490793958
60	02	01	1071.1966145	71	13	5	1320													150000	15000	0	0	0	0	0	1	2		2		200601300641	20060130064101	1090.490793958
60	01	01	1215.9545116	63	02	5	0201													1200000	100000	0	0	0	0	0	1	2		2		200601300642	20060130064201	1247.44723293575
60	01	01	829.372288	71	13	5	1320													600000	50000	0	0	0	0	0	1	2		2		200601300643	20060130064301	823.883691887046
60	02	01	829.372288	71	13	5	1320													500000	60000	0	0	0	0	0	2			2		200601300643	20060130064301	823.883691887046
60	01	01	461.97893367	71	13	5	1320													98	20000	0	0	0	0	0	2			2		200601300644	20060130064401	458.721618016186
60	01	01	1035.6014032	63	02	5	0201													300000	50000	0	0	0	0	0	1	2		2		200601300645	20060130064501	1030.95964966666
60	02	01	1035.6014032	71	13	5	1320													98	16000	0	0	0	0	0	1	2		2		200601300645	20060130064501	1030.95964966666
60	01	01	1204.259162	71	13	5	1320													98	20000	0	0	0	0	0	1	2		2		200601300647	20060130064701	1207.77546001569
60	02	01	1204.259162	71	13	5	1320													98	20000	0	0	0	0	0	1	2		2		200601300647	20060130064701	1207.77546001569
60	01	01	1095.4894383	63	02	5	0201													800000	80000	0	0	0	0	0	1	2		2		200601300648	20060130064801	1103.1520220939
60	02	01	1095.4894383	71	13	5	1320													250000	60000	0	0	0	0	0	1	2		2		200601300648	20060130064801	1103.1520220939
60	01	01	1133.012334	71	13	5	1320													720000	60000	0	0	0	0	0	1	2		2		200601300649	20060130064901	1140.56554575355
60	02	01	1133.012334	71	13	5	1320													480000	40000	0	0	0	0	0	1	2		2		200601300649	20060130064901	1140.56554575355
60	03	01	1133.012334	71	13	5	1320													360000	30000	0	0	0	0	0	1	2		2		200601300649	20060130064901	1140.56554575355
60	04	01	1133.012334	71	13	5	1320													360000	30000	0	0	0	0	0	1	2		2		200601300649	20060130064901	1140.56554575355
60	05	01	1133.012334	71	13	5	1320													98	30000	0	0	0	0	0	1	2		2		200601300649	20060130064901	1140.56554575355
60	06	01	1133.012334	71	13	5	1320													98	30000	0	0	0	0	0	1	2		2		200601300649	20060130064901	1140.56554575355
60	07	01	1133.012334	71	13	5	1320													98	98	0	0	0	0	0	1	2		2		200601300649	20060130064901	1140.56554575355
60	01	01	1017.4543904	59	92	5	9242													360000	30000	0	0	0	0	0	1	2		2		200601300650	20060130065001	1028.38662653274
60	01	01	792.33275384	71	13	5	1320													98	30000	0	0	0	0	0	1	2		2		200601300651	20060130065101	796.256425111473
60	02	01	792.33275384	71	13	5	1320													98	30000	0	0	0	0	0	1	2		2		200601300651	20060130065101	796.256425111473
60	05	01	792.33275384	71	13	5	1320													98	30000	0	0	0	0	0	1	2		2		200601300651	20060130065101	796.256425111473
60	06	01	792.33275384	71	13	5	1320													98	30000	0	0	0	0	0	1	2		2		200601300651	20060130065101	796.256425111473
60	01	01	942.70464688	71	13	5	1320													98	30000	0	0	0	0	0	1	2		2		200601300652	20060130065201	960.272664425718
60	01	01	865.46871697	63	02	5	0201													98	180000	0	0	0	0	0	1	2		2		200601300653	20060130065301	868.629659801004
60	01	01	829.372288	63	02	5	0201													98	98	0	0	0	0	0	1	2		2		200601300654	20060130065401	823.883691887046
60	04	01	829.372288	45	51	1	5141	9			98	2		2		2		2				0	0	0	0	0	1	2		2		200601300654	20060130065401	823.883691887046
60	01	01	643.915225	71	13	5	1320													1000000	120000	0	0	0	0	0	1	2		2		200601300655	20060130065501	653.136347659901
60	04	01	643.915225	71	13	1	1320	2			80000	2		2		2		2				0	0	0	0	0	1	2		2		200601300655	20060130065501	653.136347659901
60	01	01	1112.4443709	77	15	5	1551													1200000	140000	0	0	0	0	0	1	2		2		200601300656	20060130065601	1129.80079752675
60	02	01	1112.4443709	97	02	1	0201	2			100000	2		2		2		2				0	0	0	0	0	1	2		2		200601300656	20060130065601	1129.80079752675
60	03	01	1112.4443709	97	02	1	0201	2			100000	2		2		2		2				0	0	0	0	0	1	2		2		200601300656	20060130065601	1129.80079752675
60	01	01	1240.591837	71	13	5	1320													500000	450000	0	0	0	0	0	1	2		2		200601300657	20060130065701	1260.06369406534
60	03	01	1240.591837	71	13	5	1320													98	98	0	0	0	0	0	2			2		200601300657	20060130065701	1260.06369406534
60	01	01	1030.7416395	71	13	5	1320													98	40000	0	0	0	0	0	1	2		2		200601300658	20060130065801	1039.54315675282
60	02	01	1030.7416395	71	13	4	1320	2			120000	2		2		2		2				0	0	0	0	0	2			2		200601300658	20060130065801	1039.54315675282
60	01	01	1247.0821496	61	01	5	0117													98	40000	0	0	0	0	0	1	2		2		200601300660	20060130066001	1270.10713206101
60	02	01	1247.0821496	71	13	5	1320													98	25000	0	0	0	0	0	1	2		2		200601300660	20060130066001	1270.10713206101
60	02	01	752.23219168	71	13	5	1320													98	30000	0	0	0	0	0	1	2		2		200601300661	20060130066101	765.391585730009
60	01	01	1204.259162	58	75	2	7512	1	1		516000	2		2		2		2				0	0	0	0	0	1	1	1	1	1	200601300662	20060130066201	1207.77546001569
60	01	01	744.50242596	97	63	5	6310													98	100000	0	0	0	0	0	1	2		2		200601300663	20060130066301	739.119625336531
60	02	01	744.50242596	71	13	5	1320													98	20000	0	0	0	0	0	1	2		2		200601300663	20060130066301	739.119625336531
60	01	01	719.8651006	97	13	1	1320	2			350000	2		2		2		2				0	0	0	0	0	1	2		2		200601300664	20060130066401	726.503164206944
60	01	01	956.82889164	41	52	5	5211													98	98	0	0	98	0	0	1	2		2		200601300665	20060130066501	963.437164347189
60	01	01	829.372288	63	02	5	0201													98	300000	0	0	0	0	0	1	2		2		200601300666	20060130066601	823.883691887046
60	03	01	829.372288	98	02	7	0201															0	0	0	0	0	1	2		2		200601300666	20060130066601	823.883691887046
60	04	01	829.372288	63	02	7	0201															0	0	0	0	0	2			2		200601300666	20060130066601	823.883691887046
60	01	01	534.69197246	51	55	5	5521													98	400000	0	0	0	0	0	1	2		2		200601300667	20060130066701	517.888100869562
60	02	01	534.69197246	51	55	5	5521													98	400000	0	0	0	0	0	1	2		2		200601300667	20060130066701	517.888100869562
60	03	01	534.69197246	32	75	2	7512	1	2	12	300000	2		2		2		2				0	0	0	0	0	1	1	1	1	1	200601300667	20060130066701	517.888100869562
60	04	01	534.69197246	97	63	5	6310													98	30000	0	0	0	0	0	1	2		2		200601300667	20060130066701	517.888100869562
60	02	01	546.8487957	97	02	4	0201	9			20000	2		2		2		2				0	0	0	0	0	2			2		200601300669	20060130066901	543.4856845667
60	01	01	1139.4560454	71	13	5	1320													98	50000	0	0	0	0	0	1	2		2		200601300670	20060130067001	1148.56131806936
60	02	01	1139.4560454	71	13	5	1320													98	25000	0	0	0	0	0	1	2		2		200601300670	20060130067001	1148.56131806936
60	08	01	1139.4560454	97	63	5	6310													98	250000	0	0	0	0	0	1	2		2		200601300670	20060130067001	1148.56131806936
60	01	01	866.20618063	71	13	5	1320													98	200000	0	0	0	0	0	1	2		2		200601300671	20060130067101	861.386749559319
60	02	01	866.20618063	71	13	5	1320													98	98	0	0	0	0	0	1	2		2		200601300671	20060130067101	861.386749559319
60	03	01	866.20618063	71	13	5	1320													98	98	0	0	0	0	0	1	2		2		200601300671	20060130067101	861.386749559319
60	01	01	998.423009	71	13	5	1320													800000	100000	0	0	0	0	0	1	2		2		200601300672	20060130067201	993.501359000699
60	02	01	998.423009	41	52	5	5211													98	100000	0	0	0	0	0	1	2		2		200601300672	20060130067201	993.501359000699
60	02	01	581.05379006	71	13	5	1320													250000	30000	0	0	0	0	0	1	2		2		200601300673	20060130067301	581.806432854572
60	03	01	581.05379006	71	13	5	1320													98	25000	0	0	0	0	0	1	2		2		200601300673	20060130067301	581.806432854572
60	02	01	1130.8865269	97	51	4	5141	2			98	2		2		2		2				0	0	0	0	0	2			2		200601300674	20060130067401	1142.60092353841
60	03	01	1130.8865269	71	13	5	1320													98	25000	0	0	0	0	0	2			2		200601300674	20060130067401	1142.60092353841
60	05	01	1130.8865269	61	01	5	0117													98	40000	0	0	0	0	0	2			2		200601300674	20060130067401	1142.60092353841
60	01	01	1121.4793611	71	13	5	1320													98	50000	0	0	0	0	0	1	2		2		200601300675	20060130067501	1163.96485646899
60	01	01	1717.6244229	71	13	5	1320													720000	80000	0	0	0	0	0	1	2		2		200601300676	20060130067601	1719.46418950899
60	03	01	1717.6244229	71	13	5	1320													480000	40000	0	0	98	0	0	1	2		2		200601300676	20060130067601	1719.46418950899
60	07	01	1717.6244229	71	13	5	1320													720000	60000	0	0	0	0	0	2			2		200601300676	20060130067601	1719.46418950899
60	09	01	1717.6244229	71	13	5	1320													360000	30000	0	0	0	0	0	2			2		200601300676	20060130067601	1719.46418950899
60	14	01	1717.6244229	71	13	5	1320													98	20000	0	0	0	0	0	2			2		200601300676	20060130067601	1719.46418950899
60	01	01	1199.1878119	63	20	5	2010													98	98	0	0	0	0	0	1	2		2		200601300677	20060130067701	1198.28922207435
60	02	01	1199.1878119	61	01	5	0117													98	40000	0	0	0	0	0	1	2		2		200601300677	20060130067701	1198.28922207435
60	03	01	1199.1878119	71	13	5	1320													98	30000	0	0	0	0	0	2			2		200601300677	20060130067701	1198.28922207435
60	04	01	1199.1878119	62	01	7	0117															0	0	0	0	0	1	2		2		200601300677	20060130067701	1198.28922207435
60	05	01	1199.1878119	63	20	7	2010															0	0	0	0	0	1	2		2		200601300677	20060130067701	1198.28922207435
60	01	01	1351.9989045	63	02	5	0201													98	400000	0	0	0	0	0	1	2		2		200601300678	20060130067801	1369.57339659419
60	01	01	985.35624772	63	02	5	0201													98	98	0	0	0	0	0	1	2		2		200601300679	20060130067901	1014.27820404671
60	02	01	985.35624772	71	13	5	1320													98	98	0	0	0	0	0	1	2		2		200601300679	20060130067901	1014.27820404671
60	01	01	894.14906433	41	51	5	5125													98	1000000	0	0	0	0	0	1	1	5	2		200601300680	20060130068001	901.40713276692
60	02	01	663.28957437	61	01	5	0117													98	20000	0	0	1200000	0	0	2			2		200601300681	20060130068101	665.536207289949
60	01	01	781.3363186	36	60	1	6022	2			200000	2		2		2		2				0	0	0	0	0	1	2		2		200601300683	20060130068301	776.622683008804
60	02	01	781.3363186	53	13	1	1320	2			160000	1	98	2		2		2				0	0	0	0	0	1	2		2		200601300683	20060130068301	776.622683008804
60	01	01	926.4387173	95	36	5	3611													98	100000	0	0	0	0	0	1	2		2		200601300684	20060130068401	933.534354980246
60	02	01	926.4387173	59	85	5	8532													1700000	170000	0	0	0	0	0	1	2		2		200601300684	20060130068401	933.534354980246
60	02	01	1027.5745089	71	13	5	1320													98	98	0	0	0	0	0	1	2		2		200601300685	20060130068501	1045.03673097623
60	01	01	787.82663123	71	13	5	1320													98	25000	0	0	0	0	0	1	2		2		200601300686	20060130068601	786.666121004475
60	02	01	787.82663123	71	13	5	1320													98	25000	0	0	0	0	0	1	2		2		200601300686	20060130068601	786.666121004475
60	01	01	1084.9763646	63	02	5	0201													98	150000	0	0	0	0	0	1	2		2		200601300687	20060130068701	1093.30453687531
60	02	01	1084.9763646	71	13	5	1320													98	30000	0	0	0	0	0	1	2		2		200601300687	20060130068701	1093.30453687531
60	03	01	1084.9763646	54	95	3	9500	2			120000	1	98	1	98	2		2				0	0	0	0	0	1	2		2		200601300687	20060130068701	1093.30453687531
60	09	01	1084.9763646	63	02	5	0201													1000000	100000	0	0	0	0	0	1	2		2		200601300687	20060130068701	1093.30453687531
60	01	01	1003.7829027	63	02	5	0201													720000	80000	0	0	0	0	0	2			2		200601300688	20060130068801	1017.59032646295
60	02	01	1003.7829027	71	13	5	1320													200000	16000	0	0	0	0	0	1	2		2		200601300688	20060130068801	1017.59032646295
60	01	01	1003.7829027	63	02	5	0201													1200000	100000	0	0	0	0	0	2			2		200601300689	20060130068901	1017.59032646295
60	02	01	1003.7829027	71	13	5	1320													98	16000	0	0	0	0	0	2			2		200601300689	20060130068901	1017.59032646295
60	01	01	1253.1329058	63	02	5	0201													98	100000	0	0	0	0	0	1	2		2		200601300690	20060130069001	1284.90552360172
60	02	01	1253.1329058	71	13	5	1320													98	15000	0	0	0	0	0	1	2		2		200601300690	20060130069001	1284.90552360172
60	01	01	1355.5073788	71	13	5	1320													98	20000	0	0	0	0	0	1	2		2		200601300691	20060130069101	1374.37981297863
60	04	01	1355.5073788	63	02	5	0201													98	50000	0	0	0	0	0	1	2		2		200601300691	20060130069101	1374.37981297863
60	01	01	2108.7194881	71	13	5	1320													98	25000	0	0	0	0	0	1	2		2		200601300692	20060130069201	2121.13783425873
60	02	01	2108.7194881	71	13	5	1320													98	20000	0	0	0	0	0	1	2		2		200601300692	20060130069201	2121.13783425873
60	03	01	2108.7194881	71	13	5	1320													98	20000	0	0	0	0	0	1	2		2		200601300692	20060130069201	2121.13783425873
60	01	01	781.2801402	71	13	5	1320													600000	50000	0	0	0	0	0	1	2		2		200601300693	20060130069301	777.789261118212
60	02	01	781.2801402	71	13	5	1320													480000	40000	0	0	0	0	0	1	2		2		200601300693	20060130069301	777.789261118212
60	01	01	1594.7180088	71	13	5	1320													350000	30000	0	0	0	0	0	1	2		2		200601300694	20060130069401	1605.73181870253
60	01	01	1131.4291511	61	01	5	0113													3600000	300000	0	0	0	0	0	1	2		2		200601300695	20060130069501	1162.63839937893
60	01	01	781.3363186	63	02	5	0201													5000000	500000	0	0	0	0	0	2			2		200601300696	20060130069601	776.622683008804
60	02	01	781.3363186	41	52	5	5225													98	98	0	0	0	0	0	2			2		200601300696	20060130069601	776.622683008804
60	01	01	872.69649327	71	13	5	1320													98	60000	0	0	0	0	0	1	2		2		200601300697	20060130069701	871.43018755499
60	01	01	1048.142472	71	13	5	1320													1800000	240000	0	0	0	0	0	1	2		2		200601300699	20060130069901	1055.80147920303
60	05	01	1048.142472	71	13	5	1320													98	240000	0	0	0	0	0	2			2		200601300699	20060130069901	1055.80147920303
60	01	01	640.58331945	71	13	5	1320													98	30000	0	0	0	0	0	1	2		2		200601300700	20060130070001	644.437248525908
60	02	01	640.58331945	71	13	5	1320													98	20000	0	0	0	0	0	1	2		2		200601300700	20060130070001	644.437248525908
60	03	01	640.58331945	71	13	5	1320													98	20000	0	0	0	0	0	1	2		2		200601300700	20060130070001	644.437248525908
60	01	01	659.63256393	71	13	5	1320													98	98	0	0	0	0	0	2			2		200601300701	20060130070101	654.355558786016
60	02	01	659.63256393	71	13	5	1320													98	98	0	0	0	0	0	2			2		200601300701	20060130070101	654.355558786016
60	01	01	828.63482433	71	13	5	1320													98	25000	0	0	0	0	0	1	2		2		200601300702	20060130070201	831.126602128731
60	01	01	956.82889164	71	13	5	1320													98	25000	0	0	0	0	0	1	2		2		200601300703	20060130070301	963.437164347189
60	01	01	974.4746867	71	13	5	1320													98	250000	0	0	0	0	0	2			2		200601300704	20060130070401	980.795363858488
60	02	01	974.4746867	71	13	5	1320													98	0	0	0	0	0	0	2			2		200601300704	20060130070401	980.795363858488
60	02	01	546.8487957	99	45	1	4521	2			120000	2		2		2		2				0	0	0	0	0	2			2		200601300705	20060130070501	543.4856845667
60	01	01	819.57361928	53	55	1	5521	2			98	1	12000	2		2		2				0	0	0	0	0	1	2		2		200601300706	20060130070601	835.571863080032
60	01	01	940.04349277	61	01	5	0111													98	98	0	0	600000	0	0	2			2		200601300707	20060130070701	948.6857069869
60	01	01	1097.4980049	85	45	5	4542													98	98	0	0	0	0	0	2			2		200601300709	20060130070901	1095.65455736905
60	03	01	1097.4980049	85	45	5	4542													98	10000	0	0	0	0	0	2			2		200601300709	20060130070901	1095.65455736905
60	01	01	749.15598007	61	01	5	0116													1200000	100000	0	0	0	0	0	1	2		2		200601300711	20060130071101	756.571648113991
60	03	01	749.15598007	97	45	1	4530	1	1		480000	2		2		2		2				0	0	0	0	0	1	1	1	1	1	200601300711	20060130071101	756.571648113991
60	01	01	954.69804307	61	01	5	0111													360000	30000	0	0	0	0	0	1	2		2		200601300712	20060130071201	962.638648281916
60	02	01	954.69804307	77	15	5	1551													360000	30000	0	0	0	0	0	1	2		2		200601300712	20060130071201	962.638648281916
60	03	01	954.69804307	45	15	7	1551															0	0	0	0	0	1	2		2		200601300712	20060130071201	962.638648281916
60	01	01	1133.6291625	98	60	6	6021													98	98	98	0	0	0	0	1	2		2		200601300713	20060130071301	1125.51753458205
60	03	01	1133.6291625	45	52	1	5211	2			45000	2		2		2		2				0	0	96000	0	0	1	2		2		200601300713	20060130071301	1125.51753458205
60	04	01	1133.6291625	62	01	4	0111	2			60000	2		2		2		2				0	0	0	0	0	1	2		2		200601300713	20060130071301	1125.51753458205
60	05	01	1133.6291625	36	60	1	6021	2			60000	1	36000	2		2		2				0	0	96000	0	0	1	2		2		200601300713	20060130071301	1125.51753458205
60	01	01	754.89301025	62	01	4	0111	2			120000	1	90000	2		2		2				0	0	0	0	0	1	2		2		200601300715	20060130071501	747.361389776203
60	02	01	754.89301025	62	01	4	0111	2			24000	1	24000	2		2		2				0	0	0	0	0	1	2		2		200601300715	20060130071501	747.361389776203
60	03	01	754.89301025	62	01	4	0111	2			98	2		2		2		2				0	0	0	0	0	1	2		2		200601300715	20060130071501	747.361389776203
60	04	01	754.89301025	62	01	4	0111	2			64000	2		2		2		2				0	0	0	0	0	1	2		2		200601300715	20060130071501	747.361389776203
60	08	01	754.89301025	62	01	4	0111	2			24000	1	27000	2		2		2				0	0	0	0	0	1	2		2		200601300715	20060130071501	747.361389776203
60	01	01	918.2518493	62	01	4	0111	2			150000	1	90000	2		2		2				0	0	0	0	0	1	2		2		200601300716	20060130071601	918.452149656775
60	02	01	918.2518493	62	01	4	0111	2			120000	1	90000	2		2		2				0	0	0	0	0	1	2		2		200601300716	20060130071601	918.452149656775
60	04	01	918.2518493	62	01	4	0111	2			120000	1	60000	2		2		2				0	0	0	0	0	1	2		2		200601300716	20060130071601	918.452149656775
60	01	01	864.42673057	61	01	6	0111													3000000	350000	0	0	0	0	0	1	2		2		200601300717	20060130071701	865.724038128874
60	02	01	864.42673057	41	52	5	5211													850000	200000	0	0	0	0	0	1	2		2		200601300717	20060130071701	865.724038128874
60	01	01	869.94426308	61	01	6	0111													700000	200000	0	0	0	0	0	1	2		2		200601300718	20060130071801	881.263427173531
60	01	01	984.14930667	61	01	5	0111													600000	50000	0	0	0	0	0	1	2		2		200601300719	20060130071901	983.086220654943
60	03	01	984.14930667	62	01	7	0111															0	0	150000	0	0	1	2		2		200601300719	20060130071901	983.086220654943
60	04	01	984.14930667	62	01	7	0111															0	0	40000	0	0	1	2		2		200601300719	20060130071901	983.086220654943
60	01	01	1084.4527154	61	01	5	0111													240000	20000	0	0	0	0	0	1	2		2		200601300720	20060130072001	1088.30704902133
60	01	01	1220.446	61	01	5	0111													1200000	100000	0	0	0	0	0	1	2		2		200601300721	20060130072101	1215.39559730069
60	01	01	1078.5098191	61	01	5	0111													1500000	450000	0	0	0	0	0	1	2		2		200601300722	20060130072201	1080.50751151899
60	03	01	1078.5098191	61	01	5	0113													500000	80000	0	0	0	0	0	1	2		2		200601300722	20060130072201	1080.50751151899
60	01	01	810.42068361	61	01	6	0111													3000000	500000	0	0	0	0	0	1	2		2		200601300723	20060130072301	821.423201987327
60	01	01	1004.1998261	61	01	6	0111													98	200000	0	0	0	0	0	1	2		2		200601300724	20060130072401	1008.30844929794
60	02	01	1004.1998261	41	52	5	5211													650000	50000	0	0	0	0	0	1	2		2		200601300724	20060130072401	1008.30844929794
60	03	01	1004.1998261	62	01	4	0111	2			150000	1	120000	2		2		2				0	0	0	0	0	1	2		2		200601300724	20060130072401	1008.30844929794
60	02	01	1143.9762949	61	01	5	0111													98	40000	0	0	0	0	0	2			2		200601300725	20060130072501	1148.14727420753
60	01	01	837.39890552	61	01	6	0111													660000	0	0	0	0	0	0	2			2		200601300726	20060130072601	837.137518107625
60	02	01	837.39890552	61	01	6	0111													500000	0	0	0	0	0	0	2			2		200601300726	20060130072601	837.137518107625
60	02	01	1132.5124927	77	15	5	1551													900000	100000	0	0	0	0	0	1	2		2		200601300727	20060130072701	1127.55393392001
60	03	01	1132.5124927	62	01	4	0111	2			180000	1	110000	2		2		2				0	0	0	0	0	2			2		200601300727	20060130072701	1127.55393392001
60	04	01	1132.5124927	62	01	4	0111	2			120000	1	60000	2		2		2				0	0	0	0	0	2			2		200601300727	20060130072701	1127.55393392001
60	01	01	1114.6409766	53	91	1	9199	2			98	1	160000	2		2		2				0	0	0	0	0	1	2		2		200601300728	20060130072801	1110.370488732
