Reg	Orden	Hogar	Fex_c	P34	P35a	P35b	P36_1	P36_2	P36a	Llave_viv	Llave_hog	Fex_c_2011
61	01	01	136.32313375	36	2		2		120	200601206110	20060120611001	136.297163811469
61	02	01	136.32313375	36	2		2		120	200601206110	20060120611001	136.297163811469
61	02	01	161.4707522	48	2		2		018	200601206111	20060120611101	154.675132796613
61	05	01	161.4707522	42	2		2		036	200601206111	20060120611101	154.675132796613
61	01	01	147.67847098	48	2		2		036	200601206112	20060120611201	147.577036428519
61	02	01	147.67847098	48	2		2		024	200601206112	20060120611201	147.577036428519
61	01	01	186.24346179	60	2		2		005	200601206113	20060120611301	183.890670178143
61	01	01	149.74315968	54	2		2		156	200601206114	20060120611401	152.613929159431
61	02	01	149.74315968	46	2		2		096	200601206114	20060120611401	152.613929159431
61	01	01	145.33830515	44	2		2		372	200601206115	20060120611501	145.966529575797
61	01	01	174.89622321	40	2		2		224	200601206116	20060120611601	176.823508434553
61	02	01	174.89622321	35	2		2		024	200601206116	20060120611601	176.823508434553
61	01	01	183.91139461	42	2		2		074	200601206117	20060120611701	186.49287419888
61	02	01	167.50599763	48	2		2		036	200601206118	20060120611801	160.266131764748
61	03	01	131.92637788	54	2		2		144	200601206119	20060120611901	133.862475101294
61	02	01	131.92637788	46	2		2		216	200601206120	20060120612001	133.862475101294
61	01	01	163.67811927	72	2		2		018	200601206121	20060120612101	155.634374734227
61	02	01	163.67811927	6	2		2		060	200601206121	20060120612101	155.634374734227
61	04	01	163.67811927	48	2		2		012	200601206121	20060120612101	155.634374734227
61	02	01	171.8976542	10	2		2		048	200601206122	20060120612201	166.137332827378
61	05	01	171.8976542	98	2		2		000	200601206122	20060120612201	166.137332827378
61	03	01	145.89398471	54	2		2		240	200601206123	20060120612301	142.993262734446
61	01	01	147.67847098	47	2		2		168	200601206124	20060120612401	136.577365905964
61	02	01	147.67847098	14	2		2		002	200601206124	20060120612401	136.577365905964
61	01	02	156.02927864	36	2		2		084	200601206124	20060120612402	136.577365905964
61	02	02	156.02927864	72	2		2		006	200601206124	20060120612402	136.577365905964
61	01	01	165.18712841	54	2		2		136	200601206125	20060120612501	225.589333133472
61	01	02	254.57993166	54	2		2		006	200601206125	20060120612502	225.589333133472
61	01	03	149.73506103	52	2		2		006	200601206125	20060120612503	225.589333133472
61	01	01	179.93273923	48	2		2		240	200601206126	20060120612601	181.726057088198
61	01	01	179.91954128	48	2		2		036	200601206127	20060120612701	180.949858567194
61	02	01	179.91954128	50	2		2		048	200601206127	20060120612701	180.949858567194
61	01	01	165.59203095	23	2		2		012	200601206129	20060120612901	160.536207384978
61	01	01	162.97976134	84	2		2		084	200601206130	20060120613001	162.685292368876
61	01	01	165.6001296	64	2		2		012	200601206131	20060120613101	164.748918258437
61	01	01	161.05775101	60	2		2		024	200601206133	20060120613301	153.570748844666
61	01	01	196.72179715	54	2		2		002	200601206134	20060120613401	194.683654935373
61	02	01	196.72179715	54	2		2		005	200601206134	20060120613401	194.683654935373
61	02	01	179.39241082	36	2		2		002	200601206135	20060120613501	171.847014626532
61	05	01	179.39241082	70	2		2		003	200601206135	20060120613501	171.847014626532
61	06	01	179.39241082	60	2		2		006	200601206135	20060120613501	171.847014626532
61	01	01	140.72798828	40	2		2		048	200601206136	20060120613601	142.944563395104
61	02	01	140.72798828	54	2		2		048	200601206136	20060120613601	142.944563395104
61	01	01	147.67847098	60	1	10	2		024	200601206137	20060120613701	147.577036428519
61	01	01	150.15616086	28	2		2		360	200601206138	20060120613801	153.718313111379
61	02	01	150.15616086	48	1	8	2		098	200601206138	20060120613801	153.718313111379
61	03	01	150.15616086	48	1	8	2		024	200601206138	20060120613801	153.718313111379
61	01	01	152.59310486	48	2		2		676	200601206139	20060120613901	149.536536862423
61	03	01	152.59310486	84	2		2		036	200601206139	20060120613901	149.536536862423
61	02	01	197.14799628	70	1	10	2		006	200601206140	20060120614001	196.564237408325
61	03	01	197.14799628	14	2		2		006	200601206140	20060120614001	196.564237408325
61	01	01	154.13991555	105	2		2		024	200601206141	20060120614101	155.048617869606
61	01	01	154.13991555	40	1	40	2		072	200601206142	20060120614201	155.048617869606
61	01	01	156.02927864	30	2		2		048	200601206143	20060120614301	158.052819335461
61	02	01	156.02927864	42	2		2		120	200601206143	20060120614301	158.052819335461
61	03	01	156.02927864	48	2		2		003	200601206143	20060120614301	158.052819335461
61	01	01	162.97976134	63	2		2		074	200601206144	20060120614401	162.685292368876
61	02	01	162.97976134	36	1	6	2		006	200601206144	20060120614401	162.685292368876
61	01	01	140.72798828	44	1	8	2		360	200601206145	20060120614501	142.944563395104
61	02	01	140.72798828	44	1	8	2		360	200601206145	20060120614501	142.944563395104
61	01	01	156.57176024	48	1	4	2		288	200601206146	20060120614601	154.303353973106
61	02	01	156.57176024	5	2		2		456	200601206146	20060120614601	154.303353973106
61	03	01	156.57176024	40	1	8	2		004	200601206146	20060120614601	154.303353973106
61	05	01	156.57176024	48	1	8	2		012	200601206146	20060120614601	154.303353973106
61	06	01	156.57176024	48	1	8	1	12	015	200601206146	20060120614601	154.303353973106
61	01	01	176.64734246	56	2		2		036	200601206147	20060120614701	173.344834695321
61	02	01	176.64734246	16	1	3	2		018	200601206147	20060120614701	173.344834695321
61	03	01	176.64734246	56	1	7	2		012	200601206147	20060120614701	173.344834695321
61	01	01	217.12629996	70	2		2		040	200601206148	20060120614801	209.388392824716
61	02	01	217.12629996	86	2		2		024	200601206148	20060120614801	209.388392824716
61	03	01	217.12629996	70	2		2		036	200601206148	20060120614801	209.388392824716
61	01	01	199.21268498	48	1	8	2		048	200601206149	20060120614901	201.601130139237
61	02	01	132.89505862	48	1	8	2		076	200601206150	20060120615001	131.993592211891
61	03	01	132.89505862	70	1	9	2		018	200601206150	20060120615001	131.993592211891
61	01	01	149.74315968	48	1	8	2		072	200601206151	20060120615101	152.613929159431
61	02	01	149.74315968	48	1	8	2		008	200601206151	20060120615101	152.613929159431
61	01	01	154.37759113	48	2		2		360	200601206153	20060120615301	154.120310556496
61	01	01	169.01500678	80	2		2		004	200601206154	20060120615401	168.276291337011
61	02	01	169.01500678	50	2		2		080	200601206154	20060120615401	168.276291337011
61	01	01	163.5354409	40	2		2		036	200601206155	20060120615501	159.712025527525
61	01	01	183.91139461	48	2		2		012	200601206156	20060120615601	186.49287419888
61	02	01	183.91139461	40	2		2		228	200601206156	20060120615601	186.49287419888
61	01	01	162.97976134	40	2		2		096	200601206157	20060120615701	162.685292368876
61	01	01	175.53598336	42	1	12	2		360	200601206158	20060120615801	179.291368378023
61	02	01	175.53598336	42	2		2		012	200601206158	20060120615801	179.291368378023
61	01	01	183.91139461	84	1	84	2		228	200601206159	20060120615901	186.49287419888
61	01	01	179.78201722	55	2		2		024	200601206160	20060120616001	176.419088737056
61	01	01	165.6001296	65	2		2		120	200601206161	20060120616101	164.748918258437
61	02	01	164.86912444	12	2		2		002	200601206162	20060120616201	165.689493834731
61	03	01	164.86912444	40	2		2		024	200601206162	20060120616201	165.689493834731
61	04	01	164.86912444	48	2		2		012	200601206162	20060120616201	165.689493834731
61	05	01	164.86912444	20	2		2		002	200601206162	20060120616201	165.689493834731
61	01	01	162.97976134	48	2		2		048	200601206166	20060120616601	162.685292368876
61	02	01	162.97976134	70	2		2		048	200601206166	20060120616601	162.685292368876
61	01	01	252.24786449	17	2		2		096	200601206167	20060120616701	254.250764277779
61	01	01	163.5354409	84	2		2		108	200601206168	20060120616801	159.712025527525
61	02	01	163.5354409	84	2		2		108	200601206168	20060120616801	159.712025527525
61	03	01	163.5354409	48	2		2		003	200601206168	20060120616801	159.712025527525
61	01	01	184.74249628	48	2		2		015	200601206169	20060120616901	158.752783589912
61	01	02	145.61378228	60	2		2		008	200601206169	20060120616902	158.752783589912
61	02	02	145.61378228	8	2		2		024	200601206169	20060120616902	158.752783589912
61	01	01	136.33123241	48	2		2		444	200601206170	20060120617001	140.509874684929
61	02	01	136.33123241	15	2		2		360	200601206170	20060120617001	140.509874684929
61	03	01	136.33123241	48	1	48	2		060	200601206170	20060120617001	140.509874684929
61	01	01	164.63144886	48	1	48	2		096	200601206171	20060120617101	166.617801147841
61	01	01	136.32313375	48	2		2		070	200601206172	20060120617201	136.297163811469
61	01	01	164.63144886	48	2		2		018	200601206174	20060120617401	166.617801147841
61	02	01	134.84677184	40	1	40	2		012	200601206175	20060120617501	134.397346297562
61	01	01	164.63144886	60	2		2		048	200601206176	20060120617601	166.617801147841
61	01	01	188.30815049	30	1	30	2		048	200601206177	20060120617701	188.927562909055
61	01	01	102.36371509	38	2		2		180	200601206178	20060120617801	132.982200464481
61	01	02	153.60600895	70	2		2		012	200601206178	20060120617802	132.982200464481
61	01	03	114.65459337	44	2		2		001	200601206178	20060120617803	132.982200464481
61	02	03	114.65459337	10	1	2	2		000	200601206178	20060120617803	132.982200464481
61	04	03	114.65459337	56	2		2		036	200601206178	20060120617803	132.982200464481
61	01	01	94.06593547	40	2		2		036	200601206179	20060120617901	118.322885542183
61	01	02	141.22896194	54	1	10	2		024	200601206179	20060120617902	118.322885542183
61	01	03	116.08614847	48	2		2		048	200601206179	20060120617903	118.322885542183
61	01	01	134.84607871	60	2		2		024	200601206180	20060120618001	135.730924379682
61	01	01	110.40237493	84	2		2		120	200601206181	20060120618101	109.972437424627
61	05	01	110.40237493	36	2		2		012	200601206181	20060120618101	109.972437424627
61	01	01	123.46035377	40	2		2		001	200601206183	20060120618301	122.046681988333
61	01	01	134.84607871	60	1	5	2		120	200601206184	20060120618401	135.730924379682
61	02	01	139.4249075	70	2		2		098	200601206185	20060120618501	140.888215993767
61	03	01	139.4249075	50	1	9	2		036	200601206185	20060120618501	140.888215993767
61	01	01	134.84607871	84	2		2		168	200601206186	20060120618601	135.730924379682
61	02	01	134.84607871	36	1	6	2		036	200601206186	20060120618601	135.730924379682
61	01	01	108.64011438	48	2		2		382	200601206187	20060120618701	127.536235163769
61	02	01	108.64011438	48	2		2		000	200601206187	20060120618701	127.536235163769
61	01	01	147.22312571	30	1	30	2		024	200601206188	20060120618801	174.527665506616
61	01	02	143.05768961	60	2		2		060	200601206188	20060120618802	174.527665506616
61	02	02	143.05768961	60	2		2		180	200601206188	20060120618802	174.527665506616
61	01	01	103.99979008	45	2		2		060	200601206189	20060120618901	101.855227514795
61	02	01	103.99979008	72	2		2		006	200601206189	20060120618901	101.855227514795
61	01	01	108.12404591	28	2		2		240	200601206190	20060120619001	105.350150172417
61	02	01	108.12404591	28	2		2		180	200601206190	20060120619001	105.350150172417
61	01	01	108.18554141	48	1	8	2		002	200601206191	20060120619101	105.798441644179
61	01	01	105.53782913	55	1	5	2		240	200601206192	20060120619201	105.434668288959
61	02	01	105.53782913	24	2		2		170	200601206192	20060120619201	105.434668288959
61	03	01	105.53782913	55	1	5	2		001	200601206192	20060120619201	105.434668288959
61	01	01	111.44582417	60	2		2		002	200601206193	20060120619301	111.092799391608
61	02	01	111.44582417	25	2		2		084	200601206193	20060120619301	111.092799391608
61	01	01	141.22896194	66	2		2		024	200601206195	20060120619501	142.728658244565
61	01	01	158.53113502	54	2		2		012	200601206196	20060120619601	134.886767770747
61	02	01	158.53113502	5	2		2		048	200601206196	20060120619601	134.886767770747
61	03	01	158.53113502	44	2		2		003	200601206196	20060120619601	134.886767770747
61	07	01	158.53113502	36	2		2		036	200601206196	20060120619601	134.886767770747
61	01	02	105.53782913	45	2		2		036	200601206196	20060120619602	134.886767770747
61	03	02	105.53782913	56	2		2		024	200601206196	20060120619602	134.886767770747
61	02	03	110.01426907	60	2		2		012	200601206196	20060120619603	134.886767770747
61	04	03	110.01426907	60	2		2		008	200601206196	20060120619603	134.886767770747
61	01	01	96.257180536	44	2		2		168	200601206198	20060120619801	94.2235021172636
61	02	01	96.257180536	42	2		2		016	200601206198	20060120619801	94.2235021172636
61	03	01	96.257180536	40	2		2		002	200601206198	20060120619801	94.2235021172636
61	01	01	111.72092095	35	2		2		480	200601206199	20060120619901	100.126956290916
61	03	01	111.72092095	30	2		2		036	200601206199	20060120619901	100.126956290916
61	01	02	110.4629552	36	2		2		240	200601206199	20060120619902	100.126956290916
61	02	02	110.4629552	30	2		2		024	200601206199	20060120619902	100.126956290916
61	03	02	110.4629552	30	2		2		001	200601206199	20060120619902	100.126956290916
61	01	01	103.98419825	54	2		2		480	200601206200	20060120620001	103.406146339788
61	01	01	137.71825562	40	2		2		024	200601206201	20060120620101	137.622380195509
61	04	01	137.71825562	30	2		2		060	200601206201	20060120620101	137.622380195509
61	01	01	111.11270338	70	1	40	2		480	200601206202	20060120620201	110.170678179802
61	02	01	111.11270338	60	2		2		005	200601206202	20060120620201	110.170678179802
61	01	01	136.22612024	42	2		2		001	200601206203	20060120620301	155.035255093963
61	01	02	134.84607871	66	2		2		013	200601206203	20060120620302	155.035255093963
61	02	02	134.84607871	35	2		2		024	200601206203	20060120620302	155.035255093963
61	02	01	134.52854975	44	2		2		072	200601206204	20060120620401	133.257884342883
61	03	01	134.52854975	40	2		2		024	200601206204	20060120620401	133.257884342883
61	01	01	149.19860237	65	2		2		144	200601206205	20060120620501	144.972735914504
61	03	01	149.19860237	60	2		2		048	200601206205	20060120620501	144.972735914504
61	04	01	149.19860237	66	2		2		012	200601206205	20060120620501	144.972735914504
61	06	01	149.19860237	60	2		2		003	200601206205	20060120620501	144.972735914504
61	01	01	94.428452875	35	2		2		048	200601206206	20060120620601	93.452408268418
61	02	01	94.428452875	50	2		2		060	200601206206	20060120620601	93.452408268418
61	03	01	94.428452875	15	2		2		060	200601206206	20060120620601	93.452408268418
61	01	01	100.89750483	52	2		2		060	200601206207	20060120620701	99.8290852031111
61	02	01	100.89750483	42	2		2		072	200601206207	20060120620701	99.8290852031111
61	01	01	124.29775937	54	2		2		012	200601206208	20060120620801	122.536354031849
61	02	01	124.29775937	50	2		2		084	200601206208	20060120620801	122.536354031849
61	01	02	115.00151894	40	2		2		240	200601206208	20060120620802	122.536354031849
61	02	02	115.00151894	50	2		2		180	200601206208	20060120620802	122.536354031849
61	06	02	115.00151894	50	2		2		480	200601206208	20060120620802	122.536354031849
61	01	01	122.46903171	50	1	18	2		060	200601206209	20060120620901	123.696116342339
61	04	01	146.81307458	48	1	20	2		184	200601206210	20060120621001	148.999541413953
61	06	01	146.81307458	48	1	20	2		084	200601206210	20060120621001	148.999541413953
61	01	01	121.56035476	36	2		2		108	200601206211	20060120621101	122.884158639673
61	02	01	121.56035476	44	1	44	2		012	200601206211	20060120621101	122.884158639673
61	01	01	118.41616284	30	1	12	2		240	200601206212	20060120621201	116.595770346476
61	01	01	128.5405152	42	1	11	2		170	200601206213	20060120621301	128.826143634839
61	02	01	128.5405152	54	2		2		001	200601206213	20060120621301	128.826143634839
61	01	01	133.91980649	36	2		2		120	200601206214	20060120621401	131.877676534723
61	02	01	133.91980649	15	2		2		180	200601206214	20060120621401	131.877676534723
61	01	01	102.61746966	42	1	42	2		012	200601206215	20060120621501	100.768974331676
61	01	02	155.54500389	50	1	9	2		011	200601206217	20060120621702	142.753208360526
61	01	01	126.63954023	44	1	24	2		002	200601206218	20060120621801	127.307432428481
61	02	01	126.63954023	60	1	10	2		012	200601206218	20060120621801	127.307432428481
61	01	01	102.60046038	56	2		2		240	200601206219	20060120621901	102.460887187049
61	01	01	112.91203443	80	2		2		036	200601206220	20060120622001	110.782967799836
61	01	01	125.56543012	65	2		2		002	200601206221	20060120622101	124.519758207987
61	02	01	125.56543012	4	2		2		006	200601206221	20060120622101	124.519758207987
61	01	01	116.08614847	70	2		2		010	200601206222	20060120622201	116.698382477455
61	02	01	116.08614847	35	2		2		010	200601206222	20060120622201	116.698382477455
61	01	01	98.706259766	60	2		2		006	200601206223	20060120622301	104.663574440113
61	01	02	121.76992202	54	2		2		024	200601206223	20060120622302	104.663574440113
61	01	01	100.89750483	44	2		2		012	200601206224	20060120622401	99.8290852031111
61	03	01	100.89750483	54	2		2		001	200601206224	20060120622401	99.8290852031111
61	04	01	100.89750483	40	2		2		003	200601206224	20060120622401	99.8290852031111
61	01	01	100.53498743	48	2		2		012	200601206225	20060120622501	98.7481597624934
61	02	01	124.59878127	56	2		2		001	200601206226	20060120622601	125.099844160041
61	04	01	124.59878127	55	2		2		048	200601206226	20060120622601	125.099844160041
61	05	01	124.59878127	65	2		2		012	200601206226	20060120622601	125.099844160041
61	01	01	75.599279856	50	2		2		156	200601206227	20060120622701	72.3138651109411
61	04	01	75.599279856	44	2		2		060	200601206227	20060120622701	72.3138651109411
61	01	01	143.595067	24	2		2		144	200601206228	20060120622801	146.382348948145
61	02	01	143.595067	50	2		2		002	200601206228	20060120622801	146.382348948145
61	01	01	127.0478605	35	2		2		096	200601206229	20060120622901	117.13750722982
61	01	02	112.6600871	54	2		2		180	200601206229	20060120622902	117.13750722982
61	02	02	112.6600871	54	2		2		180	200601206229	20060120622902	117.13750722982
61	04	02	112.6600871	20	2		2		024	200601206229	20060120622902	117.13750722982
61	01	03	136.22612024	8	1	8	2		060	200601206229	20060120622903	117.13750722982
61	01	04	94.06593547	32	2		2		036	200601206229	20060120622904	117.13750722982
61	01	01	109.48008623	112	1	12	2		096	200601206230	20060120623001	102.966008615296
61	02	01	109.48008623	42	2		2		204	200601206230	20060120623001	102.966008615296
61	05	01	109.48008623	112	1	12	2		005	200601206230	20060120623001	102.966008615296
61	06	01	109.48008623	12	2		2		120	200601206230	20060120623001	102.966008615296
61	07	01	109.48008623	40	2		2		120	200601206230	20060120623001	102.966008615296
61	01	01	105.53782913	84	2		2		108	200601206231	20060120623101	105.434668288959
61	02	01	105.53782913	30	2		2		300	200601206231	20060120623101	105.434668288959
61	03	01	105.53782913	30	1	5	2		024	200601206231	20060120623101	105.434668288959
61	01	01	98.372253492	48	1	8	2		012	200601206232	20060120623201	100.569473652895
61	04	01	98.372253492	35	2		2		000	200601206232	20060120623201	100.569473652895
61	05	01	98.372253492	50	2		2		024	200601206232	20060120623201	100.569473652895
61	01	01	103.02816962	48	1	8	2		048	200601206233	20060120623301	104.624137913749
61	02	01	103.02816962	50	2		2		180	200601206233	20060120623301	104.624137913749
61	03	01	103.02816962	40	1	8	2		024	200601206233	20060120623301	104.624137913749
61	05	01	103.02816962	44	1	8	2		048	200601206233	20060120623301	104.624137913749
61	01	01	104.40821116	36	2		2		012	200601206235	20060120623501	104.935363252168
61	02	01	104.40821116	60	1	10	2		108	200601206235	20060120623501	104.935363252168
61	01	01	113.27455184	118	2		2		216	200601206236	20060120623601	111.863893240454
61	03	01	113.27455184	84	2		2		005	200601206236	20060120623601	111.863893240454
61	01	01	106.80549988	40	1	8	2		096	200601206237	20060120623701	105.48721630576
61	01	01	113.95548368	84	2		2		060	200601206238	20060120623801	111.903329766817
61	01	01	113.18838311	35	2		2		108	200601206239	20060120623901	112.484950170644
61	02	01	113.18838311	40	2		2		024	200601206239	20060120623901	112.484950170644
61	01	01	99.06877717	23	2		2		048	200601206240	20060120624001	99.0579913542654
61	01	01	112.47368159	50	1	10	2		204	200601206241	20060120624101	113.764080183583
61	02	01	112.47368159	60	2		2		048	200601206241	20060120624101	113.764080183583
61	01	01	108.64011438	60	2		2		192	200601206243	20060120624301	107.460810600642
61	02	01	108.64011438	40	2		2		096	200601206243	20060120624301	107.460810600642
61	01	01	122.46903171	60	2		2		144	200601206244	20060120624401	123.696116342339
61	02	01	122.46903171	40	2		2		168	200601206244	20060120624401	123.696116342339
61	01	01	112.82586571	40	2		2		264	200601206245	20060120624501	111.404024730027
61	01	01	101.23409712	40	2		2		360	200601206246	20060120624601	99.0199485745485
61	01	01	98.387845325	40	2		2		012	200601206247	20060120624701	99.0185548279019
61	04	01	98.387845325	40	2		2		012	200601206247	20060120624701	99.0185548279019
61	05	01	98.387845325	40	2		2		036	200601206247	20060120624701	99.0185548279019
61	01	01	100.89750483	40	2		2		252	200601206248	20060120624801	99.8290852031111
61	02	01	100.89750483	20	2		2		120	200601206248	20060120624801	99.8290852031111
61	01	01	108.32169993	84	2		1	2	048	200601206249	20060120624901	108.502299514897
61	02	01	108.32169993	14	1	6	2		048	200601206249	20060120624901	108.502299514897
61	04	01	108.32169993	7	2		2		024	200601206249	20060120624901	108.502299514897
61	05	01	108.32169993	7	2		2		048	200601206249	20060120624901	108.502299514897
61	06	01	108.32169993	55	1	25	2		003	200601206249	20060120624901	108.502299514897
61	01	01	89.425611175	50	1	24	2		180	200601206250	20060120625001	86.7658997419528
61	01	01	113.27455184	50	1	24	2		003	200601206251	20060120625101	87.4975570644349
61	03	01	113.27455184	50	1	24	2		003	200601206251	20060120625101	87.4975570644349
61	01	01	163.88678913	96	2		2		035	200601206252	20060120625201	166.879055234514
61	03	01	163.88678913	96	2		2		002	200601206252	20060120625201	166.879055234514
61	02	01	93.487826426	60	1	20	2		120	200601206253	20060120625301	91.0562178976812
61	04	01	93.487826426	24	2		2		048	200601206253	20060120625301	91.0562178976812
61	08	01	93.487826426	50	1	30	2		048	200601206253	20060120625301	91.0562178976812
61	12	01	93.487826426	54	2		2		024	200601206253	20060120625301	91.0562178976812
61	01	01	102.72623249	65	2		2		002	200601206254	20060120625401	100.600179051957
61	02	01	114.63900154	42	1	42	2		036	200601206255	20060120625501	126.841770881826
61	01	02	129.50664472	48	1	30	2		048	200601206255	20060120625502	126.841770881826
61	01	01	141.22896194	40	1	40	2		144	200601206256	20060120625601	142.728658244565
61	01	01	108.65829222	60	1	10	2		180	200601206257	20060120625701	107.693162886334
61	03	01	108.65829222	40	1	16	2		024	200601206257	20060120625701	107.693162886334
61	05	01	108.65829222	70	1	70	2		144	200601206257	20060120625701	107.693162886334
61	01	01	115.1032795	45	1	45	2		156	200601206258	20060120625801	112.634987089299
61	01	01	107.36655679	48	1	8	2		048	200601206259	20060120625901	106.205762137804
61	02	01	107.36655679	30	1	20	2		036	200601206259	20060120625901	106.205762137804
61	03	01	107.36655679	48	1	20	2		001	200601206259	20060120625901	106.205762137804
61	02	01	106.36809598	55	1	20	2		012	200601206260	20060120626001	103.693285574642
61	03	01	106.36809598	7	2		2		000	200601206260	20060120626001	103.693285574642
61	04	01	106.36809598	48	1	40	2		024	200601206260	20060120626001	103.693285574642
61	07	01	106.36809598	84	2		2		006	200601206260	20060120626001	103.693285574642
61	01	01	112.91203443	50	2		2		060	200601206261	20060120626101	110.782967799836
61	03	01	96.213862875	30	2		2		182	200601206262	20060120626201	94.0075629311933
61	05	01	96.213862875	54	2		2		096	200601206262	20060120626201	94.0075629311933
61	06	01	96.213862875	54	2		2		096	200601206262	20060120626201	94.0075629311933
61	07	01	96.213862875	54	2		2		096	200601206262	20060120626201	94.0075629311933
61	08	01	96.213862875	54	2		2		096	200601206262	20060120626201	94.0075629311933
61	09	01	96.213862875	72	2		2		024	200601206262	20060120626201	94.0075629311933
61	10	01	96.213862875	54	2		2		096	200601206262	20060120626201	94.0075629311933
61	11	01	96.213862875	54	2		2		013	200601206262	20060120626201	94.0075629311933
61	01	01	148.26657496	60	2		2		013	200601206263	20060120626301	143.280511298158
61	01	02	112.12675602	54	2		2		000	200601206263	20060120626302	143.280511298158
61	02	01	100.881913	54	2		2		120	200601206264	20060120626401	101.380004028105
61	03	01	100.881913	54	2		2		036	200601206264	20060120626401	101.380004028105
61	01	01	115.1032795	50	2		2		036	200601206265	20060120626501	112.634987089299
61	03	01	115.1032795	50	2		2		060	200601206265	20060120626501	112.634987089299
61	02	01	101.78706635	18	2		2		240	200601206266	20060120626601	100.351626604289
61	03	01	101.78706635	20	2		2		036	200601206266	20060120626601	100.351626604289
61	01	01	113.18838311	50	1	50	2		240	200601206267	20060120626701	112.484950170644
61	02	01	113.18838311	20	2		2		012	200601206267	20060120626701	112.484950170644
61	01	01	100.53498743	40	2		2		048	200601206268	20060120626801	112.946212427718
61	02	01	100.53498743	40	2		2		003	200601206268	20060120626801	112.946212427718
61	01	02	132.71541392	40	2		2		120	200601206268	20060120626802	112.946212427718
61	02	02	132.71541392	20	2		2		072	200601206268	20060120626802	112.946212427718
61	01	01	105.53782913	50	2		2		240	200601206269	20060120626901	105.434668288959
61	03	01	105.53782913	50	2		2		024	200601206269	20060120626901	105.434668288959
61	01	01	164.16278139	27	2		2		120	200601206270	20060120627001	151.425197230386
61	02	01	164.16278139	50	2		2		001	200601206270	20060120627001	151.425197230386
61	01	02	109.29956755	40	2		2		180	200601206270	20060120627002	151.425197230386
61	01	01	121.76992202	44	2		2		168	200601206271	20060120627101	123.424327530284
61	01	01	136.2663853	56	2		2		216	200601206272	20060120627201	133.421882491154
61	03	01	136.2663853	35	2		2		060	200601206272	20060120627201	133.421882491154
61	01	01	126.33253069	40	1	30	2		120	200601206273	20060120627301	123.93813780416
61	02	01	80.992364788	25	2		2		120	200601206274	20060120627401	81.8481570890878
61	04	01	80.992364788	25	2		2		120	200601206274	20060120627401	81.8481570890878
61	01	01	182.27831513	44	1	8	2		084	200601206275	20060120627501	183.628171250086
61	08	01	182.27831513	44	2		2		048	200601206275	20060120627501	183.628171250086
61	09	01	182.27831513	44	1	8	2		006	200601206275	20060120627501	183.628171250086
61	01	01	89.788128579	70	2		2		008	200601206276	20060120627601	125.303963547271
61	02	01	89.788128579	70	2		2		008	200601206276	20060120627601	125.303963547271
61	01	03	134.84607871	50	2		2		084	200601206276	20060120627603	125.303963547271
61	01	01	111.43023234	50	2		2		360	200601206277	20060120627701	112.643718216601
61	02	01	111.43023234	10	2		2		036	200601206277	20060120627701	112.643718216601
61	01	01	96.257180536	50	2		2		180	200601206278	20060120627801	94.2235021172636
61	02	01	96.257180536	18	2		2		024	200601206278	20060120627801	94.2235021172636
61	01	01	135.13676732	70	2		2		360	200601206279	20060120627901	163.950490867569
61	02	01	135.13676732	36	1	3	2		240	200601206279	20060120627901	163.950490867569
61	01	02	147.22312571	36	2		2		144	200601206279	20060120627902	163.950490867569
61	01	01	122.0450188	55	2		2		003	200601206280	20060120628001	122.16689942996
61	02	01	128.52966259	48	1	8	2		001	200601206281	20060120628101	145.985762915522
61	01	02	134.84607871	48	1	8	2		120	200601206281	20060120628102	145.985762915522
61	03	01	163.05783663	40	2		2		192	200601206282	20060120628201	187.412197685356
61	01	02	96.257180536	60	2		2		240	200601206282	20060120628202	187.412197685356
61	02	02	96.257180536	60	2		2		024	200601206282	20060120628202	187.412197685356
61	01	03	167.0265052	55	1	5	2		120	200601206282	20060120628203	187.412197685356
61	02	03	167.0265052	25	2		2		012	200601206282	20060120628203	187.412197685356
61	01	01	126.12648703	50	1	10	2		000	200601206283	20060120628301	125.238304040031
61	02	01	126.12648703	20	2		2		004	200601206283	20060120628301	125.238304040031
61	03	01	126.12648703	50	1	10	2		000	200601206283	20060120628301	125.238304040031
61	01	01	119.74360379	55	1	5	2		120	200601206284	20060120628401	106.937419460286
61	03	01	119.74360379	36	2		2		002	200601206284	20060120628401	106.937419460286
61	01	02	105.53782913	50	1	15	2		000	200601206284	20060120628402	106.937419460286
61	02	02	105.53782913	60	2		2		005	200601206284	20060120628402	106.937419460286
61	01	01	127.76256202	48	2		2		024	200601206285	20060120628501	127.574277943486
61	02	01	127.76256202	44	1	4	2		024	200601206285	20060120628501	127.574277943486
61	01	01	124.48821119	40	2		2		184	200601206286	20060120628601	124.717962780307
61	02	01	67.878148981	10	2		2		060	200601206287	20060120628701	64.3337213344526
61	04	01	67.878148981	50	2		2		002	200601206287	20060120628701	64.3337213344526
61	05	01	67.878148981	74	2		2		012	200601206287	20060120628701	64.3337213344526
61	01	01	113.64295608	30	2		2		036	200601206288	20060120628801	114.147319127108
61	02	01	113.64295608	48	2		2		036	200601206288	20060120628801	114.147319127108
61	03	01	113.64295608	15	2		2		036	200601206288	20060120628801	114.147319127108
61	01	01	89.788128579	40	2		2		192	200601206289	20060120628901	87.8468251825705
