Reg	Orden	Hogar	Fex_c	P24	P26	P26n	P27	P27a	P27bi	P27bii	Valor28	P29	Valor29	P30	Valor30	P30a	Valor30a	P30b	Valor30b	Valor31	Valor32a	Valor32b	Valor33a	Valor33b	Valor33c	P33a	P33b	P33c	P33d	P33e	Llave_viv	Llave_hog	Fex_c_2011
60	02	01	641.04833773	45	52	5269	4													98	0	0	0	0	0	1	2		2		200601200137	20060120013701	640.136113779174
60	01	01	703.22161703	61	01	0123	4													300000	0	0	0	0	0	1	2		2		200601200138	20060120013801	704.273985289276
60	01	01	806.63151704	95	45	4521	1	1	2	03	455700	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200139	20060120013901	810.465036241827
60	02	01	806.63151704	56	93	9301	4													98	0	0	0	0	0	1	1	5	2		200601200139	20060120013901	810.465036241827
60	03	01	806.63151704	53	55	5522	1	2			455700	2		2		2		2			0	0	0	0	0	1	2		2		200601200139	20060120013901	810.465036241827
60	04	01	806.63151704	99	45	4530	1	1	2	03	455700	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200139	20060120013901	810.465036241827
60	01	01	717.77637017	21	92	9242	4													400000	0	0	0	0	0	1	2		2		200601200140	20060120014001	718.003730592257
60	01	01	717.77637017	58	63	6331	1	2			426000	2		2		2		2			0	0	0	0	0	2			2		200601200141	20060120014101	718.003730592257
60	01	01	717.77637017	84	50	5020	1	1	1		400000	2		2		2		2			0	0	0	0	0	1	1	1	2		200601200142	20060120014201	718.003730592257
60	01	01	488.58982286	56	93	9301	1	1	2	12	600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200143	20060120014301	486.730109460224
60	02	01	488.58982286	56	93	9301	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200143	20060120014301	486.730109460224
60	03	01	846.32896121	45	52	5225	1	2			120000	2		2		2		2			0	0	0	0	0	1	2		2		200601200144	20060120014401	849.28606263261
60	06	01	846.32896121	45	52	5269	4													98	0	0	0	0	0	1	1	4	2		200601200144	20060120014401	849.28606263261
60	01	01	620.63706512	59	85	8532	4													120000	0	0	0	0	0	1	1	5	2		200601200145	20060120014501	623.966325612333
60	01	01	765.18522113	16	74	7430	1	9			98	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200146	20060120014601	765.631157804212
60	02	01	765.18522113	57	93	9302	4													98	0	0	0	0	0	1	1	5	2		200601200146	20060120014601	765.631157804212
60	02	01	742.2718542	80	19	1921	1	1	1		98	2		2		2		2			0	0	0	0	0	2			2		200601200147	20060120014701	743.271299483587
60	01	01	677.18334857	58	75	7524	2	1	1		98	2		2		2		2			140000	0	0	0	0	1	1	1	1	1	200601200148	20060120014801	679.603568221828
60	02	01	677.18334857	79	18	1810	5													600000	0	0	0	0	0	1	1	5	2		200601200148	20060120014801	679.603568221828
60	06	01	677.18334857	79	18	1810	5													600000	0	0	0	0	0	1	2		2		200601200148	20060120014801	679.603568221828
60	01	01	576.73575237	55	66	6601	1	1	1		426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200150	20060120015001	576.254220571551
60	01	01	700.22136578	54	95	9500	4													160000	0	0	0	0	0	1	2		2		200601200151	20060120015101	704.322139817208
60	01	01	1472.1753388	45	52	5269	4													250000	0	0	0	0	0	1	2		2		200601200154	20060120015401	1475.86871891233
60	02	01	1472.1753388	41	52	5224	5													600000	0	0	0	0	0	1	2		2		200601200154	20060120015401	1475.86871891233
60	04	01	1472.1753388	45	52	5224	1	2			200000	2		2		2		2			0	0	0	0	0	1	2		2		200601200154	20060120015401	1475.86871891233
60	01	01	1518.0020727	99	50	5020	4													98	0	0	0	0	0	1	2		2		200601200155	20060120015501	1520.58843555358
60	03	01	1518.0020727	99	50	5020	4													98	0	0	0	0	0	1	2		2		200601200155	20060120015501	1520.58843555358
60	01	01	1350.914349	93	45	4552	4													98	0	0	0	0	0	1	2		2		200601200158	20060120015801	1346.39867224436
60	01	01	1350.914349	41	52	5221	5													600000	0	0	0	0	0	1	2		2		200601200159	20060120015901	1346.39867224436
60	02	01	1350.914349	45	52	5211	1	2			280000	1	140000	2		2		2			0	0	0	0	0	1	2		2		200601200159	20060120015901	1346.39867224436
60	01	01	1363.7259782	58	40	4010	1	1	2	12	426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200160	20060120016001	1362.15933480537
60	01	01	1259.3550363	53	55	5521	1	2			312000	1	120000	2		2		2			0	0	0	0	0	2			2		200601200161	20060120016101	1263.58292606309
60	02	01	1259.3550363	93	45	4552	4													55000	0	0	0	0	0	2			2		200601200161	20060120016101	1263.58292606309
60	01	01	1340.7350384	41	52	5221	4													200000	0	0	0	0	0	1	2		2		200601200162	20060120016201	1340.7526067606
60	02	01	1458.5436801	79	18	1810	1	1	1		450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200163	20060120016301	1457.41418922928
60	01	01	1223.4583125	79	18	1810	5													250000	0	0	0	0	0	1	2		2		200601200164	20060120016401	1219.79184835609
60	02	01	1223.4583125	79	18	1810	5													250000	0	0	0	0	0	1	2		2		200601200164	20060120016401	1219.79184835609
60	01	01	812.81570184	41	52	5232	4													98	0	0	0	0	0	1	1	5	2		200601200165	20060120016501	815.801976269249
60	02	01	812.81570184	54	95	9500	3	2			98	1	200000	2		2		2			0	0	0	0	0	1	1	2	2		200601200165	20060120016501	815.801976269249
60	02	01	955.29140146	21	75	7530	1	1	1		98	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200166	20060120016601	956.923728798477
60	04	01	955.29140146	06	85	8511	2	1	1		98	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200166	20060120016601	956.923728798477
60	03	01	858.69733082	11	74	7411	4													98	0	0	0	0	0	1	1	4	1	3	200601200167	20060120016701	859.959942687453
60	01	01	752.40683671	79	18	1810	1	1	1		500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200168	20060120016801	753.610344188344
60	01	01	617.55040371	13	80	8050	4													700000	0	0	600000	0	0	1	1	4	1	3	200601200169	20060120016901	617.19777419506
60	01	01	818.99988665	98	60	6031	4													500000	0	0	0	0	0	2			2		200601200170	20060120017001	821.13891629667
60	01	01	805.99987248	21	18	1810	4													400000	80000	0	0	0	0	1	1	5	2		200601200171	20060120017101	806.574711427722
60	01	01	736.0876694	98	15	1551	1	2			280000	2		2		2		2			0	0	0	0	0	1	2		2		200601200172	20060120017201	737.934359456166
60	02	01	736.0876694	59	92	9242	4													70000	0	0	0	0	0	1	2		2		200601200172	20060120017201	737.934359456166
60	02	01	588.23122223	45	52	5211	1	1	2	06	455700	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200173	20060120017301	586.957584593932
60	01	01	714.17698446	87	45	4541	4													200000	0	0	0	0	0	1	2		2		200601200174	20060120017401	712.423055295609
60	02	01	685.9048997	45	52	5269	4													80000	0	0	0	0	0	1	2		2		200601200175	20060120017501	686.268771249881
60	02	01	726.03771182	45	50	5030	1	1	2	12	455700	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200176	20060120017601	728.017300471821
60	01	01	771.59103568	95	45	4521	1	2			455700	2		2		2		2			0	0	0	0	0	1	2		2		200601200177	20060120017701	773.511489084715
60	02	01	771.59103568	45	52	5225	1	2			240000	2		2		2		2			0	0	0	0	0	1	2		2		200601200177	20060120017701	773.511489084715
60	01	01	771.59103568	98	60	6041	4													500000	0	0	0	0	0	1	1	5	2		200601200178	20060120017801	773.511489084715
60	02	01	771.59103568	45	52	5235	1	1	1		600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200178	20060120017801	773.511489084715
60	01	01	671.9272513	97	60	6041	4													900000	0	0	0	0	0	1	1	4	2		200601200179	20060120017901	672.107259163578
60	03	01	671.9272513	97	60	6041	4													60000	0	0	0	0	0	2			2		200601200179	20060120017901	672.107259163578
60	01	01	656.37494814	98	60	6021	4													98	0	0	0	0	0	1	2		2		200601200183	20060120018301	656.048284553381
60	02	01	656.37494814	41	52	5219	4													98	0	0	0	0	0	1	2		2		200601200183	20060120018301	656.048284553381
60	03	01	656.37494814	13	80	8050	4													200000	0	0	0	0	0	1	2		2		200601200183	20060120018301	656.048284553381
60	01	01	736.0876694	53	55	5530	1	2			455700	2		2		2		2			0	0	0	0	0	1	2		2		200601200184	20060120018401	737.934359456166
60	02	01	736.0876694	50	55	5522	5													500000	0	0	0	0	0	1	2		2		200601200184	20060120018401	737.934359456166
60	01	01	675.45717452	98	60	6021	1	1	1		455700	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200185	20060120018501	673.19933612218
60	02	01	675.45717452	42	52	5261	4													30000	0	0	0	0	0	2			2		200601200185	20060120018501	673.19933612218
60	02	01	707.43061758	53	55	5529	1	1	2	03	455700	1	90000	2		2		2			0	0	0	0	0	1	1	1	1	1	200601200186	20060120018601	707.684388792127
60	01	01	777.33985254	41	52	5211	4													98	0	0	0	0	0	1	2		2		200601200187	20060120018701	775.92092628098
60	03	01	777.33985254	54	95	9500	3	2			100000	1	60000	2		2		2			0	0	0	0	0	1	2		2		200601200187	20060120018701	775.92092628098
60	05	01	777.33985254	85	45	4542	4													98	0	0	0	0	0	1	2		2		200601200187	20060120018701	775.92092628098
60	06	01	777.33985254	79	18	1810	1	2			80000	2		2		2		2			0	0	0	0	0	1	2		2		200601200187	20060120018701	775.92092628098
60	01	01	564.32030529	87	50	5020	4													98	0	0	0	0	0	1	2		2		200601200188	20060120018801	562.26849696609
60	01	01	818.99988665	51	55	5530	4													300000	0	0	0	0	0	1	2		2		200601200189	20060120018901	788.539924064964
60	02	01	818.99988665	51	55	5530	4													300000	0	0	0	0	0	1	2		2		200601200189	20060120018901	788.539924064964
60	01	02	741.83945437	98	60	6031	4													98	0	0	0	0	0	1	2		2		200601200189	20060120018902	788.539924064964
60	01	03	629.04587358	80	19	1931	1	2			426000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200189	20060120018903	788.539924064964
60	01	04	741.83945437	97	60	6041	4													180000	0	0	0	0	0	2			2		200601200189	20060120018904	788.539924064964
60	01	05	681.86298908	58	60	6021	1	1	2	12	600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200189	20060120018905	788.539924064964
60	01	01	700.22136578	53	55	5529	4													250000	0	0	0	0	0	1	1	5	2		200601200190	20060120019001	704.322139817208
60	02	01	700.22136578	33	45	4542	1	1	2	06	425000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200190	20060120019001	704.322139817208
60	01	01	778.81687986	45	52	5269	4													600000	0	0	0	0	0	1	2		2		200601200191	20060120019101	784.085687487267
60	05	01	778.81687986	57	93	9302	4													150000	0	0	0	0	0	1	2		2		200601200191	20060120019101	784.085687487267
60	09	01	352.88695301	84	50	5040	4													320000	0	0	0	0	0	1	2		2		200601200192	20060120019201	352.884377515262
60	01	01	676.08881908	77	15	1511	4													98	0	0	0	0	0	1	2		2		200601200193	20060120019301	677.089660936286
60	03	01	676.08881908	77	15	1511	6														0	0	0	0	0	1	2		2		200601200193	20060120019301	677.089660936286
60	04	01	676.08881908	37	64	6412	4													98	0	0	0	0	0	1	2		2		200601200193	20060120019301	677.089660936286
60	02	01	765.18522113	53	55	5521	1	2			210000	2		2		2		2			0	0	0	0	0	1	2		2		200601200195	20060120019501	875.664379042936
60	01	02	812.81570184	81	36	3611	1	2			700000	2		2		2		2			0	0	0	0	0	1	1	1	2		200601200195	20060120019502	875.664379042936
60	02	02	812.81570184	54	95	9500	3	2			320000	1	170000	1	100000	2		2			0	0	0	0	0	1	1	2	2		200601200195	20060120019502	875.664379042936
60	01	01	818.99988665	45	52	5269	4													98	0	0	0	0	0	2			2		200601200196	20060120019601	821.13891629667
60	01	01	754.83946854	41	50	5030	4													98	0	381500	0	0	0	1	1	3	3		200601200197	20060120019701	755.311816004083
60	02	01	711.37055562	36	60	6021	7													300000	0	0	0	0	0	1	2		2		200601200198	20060120019801	710.123399311754
60	01	01	717.77637017	98	60	6031	4													600000	330000	0	0	0	0	1	1	2	1	2	200601200199	20060120019901	621.85125825098
60	01	02	581.63702262	54	95	9500	4													300000	0	0	0	0	0	2			2		200601200199	20060120019902	621.85125825098
60	01	03	724.18218472	93	52	5272	4													250000	0	0	0	0	0	1	2		2		200601200199	20060120019903	621.85125825098
60	01	04	712.58973538	97	52	5233	1	2			300000	2		2		2		2			0	0	0	0	0	2			2		200601200199	20060120019904	621.85125825098
60	02	04	712.58973538	77	55	5529	1	2			50000	2		2		2		2			0	0	0	0	0	1	2		2		200601200199	20060120019904	621.85125825098
60	01	01	765.18522113	77	15	1551	1	1	1		500000	1	170000	2		2		2			0	0	0	0	0	1	1	1	1	1	200601200200	20060120020001	637.677718852126
60	02	01	765.18522113	55	95	9500	3	2			320000	1	350000	1	250000	2		2			0	0	0	0	0	1	1	5	2		200601200200	20060120020001	637.677718852126
60	01	03	705.18637082	95	45	4521	1	2			381500	2		2		2		2			0	0	0	0	0	1	2		2		200601200200	20060120020003	637.677718852126
60	01	01	742.2718542	99	51	5155	4													200000	0	0	0	0	0	1	2		2		200601200201	20060120020101	743.271299483587
60	02	01	742.2718542	99	51	5155	4													100000	0	0	0	0	0	1	2		2		200601200201	20060120020101	743.271299483587
60	01	01	711.37055562	80	19	1921	1	2			382000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200202	20060120020201	710.123399311754
60	02	01	711.37055562	59	85	8532	4													382000	0	0	0	0	0	1	1	5	2		200601200202	20060120020201	710.123399311754
60	01	01	665.54382176	84	50	5020	1	2			382000	2		2		2		2			0	0	0	0	0	1	2		2		200601200203	20060120020301	665.403682670504
60	02	01	665.54382176	56	93	9301	4													320000	0	0	0	0	0	1	2		2		200601200203	20060120020301	665.403682670504
60	03	01	665.54382176	95	45	4552	1	2			382000	2		2		2		2			0	0	0	0	0	1	2		2		200601200203	20060120020301	665.403682670504
60	02	01	667.04836606	95	45	4521	1	2			426500	2		2		2		2			0	0	0	0	0	1	2		2		200601200205	20060120020501	669.264523517072
60	01	01	688.67881844	45	52	5269	4													200000	0	0	0	0	0	1	2		2		200601200206	20060120020601	690.30693224421
60	02	01	579.08473363	90	25	2529	1	1	2	12	426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200207	20060120020701	578.778941264238
60	01	01	688.45718869	95	45	4521	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		200601200208	20060120020801	687.763540991129
60	02	01	688.45718869	56	93	9301	4													50000	0	0	0	0	0	1	2		2		200601200208	20060120020801	687.763540991129
60	01	01	651.0860481	45	52	5211	1	1	2	06	425000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200209	20060120020901	651.85861534585
60	01	01	799.81568767	79	18	1810	1	2			520000	2		2		2		2			0	0	0	0	0	2			2		200601200210	20060120021001	801.2377714003
60	02	01	799.81568767	41	52	5211	4													98	0	0	0	0	0	1	2		2		200601200210	20060120021001	801.2377714003
60	01	01	771.59103568	95	45	4521	1	2			425000	2		2		2		2			0	0	0	0	0	1	2		2		200601200211	20060120021101	773.511489084715
60	01	01	593.63948677	81	36	3611	4													500000	0	0	0	0	0	1	2		2		200601200212	20060120021201	592.508686567218
60	03	01	593.63948677	80	19	1921	1	2			300000	2		2		2		2			0	0	0	0	0	1	2		2		200601200212	20060120021201	592.508686567218
60	01	01	718.77392019	45	52	5269	4													382000	0	0	0	0	0	1	2		2		200601200213	20060120021301	720.332959899474
60	01	01	634.45413811	45	52	5223	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200214	20060120021401	633.452240190727
60	01	01	574.86530261	99	51	5155	1	1	1		382000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200215	20060120021501	573.954475231872
60	01	01	678.1114361	77	15	1551	4													300000	0	0	0	0	0	1	2		1	3	200601200216	20060120021601	737.306601964687
60	01	02	765.18522113	84	15	1561	1	1	2	06	426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200216	20060120021602	737.306601964687
60	02	02	765.18522113	59	92	9242	1	1	2	12	426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200216	20060120021602	737.306601964687
60	01	01	818.99988665	59	92	9242	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200217	20060120021701	821.13891629667
60	02	01	818.99988665	55	85	8512	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200217	20060120021701	821.13891629667
60	01	01	695.27301805	61	01	0122	4													200000	0	0	0	0	0	2			2		200601200218	20060120021801	696.990805832656
60	05	01	695.27301805	51	55	5529	4													98	0	0	0	0	0	2			2		200601200218	20060120021801	696.990805832656
60	02	01	729.9034846	53	55	5521	1	1	1		426500	1	180000	2		2		2			0	0	0	0	0	2			2		200601200219	20060120021901	732.597419428744
60	03	01	729.9034846	45	52	5269	4													120000	0	0	0	0	0	1	2		2		200601200219	20060120021901	732.597419428744
60	01	01	736.0876694	55	70	7020	1	1	2	06	426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200220	20060120022001	737.934359456166
60	02	01	736.0876694	77	15	1589	4													50000	0	0	0	0	0	1	1	5	2		200601200220	20060120022001	737.934359456166
60	04	01	736.0876694	77	15	1551	1	2			200000	2		2		2		2			0	0	0	0	0	1	2		2		200601200220	20060120022001	737.934359456166
60	01	01	924.51446048	45	52	5269	4													100000	0	0	0	0	0	2			2		200601200221	20060120022101	927.702676741644
60	01	01	658.77506987	55	93	9302	1	2			240000	2		2		2		2			0	0	0	0	0	1	2		2		200601200223	20060120022301	659.488261379594
60	01	01	671.36506923	53	55	5521	1	2			600000	1	180000	2		2		2			0	0	0	0	0	2			2		200601200224	20060120022401	672.705532687518
60	01	01	658.77506987	98	60	6031	4													500000	0	0	0	0	0	1	1	4	1	2	200601200225	20060120022501	659.488261379594
60	01	01	688.45718869	58	70	7020	1	1	2	12	382000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200227	20060120022701	687.763540991129
60	01	01	674.86174545	55	74	7493	4													98	0	0	0	0	0	1	1	5	2		200601200228	20060120022801	680.821017665816
60	03	01	674.86174545	97	52	5233	1	1	1		426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200228	20060120022801	680.821017665816
60	04	01	674.86174545	97	52	5233	1	1	1		426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200228	20060120022801	680.821017665816
60	01	01	717.77637017	45	52	5221	1	2			408000	2		2		2		2			0	0	0	0	0	1	2		2		200601200229	20060120022901	718.003730592257
60	02	01	717.77637017	55	85	8511	1	9			408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200229	20060120022901	718.003730592257
60	01	01	729.27184004	45	15	1551	1	1	2	03	408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200230	20060120023001	728.707094614638
60	02	01	729.27184004	33	52	5211	1	1	2	12	408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200230	20060120023001	728.707094614638
60	01	01	729.27184004	40	52	5211	1	1	1		520000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200231	20060120023101	728.707094614638
60	02	01	729.27184004	45	15	1551	1	1	1		450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200231	20060120023101	728.707094614638
60	01	01	688.45718869	83	28	2811	1	1	1		426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200232	20060120023201	687.763540991129
60	07	01	602.99268246	95	45	4521	1	2			380000	2		2		2		2			0	0	0	0	0	2			2		200601200233	20060120023301	603.064214409376
60	01	01	628.04832356	75	18	1810	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200236	20060120023601	625.571908910224
60	01	01	628.04832356	75	17	1730	1	1	1		580000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200237	20060120023701	625.571908910224
60	02	01	628.04832356	59	85	8512	1	1	1		750000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200237	20060120023701	625.571908910224
60	01	01	759.00103633	95	45	4521	5													450000	0	0	0	0	0	1	1	4	1	3	200601200238	20060120023801	760.29421777679
60	02	01	725.50037129	95	45	4521	1	2			425000	2		2		2		2			0	0	0	0	0	1	2		2		200601200239	20060120023901	722.339704313092
60	03	01	725.50037129	39	45	4521	1	2			425000	2		2		2		2			0	0	0	0	0	1	2		2		200601200239	20060120023901	722.339704313092
60	05	01	725.50037129	58	75	7512	2	1	2	05	800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200239	20060120023901	722.339704313092
60	01	01	677.95926884	56	93	9301	4													408000	0	0	0	0	0	1	2		2		200601200240	20060120024001	679.389406275964
60	01	01	670.36751921	99	40	4010	2	1	1		800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200241	20060120024101	670.376303380301
60	01	01	649.40695152	55	74	7493	4													60000	0	0	0	0	0	1	2		2		200601200242	20060120024201	648.766226796818
60	02	01	649.40695152	45	52	5269	4													100000	0	0	0	0	0	1	2		2		200601200242	20060120024201	648.766226796818
60	01	01	676.77333376	98	17	1730	1	1	2	06	426500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200243	20060120024301	678.256634660804
60	01	01	758.47136436	95	45	4522	1	2			382000	2		2		2		2			0	0	0	0	0	1	1	1	2		200601200244	20060120024401	759.153986290257
60	01	01	541.40693836	39	52	5232	1	1	1		480000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200245	20060120024501	539.908638645465
60	02	01	541.40693836	55	74	7493	4													150000	0	0	0	0	0	1	1	5	2		200601200245	20060120024501	539.908638645465
60	02	01	745.90375002	80	51	5139	1	1	2	12	382000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200246	20060120024601	747.113469769761
60	04	01	745.90375002	83	28	2811	1	1	1		382000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200246	20060120024601	747.113469769761
60	01	01	818.99988665	95	45	4521	1	2			426500	2		2		2		2			0	0	0	0	0	2			2		200601200247	20060120024701	821.13891629667
60	01	01	622.27415357	55	74	7493	4													80000	0	0	0	0	0	1	2		2		200601200248	20060120024801	621.581902443827
60	03	01	622.27415357	81	36	3611	1	2			120000	2		2		2		2			0	0	0	0	0	2			2		200601200248	20060120024801	621.581902443827
60	01	01	628.45833837	85	45	4542	1	9			382000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	200601200249	20060120024901	593.855620128242
60	03	01	628.45833837	37	55	5521	1	2			382000	2		2		2		2			0	0	0	0	0	2			2		200601200249	20060120024901	593.855620128242
60	02	01	812.81570184	21	50	5020	5													98	0	0	0	0	0	1	1	4	1	3	200601200250	20060120025001	815.801976269249
