Reg	Orden	Hogar	Fex_c	P37	P37a	Valor38	P39	P40	P41	P42	P43	P44	P45	P46a	P46b	P46c	P46d	P46e	P46f	P46g	P46h	P46i	P47	P48	Llave_viv	Llave_hog	Fex_c_2011
62	05	01	599.47415719	2				2					1		1								2	1	200601203933	20060120393301	578.54694458181
62	01	01	873.01660664	2				2					1		1								2	1	200601203934	20060120393401	874.534945929467
62	02	01	873.01660664	2				2					1		1								2	1	200601203934	20060120393401	874.534945929467
62	01	01	1159.8332881	2				2					2												200601203935	20060120393501	1239.06144429501
62	03	01	1159.8332881	2				2					1				1						1	1	200601203935	20060120393501	1239.06144429501
62	05	01	1159.8332881	2				2					2												200601203935	20060120393501	1239.06144429501
62	06	01	1159.8332881	2				2					2												200601203935	20060120393501	1239.06144429501
62	01	02	873.01660664	2				2					2												200601203935	20060120393502	1239.06144429501
62	01	01	763.3482022	2				2					2												200601203936	20060120393601	746.833973027596
62	02	01	763.3482022	2				2					2												200601203936	20060120393601	746.833973027596
62	03	01	763.3482022	2				2					1		1								2	1	200601203936	20060120393601	746.833973027596
62	04	01	763.3482022	2				2					1		1								2	1	200601203936	20060120393601	746.833973027596
62	02	01	620.97303718	2				2					1		1								2	1	200601203937	20060120393701	602.399921845189
62	03	01	620.97303718	2				2					2												200601203937	20060120393701	602.399921845189
62	04	01	620.97303718	2				1	36	2	1	2													200601203937	20060120393701	602.399921845189
62	05	01	620.97303718	2				1	40	2	1	1			1								2	1	200601203937	20060120393701	602.399921845189
62	03	01	514.57465814	2				2					2												200601203938	20060120393801	497.6440962605
62	01	01	1113.5314772	2				2					1		1								2	1	200601203939	20060120393901	1122.08631804107
62	01	01	833.07539151	2				2					1		1								2	1	200601203940	20060120394001	1011.63059890817
62	05	02	860.55964849	2				2					1							1			2	2	200601203940	20060120394002	1011.63059890817
62	01	01	849.28174589	2				2					2												200601203942	20060120394201	853.821804867348
62	01	01	861.84042809	2				2					2												200601203943	20060120394301	871.016576748186
62	01	02	710.57056331	2				2					2												200601203944	20060120394402	446.163110022317
62	01	01	589.63840511	2				2					2												200601203946	20060120394601	590.138223625218
62	01	01	564.63408514	2				2					2												200601203948	20060120394801	563.452352536305
62	01	01	611.48585229	2				2					1		1								2	1	200601203949	20060120394901	591.429191434533
62	03	01	611.48585229	2				2					1		1								2	1	200601203949	20060120394901	591.429191434533
62	04	01	611.48585229	2				1	20	2	1	1			1					1			2	1	200601203949	20060120394901	591.429191434533
62	01	01	881.17370528	2				2					2												200601203950	20060120395001	861.200764383666
62	02	01	881.17370528	2				2					2												200601203950	20060120395001	861.200764383666
62	03	01	881.17370528	2				2					2												200601203950	20060120395001	861.200764383666
62	01	01	1168.699195	2				2					2												200601203951	20060120395101	1183.96701834826
62	01	01	415.7339562	2				2					2												200601203952	20060120395201	415.556987884309
62	02	01	415.7339562	2				2					1		1								2	1	200601203952	20060120395201	415.556987884309
62	04	01	415.7339562	2				2					1		1								2	1	200601203952	20060120395201	415.556987884309
62	01	01	501.30935559	2				2					2												200601203953	20060120395301	473.930980697909
62	01	01	1125.7891531	2				2					2												200601203954	20060120395401	1107.75920474315
62	03	01	1125.7891531	2				2					2												200601203954	20060120395401	1107.75920474315
62	04	01	1125.7891531	2				2					2												200601203954	20060120395401	1107.75920474315
62	01	01	672.26465119	2				2					2												200601203955	20060120395501	656.785526622614
62	01	01	735.72735376	2				2					2												200601203956	20060120395601	725.564998747348
62	01	01	773.90203494	2				2					2												200601203957	20060120395701	771.157864498406
62	01	01	671.23298283	2				2					2												200601203958	20060120395801	638.225524072651
62	02	01	671.23298283	2				1	40	2	1	1			1		1						2	1	200601203958	20060120395801	638.225524072651
62	03	01	671.23298283	2				2					2												200601203958	20060120395801	638.225524072651
62	01	02	806.39550718	2				2					2												200601203958	20060120395802	638.225524072651
62	01	01	907.9112507	2				2					2												200601203959	20060120395901	908.225202917848
62	02	01	940.83445826	2				2					2												200601203960	20060120396001	936.961072801821
62	01	02	1018.5174827	2				2					1		1								2	1	200601203961	20060120396102	1033.11520172587
62	01	01	735.72735376	2				2					2												200601203962	20060120396201	725.564998747348
62	01	01	1226.4077733	2				2					2												200601203963	20060120396301	1242.51971162681
62	01	01	1054.2238764	2				2					2												200601203964	20060120396401	1059.85950745631
62	01	01	1035.4217083	2				2					2												200601203965	20060120396501	1033.11520172587
62	02	01	1035.4217083	2				2					2												200601203965	20060120396501	1033.11520172587
62	03	01	1035.4217083	2				2					1		1				1				2	1	200601203965	20060120396501	1033.11520172587
62	01	01	688.1372084	1	4	200000	21	2					1		1								2	1	200601203966	20060120396601	676.837553530288
62	01	01	1142.4466152	2				2					2												200601203967	20060120396701	1153.07865944948
62	01	01	1039.6210227	2				1	20	2	1	1								1			2	1	200601203968	20060120396801	1032.2780300569
62	03	01	1039.6210227	2				1	35	2	1	1			1								2	1	200601203968	20060120396801	1032.2780300569
62	05	01	1039.6210227	1	4	0	29	2					2												200601203968	20060120396801	1032.2780300569
62	03	01	1588.375972	2				2					2												200601203969	20060120396901	1599.93392109468
62	01	01	1305.5240966	2				2					1							1			2	1	200601203970	20060120397001	1304.8930858472
62	02	01	1305.5240966	2				1	20	2	1	1			1								2	1	200601203970	20060120397001	1304.8930858472
62	03	01	1305.5240966	2				1	20	2	1	1			1								2	1	200601203970	20060120397001	1304.8930858472
62	01	01	1564.8953972	2				2					2												200601203971	20060120397101	1564.03059003623
62	05	01	1564.8953972	2				2					1		1								2	1	200601203971	20060120397101	1564.03059003623
62	08	01	1564.8953972	2				2					2												200601203971	20060120397101	1564.03059003623
62	01	01	834.81549413	2				1	18	2	1	1			1								2	1	200601203973	20060120397301	830.660227552329
62	02	01	834.81549413	2				1	12	1	1	1			1								2	1	200601203973	20060120397301	830.660227552329
62	03	01	834.81549413	2				2					2												200601203973	20060120397301	830.660227552329
62	01	01	1286.7123769	2				2					1		1								2	1	200601203974	20060120397401	1303.17103609198
62	01	01	1652.1311592	2				2					2												200601203976	20060120397601	1655.06503888239
62	02	01	2915.8912506	2				2					1		1								1	1	200601203977	20060120397701	2919.9265318252
62	10	01	2915.8912506	2				2					1		1								1	1	200601203977	20060120397701	2919.9265318252
62	01	01	1990.1616041	2				2					1		1								1	1	200601203978	20060120397801	1981.59370270801
62	01	01	2344.4455438	2				2					2												200601203979	20060120397901	2328.28716150467
62	03	01	2344.4455438	2				2					2												200601203979	20060120397901	2328.28716150467
62	07	01	2344.4455438	2				2					2												200601203979	20060120397901	2328.28716150467
62	08	01	2344.4455438	2				2					2												200601203979	20060120397901	2328.28716150467
62	01	01	1895.1456457	2				2					1		1					1			1	1	200601203980	20060120398001	1890.72456386055
62	01	01	2028.0948769	2				2					1		1								1	1	200601203981	20060120398101	2023.46922162497
62	01	01	1582.4250381	2				2					1		1								1	1	200601203982	20060120398201	1565.76971171136
62	05	01	1582.4250381	2				2					1		1								1	1	200601203982	20060120398201	1565.76971171136
62	01	01	1416.8291019	2				2					1		1								2	1	200601203983	20060120398301	1394.82642985508
62	02	01	1416.8291019	2				2					1		1								2	1	200601203983	20060120398301	1394.82642985508
62	01	01	1790.2029793	2				2					1		1								2	1	200601203984	20060120398401	1788.75318641219
62	01	01	1736.6308838	2				2					2												200601203985	20060120398501	1731.00135707209
62	02	01	1736.6308838	2				2					2												200601203985	20060120398501	1731.00135707209
62	02	01	1136.6933252	2				2					2												200601203987	20060120398701	1132.57664103897
62	03	01	1136.6933252	2				2					2												200601203987	20060120398701	1132.57664103897
62	01	01	1676.3646066	2				2					2												200601203988	20060120398801	1685.53905429172
62	02	01	1676.3646066	2				2					2												200601203988	20060120398801	1685.53905429172
62	01	01	1267.5160077	2				2					2												200601203989	20060120398901	1263.31649269109
62	02	01	1267.5160077	2				2					1		1								1	1	200601203989	20060120398901	1263.31649269109
62	01	01	1560.1142454	2				2					2												200601203990	20060120399001	1550.55237047847
62	01	01	1966.7084929	2				2					2												200601203991	20060120399101	1946.42731533513
62	01	01	2069.4207904	2				2					2												200601203992	20060120399201	2060.80242343672
62	02	01	2069.4207904	2				2					2												200601203992	20060120399201	2060.80242343672
62	01	01	1507.3000569	2				2					2												200601203993	20060120399301	1496.6755946288
62	02	01	1507.3000569	2				2					2												200601203993	20060120399301	1496.6755946288
62	02	01	1751.7574489	2				2					2												200601203996	20060120399601	1747.63859243167
62	01	01	1619.4762512	2				2					2												200601203997	20060120399701	1608.6791796265
62	01	01	1251.9720459	2				2					2												200601203998	20060120399801	1244.23545306575
62	03	01	1251.9720459	2				2					2												200601203998	20060120399801	1244.23545306575
62	01	01	2120.8264907	2				2					2												200601203999	20060120399901	2116.72520024591
62	02	01	2120.8264907	2				2					2												200601203999	20060120399901	2116.72520024591
62	01	01	1718.9777512	2				2					2												200601204000	20060120400001	1722.17077366812
62	01	01	1451.4813807	2				2					2												200601204001	20060120400101	1463.23549969628
62	02	01	1198.41767	2				2					2												200601204002	20060120400201	1200.73720151106
62	01	01	1597.3793425	2				2					2												200601204003	20060120400301	1581.98398691456
62	03	01	1597.3793425	2				2					2												200601204003	20060120400301	1581.98398691456
62	01	01	1542.360391	2				2					1		1								1	1	200601204004	20060120400401	1532.0774519353
62	01	01	1860.6784278	2				2					2												200601204005	20060120400501	1854.64678400775
62	02	01	1860.6784278	2				2					2												200601204005	20060120400501	1854.64678400775
62	01	01	1923.7161953	2				2					1		1								1	1	200601204006	20060120400601	1910.95904799172
62	02	01	1923.7161953	2				2					2												200601204006	20060120400601	1910.95904799172
62	01	01	1632.3146977	2				2					1		1								1	1	200601204007	20060120400701	1616.61665887899
62	07	01	1632.3146977	2				2					2												200601204007	20060120400701	1616.61665887899
62	01	01	1300.3388279	2				2					2												200601204008	20060120400801	1293.20637632772
62	02	01	1300.3388279	2				2					2												200601204008	20060120400801	1293.20637632772
62	01	01	1608.5147641	2				2					2												200601204009	20060120400901	1585.89326309404
62	02	01	1608.5147641	2				2					2												200601204009	20060120400901	1585.89326309404
62	05	01	1608.5147641	2				2					2												200601204009	20060120400901	1585.89326309404
62	01	01	1811.7205527	2				2					2												200601204011	20060120401101	1801.38692555738
62	02	01	1811.7205527	2				2					2												200601204011	20060120401101	1801.38692555738
62	01	01	1674.4976767	2				2					2												200601204012	20060120401201	1660.45145565587
62	01	01	1695.4576586	2				2					2												200601204013	20060120401301	1677.6126422189
62	02	01	1695.4576586	2				2					2												200601204013	20060120401301	1677.6126422189
62	01	01	1498.2825611	2				2					2												200601204014	20060120401401	1500.89848363162
62	01	01	1708.8950976	2				2					2												200601204015	20060120401501	1686.84956585905
62	02	01	1708.8950976	2				2					2												200601204015	20060120401501	1686.84956585905
62	01	01	1534.1291201	2				2					2												200601204016	20060120401601	1538.85801036624
62	02	01	1534.1291201	2				2					2												200601204016	20060120401601	1538.85801036624
62	01	01	1652.5754624	2				2					1		1								2	1	200601204017	20060120401701	1647.72673689193
62	01	01	1890.8256046	2				2					1		1								1	1	200601204018	20060120401801	1873.45814476215
62	01	01	1705.753007	2				2					2												200601204019	20060120401901	1685.58528876311
62	01	01	1646.9178358	2				2					2												200601204020	20060120402001	1633.0272457888
62	01	01	1521.0749604	2				2					2												200601204021	20060120402101	1517.605710233
62	01	01	1491.292009	2				2					2												200601204022	20060120402201	1497.66619829269
62	03	01	1491.292009	2				2					1		1								2	1	200601204022	20060120402201	1497.66619829269
62	04	01	1491.292009	2				2					1		1								2	1	200601204022	20060120402201	1497.66619829269
62	05	01	1491.292009	2				2					1		1								2	1	200601204022	20060120402201	1497.66619829269
62	01	01	1760.0149817	2				2					2												200601204023	20060120402301	1743.97479483544
62	01	01	1239.1014672	2				2					2												200601204024	20060120402401	1241.3018824165
62	01	01	1713.9255401	2				2					2												200601204025	20060120402501	1695.89073837029
62	02	01	1118.5216673	2				2					2												200601204026	20060120402601	1120.68656049491
62	01	01	1641.6547602	2				2					2												200601204027	20060120402701	1638.22103215459
62	02	01	1641.6547602	2				2					1		1								1	1	200601204027	20060120402701	1638.22103215459
62	01	01	1672.76527	2				2					2												200601204028	20060120402801	1669.40214158654
62	02	01	1672.76527	2				2					2												200601204028	20060120402801	1669.40214158654
62	01	01	1632.1017567	2				2					2												200601204029	20060120402901	1628.73417915628
62	02	01	1632.1017567	2				2					2												200601204029	20060120402901	1628.73417915628
62	01	01	1780.8826089	2				2					1		1								2	1	200601204030	20060120403001	1765.03137453685
62	02	01	1780.8826089	2				2					2												200601204030	20060120403001	1765.03137453685
62	01	01	2123.4181204	2				2					2												200601204031	20060120403101	2084.49006152923
62	02	01	2123.4181204	2				2					2												200601204031	20060120403101	2084.49006152923
62	01	01	1475.2939489	2				2					2												200601204032	20060120403201	1486.29996739192
62	03	01	1475.2939489	2				2					2												200601204032	20060120403201	1486.29996739192
62	01	01	1562.8624145	1	4	150000	21	2					2												200601204033	20060120403301	1549.75262560864
62	01	01	1844.3021013	2				2					2												200601204034	20060120403401	1834.53281208384
62	01	01	1267.0698864	2				2					2												200601204036	20060120403601	1271.21871475252
62	02	01	1267.0698864	2				2					2												200601204036	20060120403601	1271.21871475252
62	01	01	1842.6150195	2				2					1		1								2	1	200601204038	20060120403801	1827.80469987382
62	03	01	1842.6150195	2				2					1		1								2	1	200601204038	20060120403801	1827.80469987382
62	04	01	1842.6150195	2				2					1		1								2	1	200601204038	20060120403801	1827.80469987382
62	05	01	1842.6150195	2				2					1		1								2	1	200601204038	20060120403801	1827.80469987382
62	06	01	1842.6150195	2				2					1		1								2	1	200601204038	20060120403801	1827.80469987382
62	07	01	1842.6150195	2				2					1		1								1	1	200601204038	20060120403801	1827.80469987382
62	10	01	1842.6150195	2				2					1		1								2	1	200601204038	20060120403801	1827.80469987382
62	01	01	1917.1302848	2				2					2												200601204039	20060120403901	1924.70567616914
62	02	01	1414.8692141	2				2					2												200601204040	20060120404001	1419.34239031826
62	01	01	1402.1487748	2				2					2												200601204041	20060120404101	1399.4831236613
62	01	01	1592.9848836	2				2					1		1								1	1	200601204042	20060120404201	1581.87891325362
62	05	01	1592.9848836	2				2					1		1								1	1	200601204042	20060120404201	1581.87891325362
62	01	01	1203.2248234	2				2					2												200601204043	20060120404301	1197.7586811228
62	01	01	1465.596036	2				2					1		1								1	1	200601204044	20060120404401	1456.72374831619
62	01	01	1446.8983582	2				2					2												200601204045	20060120404501	1447.35017589055
62	02	01	829.58701025	2				2					2												200601204046	20060120404601	826.416399322255
62	03	01	829.58701025	2				2					2												200601204046	20060120404601	826.416399322255
62	01	01	1133.2646111	2				2					2												200601204047	20060120404701	1122.17730874156
62	01	01	1292.8859247	2				2					1		1								1	1	200601204048	20060120404801	1289.92407790531
62	03	01	1292.8859247	2				2					1		1								1	1	200601204048	20060120404801	1289.92407790531
62	06	01	1292.8859247	2				2					2												200601204048	20060120404801	1289.92407790531
62	01	01	1398.0954672	2				2					2												200601204049	20060120404901	1393.2926777418
62	02	01	1398.0954672	2				2					1		1								2	1	200601204049	20060120404901	1393.2926777418
62	03	01	1398.0954672	2				2					1		1								2	1	200601204049	20060120404901	1393.2926777418
62	07	01	1398.0954672	2				2					1		1								2	1	200601204049	20060120404901	1393.2926777418
62	01	01	1203.9928647	2				2					2												200601204050	20060120405001	1212.2180269426
62	02	01	1203.9928647	2				2					1		1								1	1	200601204050	20060120405001	1212.2180269426
62	02	01	1508.4979266	2				2					1		1								1	1	200601204051	20060120405101	1507.32309092585
62	01	01	1343.2609544	2				2					1		1								1	1	200601204052	20060120405201	1327.82939305527
62	02	01	1343.2609544	2				2					2												200601204052	20060120405201	1327.82939305527
62	01	01	810.29268061	2				2					2												200601204054	20060120405401	807.543268424682
62	01	01	1142.4712494	1	4	10000	8	2					2												200601204055	20060120405501	1140.11394504289
62	02	01	1142.4712494	2				2					2												200601204055	20060120405501	1140.11394504289
62	03	01	1142.4712494	2				2					2												200601204055	20060120405501	1140.11394504289
62	04	01	1142.4712494	2				2					2												200601204055	20060120405501	1140.11394504289
62	01	01	1190.3429725	2				2					2												200601204056	20060120405601	1183.54537297164
62	01	01	1203.2337637	2				2					2												200601204058	20060120405801	1197.84635875431
62	03	01	1203.2337637	2				2					1		1								1	1	200601204058	20060120405801	1197.84635875431
62	02	01	948.29992066	2				1	20	1	1	1			1								1	1	200601204059	20060120405901	955.979268291811
62	01	01	1413.7045806	1	4	20000	18	2					2												200601204060	20060120406001	1403.06526556532
62	07	01	1413.7045806	2				2					1		1								2	1	200601204060	20060120406001	1403.06526556532
62	01	01	1007.6741292	2				2					1		1								1	1	200601204061	20060120406101	1000.95595122692
62	02	01	1007.6741292	2				2					1		1								1	1	200601204061	20060120406101	1000.95595122692
62	01	01	1294.3267277	2				2					1		1								1	1	200601204062	20060120406201	1288.91788276655
62	01	01	1368.5319639	2				2					1		1								1	1	200601204063	20060120406301	1376.3213921296
62	02	01	1368.5319639	2				2					1		1								1	1	200601204063	20060120406301	1376.3213921296
62	04	01	1368.5319639	2				2					1		1								1	1	200601204063	20060120406301	1376.3213921296
62	01	01	1298.0108807	2				1	10	1	1	1			1								1	1	200601204064	20060120406401	1285.28223224789
62	01	01	1187.6162085	2				2					2												200601204065	20060120406501	1187.19421970786
62	02	01	1187.6162085	2				2					1		1								1	1	200601204065	20060120406501	1187.19421970786
62	02	01	1162.0491432	2				2					2												200601204066	20060120406601	1161.05572803873
62	01	01	897.90866188	2				2					2												200601204067	20060120406701	901.252001274908
62	01	01	1675.7641574	2				2					2												200601204068	20060120406801	1664.65130707108
62	01	01	2150.3280643	2				2					2												200601204069	20060120406901	2147.5659571314
62	02	01	2150.3280643	2				2					2												200601204069	20060120406901	2147.5659571314
62	03	01	2150.3280643	2				2					2												200601204069	20060120406901	2147.5659571314
62	04	01	2150.3280643	2				2					2												200601204069	20060120406901	2147.5659571314
62	01	01	1748.3729252	2				2					2												200601204070	20060120407001	1745.29616827003
62	02	01	1748.3729252	2				2					2												200601204070	20060120407001	1745.29616827003
62	01	01	1343.2805162	2				2					2												200601204071	20060120407101	1483.95118080257
62	01	02	1400.2813911	2				2					2												200601204071	20060120407102	1483.95118080257
62	01	01	1462.5534385	2				2					2												200601204072	20060120407201	1458.14815981777
62	01	01	1339.1358441	2				2					2												200601204075	20060120407501	1331.4885445931
62	01	01	1634.2448403	2				2					2												200601204076	20060120407601	1641.72071646871
62	01	01	1894.4963459	2				2					2												200601204077	20060120407701	1893.17850945429
62	01	01	1212.4404019	2				2					2												200601204078	20060120407801	1215.78299505564
62	02	01	1212.4404019	2				2					1		1								1	1	200601204078	20060120407801	1215.78299505564
62	01	01	994.9539685	2				2					2												200601204079	20060120407901	992.632894702757
62	01	01	687.68030862	2				2					1		1								2	1	200601204080	20060120408001	690.023883327711
62	02	01	687.68030862	2				2					1		1								2	1	200601204080	20060120408001	690.023883327711
62	03	01	687.68030862	2				2					2												200601204080	20060120408001	690.023883327711
62	01	01	987.8200498	2				2					2												200601204081	20060120408101	966.088873763035
62	05	01	987.8200498	2				2					2												200601204081	20060120408101	966.088873763035
62	06	01	987.8200498	2				2					2												200601204081	20060120408101	966.088873763035
62	01	01	1149.158352	2				2					2												200601204082	20060120408201	1146.75474225607
62	02	01	1086.2982784	2				2					1		1				1				2	1	200601204083	20060120408301	1091.05523786888
62	01	01	849.55358279	2				2					2												200601204084	20060120408401	844.893720558782
62	02	01	849.55358279	2				2					2												200601204084	20060120408401	844.893720558782
62	03	01	849.55358279	2				2					2												200601204084	20060120408401	844.893720558782
62	04	01	849.55358279	2				2					2												200601204084	20060120408401	844.893720558782
62	01	01	1135.7841468	2				2					2												200601204085	20060120408501	1133.47314782972
62	03	01	1135.7841468	2				2					2												200601204085	20060120408501	1133.47314782972
62	06	01	1135.7841468	2				2					1		1								2	1	200601204085	20060120408501	1133.47314782972
62	01	01	872.81562958	2				2					1		1								1	1	200601204086	20060120408601	862.199853035962
62	03	01	872.81562958	2				2					2												200601204086	20060120408601	862.199853035962
62	01	01	675.02843356	2				2					2												200601204087	20060120408701	672.28037368829
62	03	01	675.02843356	2				2					1		1								1	1	200601204087	20060120408701	672.28037368829
62	07	01	675.02843356	2				2					2												200601204087	20060120408701	672.28037368829
62	01	01	1183.6558699	2				2					2												200601204088	20060120408801	1176.90457575847
62	01	01	743.06652103	2				2					2												200601204089	20060120408901	745.047323542674
62	03	01	743.06652103	2				2					2												200601204089	20060120408901	745.047323542674
62	04	01	743.06652103	2				2					2												200601204089	20060120408901	745.047323542674
62	01	01	1219.5941909	2				2					2												200601204090	20060120409001	1206.0482141221
62	02	01	1219.5941909	2				2					1		1				1				1	1	200601204090	20060120409001	1206.0482141221
62	02	01	696.41247319	2				2					2												200601204091	20060120409101	591.622301712519
62	01	02	994.9539685	2				2					2												200601204091	20060120409102	591.622301712519
62	02	01	928.44584122	2				2					2												200601204092	20060120409201	921.112190827922
62	03	01	928.44584122	2				2					2												200601204092	20060120409201	921.112190827922
62	01	01	1111.6578844	2				2					2												200601204093	20060120409301	1106.32846102183
62	01	01	1075.6508372	2				2					2												200601204094	20060120409401	1074.12479670631
62	02	01	1075.6508372	2				2					2												200601204094	20060120409401	1074.12479670631
62	03	01	1075.6508372	2				2					2												200601204094	20060120409401	1074.12479670631
62	01	01	1149.6412673	2				2					2												200601204096	20060120409601	1147.20111597631
62	03	01	1149.6412673	2				2					1		1								1	1	200601204096	20060120409601	1147.20111597631
62	04	01	1149.6412673	2				2					2												200601204096	20060120409601	1147.20111597631
62	02	01	1058.065388	2				2					2												200601204097	20060120409701	1055.68321824383
62	01	01	1278.4329869	2				2					2												200601204098	20060120409801	1217.26017458708
62	03	01	1278.4329869	2				2					2												200601204098	20060120409801	1217.26017458708
62	01	02	1064.7524906	2				2					2												200601204098	20060120409802	1217.26017458708
62	01	01	782.96518061	2				2					2												200601204099	20060120409901	784.480605855698
62	01	01	1379.9657231	2				2					2												200601204100	20060120410001	1374.80662118408
62	09	01	1379.9657231	2				2					2												200601204100	20060120410001	1374.80662118408
62	01	01	831.9156364	2				2					2												200601204101	20060120410101	907.714353647867
62	02	01	831.9156364	2				2					2												200601204101	20060120410101	907.714353647867
62	03	01	831.9156364	2				2					2												200601204101	20060120410101	907.714353647867
62	05	01	831.9156364	2				2					2												200601204101	20060120410101	907.714353647867
62	01	02	1183.6558699	2				2					2												200601204101	20060120410102	907.714353647867
62	02	02	1183.6558699	2				2					2												200601204101	20060120410102	907.714353647867
62	01	01	1214.15695	1	4	100000	20	2					2												200601204102	20060120410201	1216.22161531779
62	02	01	1214.15695	2				2					2												200601204102	20060120410201	1216.22161531779
62	03	01	1214.15695	2				2					2												200601204102	20060120410201	1216.22161531779
62	01	01	1090.0433703	2				2					2												200601204103	20060120410301	1074.53721265808
62	02	01	1090.0433703	2				2					2												200601204103	20060120410301	1074.53721265808
62	01	01	1103.2103472	1	4	20000	10	2					2												200601204104	20060120410401	1102.76349290879
62	01	01	1277.2683695	2				2					2												200601204105	20060120410501	1279.27193885886
62	02	01	1277.2683695	2				2					2												200601204105	20060120410501	1279.27193885886
62	02	01	992.00407684	2				2					2												200601204107	20060120410701	1004.06573809554
62	03	01	992.00407684	2				2					2												200601204107	20060120410701	1004.06573809554
62	04	01	992.00407684	2				2					2												200601204107	20060120410701	1004.06573809554
62	02	01	1043.3527827	2				2					2												200601204108	20060120410801	1044.85995718631
62	01	01	1048.8587498	2				2					2												200601204109	20060120410901	1037.7465819425
62	01	01	1285.8791905	2				2					1		1								1	1	200601204110	20060120411001	1285.35291465351
62	01	01	1197.4516109	2				2					2												200601204111	20060120411101	1191.03443953007
62	03	01	1197.4516109	2				2					1		1								2	1	200601204111	20060120411101	1191.03443953007
62	05	01	1197.4516109	2				2					1		1								2	1	200601204111	20060120411101	1191.03443953007
62	12	01	1197.4516109	2				2					1		1								2	1	200601204111	20060120411101	1191.03443953007
62	01	01	1423.6013626	2				2					1		1								1	1	200601204112	20060120411201	1406.50358976253
62	02	01	1423.6013626	2				2					1		1								1	1	200601204112	20060120411201	1406.50358976253
62	02	01	1398.3104828	2				2					1		1								1	1	200601204113	20060120411301	1394.29039256145
62	01	01	1244.6945699	2				2					2												200601204114	20060120411401	1248.56228393793
62	01	01	1505.978391	2				2					1		1								2	1	200601204115	20060120411501	1496.0272518377
62	01	01	1348.6783251	2				2					1		1								1	1	200601204116	20060120411601	1353.93479373284
62	01	01	1203.2337637	2				2					1		1								2	1	200601204117	20060120411701	1197.84635875431
62	02	01	1203.2337637	1	1	30000	15	2					2												200601204117	20060120411701	1197.84635875431
62	02	01	1037.1929806	2				2					1		1								1	1	200601204118	20060120411801	1033.68531925452
62	03	01	1037.1929806	2				2					1		1								1	1	200601204118	20060120411801	1033.68531925452
62	01	01	1330.747964	2				2					1		1								1	1	200601204119	20060120411901	1318.50789485043
62	02	01	1330.747964	2				2					1		1								1	1	200601204119	20060120411901	1318.50789485043
62	03	01	737.82022143	2				2					1		1	1							1	1	200601204120	20060120412001	737.400331190734
62	01	01	1376.0058251	2				2					2												200601204121	20060120412101	1376.99745630182
62	04	01	1376.0058251	2				2					1		1								2	1	200601204121	20060120412101	1376.99745630182
62	01	01	1319.6253947	2				2					2												200601204122	20060120412201	1317.07348061164
62	02	01	998.69117943	2				2					2												200601204123	20060120412301	1010.70653530872
62	01	01	998.69117943	2				2					2												200601204124	20060120412401	1010.70653530872
62	02	01	998.69117943	2				2					2												200601204124	20060120412401	1010.70653530872
62	03	01	998.69117943	2				2					2												200601204124	20060120412401	1010.70653530872
62	02	01	662.9244009	2				2					2												200601204125	20060120412501	652.014654864676
62	07	01	662.9244009	2				2					2												200601204125	20060120412501	652.014654864676
62	01	01	1111.6578844	2				2					1		1	1			1	1			1	1	200601204126	20060120412601	1106.32846102183
62	03	01	947.54816638	2				2					2												200601204127	20060120412701	945.069521680406
62	04	01	947.54816638	2				2					2												200601204127	20060120412701	945.069521680406
62	01	01	1365.0383116	1	4	200000	20	2					2												200601204128	20060120412801	1349.6561700335
62	02	01	1365.0383116	2				2					2												200601204128	20060120412801	1349.6561700335
62	05	01	1365.0383116	2				2					2												200601204128	20060120412801	1349.6561700335
62	06	01	1365.0383116	2				2					2												200601204128	20060120412801	1349.6561700335
62	03	01	1038.6581247	2				2					2												200601204129	20060120412901	1040.71936450649
62	04	01	1038.6581247	2				2					2												200601204129	20060120412901	1040.71936450649
62	01	01	1197.9874641	2				2					2												200601204130	20060120413001	1190.19936640237
62	01	01	1106.6873299	2				2					2												200601204131	20060120413101	1457.51205449862
62	02	01	1106.6873299	2				2					2												200601204131	20060120413101	1457.51205449862
62	04	01	1106.6873299	2				2					1		1								1	1	200601204131	20060120413101	1457.51205449862
62	01	02	1335.5113482	2				2					2												200601204131	20060120413102	1457.51205449862
62	01	03	1244.6945699	2				2					2												200601204131	20060120413103	1457.51205449862
62	01	04	1131.2279909	2				2					2												200601204131	20060120413104	1457.51205449862
62	01	01	1021.7460559	2				2					2												200601204132	20060120413201	1029.01110946657
62	02	01	1021.7460559	2				2					2												200601204132	20060120413201	1029.01110946657
62	01	01	1064.7524906	2				2					2												200601204135	20060120413501	1062.324015457
62	01	01	294.3386145	1	4	30000	4	1	20	2	1	1			1						1		2	1	200601204136	20060120413601	294.852005279948
62	01	01	334.41492044	2				2					1		1								2	1	200601204137	20060120413701	339.1396702109
62	02	01	334.41492044	2				1	15	2	2	1			1								2	1	200601204137	20060120413701	339.1396702109
62	01	01	371.94945074	2				2					1		1					1			2	1	200601204138	20060120413801	373.606069918707
62	02	01	371.94945074	2				1	40	2	1	1			1								2	1	200601204138	20060120413801	373.606069918707
62	01	01	416.50620241	2				2					1		1					1			2	1	200601204139	20060120413901	411.13869037539
62	01	01	333.37046126	2				1	15	1	1	1			1				1				1	1	200601204141	20060120414101	324.271184116872
62	03	01	333.37046126	2				2					1			1				1			2	1	200601204141	20060120414101	324.271184116872
