Reg	Orden	Hogar	Fex_c	P60	P61	P61a	P62	P63	P64	P64a	Valor65a	Valor65b	Valor65c	Valor66a	Valor66b	Valor66c	Llave_viv	Llave_hog	Fex_c_2011
80	03	01	937.01045352	2				2			0	0	0	0	0	0	200601300383	20060130038301	932.311450760071
80	04	01	937.01045352	2				2			0	0	0	0	0	0	200601300383	20060130038301	932.311450760071
80	05	01	937.01045352	2				2			0	0	0	0	0	0	200601300383	20060130038301	932.311450760071
80	01	01	1104.1297508	1	3	3	2				0	0	0	1200000	0	0	200601300384	20060130038401	1097.82762237102
80	02	01	1230.1755684	2				2			0	0	0	0	0	0	200601300387	20060130038701	1221.59496453969
80	02	01	1340.8507818	1	4	3	2				0	0	0	0	0	0	200601300389	20060130038901	1351.42732652353
80	03	01	1340.8507818	1	1	7	2				0	0	0	0	0	0	200601300389	20060130038901	1351.42732652353
80	03	01	747.94715502	2				2			0	0	0	0	0	0	200601300390	20060130039001	745.72985397721
80	04	01	747.94715502	2				2			0	0	0	0	0	0	200601300390	20060130039001	745.72985397721
80	01	01	1249.2311161	1	4	4	2				0	0	0	1800000	0	0	200601300392	20060130039201	1253.97122417344
80	05	01	947.66456107	2				2			0	0	0	0	0	0	200601300393	20060130039301	942.645141266302
80	06	01	947.66456107	2				2			0	0	0	0	0	0	200601300393	20060130039301	942.645141266302
80	02	01	647.17903472	2				2			0	0	0	0	0	0	200601300394	20060130039401	625.731386497764
80	04	01	647.17903472	2				2			0	0	0	0	0	0	200601300394	20060130039401	625.731386497764
80	05	01	647.17903472	2				2			0	0	0	0	0	0	200601300394	20060130039401	625.731386497764
80	06	01	647.17903472	2				2			0	0	0	0	0	0	200601300394	20060130039401	625.731386497764
80	07	01	647.17903472	2				2			0	0	0	0	0	0	200601300394	20060130039401	625.731386497764
80	03	01	973.92205912	2				2			0	0	0	0	0	0	200601300395	20060130039501	977.647815793859
80	01	01	1249.2311161	1	3	4	2				0	0	0	1800000	0	0	200601300396	20060130039601	1253.97122417344
80	01	01	966.62858109	1	4	4	2				0	0	0	0	0	0	200601300397	20060130039701	956.245464634875
80	03	01	1131.6734666	2				2			0	0	0	0	0	0	200601300398	20060130039801	1136.83994376454
80	04	01	1131.6734666	2				2			0	0	0	0	0	0	200601300398	20060130039801	1136.83994376454
80	01	01	1248.5496514	2				2			0	0	0	0	0	0	200601300400	20060130040001	1243.27675754453
80	04	01	1248.5496514	2				2			0	0	0	0	0	0	200601300400	20060130040001	1243.27675754453
80	05	01	1248.5496514	2				2			0	0	0	0	0	0	200601300400	20060130040001	1243.27675754453
80	01	01	796.51541967	2				2			0	0	0	600000	0	0	200601300401	20060130040101	803.605380836578
80	02	01	796.51541967	2				2			0	0	0	0	0	0	200601300401	20060130040101	803.605380836578
80	02	01	1519.7716655	2				2			0	0	0	0	0	0	200601300402	20060130040201	1521.26254213673
80	04	01	1360.4183835	1	3	2	2				0	0	0	0	0	0	200601300403	20060130040301	1369.08171906665
80	02	01	1216.2236754	1	4	3	2				0	0	0	0	0	0	200601300405	20060130040501	1216.45482734236
80	04	01	1216.2236754	2				2			0	0	0	0	0	0	200601300405	20060130040501	1216.45482734236
80	05	01	1216.2236754	2				2			0	0	0	0	0	0	200601300405	20060130040501	1216.45482734236
80	09	01	1216.2236754	1	4	4	2				0	0	0	0	0	0	200601300405	20060130040501	1216.45482734236
80	03	01	973.75169294	2				2			0	0	0	0	0	0	200601300406	20060130040601	1406.6706258009
80	04	01	973.75169294	2				2			0	0	0	0	0	0	200601300406	20060130040601	1406.6706258009
80	03	02	1385.274124	2				2			0	0	0	0	0	0	200601300406	20060130040602	1406.6706258009
80	07	01	616.2474512	2				2			0	0	0	0	0	0	200601300407	20060130040701	619.290539855858
80	08	01	616.2474512	2				2			0	0	0	0	0	0	200601300407	20060130040701	619.290539855858
80	09	01	616.2474512	2				2			0	0	0	0	0	0	200601300407	20060130040701	619.290539855858
80	03	01	905.86892866	2				2			0	0	0	0	0	0	200601300408	20060130040801	907.59559860512
80	04	01	905.86892866	2				2			0	0	0	0	0	0	200601300408	20060130040801	907.59559860512
80	02	01	931.78569434	1	4	0	2				0	0	0	0	0	0	200601300409	20060130040901	937.251039818221
80	03	01	931.78569434	1	1	6	2				0	0	0	0	0	0	200601300409	20060130040901	937.251039818221
80	03	01	796.34505349	2				2			0	0	0	0	0	0	200601300410	20060130041001	793.070808561368
80	02	02	948.00529344	2				2			0	0	0	0	0	0	200601300410	20060130041002	793.070808561368
80	03	02	948.00529344	1	1	8	2				98	0	0	0	0	0	200601300410	20060130041002	793.070808561368
80	04	02	948.00529344	2				2			0	0	0	0	0	0	200601300410	20060130041002	793.070808561368
80	02	01	1190.540529	2				2			0	0	0	0	0	0	200601300411	20060130041101	1195.9989044744
80	01	01	846.48712955	1	3	4	2				0	0	0	0	0	0	200601300414	20060130041401	848.373295288049
80	02	01	846.48712955	2				2			0	0	0	0	0	0	200601300414	20060130041401	848.373295288049
80	04	01	846.48712955	2				2			0	0	0	0	0	0	200601300414	20060130041401	848.373295288049
80	03	01	1131.8438328	2				2			0	0	0	0	0	0	200601300415	20060130041501	1139.51356042177
80	04	01	1063.6203361	2				2			0	0	0	0	0	0	200601300416	20060130041601	1066.7877265758
80	05	01	1063.6203361	2				2			0	0	0	0	0	0	200601300416	20060130041601	1066.7877265758
80	01	01	989.45044624	1	4	4	2				0	0	0	500000	0	0	200601300417	20060130041701	987.139166938369
80	03	01	989.45044624	2				2			0	0	0	0	0	0	200601300417	20060130041701	987.139166938369
80	02	01	499.64563965	2				2			0	0	0	0	0	0	200601300418	20060130041801	484.029731938444
80	03	01	499.64563965	2				2			0	0	0	0	0	0	200601300418	20060130041801	484.029731938444
80	04	01	499.64563965	2				2			0	0	0	0	0	0	200601300418	20060130041801	484.029731938444
80	05	01	499.64563965	2				2			0	0	0	0	0	0	200601300418	20060130041801	484.029731938444
80	06	01	499.64563965	2				2			0	0	0	0	0	0	200601300418	20060130041801	484.029731938444
80	02	01	1054.7750005	2				2			0	0	0	0	0	0	200601300419	20060130041901	1061.24170341138
80	02	01	789.91315362	2				2			0	0	0	0	0	0	200601300420	20060130042001	783.45301329562
80	04	01	789.91315362	2				2			0	0	0	0	0	0	200601300420	20060130042001	783.45301329562
80	05	01	789.91315362	2				2			0	0	0	0	0	0	200601300420	20060130042001	783.45301329562
80	02	01	1089.3667356	2				2			0	0	0	0	0	0	200601300421	20060130042101	1093.76955113168
80	04	01	1089.3667356	2				2			0	0	0	0	0	0	200601300421	20060130042101	1093.76955113168
80	05	01	1089.3667356	2				2			0	0	0	0	0	0	200601300421	20060130042101	1093.76955113168
80	02	01	973.75169294	2				2			0	0	0	0	0	0	200601300422	20060130042201	974.974199136631
80	03	01	973.75169294	2				2			0	0	0	0	0	0	200601300422	20060130042201	974.974199136631
80	04	01	973.75169294	2				2			0	0	0	0	0	0	200601300422	20060130042201	974.974199136631
80	02	01	477.54798424	1	4	6	2				0	0	0	0	0	0	200601300423	20060130042301	477.92666509937
80	04	01	477.54798424	2				2			0	0	0	0	0	0	200601300423	20060130042301	477.92666509937
80	05	01	477.54798424	2				2			0	0	0	0	0	0	200601300423	20060130042301	477.92666509937
80	06	01	477.54798424	2				2			0	0	0	0	0	0	200601300423	20060130042301	477.92666509937
80	07	01	477.54798424	2				2			0	0	0	0	0	0	200601300423	20060130042301	477.92666509937
80	03	01	879.95216298	2				2			0	0	0	0	0	0	200601300424	20060130042401	877.940157392019
80	04	01	879.95216298	2				2			0	0	0	0	0	0	200601300424	20060130042401	877.940157392019
80	05	01	879.95216298	2				2			0	0	0	0	0	0	200601300424	20060130042401	877.940157392019
80	03	01	477.54798424	2				2			0	0	0	0	0	0	200601300425	20060130042501	477.92666509937
80	04	01	477.54798424	2				2			0	0	0	0	0	0	200601300425	20060130042501	477.92666509937
80	07	01	477.54798424	1	3	3	2				0	0	0	0	0	0	200601300425	20060130042501	477.92666509937
80	01	01	828.78425169	2				2			0	0	0	0	0	0	200601300426	20060130042601	822.414433704423
80	03	01	828.78425169	2				2			0	0	0	0	0	0	200601300426	20060130042601	822.414433704423
80	04	01	828.78425169	2				2			0	0	0	0	0	0	200601300426	20060130042601	822.414433704423
80	09	01	828.78425169	2				2			0	0	0	0	0	0	200601300426	20060130042601	822.414433704423
80	02	01	1089.8778342	2				2			0	0	0	0	0	0	200601300427	20060130042701	1101.79040110336
80	02	01	1089.3667356	2				2			0	0	0	0	0	0	200601300428	20060130042801	1093.76955113168
80	03	01	1089.3667356	2				2			0	0	0	0	0	0	200601300428	20060130042801	1093.76955113168
80	04	01	1089.3667356	2				2			0	0	0	0	0	0	200601300428	20060130042801	1093.76955113168
80	05	01	1089.3667356	2				2			0	0	0	0	0	0	200601300428	20060130042801	1093.76955113168
80	02	01	1147.0314875	2				2			0	0	0	0	0	0	200601300430	20060130043001	1143.65767825182
80	03	01	1147.0314875	2				2			0	0	0	0	0	0	200601300430	20060130043001	1143.65767825182
80	04	01	1147.0314875	2				2			0	0	0	0	0	0	200601300430	20060130043001	1143.65767825182
80	05	01	1147.0314875	2				2			0	0	0	0	0	0	200601300430	20060130043001	1143.65767825182
80	01	01	928.69079382	2				2			0	0	0	900000	0	0	200601300431	20060130043101	938.489300908615
80	02	01	928.69079382	2				2			0	0	0	0	0	0	200601300431	20060130043101	938.489300908615
80	02	01	1089.8778342	2				2			0	0	0	0	0	0	200601300432	20060130043201	1101.79040110336
80	01	01	928.69079382	2				2			0	0	0	1000000	0	0	200601300433	20060130043301	938.489300908615
80	02	01	928.69079382	2				2			0	0	0	0	0	0	200601300433	20060130043301	938.489300908615
80	02	01	1147.5425861	2				2			0	0	0	0	0	0	200601300434	20060130043401	1151.67852822351
80	03	01	1038.214669	2				2			0	0	0	0	0	0	200601300435	20060130043501	1045.15313533439
80	02	01	1063.6203361	1	4	3	2				0	0	0	0	0	0	200601300436	20060130043601	1066.7877265758
80	03	01	988.40732714	2				2			0	0	0	0	0	0	200601300438	20060130043801	993.021789621848
80	02	01	960.8531327	2				2			0	0	0	0	0	0	200601300440	20060130044001	950.178223214706
80	01	01	1362.7987169	1	4	4	2				0	0	0	0	0	0	200601300442	20060130044201	1367.96974816305
80	02	01	1075.8671927	2				2			0	0	0	0	0	0	200601300443	20060130044301	1072.54849697253
80	04	01	1075.8671927	2				2			0	0	0	0	0	0	200601300443	20060130044301	1072.54849697253
80	05	01	1075.8671927	2				2			0	0	0	0	0	0	200601300443	20060130044301	1072.54849697253
80	06	01	1075.8671927	2				2			0	0	0	0	0	0	200601300443	20060130044301	1072.54849697253
80	03	01	1016.3084776	2				2			0	0	0	0	0	0	200601300444	20060130044401	1019.53985670056
80	02	01	1399.4333779	2				2			0	0	0	0	0	0	200601300445	20060130044501	1402.17300906397
80	02	01	1034.1884547	2				2			0	0	0	0	0	0	200601300446	20060130044601	1034.1743613539
80	03	01	1034.1884547	2				2			0	0	0	0	0	0	200601300446	20060130044601	1034.1743613539
80	04	01	1034.1884547	2				2			0	0	0	0	0	0	200601300446	20060130044601	1034.1743613539
80	01	01	1125.1825138	1	3	4	2				0	0	0	0	0	0	200601300447	20060130044701	1118.03256033678
80	02	01	1125.1825138	2				2			0	0	0	0	0	0	200601300447	20060130044701	1118.03256033678
80	04	01	1125.1825138	2				2			0	0	0	0	0	0	200601300447	20060130044701	1118.03256033678
80	02	01	767.62046463	1	4	3	2				0	0	0	0	0	0	200601300448	20060130044801	776.974301641606
80	02	01	1189.1905419	2				2			0	0	0	0	0	0	200601300450	20060130045001	1204.36671612212
80	03	01	1189.1905419	2				2			0	0	0	0	0	0	200601300450	20060130045001	1204.36671612212
80	02	01	801.86113356	2				2			0	0	0	0	0	0	200601300452	20060130045201	783.62660043826
80	08	01	801.86113356	2				2			0	0	0	0	0	0	200601300452	20060130045201	783.62660043826
80	09	01	801.86113356	2				2			0	0	0	0	0	0	200601300452	20060130045201	783.62660043826
80	10	01	801.86113356	2				2			0	0	0	0	0	0	200601300452	20060130045201	783.62660043826
80	02	01	906.52770382	2				2			0	0	0	0	0	0	200601300454	20060130045401	897.977803339372
80	02	01	1173.6394652	2				2			0	0	0	0	0	0	200601300455	20060130045501	1174.56310308295
80	03	01	1173.6394652	2				2			0	0	0	0	0	0	200601300455	20060130045501	1174.56310308295
80	04	01	1173.6394652	2				2			0	0	0	0	0	0	200601300455	20060130045501	1174.56310308295
80	05	01	1173.6394652	2				2			0	0	0	0	0	0	200601300455	20060130045501	1174.56310308295
80	02	01	948.17565963	2				2			0	0	0	0	0	0	200601300456	20060130045601	950.665991237986
80	03	01	948.17565963	2				2			0	0	0	0	0	0	200601300456	20060130045601	950.665991237986
80	02	01	880.78130432	2				2			0	0	0	0	0	0	200601300457	20060130045701	870.995978783498
80	02	01	1147.5425861	2				2			0	0	0	0	0	0	200601300458	20060130045801	1151.67852822351
80	02	01	1224.8073765	1	4	3	2				0	0	0	0	0	0	200601300460	20060130046001	1230.08882677055
80	03	01	1224.8073765	2				2			0	0	0	0	0	0	200601300460	20060130046001	1230.08882677055
80	04	01	1224.8073765	2				2			0	0	0	0	0	0	200601300460	20060130046001	1230.08882677055
80	02	01	1223.3143505	2				2			0	0	0	0	0	0	200601300461	20060130046101	1224.31578296034
80	03	01	963.53368056	2				2			0	0	0	0	0	0	200601300462	20060130046201	957.483725725268
80	02	01	1357.3952686	2				1	4	01	0	0	0	0	0	0	200601300463	20060130046301	1360.60658671022
80	03	01	1357.3952686	2				1	3	03	0	0	0	0	0	0	200601300463	20060130046301	1360.60658671022
80	07	01	1357.3952686	2				2			0	0	0	0	0	0	200601300463	20060130046301	1360.60658671022
80	08	01	1357.3952686	2				2			0	0	0	0	0	0	200601300463	20060130046301	1360.60658671022
80	02	01	851.39794031	1	3	3	2				0	0	0	0	0	0	200601300464	20060130046401	856.656311511503
80	02	01	948.00529344	2				2			0	0	0	0	0	0	200601300465	20060130046501	947.992374580758
80	03	01	948.00529344	2				2			0	0	0	0	0	0	200601300465	20060130046501	947.992374580758
80	04	01	948.00529344	2				2			0	0	0	0	0	0	200601300465	20060130046501	947.992374580758
80	02	01	832.21988458	2				2			0	0	0	0	0	0	200601300466	20060130046601	826.523405928486
80	03	01	832.21988458	2				2			0	0	0	0	0	0	200601300466	20060130046601	826.523405928486
80	04	01	832.21988458	2				2			0	0	0	0	0	0	200601300466	20060130046601	826.523405928486
80	02	01	1282.6424946	2				2			0	0	0	0	0	0	200601300467	20060130046701	1282.65057054792
80	04	01	1282.6424946	2				2			0	0	0	0	0	0	200601300467	20060130046701	1282.65057054792
80	02	01	965.05403389	2				2			0	0	0	0	0	0	200601300468	20060130046801	951.789530734774
80	02	01	615.4310485	2				2			0	0	0	0	0	0	200601300469	20060130046901	605.498700590717
80	03	01	615.4310485	2				2			0	0	0	0	0	0	200601300469	20060130046901	605.498700590717
80	04	01	615.4310485	2				2			0	0	0	0	0	0	200601300469	20060130046901	605.498700590717
80	05	01	615.4310485	2				2			0	0	0	0	0	0	200601300469	20060130046901	605.498700590717
80	06	01	615.4310485	2				2			0	0	0	0	0	0	200601300469	20060130046901	605.498700590717
80	02	01	1064.1314347	2				2			0	0	0	0	0	0	200601300470	20060130047001	1074.80857654749
80	02	01	1004.5792694	2				2			0	0	0	0	0	0	200601300471	20060130047101	1012.91265657319
80	03	01	1004.5792694	2				2			0	0	0	0	0	0	200601300471	20060130047101	1012.91265657319
80	02	01	1091.1389763	2				2			0	0	0	0	0	0	200601300472	20060130047201	1089.43186288831
80	02	01	643.16372442	1	4	3	2				0	0	0	0	0	0	200601300473	20060130047301	644.675419117666
80	05	01	643.16372442	2				2			0	0	0	0	0	0	200601300473	20060130047301	644.675419117666
80	02	01	948.6640686	2				2			0	0	0	0	0	0	200601300474	20060130047401	938.374579315009
80	01	01	766.78783435	1	2	4	2				0	0	0	0	0	0	200601300475	20060130047501	776.793118645293
80	03	01	766.78783435	2				2			0	0	0	0	0	0	200601300475	20060130047501	776.793118645293
80	12	01	766.78783435	2				2			0	0	0	0	0	0	200601300475	20060130047501	776.793118645293
80	15	01	766.78783435	1	3	3	2				0	0	0	700000	0	0	200601300475	20060130047501	776.793118645293
80	02	01	1106.2677995	2				2			0	0	0	0	0	0	200601300476	20060130047601	1115.20535252312
80	02	01	480.16077383	2				2			0	0	0	0	0	0	200601300477	20060130047701	477.92666509937
80	03	01	480.16077383	2				2			0	0	0	0	0	0	200601300477	20060130047701	477.92666509937
80	04	01	480.16077383	2				2			0	0	0	0	0	0	200601300477	20060130047701	477.92666509937
80	05	01	480.16077383	2				2			0	0	0	0	0	0	200601300477	20060130047701	477.92666509937
80	02	01	852.91902942	2				2			0	0	0	0	0	0	200601300478	20060130047801	865.852046171778
80	01	01	1226.409251	2				2			0	0	0	0	0	0	200601300479	20060130047901	1223.07752186995
80	02	01	1226.409251	2				2			0	0	0	0	0	0	200601300479	20060130047901	1223.07752186995
80	02	01	1063.9610685	2				2			0	0	0	0	0	0	200601300480	20060130048001	1072.13495989026
80	03	01	1063.9610685	2				2			0	0	0	0	0	0	200601300480	20060130048001	1072.13495989026
80	03	01	1090.0255108	2				2			0	0	0	0	0	0	200601300481	20060130048101	1084.15175586593
80	02	01	1267.2844736	2				2			0	0	0	0	0	0	200601300482	20060130048201	1275.83283606064
80	03	01	906.03929484	2				2			0	0	0	0	0	0	200601300483	20060130048301	910.269215262348
80	02	01	770.91669678	1	1	3	2				0	0	0	0	0	0	200601300484	20060130048401	768.487984715415
80	02	02	974.4104681	2				2			0	0	0	0	0	0	200601300484	20060130048402	768.487984715415
80	03	01	948.00529344	2				2			0	0	0	0	0	0	200601300485	20060130048501	947.992374580758
80	03	01	1216.1165623	2				2			0	0	0	0	0	0	200601300487	20060130048701	1220.30711237305
80	04	01	773.69355451	2				2			0	0	0	0	0	0	200601300488	20060130048801	772.711678533083
80	02	01	589.68464901	1	3	6	2				0	0	0	0	0	0	200601300489	20060130048901	578.516876034844
80	06	01	589.68464901	2				2			0	0	0	0	0	0	200601300489	20060130048901	578.516876034844
80	03	01	1274.3248496	2				2			0	0	0	0	0	0	200601300490	20060130049001	1289.08386834865
80	01	01	654.47251276	1	3	8	2				0	0	0	0	0	0	200601300491	20060130049101	647.133737656748
80	04	01	654.47251276	2				2			0	0	0	0	0	0	200601300491	20060130049101	647.133737656748
80	05	01	654.47251276	2				2			0	0	0	0	0	0	200601300491	20060130049101	647.133737656748
80	02	01	906.35733763	2				2			0	0	0	0	0	0	200601300492	20060130049201	895.304186682143
80	04	01	906.35733763	2				2			0	0	0	0	0	0	200601300492	20060130049201	895.304186682143
80	02	01	1267.8868406	2				2			0	0	0	0	0	0	200601300493	20060130049301	1273.09209311134
80	03	01	1267.8868406	2				2			0	0	0	0	0	0	200601300493	20060130049301	1273.09209311134
80	04	01	1267.8868406	2				2			0	0	0	0	0	0	200601300493	20060130049301	1273.09209311134
80	06	01	1267.8868406	2				2			0	0	0	0	0	0	200601300493	20060130049301	1273.09209311134
80	02	01	1462.7002656	1	3	3	2				0	0	0	0	0	0	200601300494	20060130049401	1474.55379824778
80	01	01	1896.6978839	2				2			0	0	0	0	0	0	200601300495	20060130049501	1906.06532212806
80	05	01	1896.6978839	2				2			0	0	0	0	0	0	200601300495	20060130049501	1906.06532212806
80	07	01	1896.6978839	2				2			0	0	0	0	0	0	200601300495	20060130049501	1906.06532212806
80	08	01	1896.6978839	2				2			0	0	0	0	0	0	200601300495	20060130049501	1906.06532212806
80	09	01	1896.6978839	2				2			0	0	0	0	0	0	200601300495	20060130049501	1906.06532212806
80	14	01	1896.6978839	2				2			0	0	0	0	0	0	200601300495	20060130049501	1906.06532212806
80	16	01	1896.6978839	2				2			0	0	0	0	0	0	200601300495	20060130049501	1906.06532212806
80	02	01	1537.0787537	2				2			0	0	0	0	0	0	200601300496	20060130049601	1552.50129215845
80	02	01	1491.0682698	2				2			0	0	0	0	0	0	200601300497	20060130049701	1486.02413038602
80	03	01	1491.0682698	2				2			0	0	0	0	0	0	200601300497	20060130049701	1486.02413038602
80	04	01	1491.0682698	2				2			0	0	0	0	0	0	200601300497	20060130049701	1486.02413038602
80	02	01	1427.3845641	2				2			0	0	0	0	0	0	200601300498	20060130049801	1443.71892132137
80	02	01	1075.6516268	2				2			0	0	0	0	0	0	200601300499	20060130049901	1075.0920635936
80	03	01	1075.6516268	2				2			0	0	0	0	0	0	200601300499	20060130049901	1075.0920635936
80	05	01	1075.6516268	2				2			0	0	0	0	0	0	200601300499	20060130049901	1075.0920635936
80	02	01	1332.1517485	1	4	3	2				0	0	0	0	0	0	200601300500	20060130050001	1330.34858504595
80	03	01	1332.1517485	2				2			0	0	0	0	0	0	200601300500	20060130050001	1330.34858504595
80	04	01	1332.1517485	2				2			0	0	0	0	0	0	200601300500	20060130050001	1330.34858504595
80	02	01	1307.7391005	2				2			0	0	0	0	0	0	200601300501	20060130050101	1299.38576051623
80	04	01	1307.7391005	2				2			0	0	0	0	0	0	200601300501	20060130050101	1299.38576051623
80	05	01	1307.7391005	2				2			0	0	0	0	0	0	200601300501	20060130050101	1299.38576051623
80	06	01	1307.7391005	2				2			0	0	0	0	0	0	200601300501	20060130050101	1299.38576051623
80	05	01	1140.7395928	2				2			0	0	0	0	0	0	200601300503	20060130050301	1127.79247265175
80	06	01	1140.7395928	2				2			0	0	0	0	0	0	200601300503	20060130050301	1127.79247265175
80	02	01	929.26036203	1	3	3	2				0	0	0	0	0	0	200601300504	20060130050401	935.059727329638
80	03	01	929.26036203	2				2			0	0	0	800000	0	0	200601300504	20060130050401	935.059727329638
80	02	01	1194.5588369	2				2			0	0	0	0	0	0	200601300507	20060130050701	1207.83955210605
80	02	01	1292.6117196	2				2			0	0	0	0	0	0	200601300508	20060130050801	1305.16419825375
80	03	01	1292.6117196	2				2			0	0	0	0	0	0	200601300508	20060130050801	1305.16419825375
80	02	01	1141.2317618	1	3	3	2				0	0	0	0	0	0	200601300509	20060130050901	1135.51625418021
80	03	01	1141.2317618	2				2			0	0	0	0	0	0	200601300509	20060130050901	1135.51625418021
80	04	01	1141.2317618	2				2			0	0	0	0	0	0	200601300509	20060130050901	1135.51625418021
80	02	01	1540.8109122	1	4	3	2				0	0	0	0	0	0	200601300510	20060130051001	1539.12702049578
80	03	01	1540.8109122	2				2			0	0	0	0	0	0	200601300510	20060130051001	1539.12702049578
80	02	01	1345.4205136	2				2			0	0	0	0	0	0	200601300511	20060130051101	1346.08328900002
80	03	01	1345.4205136	2				2			0	0	0	0	0	0	200601300511	20060130051101	1346.08328900002
80	04	01	1345.4205136	2				2			0	0	0	0	0	0	200601300511	20060130051101	1346.08328900002
80	05	01	1345.4205136	2				2			0	0	0	0	0	0	200601300511	20060130051101	1346.08328900002
80	07	01	1181.0439873	2				2			0	0	0	0	0	0	200601300512	20060130051201	1188.24295738774
80	02	01	1499.3973407	2				2			0	0	0	0	0	0	200601300514	20060130051401	1505.80376367466
80	04	01	1499.3973407	2				2			0	0	0	0	0	0	200601300514	20060130051401	1505.80376367466
80	02	01	1201.8493159	2				2			0	0	0	0	0	0	200601300515	20060130051501	1190.00526260835
80	03	01	1201.8493159	2				2			0	0	0	0	0	0	200601300515	20060130051501	1190.00526260835
80	04	01	1201.8493159	2				2			0	0	0	0	0	0	200601300515	20060130051501	1190.00526260835
80	05	01	1201.8493159	2				2			0	0	0	0	0	0	200601300515	20060130051501	1190.00526260835
80	02	01	1344.9283446	1	1	7	2				0	0	0	0	0	0	200601300516	20060130051601	1338.35950747156
80	03	01	1344.9283446	2				2			0	0	0	0	0	0	200601300516	20060130051601	1338.35950747156
80	04	01	1344.9283446	2				2			0	0	0	0	0	0	200601300516	20060130051601	1338.35950747156
80	05	01	1344.9283446	2				2			0	0	0	0	0	0	200601300516	20060130051601	1338.35950747156
80	06	01	1344.9283446	2				2			0	0	0	0	0	0	200601300516	20060130051601	1338.35950747156
80	07	01	1344.9283446	2				2			0	0	0	0	0	0	200601300516	20060130051601	1338.35950747156
80	02	01	1259.6468029	2				2			0	0	0	0	0	0	200601300517	20060130051701	1260.5399611642
80	03	01	1259.6468029	2				2			0	0	0	0	0	0	200601300517	20060130051701	1260.5399611642
80	04	01	1259.6468029	2				2			0	0	0	0	0	0	200601300517	20060130051701	1260.5399611642
80	01	01	1636.2478066	1	4	5	2				0	0	0	3800000	0	0	200601300518	20060130051801	1649.72897810555
80	02	01	1636.2478066	1	2	6	2				0	0	0	0	0	0	200601300518	20060130051801	1649.72897810555
80	03	01	1636.2478066	2				2			0	0	0	0	0	0	200601300518	20060130051801	1649.72897810555
80	03	01	1717.2275191	2				2			0	0	0	0	0	0	200601300520	20060130052001	1731.91704736998
80	05	01	1717.2275191	2				2			0	0	0	0	0	0	200601300520	20060130052001	1731.91704736998
80	02	01	2131.4694002	2				2			0	0	0	0	0	0	200601300521	20060130052101	2162.85970596417
80	03	01	2131.4694002	2				2			0	0	0	0	0	0	200601300521	20060130052101	2162.85970596417
80	04	01	2131.4694002	1	3	1	2				0	0	0	0	0	0	200601300521	20060130052101	2162.85970596417
80	06	01	2131.4694002	2				2			0	0	0	0	0	0	200601300521	20060130052101	2162.85970596417
80	02	01	1369.0949081	2				2			0	0	0	0	0	0	200601300522	20060130052201	1365.46044123705
80	03	01	1369.0949081	2				2			0	0	0	0	0	0	200601300522	20060130052201	1365.46044123705
80	04	01	1369.0949081	1	3	3	2				0	0	0	0	0	0	200601300522	20060130052201	1365.46044123705
80	05	01	1369.0949081	1	3	3	2				0	0	0	800000	0	0	200601300522	20060130052201	1365.46044123705
80	01	01	1864.8164325	2				2			0	0	0	0	0	0	200601300523	20060130052301	1861.91890332522
80	02	01	1231.748081	2				2			0	0	0	0	0	0	200601300524	20060130052401	1246.81329906138
80	03	01	1231.748081	2				2			0	0	0	0	0	0	200601300524	20060130052401	1246.81329906138
80	02	01	1635.1316364	1	3	3	2				0	0	0	0	0	0	200601300525	20060130052501	1649.82593830615
80	03	01	1118.2628469	2				2			0	0	0	1200000	0	0	200601300526	20060130052601	1098.38484010599
80	02	01	1462.4541811	2				2			0	0	0	0	0	0	200601300527	20060130052701	1470.69190748355
80	02	01	1467.6399597	2				2			0	0	0	0	0	0	200601300529	20060130052901	1470.50886891321
80	03	01	1634.8855519	2				2			0	0	0	0	0	0	200601300530	20060130053001	1645.96404754192
80	02	01	1346.6181622	2				2			0	0	0	0	0	0	200601300531	20060130053101	1336.0528086913
80	02	01	1560.7531483	2				2			0	0	0	0	0	0	200601300532	20060130053201	1571.87844439548
80	02	01	1231.9941655	1	2	3	2				0	0	0	0	0	0	200601300533	20060130053301	1250.67518982561
80	02	01	928.52210855	2				2			0	0	0	0	0	0	200601300535	20060130053501	923.474055036951
80	03	01	928.52210855	2				2			0	0	0	0	0	0	200601300535	20060130053501	923.474055036951
80	06	01	928.52210855	2				2			0	0	0	0	0	0	200601300535	20060130053501	923.474055036951
80	07	01	928.52210855	2				2			0	0	0	0	0	0	200601300535	20060130053501	923.474055036951
80	02	01	1345.1744291	2				2			0	0	0	0	0	0	200601300536	20060130053601	1342.22139823579
80	05	01	1345.1744291	2				2			0	0	0	0	0	0	200601300536	20060130053601	1342.22139823579
80	06	01	1345.1744291	2				2			0	0	0	0	0	0	200601300536	20060130053601	1342.22139823579
80	02	01	1574.0219133	2				2			0	0	0	0	0	0	200601300537	20060130053701	1587.61314834956
80	03	01	1574.0219133	2				2			0	0	0	0	0	0	200601300537	20060130053701	1587.61314834956
80	02	01	1430.4507157	2				2			0	0	0	0	0	0	200601300538	20060130053801	1431.53512195788
80	02	01	716.78056826	2				2			0	0	0	0	0	0	200601300540	20060130054001	722.55881593633
80	03	01	716.78056826	2				2			0	0	0	0	0	0	200601300540	20060130054001	722.55881593633
