Reg	Orden	Hogar	Fex_c	P49	P50	P51	P52	P52a	P53	P54	P55	P56	P57	P56n	P57a	Valor58a	Valor58b	Valor58c	Valor59a	Valor59b	Valor59c	Llave_viv	Llave_hog	Fex_c_2011
70	03	01	263.33620482	52	48	32	2	01	1							0	0	0	0	0	0	200601205744	20060120574401	256.939601084506
70	02	01	311.93287506	4	48	07	2	01	1							0	0	0	0	0	0	200601205745	20060120574501	297.432224841151
70	03	01	386.90668349	17	60	07	1	05	2	21	07	85	1	8511	8	0	0	0	0	0	0	200601205747	20060120574701	384.69778744057
70	01	01	132.19709873	3	84	58	1	02	2	4	58	74	1	7492	6	396000	0	0	0	0	0	200601205751	20060120575101	129.406661610734
70	03	01	92.73783649	8	48	33	1	01	2	8	33	52	1	5211	7	0	0	0	0	0	0	200601205757	20060120575701	111.445893593372
70	04	01	92.73783649	52	48	54	3	12	2	104	54	95	3	9500	6	0	0	0	0	0	0	200601205757	20060120575701	111.445893593372
70	02	01	135.94600012	30	48	13	2	01	2	104	34	74	1	7499	3	0	0	0	0	0	0	200601205759	20060120575901	138.552260265124
70	02	01	156.57566724	8	48	54	3	01	2	8	54	95	3	9500	3	0	0	0	0	0	0	200601205764	20060120576401	148.835000324135
70	01	01	132.45883608	4	70	95	4	01	2	4	95	45	4	4521	8	0	300000	0	0	0	0	200601205766	20060120576601	133.642587411511
70	02	01	185.85806495	26	48	07	1	01	1							0	0	0	0	0	0	200601205790	20060120579001	179.837570170143
70	03	01	185.85806495	104	48	45	1	07	2	52	45	52	1	5233	8	0	0	0	0	0	0	200601205790	20060120579001	179.837570170143
70	03	01	147.57606715	21	48	98	4	03	2	30	98	61	4	6120	0	0	98	0	0	0	0	200601205795	20060120579501	145.988352046704
70	02	01	149.83009505	3	60	98	4	01	2	3	62	01	1	0115	8	300000	0	0	0	0	0	200601205797	20060120579701	145.025811181152
70	02	05	185.35358506	8	48	54	3	01	2	8	53	01	1	0115	5	0	0	0	0	0	0	200601205800	20060120580005	296.407567469838
70	02	06	184.84910517	4	44	54	3	01	2	30	45	52	4	5269	7	0	0	0	0	0	0	200601205800	20060120580006	296.407567469838
70	01	07	149.96697965	52	42	77	1	01	2	26	60	01	1	0113	7	0	0	0	0	0	0	200601205800	20060120580007	296.407567469838
70	08	01	162.85610144	47	48	54	3	01	2	104	54	95	3	9500	6	0	0	0	0	0	0	200601205802	20060120580201	172.715616696242
70	01	06	132.19709873	26	54	58	1	01	2	26	60	01	1	0117	6	0	0	0	0	0	0	200601205803	20060120580306	216.316629824638
70	01	05	149.96697965	4	60	95	1	01	2	4	84	50	1	5020	8	360000	0	0	45000	0	0	200601205805	20060120580505	127.565165163846
70	02	01	141.65292344	13	52	60	1	04	2	13	60	01	1	0115	6	0	0	0	0	0	0	200601205806	20060120580601	92.3394901835466
70	01	03	138.94262098	8	40	54	3	01	2	13	54	95	3	9500	3	0	200000	0	0	0	0	200601205806	20060120580603	92.3394901835466
70	03	01	139.73304096	4	48	85	4	05	2	2	85	52	4	5272	4	20000	0	0	0	0	0	200601205829	20060120582901	141.783705550143
70	01	02	196.11157691	17	56	92	1	01	2	17	45	55	1	5529	6	0	0	0	0	0	0	200601205839	20060120583902	232.939446046634
70	02	01	135.94600012	156	48	95	1	01	2	156	95	45	1	4521	8	0	0	0	0	0	0	200601205841	20060120584101	138.552260265124
70	03	01	176.28500392	4	48	54	3	08	2	52	54	55	1	5511	7	0	0	0	720000	0	0	200601205845	20060120584501	178.57500429926
70	02	01	150.31286763	52	48	32	1	07	1							0	0	0	0	0	0	200601205847	20060120584701	137.944707129434
70	02	01	138.89217305	4	48	50	1	07	2	4	45	52	1	5236	8	426000	0	0	0	0	0	200601205849	20060120584901	138.635050345692
70	04	01	138.89217305	30	48	34	1	01	2	26	34	52	1	5249	8	0	0	0	0	0	0	200601205849	20060120584901	138.635050345692
70	03	01	104.58161877	2	48	13	1	05	2	8	13	80	1	8043	8	0	0	0	0	0	0	200601205850	20060120585001	111.072390823075
70	05	01	104.58161877	26	48	12	1	01	1							0	0	0	0	0	0	200601205850	20060120585001	111.072390823075
70	07	01	104.58161877	8	40	13	1	05	1							0	0	0	0	0	0	200601205850	20060120585001	111.072390823075
70	01	01	165.66162514	4	48	55	1	01	2	4	53	55	1	5521	8	400000	0	0	0	0	0	200601205856	20060120585601	166.361329238963
70	02	01	165.66162514	3	48	33	1	05	2	3	33	64	1	6424	8	426000	0	0	0	0	0	200601205856	20060120585601	166.361329238963
70	02	01	136.68874333	52	48	38	1	01	2	8	53	55	1	5521	4	0	0	0	0	0	0	200601205857	20060120585701	134.991636063505
70	05	01	195.2533885	4	44	33	1	07	2	4	39	75	4	7512	8	343000	0	0	0	0	0	200601205865	20060120586501	194.042723255085
70	01	01	114.68160271	2	60	98	4	05	2	2	98	60	1	6042	1	800000	0	0	0	0	0	200601205866	20060120586601	110.658174042037
70	02	01	114.68160271	8	60	21	4	08	2	34	45	52	1	5235	0	0	0	0	0	0	0	200601205866	20060120586601	110.658174042037
70	01	01	185.35358506	52	48	07	2	07	2	52	07	85	1	8511	8	0	0	0	800000	0	0	200601205867	20060120586701	182.536883683067
70	03	01	150.34192739	17	48	45	1	01	2	21	45	52	1	5235	6	0	0	0	0	0	0	200601205887	20060120588701	149.569145664906
70	01	01	149.96697965	52	48	21	1	01	2	52	21	45	1	4522	6	0	0	0	0	0	0	200601205888	20060120588801	148.566518358305
70	02	01	136.79578859	52	44	45	1	09	2	104	45	50	1	5051	1	0	0	0	0	0	0	200601205889	20060120588901	131.308231769396
70	03	01	136.45048001	104	48	07	1	01	2	104	07	85	1	8511	8	0	0	0	0	0	0	200601205890	20060120589001	135.852946752199
70	05	01	166.10052295	2	48	50	1	01	2	2	45	52	1	5233	8	170000	0	0	0	0	0	200601205895	20060120589501	173.054411502259
70	02	02	168.22501869	8	48	53	1	01	2	26	53	55	1	5521	6	0	0	0	0	0	0	200601205916	20060120591602	159.881350567358
70	01	01	201.97767154	34	48	53	1	01	2	34	45	52	1	5229	8	0	0	0	0	0	0	200601205921	20060120592101	202.277376960757
70	02	01	149.96697965	26	48	45	1	01	1							0	0	0	300000	0	0	200601205922	20060120592201	148.566518358305
70	01	01	127.76147607	2	54	95	1	12	2	2	95	45	1	4521	4	220000	0	0	0	0	0	200601205923	20060120592301	129.773818550421
70	02	01	136.44312756	52	48	07	2	01	1							0	0	0	0	0	0	200601205924	20060120592401	132.028390130297
70	03	01	135.0805092	26	48	45	1	01	2	26	53	55	1	5529	7	0	0	0	0	0	0	200601205926	20060120592601	128.58083391208
70	02	01	157.99738944	4	48	53	1	09	2	8	53	55	1	5521	1	0	0	0	0	0	0	200601205935	20060120593501	171.87989885122
70	02	01	163.91156406	17	48	39	2	01	2	13	39	75	2	7511	8	0	0	0	0	0	4000000	200601205937	20060120593701	164.185423063541
70	01	01	186.52756433	998	44	95	1	01	2	998	33	51	1	5170	7	0	0	0	1000000	0	0	200601205940	20060120594001	179.347014056781
70	03	01	186.52756433	156	44	32	1	01	2	4	45	52	1	5234	8	0	0	0	1400000	0	0	200601205940	20060120594001	179.347014056781
70	03	01	180.7795335	4	40	13	1	05	2	4	53	55	1	5521	7	0	0	0	0	0	0	200601205941	20060120594101	167.841607593807
70	03	01	149.88879591	3	48	45	1	01	2	4	45	52	1	5233	8	420000	0	0	0	0	0	200601205944	20060120594401	144.118688749865
70	04	01	149.88879591	3	48	45	1	01	2	3	45	52	1	5233	8	369000	0	0	0	0	0	200601205944	20060120594401	144.118688749865
70	01	02	193.37437944	4	40	37	1	01	2	4	93	45	4	4552	8	160000	0	586000	0	0	0	200601205946	20060120594602	196.099373453307
70	02	02	160.80041801	8	48	55	1	01	2	156	55	91	1	9199	3	0	0	0	0	0	0	200601205948	20060120594802	133.780835475563
70	02	01	134.69183933	208	40	15	1	01	2	998	16	92	1	9213	1	0	0	0	0	0	0	200601205954	20060120595401	135.713836749021
70	03	01	194.13612339	3	48	45	1	01	2	3	45	52	1	5233	7	106000	0	0	0	0	0	200601205956	20060120595601	191.139431880858
70	06	01	194.13612339	8	48	81	1	07	2	52	81	36	1	3611	1	50000	0	0	0	0	0	200601205956	20060120595601	191.139431880858
70	07	01	194.13612339	17	48	45	1	01	1							0	0	0	0	0	0	200601205956	20060120595601	191.139431880858
70	02	01	166.96601387	8	40	13	1	02	2	8	13	80	1	8041	8	0	0	0	0	0	0	200601205966	20060120596601	169.309638942596
70	01	01	165.8460881	34	48	55	1	01	2	4	55	80	1	8041	8	280000	0	0	0	0	0	200601205968	20060120596801	166.349615961346
70	02	01	165.8460881	52	40	84	1	09	2	8	84	50	1	5020	8	0	0	0	0	0	0	200601205968	20060120596801	166.349615961346
70	05	01	198.4905075	4	40	45	1	01	2	2	45	52	1	5234	8	381500	0	0	600000	0	0	200601205969	20060120596901	197.367704107144
70	04	01	140.28295263	3	48	45	1	01	2	3	39	75	4	7512	8	590000	0	0	0	0	0	200601205970	20060120597001	136.217904623009
70	02	01	208.38295849	208	50	33	1	01	2	998	33	74	1	7412	7	0	0	0	960000	0	0	200601205972	20060120597201	205.04898705726
70	03	01	208.38295849	4	48	45	1	01	1							0	0	0	1920000	0	0	200601205972	20060120597201	205.04898705726
70	01	01	195.2533885	1	48	58	1	01	2	1	58	80	1	8043	8	600000	0	0	0	0	0	200601205975	20060120597501	194.042723255085
70	03	01	195.2533885	8	30	53	1	01	2	2	53	55	1	5511	8	98	0	0	0	0	0	200601205975	20060120597501	194.042723255085
70	03	01	115.1860826	156	48	11	1	01	2	156	11	75	2	7512	1	0	0	0	0	0	0	200601205978	20060120597801	107.958860529113
70	03	01	140.28295263	156	20	45	1	07	2	208	45	52	1	5244	6	0	0	0	0	0	0	200601205984	20060120598401	136.217904623009
70	03	01	122.79709578	8	48	33	1	01	2	8	39	64	1	6421	8	0	0	0	0	0	0	200601205985	20060120598501	123.016759343716
70	01	01	100.89272139	52	84	98	4	09	2	8	98	60	4	6031	8	0	0	1100000	0	0	0	200601205990	20060120599001	99.3324994602284
70	03	01	100.89272139	30	48	13	1	01	2	30	18	75	4	7513	8	0	0	0	0	0	0	200601205990	20060120599001	99.3324994602284
70	04	01	100.89272139	13	48	32	1	01	2	13	32	74	4	7421	8	0	0	0	1800000	0	0	200601205990	20060120599001	99.3324994602284
70	02	01	150.34192739	52	48	45	1	07	2	78	44	85	1	8511	0	0	0	0	0	0	0	200601205991	20060120599101	149.569145664906
70	03	01	150.34192739	8	48	50	1	01	2	8	21	92	1	9242	7	0	0	0	0	0	0	200601205991	20060120599101	149.569145664906
70	01	01	186.65324498	13	48	95	1	09	2	2	93	45	1	4552	8	15000	0	0	0	0	0	200601205994	20060120599401	188.647459651001
70	02	01	186.65324498	13	56	54	3	10	2	13	54	95	3	9500	1	0	0	0	0	0	0	200601205994	20060120599401	188.647459651001
70	01	02	174.565027	26	84	58	1	01	2	26	77	15	1	1551	7	0	0	0	0	0	0	200601205995	20060120599502	178.866567036649
70	02	02	174.565027	4	56	95	1	01	2	4	95	45	1	4521	8	400000	0	0	0	0	0	200601205995	20060120599502	178.866567036649
70	04	01	145.27143562	8	84	98	4	09	2	8	95	45	1	4521	8	0	120000	0	0	0	0	200601205996	20060120599601	142.279890982678
70	06	01	221.65472461	8	48	54	3	01	2	998	54	74	4	7493	4	0	0	0	0	0	0	200601205997	20060120599701	216.501848040313
70	01	01	146.35028346	8	48	41	4	08	2	52	50	55	1	5530	1	0	0	0	0	0	0	200601205999	20060120599901	147.358786324218
70	02	01	146.35028346	17	48	18	1	01	2	17	18	75	1	7513	8	0	0	0	0	0	0	200601205999	20060120599901	147.358786324218
70	03	01	146.35028346	4	56	53	1	02	2	13	53	55	1	5530	8	400000	0	0	0	0	0	200601205999	20060120599901	147.358786324218
70	04	01	146.35028346	4	48	95	1	02	2	4	95	45	1	4530	8	0	0	0	0	0	0	200601205999	20060120599901	147.358786324218
70	01	01	199.74951232	104	48	54	1	07	2	998	54	55	1	5511	0	0	0	400000	0	0	0	200601206001	20060120600101	193.553769082849
70	03	01	157.4758706	26	48	13	2	01	2	998	45	15	1	1530	2	0	0	0	0	0	0	200601206002	20060120600201	157.494191618722
70	03	01	195.2533885	104	48	58	1	01	1							0	0	0	0	0	0	200601206003	20060120600301	194.042723255085
70	01	01	161.84714166	8	48	37	1	02	2	8	37	75	1	7530	8	0	0	0	0	0	0	200601206004	20060120600401	152.891927448087
70	01	01	161.85444417	8	60	95	4	01	2	4	93	45	4	4552	8	0	0	0	0	0	0	200601206005	20060120600501	161.411858763342
70	02	01	161.85444417	26	60	59	1	01	1							0	0	0	0	0	0	200601206005	20060120600501	161.411858763342
70	04	01	158.76950791	4	48	45	1	01	2	4	45	51	1	5125	8	0	0	0	2160000	0	0	200601206016	20060120601601	159.826516730564
70	02	01	165.09156317	104	48	45	1	02	2	52	45	52	1	5233	7	0	0	0	0	0	0	200601206018	20060120601801	164.736839615401
70	05	01	148.92375126	4	84	99	1	02	2	4	95	45	1	4521	8	98	0	0	0	0	0	200601206020	20060120602001	151.537679219322
70	02	01	128.77043585	4	30	45	1	01	2	998	45	52	1	5235	3	0	0	0	0	0	0	200601206021	20060120602101	124.375191524573
70	01	01	145.71359836	8	48	84	1	01	2	104	84	50	1	5020	6	0	0	0	500000	0	0	200601206027	20060120602701	134.511246850303
70	01	01	108.37152936	4	84	41	4	08	1							0	300000	0	0	0	0	200601206028	20060120602801	106.452531654529
70	04	01	108.37152936	13	48	98	4	01	2	21	06	85	4	8519	6	0	0	0	0	0	0	200601206028	20060120602801	106.452531654529
70	01	01	178.98301054	26	84	95	1	01	2	8	95	45	1	4522	8	0	0	0	200000	0	0	200601206031	20060120603101	178.453038528108
70	02	01	136.32094786	2	48	95	5	01	2	4	95	45	4	4521	8	0	0	0	0	0	0	200601206032	20060120603201	139.554887571724
70	01	01	177.62034224	17	48	61	1	01	2	17	61	01	1	0115	7	0	0	0	0	0	0	200601206036	20060120603601	179.700857003243
70	05	01	130.95198067	8	48	95	1	01	2	17	77	15	1	1551	6	0	0	0	0	0	0	200601206039	20060120603901	126.247858769014
70	01	01	91.230981079	2	48	95	1	09	2	2	95	45	1	4521	1	385000	0	385000	0	0	0	200601206040	20060120604001	106.7504784638
70	01	01	171.81977513	4	48	15	1	01	2	4	15	92	1	9213	8	1300000	0	0	0	0	0	200601206048	20060120604801	170.936593814595
70	01	01	190.81877861	13	48	13	4	01	2	13	13	80	4	8060	8	0	0	0	0	0	0	200601206052	20060120605201	193.497213961935
70	02	01	190.81877861	156	30	32	1	01	2	8	13	80	6	8060	8	0	0	0	0	0	0	200601206052	20060120605201	193.497213961935
70	05	01	174.12582575	4	44	32	1	01	2	4	39	50	1	5030	8	286000	0	0	0	0	0	200601206058	20060120605801	170.966627527728
70	01	01	135.58498909	17	48	53	1	01	2	17	53	55	1	5521	4	0	0	0	0	0	0	200601206062	20060120606201	125.881520399156
70	03	01	135.58498909	52	48	07	2	01	2	52	45	52	1	5233	3	0	0	0	0	0	0	200601206062	20060120606201	125.881520399156
70	03	01	126.32063857	4	60	98	4	05	2	4	98	60	4	6042	7	200000	0	0	0	0	0	200601206068	20060120606801	121.888872125563
70	02	01	162.97976134	26	48	39	1	01	2	13	39	45	1	4542	8	0	0	0	0	0	0	200601206079	20060120607901	162.685292368876
70	04	01	195.78460984	13	48	81	1	01	2	13	81	36	1	3611	6	0	0	0	0	0	0	200601206083	20060120608301	197.297558539659
70	06	01	195.78460984	8	48	33	2	05	2	17	33	74	1	7412	6	0	0	0	0	0	0	200601206083	20060120608301	197.297558539659
70	01	01	165.6001296	78	48	98	1	01	2	104	45	19	1	1931	7	0	700000	0	0	0	0	200601206088	20060120608801	164.748918258437
70	02	01	168.48787632	26	48	45	1	01	2	26	34	64	1	6422	6	0	0	0	0	0	0	200601206089	20060120608901	159.173447396349
70	01	01	141.14098946	52	48	19	1	01	2	52	19	80	4	8043	8	0	0	0	0	0	0	200601206090	20060120609001	144.048947347051
70	04	01	151.63252277	78	48	85	4	09	2	8	85	75	4	7512	8	0	0	0	0	0	0	200601206094	20060120609401	155.618130625286
70	03	01	127.52962201	208	48	37	1	12	1							0	0	0	0	0	0	200601206098	20060120609801	131.42778639112
70	04	01	127.52962201	156	48	05	1	05	2	156	05	01	1	0115	8	0	0	0	0	0	0	200601206098	20060120609801	131.42778639112
70	01	01	145.89398471	998	48	45	1	01	2	998	13	80	2	8012	3	0	0	0	0	0	0	200601206104	20060120610401	142.993262734446
70	03	01	145.89398471	998	48	45	1	01	1							0	0	0	0	0	0	200601206104	20060120610401	142.993262734446
70	04	01	143.28171511	52	48	21	1	01	2	52	39	75	1	7512	8	0	0	0	98	0	0	200601206105	20060120610501	145.142347718344
70	02	01	147.67847098	78	48	02	4	01	2	78	02	45	2	4530	1	0	1500000	0	0	0	0	200601206108	20060120610801	147.577036428519
70	01	01	161.4707522	4	48	13	1	05	2	4	08	11	1	1120	1	1700000	0	0	0	0	0	200601206111	20060120611101	154.675132796613
70	06	01	161.4707522	52	48	13	1	01	2	52	13	80	1	8041	6	0	0	0	0	0	0	200601206111	20060120611101	154.675132796613
70	02	01	145.33830515	104	48	45	1	01	2	104	41	52	1	5241	7	0	0	0	0	0	0	200601206115	20060120611501	145.966529575797
70	03	01	156.02927864	13	54	93	1	05	2	13	95	45	1	4521	8	0	0	0	100000	0	0	200601206128	20060120612801	158.052819335461
70	01	01	188.86383004	17	48	05	1	09	2	34	05	85	1	8512	7	0	0	0	200000	0	0	200601206132	20060120613201	185.954296067704
70	02	01	188.86383004	4	48	45	1	09	1							0	0	0	0	0	0	200601206132	20060120613201	185.954296067704
70	01	01	179.39241082	4	48	95	4	09	2	4	95	45	4	4521	6	0	0	0	0	0	0	200601206135	20060120613501	171.847014626532
70	02	01	152.59310486	156	84	45	1	01	2	52	79	18	1	1810	6	0	0	0	0	0	400000	200601206139	20060120613901	149.536536862423
70	01	01	197.14799628	8	60	87	1	01	2	8	87	28	1	2812	8	0	0	0	0	0	0	200601206140	20060120614001	196.564237408325
70	04	01	154.37759113	52	48	93	1	01	2	8	93	45	1	4552	7	0	0	0	0	0	0	200601206153	20060120615301	154.120310556496
70	05	01	154.37759113	52	48	93	1	01	2	8	93	45	1	4552	7	0	0	0	0	0	0	200601206153	20060120615301	154.120310556496
70	02	01	165.6001296	4	30	53	1	11	2	8	44	45	1	4549	6	0	0	0	0	0	0	200601206161	20060120616101	164.748918258437
70	03	01	165.6001296	4	48	45	1	01	2	8	45	92	1	9242	7	0	0	0	0	0	0	200601206161	20060120616101	164.748918258437
70	01	01	164.86912444	1	48	39	1	09	2	1	39	45	1	4530	8	700000	0	0	300000	0	0	200601206162	20060120616201	165.689493834731
70	02	01	165.59203095	52	48	32	1	04	2	104	32	45	1	4530	8	0	0	0	2200000	0	0	200601206163	20060120616301	160.536207384978
70	01	01	141.28366783	104	84	61	5	08	2	156	04	01	5	0140	4	0	0	0	1000000	0	0	200601206173	20060120617301	139.971296553753
70	02	01	141.28366783	156	48	61	5	08	1							0	0	0	0	0	0	200601206173	20060120617301	139.971296553753
70	01	01	116.08614847	21	40	49	1	01	2	26	49	52	1	5252	8	0	0	0	0	0	0	200601206182	20060120618201	116.698382477455
70	02	01	134.84607871	104	40	45	1	07	1							0	0	0	0	0	0	200601206184	20060120618401	135.730924379682
70	02	01	147.22312571	104	48	45	1	01	2	104	45	52	4	5233	3	0	0	0	0	0	0	200601206188	20060120618801	174.527665506616
70	03	02	143.05768961	52	40	99	1	01	2	52	99	45	1	4521	8	0	0	0	0	0	0	200601206188	20060120618802	174.527665506616
70	03	01	108.12404591	4	40	45	1	01	2	4	45	52	1	5233	8	98	0	0	0	0	0	200601206190	20060120619001	105.350150172417
70	02	01	108.18554141	4	40	45	1	07	2	4	59	64	1	6421	8	180000	0	0	0	0	0	200601206191	20060120619101	105.798441644179
70	02	02	105.53782913	8	40	53	1	01	2	8	59	63	4	6310	3	0	0	0	0	0	0	200601206196	20060120619602	134.886767770747
70	01	03	110.01426907	4	48	55	1	01	2	4	59	63	1	6331	8	98	0	0	0	0	0	200601206196	20060120619603	134.886767770747
70	01	01	135.88952796	4	50	83	1	01	2	4	83	28	1	2811	8	100000	0	0	0	0	0	200601206197	20060120619701	136.851286346663
70	02	01	122.46903171	52	50	45	1	14	2	998	53	55	1	5521	3	0	0	0	0	0	0	200601206209	20060120620901	123.696116342339
70	05	01	146.81307458	104	40	58	1	01	1							0	0	0	0	0	0	200601206210	20060120621001	148.999541413953
70	03	01	121.56035476	4	40	32	1	02	2	4	32	80	1	8060	8	426000	0	0	0	0	0	200601206211	20060120621101	122.884158639673
70	03	01	118.41616284	104	30	45	1	01	1							0	0	0	0	0	0	200601206212	20060120621201	116.595770346476
70	01	01	104.61244696	4	44	55	1	14	2	4	55	80	1	8060	8	98	0	0	0	0	0	200601206216	20060120621601	101.61016832232
70	02	01	104.61244696	4	36	84	1	01	2	52	45	52	1	5233	8	0	0	0	0	0	0	200601206216	20060120621601	101.61016832232
70	01	01	115.13227317	26	40	98	1	01	2	4	98	60	1	6042	6	400000	0	0	0	0	0	200601206217	20060120621701	142.753208360526
70	02	01	102.60046038	26	48	50	1	01	2	52	40	52	1	5234	8	0	0	0	0	0	0	200601206219	20060120621901	102.460887187049
70	02	01	112.91203443	26	40	45	1	07	2	156	45	52	1	5233	8	0	0	0	0	0	0	200601206220	20060120622001	110.782967799836
70	03	01	125.56543012	4	20	45	1	09	1							0	0	0	0	0	0	200601206221	20060120622101	124.519758207987
70	02	01	100.53498743	52	40	59	1	12	2	52	59	75	4	7512	4	0	0	0	0	0	0	200601206225	20060120622501	98.7481597624934
70	03	01	75.599279856	52	40	45	1	09	2	4	45	52	1	5233	8	250000	0	0	0	0	0	200601206227	20060120622701	72.3138651109411
70	03	01	127.0478605	4	50	81	1	01	2	4	81	36	1	3611	7	98	0	0	0	0	0	200601206229	20060120622901	117.13750722982
70	03	02	112.6600871	104	40	45	1	07	2	104	97	15	1	1581	6	0	0	0	0	0	0	200601206229	20060120622902	117.13750722982
70	01	01	100.53498743	2	48	95	4	01	2	4	95	45	5	4521	8	700000	0	0	0	0	0	200601206234	20060120623401	98.7481597624934
70	02	01	113.27455184	26	60	79	4	08	2	26	79	18	4	1810	6	0	0	0	0	0	0	200601206236	20060120623601	111.863893240454
70	02	01	99.06877717	52	50	95	1	01	2	17	95	45	1	4521	8	0	0	0	0	0	0	200601206240	20060120624001	99.0579913542654
70	03	01	112.47368159	21	48	45	1	01	1							0	0	0	0	0	0	200601206241	20060120624101	113.764080183583
70	01	01	145.09246092	26	48	45	1	14	2	52	57	93	1	9302	1	0	0	0	2400000	0	0	200601206242	20060120624201	142.970679706386
70	02	01	101.23409712	4	40	06	1	01	1							0	0	0	0	0	0	200601206246	20060120624601	99.0199485745485
70	03	01	101.23409712	52	40	12	1	05	2	998	37	64	1	6412	2	0	0	0	0	0	0	200601206246	20060120624601	99.0199485745485
70	03	01	108.32169993	52	60	80	1	01	2	8	80	19	1	1931	8	0	0	0	0	0	0	200601206249	20060120624901	108.502299514897
70	02	01	89.425611175	104	40	54	3	14	2	104	54	95	3	9500	1	0	0	0	0	0	0	200601206250	20060120625001	86.7658997419528
70	02	01	113.27455184	21	40	54	3	01	2	21	54	95	3	9500	1	0	0	0	0	0	0	200601206251	20060120625101	87.4975570644349
70	01	02	94.06593547	13	40	54	3	01	2	13	54	95	3	9500	1	0	0	0	1200000	0	0	200601206251	20060120625102	87.4975570644349
70	04	01	163.88678913	26	48	55	1	01	2	34	55	55	1	5511	8	0	0	0	0	0	0	200601206252	20060120625201	166.879055234514
70	07	01	163.88678913	104	40	13	2	01	2	998	45	52	1	5244	2	0	0	0	0	0	0	200601206252	20060120625201	166.879055234514
70	09	01	93.487826426	4	40	54	4	02	2	4	54	85	4	8532	8	160000	0	0	0	0	0	200601206253	20060120625301	91.0562178976812
70	10	01	93.487826426	52	40	58	1	01	2	52	58	70	1	7020	8	0	0	0	0	0	0	200601206253	20060120625301	91.0562178976812
70	13	01	93.487826426	52	40	59	1	07	1							0	0	0	0	0	0	200601206253	20060120625301	91.0562178976812
70	02	01	102.72623249	104	20	55	1	09	2	52	53	80	4	8012	6	0	0	0	0	0	0	200601206254	20060120625401	100.600179051957
70	02	02	129.50664472	104	40	45	1	07	1							0	0	0	0	0	0	200601206255	20060120625502	126.841770881826
70	01	01	106.36809598	2	48	53	1	01	2	2	53	55	1	5521	8	130000	0	0	0	0	0	200601206260	20060120626001	103.693285574642
70	04	01	115.1032795	13	48	54	3	01	2	4	45	52	1	5233	8	80000	0	0	0	0	0	200601206265	20060120626501	112.634987089299
70	02	02	109.29956755	13	60	89	1	01	2	4	89	26	1	2693	7	60000	0	0	0	0	0	200601206270	20060120627002	151.425197230386
70	02	01	182.27831513	52	48	45	1	01	1							0	0	0	0	0	0	200601206275	20060120627501	183.628171250086
70	03	01	89.788128579	4	60	54	3	01	2	4	54	95	3	9500	6	60000	0	0	0	0	0	200601206276	20060120627601	125.303963547271
70	04	01	89.788128579	4	60	54	3	09	1							0	0	0	0	0	0	200601206276	20060120627601	125.303963547271
70	03	01	135.13676732	26	44	32	1	14	2	52	54	95	3	9500	0	0	0	0	0	0	0	200601206279	20060120627901	163.950490867569
70	02	02	147.22312571	17	30	59	4	08	2	104	56	93	4	9301	7	0	0	0	0	0	0	200601206279	20060120627902	163.950490867569
70	02	02	134.84607871	52	50	55	1	14	2	998	54	95	3	9500	3	0	0	0	0	0	0	200601206281	20060120628102	145.985762915522
70	05	01	126.12648703	4	48	45	1	01	2	30	45	52	1	5224	8	0	0	0	0	0	0	200601206283	20060120628301	125.238304040031
70	01	01	84.665411944	4	78	45	4	08	1							0	0	0	0	0	0	200601206292	20060120629201	81.8394259617856
70	01	01	117.82870741	13	60	98	4	01	2	17	98	60	1	6022	6	0	0	0	0	0	0	200601206293	20060120629301	118.090533256492
70	05	01	127.39415778	4	48	45	1	01	2	52	45	15	1	1551	8	0	0	0	1200000	0	0	200601206294	20060120629401	125.290852056832
70	05	01	130.9048641	13	60	53	1	01	2	13	54	95	3	9500	1	0	0	0	0	0	0	200601206296	20060120629601	130.397130105889
70	05	01	106.59945622	4	40	45	1	07	2	104	59	85	1	8511	8	0	0	0	0	0	0	200601206297	20060120629701	106.787382541631
70	06	01	106.59945622	78	40	59	1	01	2	104	45	52	1	5222	6	0	0	0	0	0	0	200601206297	20060120629701	106.787382541631
70	02	01	120.77146121	34	48	59	1	01	2	104	59	55	1	5511	8	0	0	0	0	0	0	200601206298	20060120629801	120.911850967121
70	01	01	130.31753805	60	48	77	1	09	2	60	77	15	1	1551	4	0	0	0	0	0	0	200601206300	20060120630001	126.834210687209
70	02	01	157.63603463	8	48	15	1	01	2	4	93	45	4	4552	8	400000	0	0	0	0	0	200601206302	20060120630201	139.493303035953
70	04	01	157.63603463	998	48	85	1	05	2	2	39	74	4	7499	8	100000	0	0	0	0	0	200601206302	20060120630201	139.493303035953
70	06	01	157.63603463	26	48	85	1	05	2	8	85	64	1	6421	8	0	0	0	0	0	0	200601206302	20060120630201	139.493303035953
70	02	02	104.61244696	78	40	33	1	01	2	52	33	52	1	5236	8	0	0	0	0	0	0	200601206302	20060120630202	139.493303035953
70	03	01	108.05811042	104	50	55	1	01	2	104	55	91	1	9191	8	0	0	0	0	0	0	200601206303	20060120630301	109.755266203655
70	03	01	122.71567327	52	48	45	1	01	2	52	32	74	1	7411	8	0	0	0	0	0	0	200601206305	20060120630501	122.414459857698
70	04	01	99.192322003	4	44	33	1	01	2	4	51	64	4	6421	7	500000	0	0	0	0	0	200601206306	20060120630601	99.6348849665461
70	05	01	99.192322003	52	44	32	1	01	2	156	32	15	1	1591	7	0	0	0	0	0	0	200601206306	20060120630601	99.6348849665461
