Reg	Orden	Hogar	Fex_c	P34	P35a	P35b	P36_1	P36_2	P36a	Llave_viv	Llave_hog	Fex_c_2011
61	01	01	1063.6203361	50	2		2		276	200601300436	20060130043601	1066.7877265758
61	03	01	1063.6203361	20	2		2		060	200601300436	20060130043601	1066.7877265758
61	04	01	1063.6203361	20	2		2		024	200601300436	20060130043601	1066.7877265758
61	05	01	1063.6203361	20	2		2		012	200601300436	20060130043601	1066.7877265758
61	01	01	1234.9256098	52	2		2		084	200601300437	20060130043701	1246.02341334725
61	02	01	1234.9256098	30	2		2		120	200601300437	20060130043701	1246.02341334725
61	01	01	988.40732714	50	2		2		180	200601300438	20060130043801	993.021789621848
61	02	01	988.40732714	50	2		2		018	200601300438	20060130043801	993.021789621848
61	01	01	1034.9071191	40	2		2		015	200601300439	20060130043901	1023.68221232054
61	02	01	1034.9071191	30	2		2		018	200601300439	20060130043901	1023.68221232054
61	01	01	960.8531327	50	2		2		204	200601300440	20060130044001	950.178223214706
61	01	01	930.99070862	60	2		2		360	200601300441	20060130044101	931.157831508361
61	01	01	1075.8671927	60	2		2		070	200601300443	20060130044301	1072.54849697253
61	03	01	1075.8671927	50	2		2		012	200601300443	20060130044301	1072.54849697253
61	01	01	1016.3084776	40	2		2		002	200601300444	20060130044401	1019.53985670056
61	02	01	1016.3084776	30	2		2		024	200601300444	20060130044401	1019.53985670056
61	04	01	1016.3084776	40	2		2		024	200601300444	20060130044401	1019.53985670056
61	01	01	1399.4333779	60	2		2		324	200601300445	20060130044501	1402.17300906397
61	03	01	1399.4333779	30	2		2		240	200601300445	20060130044501	1402.17300906397
61	01	01	1034.1884547	48	2		2		999	200601300446	20060130044601	1034.1743613539
61	03	01	1125.1825138	50	2		2		132	200601300447	20060130044701	1118.03256033678
61	01	01	767.62046463	44	2		2		132	200601300448	20060130044801	776.974301641606
61	05	01	767.62046463	40	2		2		600	200601300448	20060130044801	776.974301641606
61	01	01	1215.4509423	40	2		2		048	200601300449	20060130044901	1216.52195363444
61	02	01	1215.4509423	40	2		2		062	200601300449	20060130044901	1216.52195363444
61	03	01	1215.4509423	20	2		2		048	200601300449	20060130044901	1216.52195363444
61	04	01	1215.4509423	20	2		2		024	200601300449	20060130044901	1216.52195363444
61	08	01	1215.4509423	40	2		2		192	200601300449	20060130044901	1216.52195363444
61	01	01	1189.1905419	62	2		2		240	200601300450	20060130045001	1204.36671612212
61	01	01	853.4074384	62	2		2		360	200601300451	20060130045101	853.560634248802
61	01	01	801.86113356	70	2		2		360	200601300452	20060130045201	783.62660043826
61	03	01	801.86113356	60	2		2		048	200601300452	20060130045201	783.62660043826
61	04	01	801.86113356	60	2		2		036	200601300452	20060130045201	783.62660043826
61	05	01	801.86113356	55	2		2		060	200601300452	20060130045201	783.62660043826
61	06	01	801.86113356	55	2		2		024	200601300452	20060130045201	783.62660043826
61	07	01	801.86113356	45	2		2		048	200601300452	20060130045201	783.62660043826
61	01	01	1090.3662431	50	2		2		420	200601300453	20060130045301	1089.49898918038
61	01	01	906.52770382	40	2		2		180	200601300454	20060130045401	897.977803339372
61	01	01	1173.6394652	45	2		2		240	200601300455	20060130045501	1174.56310308295
61	01	01	948.17565963	40	2		2		060	200601300456	20060130045601	950.665991237986
61	01	01	880.78130432	48	2		2		024	200601300457	20060130045701	870.995978783498
61	01	01	1147.5425861	60	2		2		036	200601300458	20060130045801	1151.67852822351
61	01	01	853.4074384	56	2		2		420	200601300459	20060130045901	853.560634248802
61	01	01	1224.8073765	56	2		2		300	200601300460	20060130046001	1230.08882677055
61	05	01	1224.8073765	56	2		2		300	200601300460	20060130046001	1230.08882677055
61	01	01	1223.3143505	48	2		2		384	200601300461	20060130046101	1224.31578296034
61	01	01	963.53368056	48	2		2		480	200601300462	20060130046201	957.483725725268
61	02	01	963.53368056	48	2		2		120	200601300462	20060130046201	957.483725725268
61	05	01	963.53368056	48	2		2		540	200601300462	20060130046201	957.483725725268
61	01	01	1357.3952686	60	2		2		432	200601300463	20060130046301	1360.60658671022
61	01	01	851.39794031	60	2		2		264	200601300464	20060130046401	856.656311511503
61	07	01	851.39794031	40	2		2		612	200601300464	20060130046401	856.656311511503
61	08	01	851.39794031	48	2		2		504	200601300464	20060130046401	856.656311511503
61	01	01	948.00529344	50	2		2		072	200601300465	20060130046501	947.992374580758
61	01	01	832.21988458	56	2		2		240	200601300466	20060130046601	826.523405928486
61	01	01	1282.6424946	60	2		2		552	200601300467	20060130046701	1282.65057054792
61	03	01	1282.6424946	40	2		2		060	200601300467	20060130046701	1282.65057054792
61	01	01	965.05403389	50	2		2		120	200601300468	20060130046801	951.789530734774
61	01	01	615.4310485	50	2		2		360	200601300469	20060130046901	605.498700590717
61	01	01	1064.1314347	48	2		2		012	200601300470	20060130047001	1074.80857654749
61	01	01	1004.5792694	40	2		2		360	200601300471	20060130047101	1012.91265657319
61	01	01	1091.1389763	30	2		2		380	200601300472	20060130047201	1089.43186288831
61	01	01	643.16372442	40	2		2		360	200601300473	20060130047301	644.675419117666
61	06	01	643.16372442	60	2		2		005	200601300473	20060130047301	644.675419117666
61	01	01	948.6640686	66	2		2		002	200601300474	20060130047401	938.374579315009
61	02	01	766.78783435	52	2		2		072	200601300475	20060130047501	776.793118645293
61	04	01	766.78783435	30	2		2		036	200601300475	20060130047501	776.793118645293
61	05	01	766.78783435	30	2		2		010	200601300475	20060130047501	776.793118645293
61	11	01	766.78783435	35	2		2		060	200601300475	20060130047501	776.793118645293
61	01	01	1106.2677995	40	2		2		024	200601300476	20060130047601	1115.20535252312
61	01	01	480.16077383	60	2		2		999	200601300477	20060130047701	477.92666509937
61	01	01	852.91902942	50	2		2		492	200601300478	20060130047801	865.852046171778
61	03	01	1226.409251	56	2		2		017	200601300479	20060130047901	1223.07752186995
61	01	01	1063.9610685	50	2		2		432	200601300480	20060130048001	1072.13495989026
61	01	01	1090.0255108	40	2		2		003	200601300481	20060130048101	1084.15175586593
61	02	01	1090.0255108	40	2		2		002	200601300481	20060130048101	1084.15175586593
61	01	01	1267.2844736	62	2		2		072	200601300482	20060130048201	1275.83283606064
61	04	01	1267.2844736	60	2		2		006	200601300482	20060130048201	1275.83283606064
61	01	01	906.03929484	54	2		2		240	200601300483	20060130048301	910.269215262348
61	02	01	906.03929484	60	2		2		024	200601300483	20060130048301	910.269215262348
61	01	01	770.91669678	56	2		2		060	200601300484	20060130048401	768.487984715415
61	04	01	770.91669678	56	2		2		024	200601300484	20060130048401	768.487984715415
61	01	02	974.4104681	56	2		2		120	200601300484	20060130048402	768.487984715415
61	01	01	948.00529344	54	2		2		048	200601300485	20060130048501	947.992374580758
61	02	01	948.00529344	30	2		1	6	006	200601300485	20060130048501	947.992374580758
61	06	01	948.00529344	20	2		2		012	200601300485	20060130048501	947.992374580758
61	01	01	1080.5214	56	2		2		180	200601300486	20060130048601	1088.22352796725
61	02	01	1080.5214	20	2		2		072	200601300486	20060130048601	1088.22352796725
61	01	01	1216.1165623	50	2		2		240	200601300487	20060130048701	1220.30711237305
61	02	01	1216.1165623	76	2		2		060	200601300487	20060130048701	1220.30711237305
61	01	01	773.69355451	60	2		2		048	200601300488	20060130048801	772.711678533083
61	02	01	773.69355451	20	2		2		060	200601300488	20060130048801	772.711678533083
61	03	01	773.69355451	48	2		2		012	200601300488	20060130048801	772.711678533083
61	01	01	589.68464901	60	2		2		300	200601300489	20060130048901	578.516876034844
61	03	01	589.68464901	30	2		2		006	200601300489	20060130048901	578.516876034844
61	04	01	589.68464901	30	2		2		006	200601300489	20060130048901	578.516876034844
61	05	01	589.68464901	40	2		2		012	200601300489	20060130048901	578.516876034844
61	01	01	1274.3248496	56	2		2		036	200601300490	20060130049001	1289.08386834865
61	02	01	1274.3248496	30	2		2		120	200601300490	20060130049001	1289.08386834865
61	02	01	654.47251276	56	2		2		060	200601300491	20060130049101	647.133737656748
61	03	01	654.47251276	48	2		2		060	200601300491	20060130049101	647.133737656748
61	01	01	906.35733763	56	2		2		048	200601300492	20060130049201	895.304186682143
61	01	01	1267.8868406	48	2		2		120	200601300493	20060130049301	1273.09209311134
61	01	01	1462.7002656	48	2		2		149	200601300494	20060130049401	1474.55379824778
61	02	01	1896.6978839	50	2		2		072	200601300495	20060130049501	1906.06532212806
61	03	01	1896.6978839	60	2		2		060	200601300495	20060130049501	1906.06532212806
61	04	01	1896.6978839	55	2		2		036	200601300495	20060130049501	1906.06532212806
61	06	01	1896.6978839	70	2		2		348	200601300495	20060130049501	1906.06532212806
61	15	01	1896.6978839	60	2		2		360	200601300495	20060130049501	1906.06532212806
61	01	01	1537.0787537	50	2		2		084	200601300496	20060130049601	1552.50129215845
61	01	01	1491.0682698	44	2		2		204	200601300497	20060130049701	1486.02413038602
61	01	01	1427.3845641	30	2		2		480	200601300498	20060130049801	1443.71892132137
61	03	01	1427.3845641	40	2		2		180	200601300498	20060130049801	1443.71892132137
61	01	01	1075.6516268	20	2		2		060	200601300499	20060130049901	1075.0920635936
61	01	01	1332.1517485	46	2		2		240	200601300500	20060130050001	1330.34858504595
61	01	01	1307.7391005	40	2		2		360	200601300501	20060130050101	1299.38576051623
61	03	01	1307.7391005	30	2		2		001	200601300501	20060130050101	1299.38576051623
61	08	01	1307.7391005	30	2		2		002	200601300501	20060130050101	1299.38576051623
61	01	01	1585.3396341	50	2		2		720	200601300502	20060130050201	1593.92701509756
61	02	01	1585.3396341	30	2		2		420	200601300502	20060130050201	1593.92701509756
61	03	01	1585.3396341	50	2		2		156	200601300502	20060130050201	1593.92701509756
61	04	01	1585.3396341	52	2		2		132	200601300502	20060130050201	1593.92701509756
61	06	01	1585.3396341	52	2		2		060	200601300502	20060130050201	1593.92701509756
61	02	01	1140.7395928	30	2		2		180	200601300503	20060130050301	1127.79247265175
61	03	01	1140.7395928	40	2		2		060	200601300503	20060130050301	1127.79247265175
61	01	01	929.26036203	40	2		2		600	200601300504	20060130050401	935.059727329638
61	01	01	1574.9734775	60	2		2		170	200601300505	20060130050501	1573.7207772766
61	01	01	1574.727393	44	2		2		096	200601300506	20060130050601	1569.85888651237
61	02	01	1574.727393	44	2		2		120	200601300506	20060130050601	1569.85888651237
61	01	01	1194.5588369	48	2		2		480	200601300507	20060130050701	1207.83955210605
61	03	01	1194.5588369	48	2		2		003	200601300507	20060130050701	1207.83955210605
61	01	01	1292.6117196	40	2		2		576	200601300508	20060130050801	1305.16419825375
61	01	01	1141.2317618	52	1	35	2		003	200601300509	20060130050901	1135.51625418021
61	01	01	1540.8109122	60	2		2		156	200601300510	20060130051001	1539.12702049578
61	04	01	1540.8109122	60	2		2		030	200601300510	20060130051001	1539.12702049578
61	05	01	1540.8109122	60	2		2		024	200601300510	20060130051001	1539.12702049578
61	06	01	1540.8109122	60	2		2		040	200601300510	20060130051001	1539.12702049578
61	01	01	1345.4205136	60	2		2		204	200601300511	20060130051101	1346.08328900002
61	01	01	1181.0439873	50	2		2		180	200601300512	20060130051201	1188.24295738774
61	02	01	1181.0439873	40	2		2		000	200601300512	20060130051201	1188.24295738774
61	01	01	1658.806031	48	2		2		001	200601300513	20060130051301	1669.20309054318
61	02	01	1658.806031	30	2		2		001	200601300513	20060130051301	1669.20309054318
61	01	01	1499.3973407	60	2		2		240	200601300514	20060130051401	1505.80376367466
61	03	01	1499.3973407	30	2		2		024	200601300514	20060130051401	1505.80376367466
61	01	01	1201.8493159	48	2		2		120	200601300515	20060130051501	1190.00526260835
61	01	01	1344.9283446	40	2		2		000	200601300516	20060130051601	1338.35950747156
61	01	01	1259.6468029	50	2		2		480	200601300517	20060130051701	1260.5399611642
61	05	01	1259.6468029	40	1	40	2		001	200601300517	20060130051701	1260.5399611642
61	01	01	1378.8775992	42	2		2		003	200601300519	20060130051901	1398.43130761803
61	01	01	1717.2275191	40	2		2		240	200601300520	20060130052001	1731.91704736998
61	02	01	1717.2275191	40	2		2		480	200601300520	20060130052001	1731.91704736998
61	01	01	2131.4694002	60	2		2		720	200601300521	20060130052101	2162.85970596417
61	05	01	2131.4694002	50	2		2		072	200601300521	20060130052101	2162.85970596417
61	01	01	1369.0949081	44	2		2		300	200601300522	20060130052201	1365.46044123705
61	02	01	1864.8164325	60	2		2		060	200601300523	20060130052301	1861.91890332522
61	03	01	1864.8164325	55	2		2		012	200601300523	20060130052301	1861.91890332522
61	01	01	1231.748081	48	1	20	2		240	200601300524	20060130052401	1246.81329906138
61	01	01	1635.1316364	30	2		2		120	200601300525	20060130052501	1649.82593830615
61	01	01	1118.2628469	35	2		2		048	200601300526	20060130052601	1098.38484010599
61	01	01	1462.4541811	50	2		2		360	200601300527	20060130052701	1470.69190748355
61	03	01	1462.4541811	48	2		2		096	200601300527	20060130052701	1470.69190748355
61	01	01	1194.8049214	998	2		2		600	200601300528	20060130052801	1211.70144287028
61	02	01	1194.8049214	998	2		2		384	200601300528	20060130052801	1211.70144287028
61	01	01	1467.6399597	60	2		2		120	200601300529	20060130052901	1470.50886891321
61	03	01	1467.6399597	66	2		2		012	200601300529	20060130052901	1470.50886891321
61	01	01	1634.8855519	80	2		2		012	200601300530	20060130053001	1645.96404754192
61	02	01	1634.8855519	62	2		2		012	200601300530	20060130053001	1645.96404754192
61	01	01	1346.6181622	50	2		2		240	200601300531	20060130053101	1336.0528086913
61	01	01	1560.7531483	54	2		2		056	200601300532	20060130053201	1571.87844439548
61	01	01	1231.9941655	48	2		2		007	200601300533	20060130053301	1250.67518982561
61	01	01	1574.9734775	50	2		2		168	200601300534	20060130053401	1573.7207772766
61	01	01	928.52210855	50	2		2		360	200601300535	20060130053501	923.474055036951
61	05	01	928.52210855	50	2		2		024	200601300535	20060130053501	923.474055036951
61	01	01	1345.1744291	60	2		2		036	200601300536	20060130053601	1342.22139823579
61	03	01	1345.1744291	54	2		2		030	200601300536	20060130053601	1342.22139823579
61	04	01	1345.1744291	54	2		2		030	200601300536	20060130053601	1342.22139823579
61	01	01	1574.0219133	56	2		2		240	200601300537	20060130053701	1587.61314834956
61	01	01	1430.4507157	60	2		2		120	200601300538	20060130053801	1431.53512195788
61	06	01	1430.4507157	56	2		2		360	200601300538	20060130053801	1431.53512195788
61	01	01	1658.806031	30	2		2		240	200601300539	20060130053901	1669.20309054318
61	02	01	1658.806031	30	2		2		002	200601300539	20060130053901	1669.20309054318
61	01	01	716.78056826	38	2		2		020	200601300540	20060130054001	722.55881593633
61	01	01	1682.234341	60	2		2		012	200601300541	20060130054101	1684.71835201598
61	01	01	1085.8162113	60	2		2		480	200601300542	20060130054201	1085.16481019601
61	02	01	1085.8162113	60	2		2		540	200601300542	20060130054201	1085.16481019601
61	02	01	1597.8609139	40	2		2		070	200601300543	20060130054301	1620.78571145894
61	01	01	1770.3638761	60	2		2		144	200601300544	20060130054401	1766.76450877236
61	02	01	1770.3638761	60	2		2		060	200601300544	20060130054401	1766.76450877236
61	01	01	1345.1744291	70	2		2		360	200601300545	20060130054501	1342.22139823579
61	03	01	1345.1744291	55	2		2		072	200601300545	20060130054501	1342.22139823579
61	05	01	1345.1744291	55	2		2		120	200601300545	20060130054501	1342.22139823579
61	06	01	1345.1744291	60	2		2		002	200601300545	20060130054501	1342.22139823579
61	01	01	1232.6996451	50	2		2		600	200601300546	20060130054601	1232.92092798843
61	02	01	1999.8353615	60	2		2		360	200601300547	20060130054701	2004.33551715706
61	01	01	1468.0993549	62	2		2		002	200601300548	20060130054801	1448.8927163118
61	01	01	2029.4141186	70	2		2		240	200601300549	20060130054901	2029.77842033335
61	02	01	2014.1189761	6	2		2		000	200601300550	20060130055001	1988.21372072721
61	02	01	2914.5797676	36	2		2		072	200601300552	20060130055201	2908.65406881198
61	01	01	2216.9600856	40	2		2		000	200601300553	20060130055301	2199.56616677108
61	02	01	2342.9158975	48	2		2		060	200601300555	20060130055501	2373.58693889306
61	01	01	2180.3162101	48	1	48	2		012	200601300556	20060130055601	2208.85790263214
61	03	01	2180.3162101	12	2		2		002	200601300556	20060130055601	2208.85790263214
61	04	01	2180.3162101	84	2		2		012	200601300556	20060130055601	2208.85790263214
61	01	01	2678.5377628	84	2		2		024	200601300557	20060130055701	2664.50380020048
61	02	01	2678.5377628	48	2		2		001	200601300557	20060130055701	2664.50380020048
61	01	01	2776.5837027	70	2		2		144	200601300558	20060130055801	2778.48438042991
61	01	01	2589.4112086	48	2		2		036	200601300559	20060130055901	2573.40190796313
61	02	01	2589.4112086	48	2		2		012	200601300559	20060130055901	2573.40190796313
61	01	01	2012.2539567	21	2		2		480	200601300560	20060130056001	2033.44530991696
61	02	01	2012.2539567	56	2		2		120	200601300560	20060130056001	2033.44530991696
61	03	01	2012.2539567	56	2		2		002	200601300560	20060130056001	2033.44530991696
61	01	01	2687.4261094	54	2		2		003	200601300561	20060130056101	2685.7566085526
61	01	01	2513.519101	48	2		2		260	200601300562	20060130056201	2531.20063465509
61	03	01	2180.3162101	48	2		2		120	200601300563	20060130056301	2208.85790263214
61	01	01	2585.1418175	48	1	24	2		008	200601300564	20060130056401	2600.30257906122
61	01	01	2363.0216181	60	2		2		260	200601300565	20060130056501	2387.4591779555
61	02	01	2363.0216181	48	2		2		048	200601300565	20060130056501	2387.4591779555
61	01	01	2246.2195105	8	2		2		060	200601300566	20060130056601	2263.04402557759
61	02	01	2246.2195105	72	2		2		060	200601300566	20060130056601	2263.04402557759
61	01	01	2355.2442731	48	2		1	8	072	200601300567	20060130056701	2368.86287102461
61	01	01	2347.4669282	60	2		2		036	200601300568	20060130056801	2350.26656409371
61	01	01	2577.3644725	80	2		2		084	200601300569	20060130056901	2581.70627213032
61	02	01	2577.3644725	48	2		2		084	200601300569	20060130056901	2581.70627213032
61	01	01	1673.5344354	24	1	24	2		288	200601300570	20060130057001	1669.2289305045
61	06	01	1673.5344354	24	2		2		096	200601300570	20060130057001	1669.2289305045
61	01	01	1824.3563374	32	2		2		420	200601300571	20060130057101	1827.82050860525
61	01	01	1619.7842268	30	2		2		384	200601300572	20060130057201	1624.12997236565
61	02	01	1619.7842268	40	2		2		252	200601300572	20060130057201	1624.12997236565
61	03	01	1619.7842268	30	2		2		084	200601300572	20060130057201	1624.12997236565
61	04	01	1619.7842268	10	2		2		001	200601300572	20060130057201	1624.12997236565
61	01	01	1832.6860678	36	2		2		580	200601300573	20060130057301	1854.89085672559
61	02	01	1832.6860678	24	2		2		456	200601300573	20060130057301	1854.89085672559
61	01	01	1670.3324714	32	2		1	8	150	200601300574	20060130057401	1675.36585075816
61	01	01	2211.09048	60	2		2		240	200601300575	20060130057501	2219.14537984926
61	02	01	2211.09048	48	2		2		060	200601300575	20060130057501	2219.14537984926
61	01	01	1898.5934449	60	2		2		360	200601300577	20060130057701	1922.92126305417
61	03	01	1898.5934449	48	2		2		012	200601300577	20060130057701	1922.92126305417
61	04	01	1898.5934449	60	2		2		170	200601300577	20060130057701	1922.92126305417
61	01	01	1960.6976314	48	2		2		360	200601300578	20060130057801	1939.13906686403
61	03	01	1960.6976314	48	2		2		007	200601300578	20060130057801	1939.13906686403
61	01	01	2203.4073438	60	2		2		426	200601300579	20060130057901	2218.65597184807
61	03	01	2203.4073438	60	2		2		260	200601300579	20060130057901	2218.65597184807
61	01	01	1909.787749	48	2		2		460	200601300580	20060130058001	1923.22229037434
61	01	01	1991.8832883	40	2		2		024	200601300581	20060130058101	2004.40892967302
61	03	01	1991.8832883	40	2		2		012	200601300581	20060130058101	2004.40892967302
61	01	01	2075.712578	25	1	5	2		600	200601300582	20060130058201	2085.37637176289
61	02	01	2075.712578	35	2		2		480	200601300582	20060130058201	2085.37637176289
61	01	01	1943.7410721	60	2		2		240	200601300583	20060130058301	1948.95596683878
61	01	01	1895.3511906	48	2		2		480	200601300584	20060130058401	1906.58486384146
61	03	01	1895.3511906	60	2		2		248	200601300584	20060130058401	1906.58486384146
61	01	01	2013.5994282	48	2		2		320	200601300585	20060130058501	2018.96562387334
61	03	01	2013.5994282	60	2		2		036	200601300585	20060130058501	2018.96562387334
61	04	01	2013.5994282	60	2		2		012	200601300585	20060130058501	2018.96562387334
61	01	01	1688.7901189	9	2		2		005	200601300586	20060130058601	1687.51058228212
61	02	01	1688.7901189	12	2		1	8	004	200601300586	20060130058601	1687.51058228212
61	01	01	1769.3813756	38	1	14	2		999	200601300587	20060130058701	1756.93826896078
61	02	01	1769.3813756	42	1	21	2		360	200601300587	20060130058701	1756.93826896078
61	04	01	1769.3813756	42	1	14	2		156	200601300587	20060130058701	1756.93826896078
61	05	01	1769.3813756	42	1	14	2		132	200601300587	20060130058701	1756.93826896078
61	06	01	1769.3813756	42	1	21	2		060	200601300587	20060130058701	1756.93826896078
61	01	01	2143.0320876	44	2		2		504	200601300588	20060130058801	2155.85643654444
61	02	01	2143.0320876	105	2		2		011	200601300588	20060130058801	2155.85643654444
61	05	01	2143.0320876	77	2		2		011	200601300588	20060130058801	2155.85643654444
61	06	01	2143.0320876	77	2		2		504	200601300588	20060130058801	2155.85643654444
61	01	01	1655.3109929	3	2		2		420	200601300589	20060130058901	1642.50706033156
61	02	01	1655.3109929	14	2		2		240	200601300589	20060130058901	1642.50706033156
61	03	01	1655.3109929	14	2		2		240	200601300589	20060130058901	1642.50706033156
61	04	01	1655.3109929	14	2		2		006	200601300589	20060130058901	1642.50706033156
61	01	01	1874.73518	55	2		2		094	200601300590	20060130059001	1885.57535692232
61	02	01	1874.73518	50	2		2		001	200601300590	20060130059001	1885.57535692232
61	03	01	1874.73518	35	2		1	12	001	200601300590	20060130059001	1885.57535692232
61	02	01	1674.7351417	48	2		2		260	200601300591	20060130059101	1672.5603849741
61	02	01	2168.0524346	48	2		2		002	200601300592	20060130059201	2189.02118367099
61	01	01	2020.6423031	40	2		2		019	200601300593	20060130059301	2019.41424787443
61	01	01	2033.023577	60	2		2		024	200601300594	20060130059401	2049.01894851587
61	01	01	2285.4239346	8	2		2		240	200601300595	20060130059501	2271.29406651376
61	01	01	2481.9312381	14	2		2		336	200601300596	20060130059601	2478.63158362153
61	03	01	2481.9312381	63	2		2		001	200601300596	20060130059601	2478.63158362153
61	04	01	2481.9312381	63	2		2		001	200601300596	20060130059601	2478.63158362153
61	01	01	2371.9322496	28	1	7	2		360	200601300597	20060130059701	2370.45874188146
61	01	01	2754.0889959	16	1	8	2		480	200601300598	20060130059801	2762.21429135512
61	03	01	2754.0889959	8	2		1	16	072	200601300598	20060130059801	2762.21429135512
61	04	01	2754.0889959	24	2		2		180	200601300598	20060130059801	2762.21429135512
61	01	01	2591.9028316	32	2		2		096	200601300599	20060130059901	2585.36941796236
61	03	01	2591.9028316	40	1	16	2		060	200601300599	20060130059901	2585.36941796236
61	04	01	2591.9028316	40	2		2		048	200601300599	20060130059901	2585.36941796236
61	01	01	2383.5433939	24	2		2		001	200601300600	20060130060001	2408.19318294033
61	01	01	2832.338909	48	2		2		006	200601300601	20060130060101	2810.04575060744
61	01	01	2543.043273	60	2		2		006	200601300602	20060130060201	2547.87211976521
61	01	01	2285.520957	60	2		2		360	200601300603	20060130060301	2278.15450045168
61	03	01	2285.520957	48	2		2		036	200601300603	20060130060301	2278.15450045168
61	01	01	1812.7772647	40	1	24	2		080	200601300604	20060130060401	1787.45310174907
61	03	01	1812.7772647	40	1	16	2		068	200601300604	20060130060401	1787.45310174907
61	01	01	2399.1617847	50	2		2		012	200601300605	20060130060501	2397.0085344534
61	01	01	2371.9322496	16	1	16	2		180	200601300606	20060130060601	2370.45874188146
61	01	01	2414.8515601	60	2		2		360	200601300607	20060130060701	2434.52414937353
61	01	01	2543.043273	16	1	8	2		600	200601300609	20060130060901	2547.87211976521
61	01	01	2543.043273	70	2		2		036	200601300610	20060130061001	2547.87211976521
61	01	01	2140.065544	60	2		2		410	200601300611	20060130061101	2138.44409187848
61	03	01	2140.065544	48	2		2		036	200601300611	20060130061101	2138.44409187848
61	04	01	2140.065544	48	2		2		036	200601300611	20060130061101	2138.44409187848
61	01	01	2147.9104316	15	2		2		036	200601300612	20060130061201	2157.20189933854
61	01	01	2356.0128088	30	1	30	2		252	200601300613	20060130061301	2372.80782018533
61	03	01	2356.0128088	30	2		2		040	200601300613	20060130061301	2372.80782018533
61	04	01	2356.0128088	30	2		2		072	200601300613	20060130061301	2372.80782018533
61	01	01	2218.441279	35	1	15	2		036	200601300614	20060130061401	2234.04706620368
61	02	01	2218.441279	48	1	20	2		036	200601300614	20060130061401	2234.04706620368
61	02	01	2042.4706697	40	2		2		600	200601300615	20060130061501	2031.8146810896
61	03	01	2042.4706697	40	2		2		192	200601300615	20060130061501	2031.8146810896
61	04	01	2042.4706697	40	2		2		156	200601300615	20060130061501	2031.8146810896
61	05	01	2042.4706697	40	2		2		240	200601300615	20060130061501	2031.8146810896
61	07	01	2042.4706697	40	2		2		036	200601300615	20060130061501	2031.8146810896
61	01	01	2202.7515036	16	2		2		060	200601300617	20060130061701	2196.53145128356
61	03	01	2202.7515036	16	1	8	2		001	200601300617	20060130061701	2196.53145128356
61	01	01	1142.7700879	15	2		2		300	200601300618	20060130061801	1182.22737447528
61	01	01	410.9233057	36	2		2		144	200601300619	20060130061901	411.587798409618
61	01	01	596.96121389	30	2		2		144	200601300620	20060130062001	598.983185544139
61	01	01	828.63482433	24	2		2		012	200601300621	20060130062101	831.126602128731
61	01	01	1562.6306737	36	1	36	2		480	200601300622	20060130062201	1559.47245114549
61	02	01	1562.6306737	36	2		2		060	200601300622	20060130062201	1559.47245114549
61	01	01	1216.8002308	42	2		2		120	200601300623	20060130062301	1232.61728955206
61	01	01	826.93347463	25	2		2		144	200601300624	20060130062401	840.658924066096
61	01	01	907.10943558	20	2		2		096	200601300625	20060130062501	900.741520134378
61	02	01	907.10943558	21	2		2		060	200601300625	20060130062501	900.741520134378
61	01	01	1437.0453352	60	2		2		360	200601300626	20060130062601	1450.44478039516
61	01	01	1282.3408112	42	2		2		098	200601300627	20060130062701	1284.58852125671
61	01	01	744.50242596	36	2		2		300	200601300628	20060130062801	739.119625336531
61	02	01	744.50242596	15	2		2		024	200601300628	20060130062801	739.119625336531
61	01	01	926.09421577	42	2		2		240	200601300629	20060130062901	933.579121986558
61	02	01	926.09421577	42	2		2		300	200601300629	20060130062901	933.579121986558
61	03	01	926.09421577	42	2		2		060	200601300629	20060130062901	933.579121986558
61	01	01	829.372288	40	2		2		120	200601300632	20060130063201	823.883691887046
61	01	01	822.58407507	36	2		2		360	200601300633	20060130063301	815.932686577551
61	01	01	1373.6543846	36	2		2		240	200601300634	20060130063401	1377.34836012303
61	02	01	1373.6543846	36	2		2		072	200601300634	20060130063401	1377.34836012303
61	01	01	1112.9455886	54	2		2		060	200601300635	20060130063501	1115.01562114936
61	01	01	889.60482466	48	2		2		084	200601300636	20060130063601	896.031297307973
61	03	01	889.60482466	48	2		2		084	200601300636	20060130063601	896.031297307973
61	01	01	851.57079999	36	2		2		540	200601300637	20060130063701	853.275385195683
61	05	01	851.57079999	30	2		2		060	200601300637	20060130063701	853.275385195683
61	01	01	1300.7759131	40	2		2		150	200601300638	20060130063801	1339.36467571533
61	06	01	1300.7759131	40	2		2		120	200601300638	20060130063801	1339.36467571533
61	07	01	1300.7759131	42	2		2		036	200601300638	20060130063801	1339.36467571533
61	08	01	1300.7759131	42	2		2		036	200601300638	20060130063801	1339.36467571533
61	01	01	1011.3085793	45	2		2		312	200601300639	20060130063901	1018.29842153076
61	03	01	1011.3085793	42	2		2		096	200601300639	20060130063901	1018.29842153076
61	04	01	1011.3085793	42	2		2		096	200601300639	20060130063901	1018.29842153076
61	01	01	1071.1966145	60	2		2		240	200601300641	20060130064101	1090.490793958
61	02	01	1071.1966145	30	2		2		180	200601300641	20060130064101	1090.490793958
61	01	01	1215.9545116	60	2		2		180	200601300642	20060130064201	1247.44723293575
61	01	01	829.372288	50	2		2		060	200601300643	20060130064301	823.883691887046
