Reg	Orden	Hogar	Fex_c	P37	Valor38	P39	P40	P41	P42	P43	P44	P45	P46a	P46b	P46c	P46d	P46e	P46f	P46g	P46h	P46i	P46j	P47	P48	Llave_viv	Llave_hog	Fex_c_2011
62	03	01	1257.973296	2			2					2													200601300959	20060130095901	1272.69479981109
62	04	01	1257.973296	2			2					2													200601300959	20060130095901	1272.69479981109
62	01	01	1254.6516658	2			2					2													200601300960	20060130096001	1251.48906329838
62	03	01	1254.6516658	2			2					2													200601300960	20060130096001	1251.48906329838
62	04	01	1254.6516658	2			1	20	1	1	2														200601300960	20060130096001	1251.48906329838
62	01	01	1205.2156144	1	0	10	2					1		1					1				2	9	200601300961	20060130096101	1208.9009361762
62	01	01	1106.3237846	2			2					2													200601300962	20060130096201	1111.39712971324
62	03	01	1106.3237846	2			2					1	1	1									1	1	200601300962	20060130096201	1111.39712971324
62	06	01	1106.3237846	2			2					2													200601300962	20060130096201	1111.39712971324
62	01	01	1152.491637	1	200000	15	2					2													200601300963	20060130096301	1147.73333628904
62	01	01	1243.2938937	1	100000	0	2					2													200601300964	20060130096401	1247.82315560889
62	03	01	1243.2938937	2			2					2													200601300964	20060130096401	1247.82315560889
62	01	01	1237.6865963	2			2					1		1									2	1	200601300965	20060130096501	1230.25183914117
62	05	01	1237.6865963	2			2					2													200601300965	20060130096501	1230.25183914117
62	01	01	1104.3213698	1	80000	20	2					2													200601300966	20060130096601	1099.56183535906
62	02	01	1104.3213698	2			2					2													200601300966	20060130096601	1099.56183535906
62	03	01	1104.3213698	2			2					2													200601300966	20060130096601	1099.56183535906
62	04	01	1104.3213698	2			1	20	2	1	1			1									2	1	200601300966	20060130096601	1099.56183535906
62	05	01	1104.3213698	2			1	20	2	1	1			1									2	1	200601300966	20060130096601	1099.56183535906
62	01	01	1032.1352196	2			2					2													200601300967	20060130096701	1026.0677581094
62	03	01	1032.1352196	2			2					2													200601300967	20060130096701	1026.0677581094
62	05	01	1032.1352196	2			2					2													200601300967	20060130096701	1026.0677581094
62	01	01	1199.5950559	2			2					2													200601300968	20060130096801	1190.63498162179
62	02	01	1199.5950559	2			2					1		1									2	1	200601300968	20060130096801	1190.63498162179
62	01	01	1092.9635978	2			2					2													200601300969	20060130096901	1095.89592766957
62	03	01	1092.9635978	2			2					2													200601300969	20060130096901	1095.89592766957
62	03	01	1140.4653597	2			2					2													200601300970	20060130097001	1148.59525127795
62	04	01	1140.4653597	2			2					2													200601300970	20060130097001	1148.59525127795
62	01	01	1149.9945337	2			2					2													200601300971	20060130097101	1156.64408308374
62	01	01	1123.2740264	2			2					2													200601300972	20060130097201	1121.38777134055
62	02	01	1123.2740264	2			2					2													200601300972	20060130097201	1121.38777134055
62	01	01	1157.734162	2			2					2													200601300973	20060130097301	1153.87933057301
62	02	01	1157.734162	2			2					2													200601300973	20060130097301	1153.87933057301
62	03	01	1157.734162	2			2					2													200601300973	20060130097301	1153.87933057301
62	04	01	1157.734162	2			2					2													200601300973	20060130097301	1153.87933057301
62	01	01	1269.0919621	2			2					2													200601300974	20060130097401	1272.95475902597
62	04	01	1269.0919621	2			2					2													200601300974	20060130097401	1272.95475902597
62	02	01	1217.8885531	2			2					2													200601300975	20060130097501	1241.80418733629
62	03	01	1217.8885531	2			2					2													200601300975	20060130097501	1241.80418733629
62	04	01	1217.8885531	2			2					2													200601300975	20060130097501	1241.80418733629
62	05	01	1217.8885531	2			2					2													200601300975	20060130097501	1241.80418733629
62	06	01	1217.8885531	2			2					2													200601300975	20060130097501	1241.80418733629
62	01	01	1355.5459104	2			2					2													200601300976	20060130097601	1360.82816411551
62	04	01	1061.9565751	2			2					2													200601300977	20060130097701	1062.9906860604
62	01	01	1039.7301041	2			2					2													200601300978	20060130097801	1044.22778640139
62	03	01	1039.7301041	2			1	40	2	1	1			1									2	1	200601300978	20060130097801	1044.22778640139
62	01	01	1148.5830216	2			2					2													200601300979	20060130097901	1157.95045903766
62	03	01	1148.5830216	2			2					2													200601300979	20060130097901	1157.95045903766
62	01	01	1168.9471903	2			2					2													200601300980	20060130098001	1178.47001906523
62	01	01	1148.1714174	2			2					1		1									2	1	200601300981	20060130098101	1147.45814267533
62	01	01	1129.9939052	1	700000	10	2					2													200601300982	20060130098201	1120.92797272286
62	03	01	1129.9939052	2			2					2													200601300982	20060130098201	1120.92797272286
62	04	01	1129.9939052	2			2					2													200601300982	20060130098201	1120.92797272286
62	08	01	1129.9939052	2			2					1		1									2	1	200601300982	20060130098201	1120.92797272286
62	01	01	1106.3089569	2			2					2													200601300983	20060130098301	1100.15054718334
62	02	01	1106.3089569	2			2					1		1									2	1	200601300983	20060130098301	1100.15054718334
62	01	01	1351.7484681	2			2					2													200601300984	20060130098401	1351.74814996952
62	02	01	1351.7484681	2			2					2													200601300984	20060130098401	1351.74814996952
62	03	01	1351.7484681	2			2					2													200601300984	20060130098401	1351.74814996952
62	01	01	1292.5569789	2			2					2													200601300985	20060130098501	1295.14093526135
62	02	01	1292.5569789	2			2					2													200601300985	20060130098501	1295.14093526135
62	01	01	1055.4080957	2			2					1		1									2	1	200601300986	20060130098601	1048.16888770459
62	01	01	1237.6865963	2			2					1		1					1				2	2	200601300987	20060130098701	1230.25183914117
62	02	01	1237.6865963	2			2					2													200601300987	20060130098701	1230.25183914117
62	04	01	1237.6865963	2			2					2													200601300987	20060130098701	1230.25183914117
62	01	01	1214.7502702	1	300000	20	2					2													200601300988	20060130098801	1203.38090345728
62	02	01	1214.7502702	2			2					2													200601300988	20060130098801	1203.38090345728
62	01	01	1199.5950559	2			2					2													200601300989	20060130098901	1190.63498162179
62	02	01	1199.5950559	2			2					2													200601300989	20060130098901	1190.63498162179
62	01	01	1238.9736742	2			2					2													200601300990	20060130099001	1247.54796199518
62	03	01	1238.9736742	2			2					1		1					1				2	9	200601300990	20060130099001	1247.54796199518
62	01	01	1199.5950559	1	40000	20	2					2													200601300991	20060130099101	1190.63498162179
62	01	01	1102.4982535	2			2					2													200601300992	20060130099201	1090.37589495065
62	01	01	1144.3526813	2			2					2													200601300993	20060130099301	1115.49863186754
62	03	01	1144.3526813	2			2					2													200601300993	20060130099301	1115.49863186754
62	05	01	1144.3526813	2			2					1		1									2	1	200601300993	20060130099301	1115.49863186754
62	06	01	1144.3526813	2			2					2													200601300993	20060130099301	1115.49863186754
62	01	01	1134.6317984	2			2					1		1									2	1	200601300994	20060130099401	1125.05367903004
62	04	01	1134.6317984	2			2					2													200601300994	20060130099401	1125.05367903004
62	01	01	1106.2956958	2			2					2													200601300995	20060130099501	1099.45590909665
62	01	01	1150.517311	2			2					2													200601300996	20060130099601	1147.83926255146
62	02	01	1150.517311	2			2					1		1									1	1	200601300996	20060130099601	1147.83926255146
62	03	01	1150.517311	2			2					1		1									1	1	200601300996	20060130099601	1147.83926255146
62	04	01	1150.517311	2			2					1		1									1	1	200601300996	20060130099601	1147.83926255146
62	01	01	1035.9326618	2			2					2													200601300997	20060130099701	1035.14777225539
62	02	01	1035.9326618	2			2					2													200601300997	20060130099701	1035.14777225539
62	03	01	1035.9326618	2			2					2													200601300997	20060130099701	1035.14777225539
62	01	01	1247.9787522	2			2					2													200601300998	20060130099801	1255.26976375049
62	04	01	1247.9787522	2			2					2													200601300998	20060130099801	1255.26976375049
62	01	01	1127.0714686	2			2					1		1									2	1	200601300999	20060130099901	1130.46778548654
62	01	01	1205.2156144	2			2					2													200601301000	20060130100001	1208.9009361762
62	02	01	1001.3977354	2			2					1		1									2	1	200601301001	20060130100101	987.315091612795
62	04	01	1001.3977354	2			2					1		1									2	1	200601301001	20060130100101	987.315091612795
62	05	01	1001.3977354	2			2					2													200601301001	20060130100101	987.315091612795
62	07	01	1001.3977354	2			2					2													200601301001	20060130100101	987.315091612795
62	01	01	881.67126768	2			2					2													200601301002	20060130100201	874.946286943504
62	03	01	881.67126768	2			2					2													200601301002	20060130100201	874.946286943504
62	04	01	881.67126768	2			2					2													200601301002	20060130100201	874.946286943504
62	05	01	881.67126768	2			2					2													200601301002	20060130100201	874.946286943504
62	01	01	1065.285363	2			2					1		1					1				2	1	200601301003	20060130100301	1060.69407052219
62	02	01	1065.285363	2			2					1		1					1				2	2	200601301003	20060130100301	1060.69407052219
62	03	01	1065.285363	2			2					2													200601301003	20060130100301	1060.69407052219
62	01	01	1114.4012631	2			2					2													200601301005	20060130100501	1121.68729457877
62	02	01	1114.4012631	2			2					2													200601301005	20060130100501	1121.68729457877
62	04	01	1114.4012631	2			2					2													200601301005	20060130100501	1121.68729457877
62	05	01	1114.4012631	2			2					2													200601301005	20060130100501	1121.68729457877
62	03	01	1043.7430586	2			2					1							1				1	1	200601301006	20060130100601	1036.72185375009
62	06	01	1043.7430586	2			2					2													200601301006	20060130100601	1036.72185375009
62	07	01	1043.7430586	2			2					2													200601301006	20060130100601	1036.72185375009
62	08	01	1043.7430586	1	176000	0	2					2													200601301006	20060130100601	1036.72185375009
62	01	01	1102.0176356	2			2					1		1	1								2	1	200601301007	20060130100701	1098.24045130426
62	02	01	1102.0176356	2			2					1									1		1	1	200601301007	20060130100701	1098.24045130426
62	01	01	1113.0072618	2			2					1		1	1				1				2	9	200601301008	20060130100801	1124.51760149773
62	01	01	957.11939945	2			2					2													200601301009	20060130100901	986.673403683622
62	02	01	957.11939945	2			2					2													200601301009	20060130100901	986.673403683622
62	06	01	957.11939945	2			2					2													200601301009	20060130100901	986.673403683622
62	07	01	957.11939945	2			2					2													200601301009	20060130100901	986.673403683622
62	02	01	1033.5031859	2			2					1		1									2	9	200601301010	20060130101001	1051.79498540901
62	03	01	1033.5031859	2			2					2													200601301010	20060130101001	1051.79498540901
62	01	01	1333.9225851	2			1	20	1	1	1			1					1				1	1	200601301011	20060130101101	1338.91160616698
62	02	01	1333.9225851	1	50000	10	1	20	1	1	1			1					1				1	1	200601301011	20060130101101	1338.91160616698
62	05	01	1333.9225851	2			2					1		1							1		1	1	200601301011	20060130101101	1338.91160616698
62	01	01	1182.6688421	2			2					1		1									2	1	200601301012	20060130101201	1206.93289725093
62	02	01	1182.6688421	2			2					2													200601301012	20060130101201	1206.93289725093
62	03	01	1182.6688421	2			2					2													200601301012	20060130101201	1206.93289725093
62	04	01	1182.6688421	2			2					2													200601301012	20060130101201	1206.93289725093
62	05	01	1182.6688421	2			2					2													200601301012	20060130101201	1206.93289725093
62	01	01	1234.6835713	2			2					1		1		1							2	1	200601301013	20060130101301	1239.98773745777
62	04	01	1234.6835713	2			1	30	1	1	1			1					1				1	1	200601301013	20060130101301	1239.98773745777
62	01	01	1217.6281392	2			2					2													200601301014	20060130101401	1224.76901233483
62	01	01	1245.825746	2			2					1		1					1				2	1	200601301015	20060130101501	1250.85338713106
62	01	01	1274.2563372	2			2					2													200601301016	20060130101601	1265.43034371988
62	02	01	1301.559474	2			2					1		1					1				2	1	200601301017	20060130101701	1309.04697460935
62	04	01	1301.559474	2			2					2													200601301017	20060130101701	1309.04697460935
62	01	01	1437.0104818	2			2					2													200601301018	20060130101801	1437.77679230029
62	01	01	1480.4590287	2			2					2													200601301019	20060130101901	1493.72799826241
62	01	01	1228.437674	2			2					2													200601301020	20060130102001	1239.04439325169
62	03	01	1228.437674	2			1	10	2	1	1			1					1				2	1	200601301020	20060130102001	1239.04439325169
62	01	01	1342.8037948	2			2					2													200601301021	20060130102101	1332.35368525579
62	02	01	1342.8037948	2			2					2													200601301021	20060130102101	1332.35368525579
62	01	01	1331.8996261	2			2					2													200601301022	20060130102201	1337.88540431684
62	02	01	1331.8996261	2			2					2													200601301022	20060130102201	1337.88540431684
62	01	01	1443.2337278	2			2					2													200601301023	20060130102301	1441.90640904033
62	03	01	886.43530131	2			1	08	2	1	1		1	1					1				2	1	200601301024	20060130102401	920.347341204027
62	01	01	1437.6444724	2			2					2													200601301025	20060130102501	1440.30737962017
62	03	01	1437.6444724	2			2					1	1	1									1	1	200601301025	20060130102501	1440.30737962017
62	01	01	1146.8318503	2			2					2													200601301026	20060130102601	1138.88844823634
62	01	01	1347.6698947	1	30000	10	2					2													200601301027	20060130102701	1354.49236752001
62	02	01	1347.6698947	2			2					2													200601301027	20060130102701	1354.49236752001
62	01	01	1126.125545	2			2					2													200601301028	20060130102801	1128.0772224041
62	02	01	1126.125545	2			2					2													200601301028	20060130102801	1128.0772224041
62	01	01	1382.4689169	2			2					2													200601301029	20060130102901	1368.78836929731
62	01	01	1293.3107269	2			2					2													200601301030	20060130103001	1294.00040707066
62	01	01	1630.1407456	2			2					2													200601301031	20060130103101	1626.42144837102
62	03	01	1630.1407456	2			2					1				1							2	1	200601301031	20060130103101	1626.42144837102
62	04	01	1630.1407456	2			2					2													200601301031	20060130103101	1626.42144837102
62	01	01	1080.283921	2			2					2													200601301032	20060130103201	1094.95018498331
62	02	01	1080.283921	2			2					2													200601301032	20060130103201	1094.95018498331
62	01	01	1669.0747874	2			2					2													200601301033	20060130103301	1643.36607173332
62	01	01	1398.5000016	2			2					2													200601301034	20060130103401	1404.78509297399
62	02	01	1398.5000016	2			2					2													200601301034	20060130103401	1404.78509297399
62	01	01	1235.6874848	2			2					2													200601301035	20060130103501	1242.55701403117
62	05	01	1235.6874848	2			2					2													200601301035	20060130103501	1242.55701403117
62	01	01	1677.2566767	2			2					2													200601301036	20060130103601	1680.36341058146
62	02	01	1677.2566767	2			2					2													200601301036	20060130103601	1680.36341058146
62	01	01	1785.1101143	2			2					2													200601301037	20060130103701	1791.82277902077
62	02	01	1785.1101143	2			2					2													200601301037	20060130103701	1791.82277902077
62	03	01	1785.1101143	2			2					2													200601301037	20060130103701	1791.82277902077
62	05	01	1785.1101143	2			2					2													200601301037	20060130103701	1791.82277902077
62	01	01	1398.5000016	2			2					2													200601301038	20060130103801	1404.78509297399
62	01	01	1267.1627468	2			2					2													200601301039	20060130103901	1268.07480437763
62	01	01	1556.5797884	1	50000	10	2					2													200601301040	20060130104001	1550.77127099648
62	01	01	1394.8454753	2			1	24	1	1	1			1					1				1	1	200601301041	20060130104101	1385.52348743486
62	01	01	1531.0861531	2			2					2													200601301042	20060130104201	1598.84609440291
62	03	01	1531.0861531	2			1	20	1	1	1			1					1				1	1	200601301042	20060130104201	1598.84609440291
62	01	02	1339.748064	1	100000	10	2					2													200601301042	20060130104202	1598.84609440291
62	02	02	1339.748064	2			2					2													200601301042	20060130104202	1598.84609440291
62	01	01	1245.1481993	2			2					1				1							2	1	200601301043	20060130104301	1254.19331086932
62	01	01	637.46725968	1	500000	15	2					2													200601301044	20060130104401	637.715132131565
62	03	01	637.46725968	2			2					2													200601301044	20060130104401	637.715132131565
62	05	01	637.46725968	2			2					2													200601301044	20060130104401	637.715132131565
62	03	01	1623.3651142	2			2					2													200601301045	20060130104501	1613.40298901617
62	01	01	1394.8454753	2			2					2													200601301046	20060130104601	1385.52348743486
62	01	01	1510.57203	2			2					2													200601301048	20060130104801	1527.27571409514
62	02	01	1510.57203	2			2					2													200601301048	20060130104801	1527.27571409514
62	03	01	1510.57203	2			2					2													200601301048	20060130104801	1527.27571409514
62	04	01	1510.57203	2			2					2													200601301048	20060130104801	1527.27571409514
62	05	01	1510.57203	1	100000	8	2					1		1									2	1	200601301048	20060130104801	1527.27571409514
62	01	01	1261.8396121	2			2					2													200601301049	20060130104901	1277.9251673856
62	05	01	1261.8396121	2			2					2													200601301049	20060130104901	1277.9251673856
62	01	01	1355.2252858	2			2					2													200601301050	20060130105001	1370.58608950012
62	01	01	1341.3277761	2			2					1							1		1		2	1	200601301051	20060130105101	1349.08366103124
62	02	01	1341.3277761	2			2					1		1									2	1	200601301051	20060130105101	1349.08366103124
62	03	01	1341.3277761	2			2					2													200601301051	20060130105101	1349.08366103124
62	01	01	1323.0010151	2			2					1		1					1				2	2	200601301052	20060130105201	1316.99050815072
62	04	01	1323.0010151	2			2					2													200601301052	20060130105201	1316.99050815072
62	05	01	1323.0010151	2			2					2													200601301052	20060130105201	1316.99050815072
62	06	01	1323.0010151	2			2					2													200601301052	20060130105201	1316.99050815072
62	01	01	1266.8786191	2			2					2													200601301053	20060130105301	1278.2461470312
62	02	01	1266.8786191	2			2					2													200601301053	20060130105301	1278.2461470312
62	03	01	1266.8786191	2			2					2													200601301053	20060130105301	1278.2461470312
62	04	01	1266.8786191	2			1	17	2	1	2														200601301053	20060130105301	1278.2461470312
62	01	01	1336.8985248	2			2					1	1	1									2	1	200601301054	20060130105401	1338.4929366196
62	02	01	1336.8985248	1	40000	10	2					1		1		1							2	1	200601301054	20060130105401	1338.4929366196
62	02	01	1252.5397896	2			2					2													200601301055	20060130105501	1261.35087222619
62	01	01	1388.0597021	2			1	24	2	1	2														200601301056	20060130105601	1395.16832317622
62	01	01	1059.8000978	1		20	2					1		1		1							2	1	200601301057	20060130105701	1073.25243337516
62	02	01	1059.8000978	2			2					1		1	1				1				2	1	200601301057	20060130105701	1073.25243337516
62	03	01	1059.8000978	2			2					1		1									2	1	200601301057	20060130105701	1073.25243337516
62	01	01	1381.504009	2			2					2													200601301058	20060130105801	1373.86332434132
62	02	01	1381.504009	2			2					2													200601301058	20060130105801	1373.86332434132
62	01	01	1439.1421038	2			2					2													200601301059	20060130105901	1449.92149018028
62	02	01	1439.1421038	2			1	25	2	1	1			1									2	1	200601301059	20060130105901	1449.92149018028
62	01	01	1656.2880059	2			2					2													200601301060	20060130106001	1666.0014333525
62	01	01	1451.653238	2			2					1	1	1									2	1	200601301062	20060130106201	1442.67824282731
62	01	01	1615.2876259	2			2					2													200601301063	20060130106301	1618.35480789748
62	01	01	1501.6185933	2			2					1		1	1				1				2	1	200601301064	20060130106401	1493.75099497089
62	02	01	1501.6185933	2			2					1		1		1							2	1	200601301064	20060130106401	1493.75099497089
62	01	01	1656.2880059	2			2					1		1									1	1	200601301065	20060130106501	1689.96955704175
62	02	01	1656.2880059	2			2					2													200601301065	20060130106501	1689.96955704175
62	01	02	1524.6284465	2			1	28	1	1	1			1									1	1	200601301065	20060130106502	1689.96955704175
62	01	01	1450.1500526	1	0	5	2					2													200601301066	20060130106601	1455.43288182499
62	01	01	1215.630389	2			1	10	2	1	2														200601301067	20060130106701	1335.22474417305
62	02	01	1215.630389	1	20000	20	1	10	2	1	2														200601301067	20060130106701	1335.22474417305
62	01	02	1464.0475623	2			2					2													200601301067	20060130106702	1335.22474417305
62	01	01	1386.543016	2			2					1		1					1	1			2	1	200601301068	20060130106801	1374.18430398692
62	01	01	1341.3277761	2			2					2													200601301069	20060130106901	1349.08366103124
62	02	01	1345.7570274	2			2					2													200601301070	20060130107001	1359.67438544288
62	01	01	1219.273517	2			2					2													200601301071	20060130107101	1239.26881815696
62	02	01	1219.273517	2			1	40	1	1	1		1	1		1							1	1	200601301071	20060130107101	1239.26881815696
62	05	01	1219.273517	2			2					1		1		1							2	1	200601301071	20060130107101	1239.26881815696
62	01	01	1279.2374256	2			2					2													200601301072	20060130107201	1288.81910238247
62	02	01	1279.2374256	2			2					2													200601301072	20060130107201	1288.81910238247
62	01	01	1252.5397896	2			1	27	2	1	1			1					1				2	1	200601301073	20060130107301	1261.35087222619
62	02	01	1252.5397896	2			1	24	2	1	1			1									2	1	200601301073	20060130107301	1261.35087222619
62	01	01	1222.1860822	1	40000	10	2					2													200601301074	20060130107401	1228.8755233793
62	01	01	1279.2374256	2			1	30	2	1	1			1		1							2	1	200601301075	20060130107501	1288.81910238247
62	02	01	1279.2374256	2			2					1	1	1									2	1	200601301075	20060130107501	1288.81910238247
62	01	01	1442.3669162	2			2					2													200601301076	20060130107601	1459.84260585488
62	02	01	1442.3669162	2			2					2													200601301076	20060130107601	1459.84260585488
62	01	01	1279.2374256	2			2					2													200601301078	20060130107801	1288.81910238247
62	02	01	1279.2374256	2			2					2													200601301078	20060130107801	1288.81910238247
62	03	01	1279.2374256	2			1	34	2	1	2														200601301078	20060130107801	1288.81910238247
62	01	01	1336.8985248	2			2					1		1	1				1				2	2	200601301079	20060130107901	1338.4929366196
62	01	01	1283.6263729	2			2					1		1									2	1	200601301080	20060130108001	1271.91348589091
62	02	01	1283.6263729	2			2					1		1									2	1	200601301080	20060130108001	1271.91348589091
62	06	01	1283.6263729	2			1	45	2	1	1			1		1							2	1	200601301080	20060130108001	1271.91348589091
62	07	01	1283.6263729	2			2					2													200601301080	20060130108001	1271.91348589091
62	01	01	1492.8780339	2			2					1		1					1	1			2	1	200601301081	20060130108101	1499.29139627433
62	01	01	1489.9327066	2			2					2													200601301082	20060130108201	1495.75671972336
62	01	01	1206.1621307	2			2					1		1		1							2	1	200601301083	20060130108301	1196.65882048716
62	01	01	1581.0782817	2			2					2													200601301085	20060130108501	1587.23938377374
62	01	01	1331.0083587	2			1	20	2	1	1			1									2	1	200601301086	20060130108601	1335.22474417305
62	01	01	1372.0357506	2			2					2													200601301087	20060130108701	1387.85483360578
62	01	02	1386.543016	2			2					1		1					1				1	1	200601301087	20060130108702	1387.85483360578
62	01	01	1339.2013342	2			2					2													200601301088	20060130108801	1338.36938660799
62	01	01	1418.9838534	2			2					2													200601301089	20060130108901	1414.31071225131
62	01	01	1914.444488	1	150000	10	2					1		1									2	1	200601301090	20060130109001	1901.09103661865
62	01	01	1784.1149789	2			2					2													200601301091	20060130109101	1791.32242268998
62	03	01	1784.1149789	2			2					1		1									2	1	200601301091	20060130109101	1791.32242268998
62	01	01	1911.6320927	2			2					2													200601301092	20060130109201	1923.94669905894
62	02	01	2105.1931586	1	20000	10	2					2													200601301093	20060130109301	2100.67210494523
62	03	01	2105.1931586	2			2					2													200601301093	20060130109301	2100.67210494523
62	02	01	2116.9691269	2			2					1		1									2	1	200601301094	20060130109401	2116.12704471536
62	03	01	2116.9691269	2			2					2													200601301094	20060130109401	2116.12704471536
62	04	01	2116.9691269	2			2					2													200601301094	20060130109401	2116.12704471536
62	01	01	1888.5645104	2			2					2													200601301095	20060130109501	1894.39896363336
62	04	01	1888.5645104	2			2					2													200601301095	20060130109501	1894.39896363336
62	01	01	1847.7365901	2			2					2													200601301096	20060130109601	1872.75983300205
62	03	01	1847.7365901	2			2					2													200601301096	20060130109601	1872.75983300205
62	05	01	1847.7365901	2			2					2													200601301096	20060130109601	1872.75983300205
62	01	01	1489.017343	2			2					1		1					1				2	1	200601301098	20060130109801	1478.63129058548
62	01	01	1347.8870624	2			2					2													200601301099	20060130109901	1357.85689170093
62	03	01	1347.8870624	2			2					2													200601301099	20060130109901	1357.85689170093
62	01	01	1554.8052409	2			1	30	2	1	1			1		1							2	1	200601301100	20060130110001	1549.42561375907
62	02	01	1554.8052409	2			2					1		1					1				2	1	200601301100	20060130110001	1549.42561375907
62	01	01	1860.3215064	2			2					2													200601301101	20060130110101	1845.87216438988
62	03	01	1860.3215064	2			1	08	2	1	1			1						1			2	1	200601301101	20060130110101	1845.87216438988
62	04	01	1860.3215064	2			1	10	2	1	1			1						1			2	1	200601301101	20060130110101	1845.87216438988
62	01	01	1895.2455897	2			2					1							1				2	1	200601301102	20060130110201	1892.50128241937
62	04	01	1895.2455897	2			2					2													200601301102	20060130110201	1892.50128241937
62	01	01	1221.9008437	2			2					2													200601301103	20060130110301	1223.66864880581
62	04	01	1221.9008437	2			2					1							1				2	1	200601301103	20060130110301	1223.66864880581
62	05	01	1221.9008437	2			2					2													200601301103	20060130110301	1223.66864880581
62	01	01	1489.017343	2			2					1						1	1				2	2	200601301104	20060130110401	1478.63129058548
62	02	01	1489.017343	2			1	16	2	1	2														200601301104	20060130110401	1478.63129058548
62	01	01	1192.6364913	2			2					2													200601301105	20060130110501	1200.32421287769
62	02	01	1192.6364913	2			2					1							1				2	1	200601301105	20060130110501	1200.32421287769
62	01	01	1249.0101311	2			2					1		1				1					2	1	200601301106	20060130110601	1265.96707361248
62	01	01	1547.6601003	2			2					1		1							1		2	1	200601301107	20060130110701	1553.9922585193
62	02	01	1547.6601003	2			2					2													200601301107	20060130110701	1553.9922585193
62	03	01	1547.6601003	2			2					1		1					1				2	1	200601301107	20060130110701	1553.9922585193
62	01	01	1671.8164681	2			2					2													200601301108	20060130110801	1658.41541540243
62	02	01	1671.8164681	2			2					2													200601301108	20060130110801	1658.41541540243
62	03	01	1478.0475213	2			2					1		1				1	1				1	1	200601301110	20060130111001	1485.44687635897
62	01	01	1347.8870624	2			2					2													200601301111	20060130111101	1357.85689170093
62	03	01	1347.8870624	2			2					2													200601301111	20060130111101	1357.85689170093
62	01	01	1540.5201585	2			2					2													200601301112	20060130111201	1554.32744038216
62	01	01	1108.7142975	2			2					1		1									2	1	200601301113	20060130111301	1112.42990614919
62	01	01	945.64893056	2			2					2													200601301114	20060130111401	950.566534103122
62	01	01	1446.0997705	2			2					2													200601301115	20060130111501	1454.37904389467
62	01	01	1168.2106023	2			2					1							1				2	2	200601301116	20060130111601	1165.74918460719
62	01	01	1411.3867424	2			2					2													200601301117	20060130111701	1408.21202857257
62	02	01	1448.7831689	2			2					2													200601301118	20060130111801	1462.10244043085
62	01	01	1691.4500761	2			2					2													200601301119	20060130111901	1688.60897808444
62	03	01	1691.4500761	2			2					1		1					1				2	1	200601301119	20060130111901	1688.60897808444
62	03	01	1055.7128118	2			2					1		1							1		2	1	200601301120	20060130112001	1074.12885903654
62	01	01	1355.7018582	2			2					2													200601301121	20060130112101	1362.18758492375
62	02	01	1422.1594113	2			2					2													200601301122	20060130112201	1441.87924608039
62	01	01	1448.7831689	2			2					2													200601301123	20060130112301	1541.49246070502
62	01	02	1548.9991776	2			2					2													200601301123	20060130112302	1541.49246070502
62	01	01	1441.6186947	2			2					2													200601301124	20060130112401	1438.18687110245
62	01	01	1246.3267327	1	130000	4	2					2													200601301125	20060130112501	1258.24367707631
62	02	01	1246.3267327	2			2					2													200601301125	20060130112501	1258.24367707631
62	01	01	1403.5719466	2			2					2													200601301126	20060130112601	1403.88133534976
62	02	01	1403.5719466	2			2					1		1									2	2	200601301126	20060130112601	1403.88133534976
62	05	01	1403.5719466	2			1	10	2	1	2														200601301126	20060130112601	1403.88133534976
62	01	01	1639.3970898	2			2					1		1					1				1	1	200601301127	20060130112701	1646.21725847062
62	02	01	1652.5549794	2			2					1							1				2	1	200601301128	20060130112801	1672.1136689102
62	03	01	1652.5549794	2			2					1		1									2	1	200601301128	20060130112801	1672.1136689102
62	04	01	1652.5549794	2			2					1							1				2	1	200601301128	20060130112801	1672.1136689102
62	01	01	1228.5378257	2			1	09	2	1	2														200601301130	20060130113001	1244.1432609353
62	01	01	1835.1013694	2			2					2													200601301132	20060130113201	1827.6184186183
62	02	01	1976.4947008	2			2					1		1									2	1	200601301133	20060130113301	1979.06009149863
62	03	01	1976.4947008	2			1	06	2	1	1			1									2	1	200601301133	20060130113301	1979.06009149863
62	01	01	1794.3727087	2			2					2													200601301134	20060130113401	1820.98681895667
62	04	01	1794.3727087	2			2					2													200601301134	20060130113401	1820.98681895667
62	01	01	1563.3087924	2			1	30	2	1	1			1									2	1	200601301135	20060130113501	1573.37472406786
62	01	01	1468.8884044	1	200000	20	2					2													200601301136	20060130113601	1473.42632758037
62	01	01	1435.3271016	2			2					1		1									2	1	200601301138	20060130113801	1420.71182638685
62	01	01	1495.3089361	2			2					2													200601301139	20060130113901	1496.10633530107
62	01	01	1340.7471207	2			2					2													200601301140	20060130114001	1358.19207356379
62	01	01	1435.3271016	2			2					2													200601301141	20060130114101	1420.71182638685
62	02	01	1500.1473995	2			1	06	2	1	1			1					1				2	1	200601301142	20060130114201	1484.8757429587
62	09	01	1500.1473995	2			2					2													200601301142	20060130114201	1484.8757429587
62	01	01	1578.2635299	2			2					2													200601301143	20060130114301	1577.37023542782
62	03	01	1578.2635299	2			2					2													200601301143	20060130114301	1577.37023542782
62	03	01	1893.9065124	2			2					2													200601301144	20060130114401	1892.46774143898
62	04	01	1893.9065124	2			2					1						1					2	1	200601301144	20060130114401	1892.46774143898
