Reg	Orden	Hogar	Fex_c	P3	P4	P5	P6	P7	P8	P8a	P8b	P9	P10	P10a	P10b	P10c	P10n	P10u	Llave_viv	Llave_hog	Fex_c_2011
10	04	01	1769.3813756	03	1	24	5	1	2	2	02		305				3	5	200601300587	20060130058701	1756.93826896078
10	05	01	1769.3813756	03	1	21	5	1	2	2	02		305				3	5	200601300587	20060130058701	1756.93826896078
10	06	01	1769.3813756	03	1	15	5	1	2	2	02		406				4	6	200601300587	20060130058701	1756.93826896078
10	01	01	2143.0320876	01	1	66	1	1	2	2	11		303				3	3	200601300588	20060130058801	2155.85643654444
10	02	01	2143.0320876	12	2	31	1	1	2	2	07		408				4	8	200601300588	20060130058801	2155.85643654444
10	03	01	2143.0320876	13	1	12	5	1	1			1	406				4	6	200601300588	20060130058801	2155.85643654444
10	04	01	2143.0320876	13	2	7	5	1	1			1	301	2	2		3	1	200601300588	20060130058801	2155.85643654444
10	05	01	2143.0320876	15	1	37	1	1	2	2	01		408				4	8	200601300588	20060130058801	2155.85643654444
10	06	01	2143.0320876	15	1	63	5	1	2	2	05		303				3	3	200601300588	20060130058801	2155.85643654444
10	01	01	1655.3109929	01	2	67	3	1	2	2	11		303				3	3	200601300589	20060130058901	1642.50706033156
10	02	01	1655.3109929	03	1	43	5	1	2	2	11		406				4	6	200601300589	20060130058901	1642.50706033156
10	03	01	1655.3109929	03	1	39	4	1	2	2	01		303				3	3	200601300589	20060130058901	1642.50706033156
10	04	01	1655.3109929	03	1	23	1	1	2	2	01		305				3	5	200601300589	20060130058901	1642.50706033156
10	05	01	1655.3109929	04	2	23	1	1	2	2	07		409				4	9	200601300589	20060130058901	1642.50706033156
10	06	01	1655.3109929	05	1	2	5												200601300589	20060130058901	1642.50706033156
10	01	01	1874.73518	01	1	40	1	1	2	2	01		409				4	9	200601300590	20060130059001	1885.57535692232
10	02	01	1874.73518	02	2	32	1	1	2	2	07		409				4	9	200601300590	20060130059001	1885.57535692232
10	03	01	1874.73518	11	1	14	5	1	2	2	02		407				4	7	200601300590	20060130059001	1885.57535692232
10	01	01	1674.7351417	01	2	68	5	1	2	2	11		303				3	3	200601300591	20060130059101	1672.5603849741
10	02	01	1674.7351417	03	1	40	1	1	2	2	02		611				6	11	200601300591	20060130059101	1672.5603849741
10	03	01	1674.7351417	04	2	23	1	1	2	2	07		305				3	5	200601300591	20060130059101	1672.5603849741
10	04	01	1674.7351417	05	1	4	5												200601300591	20060130059101	1672.5603849741
10	01	01	2168.0524346	01	2	40	1	1	2	2	07		302				3	2	200601300592	20060130059201	2189.02118367099
10	02	01	2168.0524346	02	1	58	1	2	2	2	01		100				1	0	200601300592	20060130059201	2189.02118367099
10	03	01	2168.0524346	05	1	8	5	2	1			1	300	2	2		3	0	200601300592	20060130059201	2189.02118367099
10	01	01	2020.6423031	01	1	35	2	1	2	2	01		406				4	6	200601300593	20060130059301	2019.41424787443
10	02	01	2020.6423031	02	2	34	2	1	2	2	11		611				6	11	200601300593	20060130059301	2019.41424787443
10	03	01	2020.6423031	03	1	13	5	1	1			1	408				4	8	200601300593	20060130059301	2019.41424787443
10	04	01	2020.6423031	03	1	11	5	1	1			1	400				4	0	200601300593	20060130059301	2019.41424787443
10	05	01	2020.6423031	03	1	6	5	2	1			1	200	2	2		2	0	200601300593	20060130059301	2019.41424787443
10	01	01	2033.023577	01	1	44	1	1	2	2	11		407				4	7	200601300594	20060130059401	2049.01894851587
10	02	01	2033.023577	02	2	38	1	1	2	2	07		303				3	3	200601300594	20060130059401	2049.01894851587
10	03	01	2033.023577	03	1	9	5	1	1			1	302	2	2		3	2	200601300594	20060130059401	2049.01894851587
10	01	01	2285.4239346	01	1	27	1	1	2	2	01		304				3	4	200601300595	20060130059501	2271.29406651376
10	02	01	2285.4239346	02	2	24	1	1	2	2	07		305				3	5	200601300595	20060130059501	2271.29406651376
10	03	01	2285.4239346	03	2	5	5	2	2	2	03		100	2	2		1	0	200601300595	20060130059501	2271.29406651376
10	01	01	2481.9312381	01	1	48	1	1	2	2	01		303				3	3	200601300596	20060130059601	2478.63158362153
10	02	01	2481.9312381	02	2	52	1	1	2	2	07		305				3	5	200601300596	20060130059601	2478.63158362153
10	03	01	2481.9312381	03	1	23	5	1	2	2	01		408				4	8	200601300596	20060130059601	2478.63158362153
10	04	01	2481.9312381	03	2	20	5	1	2	2	01		305				3	5	200601300596	20060130059601	2478.63158362153
10	05	01	2481.9312381	05	1	2	5												200601300596	20060130059601	2478.63158362153
10	06	01	2481.9312381	03	2	9	5	1	1			1	302	2	2		3	2	200601300596	20060130059601	2478.63158362153
10	01	01	2371.9322496	01	1	42	4	1	2	2	01		304				3	4	200601300597	20060130059701	2370.45874188146
10	01	01	2754.0889959	01	1	59	1	2	2	2	01		100				1	0	200601300598	20060130059801	2762.21429135512
10	02	01	2754.0889959	02	2	52	1	1	2	2	07		302				3	2	200601300598	20060130059801	2762.21429135512
10	03	01	2754.0889959	03	1	18	5	1	2	2	06		305				3	5	200601300598	20060130059801	2762.21429135512
10	04	01	2754.0889959	03	1	31	4	1	2	2	01		304				3	4	200601300598	20060130059801	2762.21429135512
10	05	01	2754.0889959	05	1	5	5	2	1			1	200	2	1	002	2	0	200601300598	20060130059801	2762.21429135512
10	06	01	2754.0889959	05	2	7	5	1	1			1	301	2	1	003	3	1	200601300598	20060130059801	2762.21429135512
10	01	01	2591.9028316	01	1	38	1	1	2	2	01		301				3	1	200601300599	20060130059901	2585.36941796236
10	02	01	2591.9028316	02	2	39	1	1	2	2	07		305				3	5	200601300599	20060130059901	2585.36941796236
10	03	01	2591.9028316	03	1	17	5	1	2	2	05		305				3	5	200601300599	20060130059901	2585.36941796236
10	04	01	2591.9028316	03	1	15	5	1	2	2	05		305				3	5	200601300599	20060130059901	2585.36941796236
10	05	01	2591.9028316	03	1	9	5	1	1			1	303	2	1	006	3	3	200601300599	20060130059901	2585.36941796236
10	06	01	2591.9028316	03	2	6	5	2	1			1	300	2	2		3	0	200601300599	20060130059901	2585.36941796236
10	01	01	2383.5433939	01	1	45	1	1	2	2	01		302				3	2	200601300600	20060130060001	2408.19318294033
10	02	01	2383.5433939	02	2	36	1	2	2	2	07		301				3	1	200601300600	20060130060001	2408.19318294033
10	01	01	2832.338909	01	1	28	1	2	2	2	02		100				1	0	200601300601	20060130060101	2810.04575060744
10	02	01	2832.338909	02	2	22	1	2	2	2	07		302				3	2	200601300601	20060130060101	2810.04575060744
10	03	01	2832.338909	03	1	6	5	1	1			1	301	2	2		3	1	200601300601	20060130060101	2810.04575060744
10	04	01	2832.338909	03	1	4	5												200601300601	20060130060101	2810.04575060744
10	05	01	2832.338909	03	1	2	5												200601300601	20060130060101	2810.04575060744
10	01	01	2543.043273	01	1	60	5	2	2	2	11		100				1	0	200601300602	20060130060201	2547.87211976521
10	01	01	2285.520957	01	1	56	1	2	2	2	11		100				1	0	200601300603	20060130060301	2278.15450045168
10	02	01	2285.520957	02	2	57	1	2	2	2	07		100				1	0	200601300603	20060130060301	2278.15450045168
10	03	01	2285.520957	03	1	22	5	1	2	2	02		302				3	2	200601300603	20060130060301	2278.15450045168
10	04	01	2285.520957	03	2	17	5	1	1			1	406				4	6	200601300603	20060130060301	2278.15450045168
10	05	01	2285.520957	03	1	9	5	1	1			1	303	2	2		3	3	200601300603	20060130060301	2278.15450045168
10	01	01	1812.7772647	01	1	22	1	1	2	2	02		304				3	4	200601300604	20060130060401	1787.45310174907
10	02	01	1812.7772647	02	2	16	1	1	2	2	07		305				3	5	200601300604	20060130060401	1787.45310174907
10	03	01	1812.7772647	08	1	21	1	1	2	2	02		305				3	5	200601300604	20060130060401	1787.45310174907
10	04	01	1812.7772647	08	2	15	1	1	2	2	02		305				3	5	200601300604	20060130060401	1787.45310174907
10	05	01	1812.7772647	06	2	63	5	2	2	2	11		100				1	0	200601300604	20060130060401	1787.45310174907
10	01	01	2399.1617847	01	1	31	1	1	2	2	01		302				3	2	200601300605	20060130060501	2397.0085344534
10	02	01	2399.1617847	02	2	32	1	1	2	2	07		409				4	9	200601300605	20060130060501	2397.0085344534
10	03	01	2399.1617847	03	1	15	5	1	1			1	408				4	8	200601300605	20060130060501	2397.0085344534
10	04	01	2399.1617847	03	1	13	5	1	2	2	06		304				3	4	200601300605	20060130060501	2397.0085344534
10	05	01	2399.1617847	03	2	0	5												200601300605	20060130060501	2397.0085344534
10	01	01	2371.9322496	01	1	29	5	2	2	2	02		100				1	0	200601300606	20060130060601	2370.45874188146
10	01	01	2414.8515601	01	1	44	2	1	2	2	11		305				3	5	200601300607	20060130060701	2434.52414937353
10	02	01	2414.8515601	02	2	42	2	2	2	2	07		100				1	0	200601300607	20060130060701	2434.52414937353
10	03	01	2414.8515601	03	2	9	5	1	1			1	302	2	2		3	2	200601300607	20060130060701	2434.52414937353
10	01	01	2064.1000024	01	2	87	5	2	2	2	11		100				1	0	200601300608	20060130060801	2075.96000027098
10	01	01	2543.043273	01	1	75	4	2	2	2	01		100				1	0	200601300609	20060130060901	2547.87211976521
10	01	01	2543.043273	01	1	64	4	1	2	2	01		303				3	3	200601300610	20060130061001	2547.87211976521
10	01	01	2140.065544	01	1	43	1	2	2	2	11		100				1	0	200601300611	20060130061101	2138.44409187848
10	02	01	2140.065544	02	2	43	1	1	2	2	07		303				3	3	200601300611	20060130061101	2138.44409187848
10	03	01	2140.065544	03	2	18	5	1	1			1	610				6	10	200601300611	20060130061101	2138.44409187848
10	04	01	2140.065544	03	2	17	5	1	1			1	610				6	10	200601300611	20060130061101	2138.44409187848
10	05	01	2140.065544	03	1	12	5	1	1			1	406				4	6	200601300611	20060130061101	2138.44409187848
10	01	01	2147.9104316	01	1	39	1	1	2	2	01		302				3	2	200601300612	20060130061201	2157.20189933854
10	02	01	2147.9104316	02	2	41	1	2	2	2	02		100				1	0	200601300612	20060130061201	2157.20189933854
10	03	01	2147.9104316	03	2	18	5	1	2	2	02		408				4	8	200601300612	20060130061201	2157.20189933854
10	04	01	2147.9104316	03	2	15	5	1	1			1	407				4	7	200601300612	20060130061201	2157.20189933854
10	01	01	2356.0128088	01	2	66	3	2	2	2	02		100				1	0	200601300613	20060130061301	2372.80782018533
10	02	01	2356.0128088	08	1	73	5	2	2	2	11		100				1	0	200601300613	20060130061301	2372.80782018533
10	03	01	2356.0128088	08	1	55	5	1	2	2	02		302				3	2	200601300613	20060130061301	2372.80782018533
10	04	01	2356.0128088	09	1	52	5	2	2	2	02		302				3	2	200601300613	20060130061301	2372.80782018533
10	01	01	2218.441279	01	1	58	2	1	2	2	01		302				3	2	200601300614	20060130061401	2234.04706620368
10	02	01	2218.441279	02	2	56	2	1	2	2	07		305				3	5	200601300614	20060130061401	2234.04706620368
10	01	01	2042.4706697	01	2	60	1	2	2	2	05		100				1	0	200601300615	20060130061501	2031.8146810896
10	02	01	2042.4706697	02	1	60	1	1	2	2	01		305				3	5	200601300615	20060130061501	2031.8146810896
10	03	01	2042.4706697	03	1	35	5	1	2	2	02		611				6	11	200601300615	20060130061501	2031.8146810896
10	04	01	2042.4706697	03	1	29	5	1	2	2	02		611				6	11	200601300615	20060130061501	2031.8146810896
10	05	01	2042.4706697	03	1	36	1	1	2	2	02		611				6	11	200601300615	20060130061501	2031.8146810896
10	06	01	2042.4706697	04	2	17	1	1	2	2	11		305				3	5	200601300615	20060130061501	2031.8146810896
10	07	01	2042.4706697	09	1	19	5	1	2	2	02		611				6	11	200601300615	20060130061501	2031.8146810896
10	01	01	2064.1000024	01	2	72	3	2	2	2	11		100				1	0	200601300616	20060130061601	2075.96000027098
10	01	01	2202.7515036	01	1	69	1	2	2	2	11		100				1	0	200601300617	20060130061701	2196.53145128356
10	02	01	2202.7515036	02	2	55	1	2	2	2	11		100				1	0	200601300617	20060130061701	2196.53145128356
10	03	01	2202.7515036	05	1	15	5	1	2	2	11		304				3	4	200601300617	20060130061701	2196.53145128356
10	04	01	2202.7515036	05	1	12	5	1	1			1	304				3	4	200601300617	20060130061701	2196.53145128356
10	01	01	1142.7700879	01	1	74	2	1	2	2	01		305				3	5	200601300618	20060130061801	1182.22737447528
10	02	01	1142.7700879	02	2	62	2	2	2	2	07		100				1	0	200601300618	20060130061801	1182.22737447528
10	03	01	1142.7700879	03	2	24	5	1	2	2	02		611				6	11	200601300618	20060130061801	1182.22737447528
10	04	01	1142.7700879	05	1	0	5												200601300618	20060130061801	1182.22737447528
10	05	01	1142.7700879	03	2	21	5	1	1			1	500				5	0	200601300618	20060130061801	1182.22737447528
10	06	01	1142.7700879	05	1	14	5	1	1			1	408				4	8	200601300618	20060130061801	1182.22737447528
10	07	01	1142.7700879	05	1	13	5	1	1			1	407				4	7	200601300618	20060130061801	1182.22737447528
10	08	01	1142.7700879	05	2	11	5	1	1			1	400				4	0	200601300618	20060130061801	1182.22737447528
10	09	01	1142.7700879	05	1	10	5	1	1			1	303				3	3	200601300618	20060130061801	1182.22737447528
10	10	01	1142.7700879	05	1	9	5	1	1			1	302	2	2		3	2	200601300618	20060130061801	1182.22737447528
10	11	01	1142.7700879	05	1	5	5	2	1			1	200	2	2		2	0	200601300618	20060130061801	1182.22737447528
10	01	01	410.9233057	01	1	32	1	2	2	2	01		100				1	0	200601300619	20060130061901	411.587798409618
10	02	01	410.9233057	02	2	29	1	1	2	2	07		303				3	3	200601300619	20060130061901	411.587798409618
10	03	01	410.9233057	03	2	14	5	1	1			1	409				4	9	200601300619	20060130061901	411.587798409618
10	04	01	410.9233057	03	1	11	5	1	1			1	400				4	0	200601300619	20060130061901	411.587798409618
10	05	01	410.9233057	03	2	9	5	1	1			1	304	2	2		3	4	200601300619	20060130061901	411.587798409618
10	06	01	410.9233057	03	2	6	5	1	1			1	301	2	2		3	1	200601300619	20060130061901	411.587798409618
10	07	01	410.9233057	06	2	76	4	2	2	2	11		100				1	0	200601300619	20060130061901	411.587798409618
10	08	01	410.9233057	09	2	92	3	2	2	2	11		100				1	0	200601300619	20060130061901	411.587798409618
10	01	01	596.96121389	01	1	75	1	1	2	2	11		303				3	3	200601300620	20060130062001	598.983185544139
10	02	01	596.96121389	02	2	65	1	2	2	2	07		100				1	0	200601300620	20060130062001	598.983185544139
10	01	01	828.63482433	01	1	42	4	1	2	2	01		305				3	5	200601300621	20060130062101	831.126602128731
10	01	01	1562.6306737	01	2	46	4	2	2	2	06		100				1	0	200601300622	20060130062201	1559.47245114549
10	02	01	1562.6306737	03	2	22	5	1	2	2	02		305				3	5	200601300622	20060130062201	1559.47245114549
10	03	01	1562.6306737	05	2	3	5												200601300622	20060130062201	1559.47245114549
10	04	01	1562.6306737	05	2	1	5												200601300622	20060130062201	1559.47245114549
10	05	01	1562.6306737	03	2	14	5	1	1			1	406				4	6	200601300622	20060130062201	1559.47245114549
10	06	01	1562.6306737	03	2	12	5	1	1			1	304				3	4	200601300622	20060130062201	1559.47245114549
10	07	01	1562.6306737	03	2	10	5	1	1			1	303				3	3	200601300622	20060130062201	1559.47245114549
10	08	01	1562.6306737	03	1	11	5	1	1			1	303				3	3	200601300622	20060130062201	1559.47245114549
10	09	01	1562.6306737	03	2	8	5	1	1			1	302	2	2		3	2	200601300622	20060130062201	1559.47245114549
10	10	01	1562.6306737	03	2	5	5	2	1			1	300	2	2		3	0	200601300622	20060130062201	1559.47245114549
10	01	01	1216.8002308	01	1	31	1	1	2	2	01		301				3	1	200601300623	20060130062301	1232.61728955206
10	02	01	1216.8002308	02	2	21	1	2	2	2	07		100				1	0	200601300623	20060130062301	1232.61728955206
10	03	01	1216.8002308	03	1	11	5	2	1			1	300				3	0	200601300623	20060130062301	1232.61728955206
10	04	01	1216.8002308	03	2	10	5	2	1			1	300				3	0	200601300623	20060130062301	1232.61728955206
10	05	01	1216.8002308	03	1	3	5												200601300623	20060130062301	1232.61728955206
10	06	01	1216.8002308	03	2	2	5												200601300623	20060130062301	1232.61728955206
10	01	01	826.93347463	01	1	69	1	1	2	2	01		303				3	3	200601300624	20060130062401	840.658924066096
10	02	01	826.93347463	02	2	69	1	2	2	2	07		100				1	0	200601300624	20060130062401	840.658924066096
10	03	01	826.93347463	03	1	20	5	1	1			1	610				6	10	200601300624	20060130062401	840.658924066096
10	04	01	826.93347463	03	1	15	5	1	1			1	406				4	6	200601300624	20060130062401	840.658924066096
10	05	01	826.93347463	05	1	5	5	2	1			1	300	2	2		3	0	200601300624	20060130062401	840.658924066096
10	01	01	907.10943558	01	1	18	5	1	1			1	610				6	10	200601300625	20060130062501	900.741520134378
10	02	01	907.10943558	06	2	49	4	1	2	2	06		303				3	3	200601300625	20060130062501	900.741520134378
10	03	01	907.10943558	05	2	5	5	2	2	2	03		100	2	2		1	0	200601300625	20060130062501	900.741520134378
10	01	01	1437.0453352	01	1	62	1	2	2	2	01		100				1	0	200601300626	20060130062601	1450.44478039516
10	02	01	1437.0453352	02	2	49	1	1	2	2	07		303				3	3	200601300626	20060130062601	1450.44478039516
10	03	01	1437.0453352	03	1	26	5	1	2	2	02		611				6	11	200601300626	20060130062601	1450.44478039516
10	04	01	1437.0453352	03	2	21	5	1	2	2	02		408				4	8	200601300626	20060130062601	1450.44478039516
10	05	01	1437.0453352	03	2	17	5	1	1			1	406				4	6	200601300626	20060130062601	1450.44478039516
10	06	01	1437.0453352	03	1	12	5	1	1			1	304				3	4	200601300626	20060130062601	1450.44478039516
10	07	01	1437.0453352	03	1	10	5	2	1			1	300				3	0	200601300626	20060130062601	1450.44478039516
10	08	01	1437.0453352	03	2	8	5	1	1			1	302	2	2		3	2	200601300626	20060130062601	1450.44478039516
10	09	01	1437.0453352	03	1	6	5	2	1			1	300	2	2		3	0	200601300626	20060130062601	1450.44478039516
10	10	01	1437.0453352	03	2	3	5												200601300626	20060130062601	1450.44478039516
10	01	01	1282.3408112	01	1	22	1	1	2	2	01		409				4	9	200601300627	20060130062701	1284.58852125671
10	02	01	1282.3408112	02	2	21	1	1	2	2	07		408				4	8	200601300627	20060130062701	1284.58852125671
10	03	01	1282.3408112	03	2	5	5	2	1			1	300	2	2		3	0	200601300627	20060130062701	1284.58852125671
10	04	01	1282.3408112	03	2	2	5												200601300627	20060130062701	1284.58852125671
10	01	01	744.50242596	01	1	42	2	1	2	2	01		303				3	3	200601300628	20060130062801	739.119625336531
10	02	01	744.50242596	02	2	39	2	1	2	2	01		305				3	5	200601300628	20060130062801	739.119625336531
10	03	01	744.50242596	03	1	20	5	1	2	2	02		611				6	11	200601300628	20060130062801	739.119625336531
10	01	01	926.09421577	01	1	45	1	2	2	2	02		100				1	0	200601300629	20060130062901	933.579121986558
10	02	01	926.09421577	02	2	45	1	1	2	2	07		303				3	3	200601300629	20060130062901	933.579121986558
10	03	01	926.09421577	03	2	20	5	1	2	2	02		611				6	11	200601300629	20060130062901	933.579121986558
10	04	01	926.09421577	05	2	4	5												200601300629	20060130062901	933.579121986558
10	05	01	926.09421577	05	1	1	5												200601300629	20060130062901	933.579121986558
10	01	01	681.83107593	01	1	65	1	1	2	2	01		302				3	2	200601300630	20060130063001	683.747252094654
10	02	01	681.83107593	02	2	61	1	1	2	2	07		305				3	5	200601300630	20060130063001	683.747252094654
10	03	01	681.83107593	03	1	24	5	1	2	2	02		611				6	11	200601300630	20060130063001	683.747252094654
10	01	01	925.70125364	01	1	32	1	1	2	2	01		409				4	9	200601300631	20060130063101	940.777265221931
10	02	01	925.70125364	02	2	24	1	1	2	2	07		611				6	11	200601300631	20060130063101	940.777265221931
10	03	01	925.70125364	03	1	1	5												200601300631	20060130063101	940.777265221931
10	01	01	829.372288	01	1	48	1	1	2	2	01		301				3	1	200601300632	20060130063201	823.883691887046
10	02	01	829.372288	02	2	54	1	1	2	2	07		302				3	2	200601300632	20060130063201	823.883691887046
10	03	01	829.372288	03	1	14	5	1	1			1	406				4	6	200601300632	20060130063201	823.883691887046
10	04	01	829.372288	03	1	13	5	1	1			1	406				4	6	200601300632	20060130063201	823.883691887046
10	01	01	822.58407507	01	2	41	1	1	2	2	07		303				3	3	200601300633	20060130063301	815.932686577551
10	02	01	822.58407507	03	1	14	5	1	1			1	303				3	3	200601300633	20060130063301	815.932686577551
10	03	01	822.58407507	03	1	20	5	2	2	2	06		100				1	0	200601300633	20060130063301	815.932686577551
10	01	01	1373.6543846	01	1	27	1	1	2	2	01		302				3	2	200601300634	20060130063401	1377.34836012303
10	02	01	1373.6543846	02	2	16	1	1	2	2	07		303				3	3	200601300634	20060130063401	1377.34836012303
10	03	01	1373.6543846	03	2	6	5	2	2	2	02		100	2	2		1	0	200601300634	20060130063401	1377.34836012303
10	04	01	1373.6543846	03	2	8	5	2	2	2	02		100	2	2		1	0	200601300634	20060130063401	1377.34836012303
10	05	01	1373.6543846	03	2	1	5												200601300634	20060130063401	1377.34836012303
10	01	01	1112.9455886	01	1	24	1	1	2	2	01		611				6	11	200601300635	20060130063501	1115.01562114936
10	02	01	1112.9455886	02	2	15	1	2	2	2	02		100				1	0	200601300635	20060130063501	1115.01562114936
10	03	01	1112.9455886	03	2	1	5												200601300635	20060130063501	1115.01562114936
10	01	01	889.60482466	01	1	49	1	2	2	2	01		100				1	0	200601300636	20060130063601	896.031297307973
10	02	01	889.60482466	02	2	43	1	2	2	2	06		100				1	0	200601300636	20060130063601	896.031297307973
10	03	01	889.60482466	03	1	18	5	1	2	2	01		303				3	3	200601300636	20060130063601	896.031297307973
10	04	01	889.60482466	03	1	9	5	1	1			1	303	1		012	3	3	200601300636	20060130063601	896.031297307973
10	05	01	889.60482466	03	1	11	5	1	1			1	302				3	2	200601300636	20060130063601	896.031297307973
10	01	01	851.57079999	01	1	63	1	1	2	2	01		301				3	1	200601300637	20060130063701	853.275385195683
10	02	01	851.57079999	02	2	60	1	2	2	2	06		100				1	0	200601300637	20060130063701	853.275385195683
10	03	01	851.57079999	03	1	19	5	1	2	2	06		301				3	1	200601300637	20060130063701	853.275385195683
10	04	01	851.57079999	03	1	18	5	1	2	2	06		302				3	2	200601300637	20060130063701	853.275385195683
10	05	01	851.57079999	03	1	15	5	1	1			1	303				3	3	200601300637	20060130063701	853.275385195683
10	01	01	1300.7759131	01	1	25	2	2	2	2	02		100				1	0	200601300638	20060130063801	1339.36467571533
10	02	01	1300.7759131	02	2	22	2	2	2	2	02		100				1	0	200601300638	20060130063801	1339.36467571533
10	03	01	1300.7759131	03	1	3	5												200601300638	20060130063801	1339.36467571533
10	04	01	1300.7759131	03	1	2	5												200601300638	20060130063801	1339.36467571533
10	05	01	1300.7759131	03	1	0	5												200601300638	20060130063801	1339.36467571533
10	06	01	1300.7759131	08	1	22	5	2	2	2	02		100				1	0	200601300638	20060130063801	1339.36467571533
10	07	01	1300.7759131	08	1	16	5	1	2	2	02		406				4	6	200601300638	20060130063801	1339.36467571533
10	08	01	1300.7759131	08	1	14	5	1	2	2	02		305				3	5	200601300638	20060130063801	1339.36467571533
10	01	01	1011.3085793	01	1	44	1	1	2	2	01		305				3	5	200601300639	20060130063901	1018.29842153076
10	02	01	1011.3085793	02	2	40	1	2	2	2	07		100				1	0	200601300639	20060130063901	1018.29842153076
10	03	01	1011.3085793	03	1	19	5	1	1			1	407				4	7	200601300639	20060130063901	1018.29842153076
10	04	01	1011.3085793	03	1	18	5	1	1			1	407				4	7	200601300639	20060130063901	1018.29842153076
10	05	01	1011.3085793	03	1	14	5	1	1			1	400				4	0	200601300639	20060130063901	1018.29842153076
10	06	01	1011.3085793	03	2	13	5	1	1			1	304				3	4	200601300639	20060130063901	1018.29842153076
10	07	01	1011.3085793	03	1	4	5												200601300639	20060130063901	1018.29842153076
10	01	01	652.84435101	01	2	49	3	1	2	2	11		303				3	3	200601300640	20060130064001	646.404553476521
10	01	01	1071.1966145	01	1	33	1	2	2	2	01		100				1	0	200601300641	20060130064101	1090.490793958
10	02	01	1071.1966145	02	2	32	1	2	2	2	07		100				1	0	200601300641	20060130064101	1090.490793958
10	03	01	1071.1966145	03	2	17	5	1	2	2	02		408				4	8	200601300641	20060130064101	1090.490793958
10	04	01	1071.1966145	05	1	0	5												200601300641	20060130064101	1090.490793958
10	05	01	1071.1966145	03	1	13	5	1	1			1	302				3	2	200601300641	20060130064101	1090.490793958
10	06	01	1071.1966145	03	2	9	5	1	1			1	302	2	2		3	2	200601300641	20060130064101	1090.490793958
10	07	01	1071.1966145	03	1	7	5	2	1			1	301	2	2		3	1	200601300641	20060130064101	1090.490793958
10	01	01	1215.9545116	01	1	28	1	1	2	2	01		305				3	5	200601300642	20060130064201	1247.44723293575
10	02	01	1215.9545116	02	2	25	1	1	2	2	07		303				3	3	200601300642	20060130064201	1247.44723293575
10	03	01	1215.9545116	03	2	10	5	1	1			1	304				3	4	200601300642	20060130064201	1247.44723293575
10	04	01	1215.9545116	03	2	8	5	1	1			1	302	2	2		3	2	200601300642	20060130064201	1247.44723293575
10	05	01	1215.9545116	03	2	7	5	1	1			1	302	2	2		3	2	200601300642	20060130064201	1247.44723293575
10	06	01	1215.9545116	03	1	5	5	2	2	2	03		100	2	2		1	0	200601300642	20060130064201	1247.44723293575
10	07	01	1215.9545116	03	1	2	5												200601300642	20060130064201	1247.44723293575
10	08	01	1215.9545116	03	1	0	5												200601300642	20060130064201	1247.44723293575
10	01	01	829.372288	01	1	50	1	2	2	2	01		100				1	0	200601300643	20060130064301	823.883691887046
10	02	01	829.372288	02	2	30	1	2	2	2	07		100				1	0	200601300643	20060130064301	823.883691887046
10	03	01	829.372288	03	1	10	5	2	1			1	300				3	0	200601300643	20060130064301	823.883691887046
10	04	01	829.372288	03	1	11	5	2	1			1	300				3	0	200601300643	20060130064301	823.883691887046
10	01	01	461.97893367	01	2	60	5	2	2	2	05		100				1	0	200601300644	20060130064401	458.721618016186
10	01	01	1035.6014032	01	1	44	1	1	2	2	01		303				3	3	200601300645	20060130064501	1030.95964966666
10	02	01	1035.6014032	02	2	37	1	1	2	2	05		302				3	2	200601300645	20060130064501	1030.95964966666
10	03	01	1035.6014032	03	2	13	5	1	1			1	304				3	4	200601300645	20060130064501	1030.95964966666
10	04	01	1035.6014032	03	2	8	5	1	1			1	301	2	2		3	1	200601300645	20060130064501	1030.95964966666
10	05	01	1035.6014032	03	1	11	5	1	1			1	304				3	4	200601300645	20060130064501	1030.95964966666
10	06	01	1035.6014032	03	1	22	5	2	2	2	11		100				1	0	200601300645	20060130064501	1030.95964966666
10	01	01	596.96121389	01	2	70	2	2	2	2	11		100				1	0	200601300646	20060130064601	598.983185544139
10	02	01	596.96121389	02	1	69	2	2	2	2	11		100				1	0	200601300646	20060130064601	598.983185544139
10	01	01	1204.259162	01	1	32	1	1	2	2	01		301				3	1	200601300647	20060130064701	1207.77546001569
10	02	01	1204.259162	02	2	20	1	1	2	2	07		303				3	3	200601300647	20060130064701	1207.77546001569
10	03	01	1204.259162	03	2	2	5												200601300647	20060130064701	1207.77546001569
10	04	01	1204.259162	03	2	0	5												200601300647	20060130064701	1207.77546001569
10	01	01	1095.4894383	01	1	35	1	2	2	2	01		100				1	0	200601300648	20060130064801	1103.1520220939
10	02	01	1095.4894383	02	2	25	1	1	2	2	07		301				3	1	200601300648	20060130064801	1103.1520220939
10	03	01	1095.4894383	03	2	11	5	1	1			1	302				3	2	200601300648	20060130064801	1103.1520220939
10	04	01	1095.4894383	03	2	5	5	2	1			1	300	2	2		3	0	200601300648	20060130064801	1103.1520220939
10	05	01	1095.4894383	03	2	9	5	2	1			1	300	2	2		3	0	200601300648	20060130064801	1103.1520220939
10	06	01	1095.4894383	03	1	3	5												200601300648	20060130064801	1103.1520220939
10	01	01	1133.012334	01	1	48	1	1	2	2	01		303				3	3	200601300649	20060130064901	1140.56554575355
10	02	01	1133.012334	02	2	45	1	1	2	2	07		100				1	0	200601300649	20060130064901	1140.56554575355
