Reg	Orden	Hogar	Area	Fex_c	Rama4d	P49	P50	P51	P52	P52na	P53	P54	P55	P56	P57	P57na	Valor58a	Valor58b	Valor58c	Valor59a	Valor59b	Valor59c	Dsi	Llave_viv	Llave_hog	Fex_c_2011
70	02	01	05	713.6827837	5231	13	48	45	1	01	2	13	55	52	1	8	0	0	0	0	0	0	1	200601100492	20060110049201	714.996019872052
70	02	01	05	814.29994916	1810	2	48	79	1	01	2	2	79	18	1	7	426000	0	0	0	0	0	1	200601100495	20060110049501	815.801976269249
70	01	01	05	688.25574666	4522	13	48	95	1	01	2	13	95	45	1	8	0	0	0	0	2000000	0	1	200601100503	20060110050301	687.763540991129
70	01	01	05	617.70924369	4521	52	48	95	1	01	2	52	95	45	1	8	0	0	0	2500000	0	0	1	200601100509	20060110050901	617.776255458549
70	02	01	05	617.70924369	9500	52	48	45	1	01	2	52	54	95	3	3	0	0	0	0	0	0	1	200601100509	20060110050901	617.776255458549
70	02	01	05	630.89674176	8531	104	48	07	1	01	2	104	07	85	1	8	0	0	0	0	0	0	1	200601100511	20060110051101	631.743308503615
70	04	01	05	789.29821687	1810	4	48	56	1	01	2	4	79	18	1	8	426000	0	0	0	0	0	1	200601100522	20060110052201	789.119296591671
70	02	01	05	838.41402569	5233	4	48	45	1	01	2	4	45	52	1	8	426000	0	0	0	0	0	1	200601100524	20060110052401	838.112558361884
70	03	01	05	737.8722692	8050	4	48	33	1	01	2	4	33	80	4	8	381500	0	0	0	0	0	1	200601100525	20060110052501	739.252841393886
70	01	01	05	602.01668976	1810	4	48	79	1	07	2	4	79	18	1	8	426000	0	0	0	0	0	1	200601100526	20060110052601	601.521789462881
70	01	01	05	646.02151885	9249	4	48	19	1	02	2	4	19	92	1	8	390000	0	0	1800000	0	0	1	200601100530	20060110053001	641.752403147351
70	04	02	05	646.02151885	5234	3	48	33	1	02	2	3	33	52	1	8	425000	0	0	0	0	0	1	200601100530	20060110053002	641.752403147351
70	07	02	05	646.02151885		104	48	19	1	07	1						0	0	0	0	0	0	1	200601100530	20060110053002	641.752403147351
70	03	01	05	758.71960864	8511	104	48	59	1	05	2	156	59	85	1	1	0	0	0	0	0	0	1	200601100532	20060110053201	759.153986290257
70	06	01	05	661.09260568	7530	104	48	19	1	09	2	998	39	75	1	8	0	0	0	0	0	0	1	200601100535	20060110053501	664.762043055619
70	02	01	05	814.29994916	8511	47	48	06	1	05	2	47	06	85	4	8	0	0	0	0	0	0	1	200601100539	20060110053901	815.801976269249
70	03	01	05	685.01747749		4	48	45	1	01	1						0	0	0	0	0	0	1	200601100543	20060110054301	684.921837688856
70	03	01	05	806.37111349	5233	52	48	45	1	01	2	52	32	52	1	8	0	0	0	0	0	0	1	200601100546	20060110054601	806.995575448076
70	05	01	05	806.37111349	1730	26	48	75	1	09	2	26	75	17	1	8	0	0	0	0	0	0	1	200601100546	20060110054601	806.995575448076
70	03	01	05	742.48742673		8	48	45	1	07	1						0	0	0	0	0	0	1	200601100547	20060110054701	743.271299483587
70	01	01	05	814.29994916	4521	8	48	95	1	05	2	8	95	45	4	8	0	0	0	98	0	0	1	200601100549	20060110054901	815.801976269249
70	02	01	05	563.58850796	9211	52	24	34	1	01	2	4	86	92	1	8	98	0	0	0	0	0	1	200601100551	20060110055101	564.597726273307
70	03	01	05	742.48742673	3611	13	48	81	1	06	2	13	81	36	1	8	0	0	0	0	0	0	1	200601100553	20060110055301	743.271299483587
70	02	01	05	828.67805772	5233	2	48	38	1	02	2	2	33	52	1	8	425000	0	425000	0	0	0	1	200601100554	20060110055401	830.366181138198
70	02	01	05	533.5463134	5529	8	50	53	1	08	2	8	53	55	4	7	0	0	0	0	0	0	1	200601100559	20060110055901	533.346789302683
70	02	01	05	837.60453738	1810	13	48	79	1	01	2	13	79	18	1	8	0	0	0	0	0	0	1	200601100565	20060110056501	838.009297312092
70	02	01	05	555.54142683	1810	13	48	70	1	01	2	13	70	18	1	6	0	0	0	0	0	0	1	200601100567	20060110056701	552.83035720827
70	03	01	05	555.54142683		13	48	97	1	07	1						0	0	0	0	0	0	1	200601100567	20060110056701	552.83035720827
70	02	01	05	569.16533849	1810	4	48	79	1	02	2	4	79	18	1	8	280000	0	0	0	0	0	1	200601100568	20060110056801	570.894298253628
70	02	01	05	684.41643402	5234	4	48	45	1	01	2	4	45	52	1	8	426000	0	0	0	0	0	1	200601100569	20060110056901	682.442651149253
70	01	01	05	869.04682321	1925	8	48	80	1	08	2	8	80	19	1	8	0	0	0	0	0	0	1	200601100579	20060110057901	869.438307353241
70	01	01	05	815.2300827	0121	17	48	06	1	01	2	17	60	01	1	6	0	0	0	1000000	0	0	1	200601100586	20060110058601	814.733749248662
70	02	01	05	608.32014036	7413	4	48	39	1	02	2	4	39	74	1	8	620000	0	0	0	0	0	1	200601100587	20060110058701	608.754551846994
70	03	01	05	689.69539347	5237	4	48	79	1	01	2	4	97	52	1	8	250000	0	0	0	0	0	1	200601100595	20060110059501	691.653865805234
70	04	01	05	689.69539347	1810	13	48	79	1	01	2	13	79	18	1	1	0	0	0	0	0	0	1	200601100595	20060110059501	691.653865805234
70	02	01	05	713.6827837		13	48	34	1	07	1						0	0	0	0	0	0	1	200601100600	20060110060001	714.996019872052
70	01	01	05	807.83071829	5127	13	48	03	1	14	2	13	45	51	1	8	0	0	0	0	0	0	1	200601100601	20060110060101	810.465036241827
70	04	01	05	807.83071829		52	48	56	1	01	1						0	0	0	0	0	0	1	200601100601	20060110060101	810.465036241827
70	05	01	05	542.63022419	9302	13	48	57	1	01	2	13	57	93	1	8	0	0	0	0	0	0	1	200601100606	20060110060601	542.367352069719
70	03	01	05	838.48943467	5233	13	48	37	1	01	2	13	45	52	1	8	0	0	0	500000	0	0	1	200601100610	20060110061001	840.058797791082
70	01	01	05	736.01819586	5141	4	48	50	1	02	2	4	40	51	1	1	450000	0	0	0	0	0	1	200601100620	20060110062001	737.934359456166
70	03	01	05	708.54350013	1810	8	48	03	1	07	2	4	33	18	1	8	98	0	0	0	0	0	1	200601100624	20060110062401	708.457329096852
70	03	01	05	852.9299862	5219	30	48	45	1	01	2	30	45	52	1	8	0	0	0	0	0	0	1	200601100627	20060110062701	854.109496320742
70	06	01	05	725.22235902		52	48	79	1	07	1						0	0	0	0	0	0	1	200601100633	20060110063301	724.839699888637
70	04	01	05	749.96516737	5020	52	48	45	1	01	2	30	84	50	1	0	0	0	0	0	0	0	1	200601100635	20060110063501	750.669261060078
70	02	01	05	895.72994408	1810	4	48	79	1	02	2	104	79	18	1	3	0	0	0	0	0	0	1	200601100636	20060110063601	897.382173896174
70	03	01	05	702.68618139		8	48	45	1	01	1						0	0	0	0	0	0	1	200601100637	20060110063701	705.067630679657
70	01	01	05	681.27989083	4542	2	48	98	1	01	2	2	98	45	1	8	400000	0	0	0	0	0	1	200601100640	20060110064001	678.256634660804
70	02	01	05	681.27989083	6604	2	48	53	1	01	2	998	44	66	1	3	0	0	0	0	0	0	1	200601100640	20060110064001	678.256634660804
70	02	01	05	670.59094301	9500	8	48	55	1	01	2	8	54	95	4	0	0	0	0	0	0	0	1	200601100645	20060110064501	671.21076294627
70	03	01	05	812.84034436	8043	4	48	13	2	14	2	4	13	80	2	0	98	0	0	0	0	98	1	200601100647	20060110064701	812.332515475498
70	01	01	05	766.67691224	1921	47	48	80	1	09	2	47	80	19	1	6	0	0	0	0	0	0	1	200601100664	20060110066401	767.528121005421
70	04	01	05	916.17752232	5521	4	48	93	1	01	2	4	77	55	1	8	288000	0	0	0	0	0	1	200601100666	20060110066601	911.582501367409
70	07	01	05	916.17752232	8043	156	48	93	4	01	2	156	13	80	4	8	0	0	0	0	0	0	1	200601100666	20060110066601	911.582501367409
70	11	01	05	916.17752232	1521	8	48	54	4	01	2	8	77	15	1	8	0	0	0	0	0	0	1	200601100666	20060110066601	911.582501367409
70	02	01	05	864.04928428	5511	4	48	39	1	05	2	47	50	55	1	0	0	0	0	0	0	0	1	200601100676	20060110067601	861.604476710708
70	02	01	05	813.20024959	5233	52	48	84	1	09	2	156	45	52	1	7	0	0	0	0	0	0	1	200601100680	20060110068001	814.259052000068
70	01	01	05	835.1472886	5529	21	50	59	4	01	2	21	59	55	4	7	0	0	0	0	98	0	1	200601100681	20060110068101	835.70312116562
70	02	01	05	835.1472886		13	48	33	1	01	1						0	0	0	0	0	0	1	200601100681	20060110068101	835.70312116562
70	03	01	05	835.1472886	2930	2	48	03	1	01	2	2	03	29	1	8	700000	0	0	0	0	0	1	200601100681	20060110068101	835.70312116562
70	02	01	05	686.36621339	6340	21	48	37	1	01	2	26	37	63	1	8	0	0	0	4200000	0	0	1	200601100684	20060110068401	689.757934948259
70	01	01	05	823.81386387	2892	998	48	84	1	09	2	998	84	28	1	8	0	0	0	1200000	0	0	1	200601100688	20060110068801	823.054550058273
70	05	01	05	823.81386387	5237	52	48	44	1	07	2	52	45	52	1	8	0	0	0	0	0	0	1	200601100688	20060110068801	823.054550058273
70	01	01	05	1151.986093	4542	52	48	85	1	01	2	52	85	45	1	8	0	0	0	0	98	0	1	200601100689	20060110068901	1152.2484355043
70	03	01	05	869.59187829	5530	156	48	51	5	08	2	156	53	55	1	6	0	0	0	4800000	0	0	1	200601100699	20060110069901	866.966134073015
70	01	01	05	2039.0916286	5012	13	48	44	1	07	2	13	44	50	1	0	0	0	0	98	0	0	1	200601100701	20060110070101	2042.84372821723
70	02	01	05	2039.0916286	7499	8	48	58	2	05	2	52	38	74	1	2	0	0	0	0	0	0	1	200601100701	20060110070101	2042.84372821723
70	01	01	05	2345.0524551	7421	47	48	08	1	14	2	8	08	74	4	7	0	0	0	0	0	0	1	200601100707	20060110070701	2346.10884330787
70	03	01	05	741.25109242	5233	4	48	39	1	07	2	4	45	52	1	8	98	0	0	0	0	0	1	200601100712	20060110071201	741.331506550258
70	03	01	05	748.85327831	9000	4	48	05	4	02	2	4	05	90	4	8	98	0	0	0	0	0	1	200601100725	20060110072501	751.054170555914
70	04	01	05	748.85327831	7430	52	48	13	4	05	2	30	16	74	1	7	0	0	0	0	0	0	1	200601100725	20060110072501	751.054170555914
70	01	01	05	820.76918004	4521	4	48	95	1	05	2	4	95	45	1	8	300000	0	0	0	0	0	1	200601100732	20060110073201	821.13891629667
70	01	01	05	814.29994916	1720	76	48	70	1	01	2	76	70	17	1	1	0	0	0	0	0	0	1	200601100734	20060110073401	815.801976269249
70	01	01	05	795.05764676	4552	4	48	95	4	10	2	4	95	45	4	8	0	0	0	0	0	0	1	200601100737	20060110073701	793.926140320375
70	01	01	05	879.39672257	5040	4	48	42	1	14	2	4	42	50	1	1	2000000	0	0	0	0	0	1	200601100740	20060110074001	879.792869087742
70	02	01	05	879.39672257	7512	104	48	21	1	14	2	104	21	75	4	8	0	0	0	0	0	0	1	200601100740	20060110074001	879.792869087742
70	02	01	05	894.80185942	3150	26	48	13	4	01	2	4	94	31	4	7	98	0	0	0	0	0	1	200601100741	20060110074101	895.39739511048
70	03	01	05	894.80185942	5241	4	24	21	1	01	2	78	32	52	1	8	0	0	0	0	0	0	1	200601100741	20060110074101	895.39739511048
70	02	01	05	848.86988309	5219	52	48	07	1	14	2	208	45	52	1	8	0	0	0	0	0	0	1	200601100743	20060110074301	849.013633096489
70	04	01	05	1153.3333579	7499	39	48	19	1	07	2	39	45	74	1	8	0	0	0	0	0	0	1	200601100762	20060110076201	1154.66392295468
70	01	01	05	1033.5813027	6512	13	48	21	1	01	2	13	21	65	1	1	0	0	0	0	0	4000000	1	200601100764	20060110076401	1032.685484202
70	01	01	05	917.39019737	7530	69	48	21	2	01	2	69	21	75	2	1	0	0	0	8400000	0	0	1	200601100765	20060110076501	918.713390113514
70	02	01	05	917.39019737	7512	104	48	59	2	01	2	104	59	75	2	1	0	0	0	0	0	0	1	200601100765	20060110076501	918.713390113514
70	01	01	05	943.81808507	2109	6	48	40	1	09	2	4	15	21	4	8	0	0	0	0	0	0	1	200601100786	20060110078601	946.880288028101
70	06	01	05	943.81808507	5237	8	48	45	1	01	2	17	45	52	1	8	0	0	0	0	0	0	1	200601100786	20060110078601	946.880288028101
70	02	01	05	1122.7794075	5231	52	24	37	1	01	2	52	37	52	1	8	0	0	0	0	0	0	1	200601100792	20060110079201	1123.28519193719
70	02	01	05	1015.6931003	5237	4	48	40	1	01	2	4	40	52	1	6	500000	0	0	0	0	0	1	200601100793	20060110079301	1016.76540684157
70	02	01	05	1162.0313428	4521	26	48	44	1	09	2	26	44	45	1	3	0	0	0	0	0	0	1	200601100798	20060110079801	1163.83414745414
70	02	01	05	976.28950079		52	24	08	1	07	1						0	0	0	98	0	0	1	200601100801	20060110080101	978.085955344172
70	01	01	05	794.7789092	5521	52	24	44	1	01	2	78	50	55	1	7	0	0	0	1200000	0	0	1	200601100811	20060110081101	793.791225707065
70	03	01	05	914.91711463	5239	4	48	45	1	01	2	4	45	52	1	8	450000	0	0	0	0	0	1	200601100835	20060110083501	916.607932666445
70	01	01	05	614.55369096		4	48	45	1	07	1						0	0	0	1200000	0	0	1	200601100843	20060110084301	617.227258162598
70	01	01	05	603.06551929	1730	4	48	92	1	01	2	4	92	17	1	8	400000	0	0	0	0	0	1	200601100848	20060110084801	601.115994013858
70	06	01	05	728.38636516	1730	8	48	79	1	01	2	8	92	17	1	8	0	0	0	0	0	0	1	200601100856	20060110085601	725.228708944471
70	01	01	05	744.04262311	9500	8	48	54	3	01	2	8	54	95	3	8	0	0	0	0	0	0	1	200601100857	20060110085701	745.699381103992
70	01	01	05	557.45711329	2811	13	48	93	1	01	2	13	93	28	1	8	0	0	0	0	0	0	1	200601100860	20060110086001	560.364347090922
70	03	01	05	557.45711329	7512	6	48	84	1	01	2	6	39	75	4	8	0	0	0	0	0	0	1	200601100860	20060110086001	560.364347090922
70	01	01	05	694.73142885	4521	8	48	95	1	09	2	8	95	45	1	8	0	0	0	0	0	0	1	200601100863	20060110086301	693.209791391005
70	01	01	05	1001.1946014	4521	4	48	95	1	01	2	4	95	45	1	8	250000	0	0	0	0	0	1	200601100866	20060110086601	1001.85727786947
70	01	01	05	466.36417954	9303	13	48	45	1	01	2	13	44	93	1	4	0	0	0	0	0	0	1	200601100868	20060110086801	461.753868371502
70	02	01	05	1257.863599	4521	52	48	95	1	01	2	52	95	45	1	8	0	0	0	0	0	0	1	200601100873	20060110087301	1263.58292606309
70	02	01	05	1469.0602463	9500	4	48	79	1	02	2	4	59	95	3	0	200000	0	0	0	0	0	1	200601100878	20060110087801	1469.79432953685
70	01	01	05	817.7971776	1530	4	48	37	1	08	2	17	21	15	4	7	0	0	0	12000000	0	0	1	200601100883	20060110088301	819.92624613534
70	02	01	05	641.87026127	5233	2	48	45	1	01	2	3	45	52	1	8	400000	0	0	0	0	0	1	200601100893	20060110089301	642.465343086391
70	01	01	05	984.14342507	7530	104	48	21	1	01	2	104	21	75	2	7	0	500000	0	2500000	0	0	1	200601100894	20060110089401	985.022720606484
70	02	01	05	641.75931693	1810	104	48	39	1	01	2	998	97	18	1	8	0	0	0	0	0	0	1	200601100896	20060110089601	640.136113779174
70	02	01	05	760.0682691	1810	4	48	79	1	01	2	4	79	18	1	6	382000	0	0	0	0	0	1	200601100898	20060110089801	760.29421777679
70	03	01	05	835.29835507		8	48	32	1	01	1						0	0	0	0	0	0	1	200601100907	20060110090701	836.180211919036
70	03	01	05	888.90629803	1810	4	48	02	1	01	2	4	70	18	1	8	600000	0	0	0	0	0	1	200601100909	20060110090901	890.001999721583
70	04	01	05	888.90629803		78	48	16	1	01	1						0	0	0	0	0	0	1	200601100909	20060110090901	890.001999721583
70	10	01	05	855.99808418		21	48	79	1	14	1						0	0	0	0	0	0	1	200601100915	20060110091501	857.90716469562
70	09	01	05	695.33586734	9500	8	48	54	3	14	2	8	54	95	3	0	0	0	0	0	0	0	1	200601100916	20060110091601	691.946218849047
70	11	01	05	695.33586734		104	48	54	3	14	1						0	0	0	0	0	0	1	200601100916	20060110091601	691.946218849047
70	01	02	05	795.73851829	9500	17	48	55	1	01	2	17	54	95	3	7	98	0	0	0	0	0	1	200601100918	20060110091802	796.136145508575
70	03	01	05	882.15556393	5020	52	48	37	1	07	2	52	99	50	1	7	0	0	0	0	0	0	1	200601100926	20060110092601	883.782754951765
70	01	01	05	877.27593293	5170	26	48	84	1	14	2	26	84	51	1	8	0	0	0	0	0	0	1	200601100929	20060110092901	877.948920467114
70	03	01	05	986.27752679	1810	4	48	79	1	09	2	4	79	18	1	8	426000	0	0	0	0	500000	1	200601100933	20060110093301	987.155037210889
70	01	01	05	793.93846587	2930	4	48	85	1	01	2	4	97	29	1	6	3000000	0	0	0	0	0	1	200601100935	20060110093501	791.874181937612
70	01	01	05	904.01317995	1810	26	48	79	4	01	2	8	79	18	4	6	0	0	0	0	0	0	1	200601100937	20060110093701	905.854770665472
70	02	01	05	904.01317995	1810	156	48	45	1	01	2	998	79	18	1	6	0	0	0	500000	0	0	1	200601100937	20060110093701	905.854770665472
70	02	01	05	924.53892142	5524	26	48	06	4	08	2	52	06	55	1	0	0	0	0	0	0	98	1	200601100947	20060110094701	925.329256097315
70	03	01	05	1098.0347498	9242	4	48	12	1	01	2	26	21	92	1	0	0	0	0	0	0	0	1	200601100954	20060110095401	1098.83101596775
70	03	01	05	1210.209632	6412	156	48	02	1	14	2	998	37	64	4	6	0	0	0	0	0	0	1	200601100958	20060110095801	1212.252832079
70	04	01	05	1210.209632	7512	52	48	02	1	14	2	4	39	75	4	8	98	0	0	0	0	0	1	200601100958	20060110095801	1212.252832079
70	02	01	05	1150.6817258	7430	8	30	45	1	02	2	8	45	74	1	8	0	0	0	98	0	0	1	200601100962	20060110096201	1152.60441406781
70	03	01	05	1730.1855933	7512	34	48	59	1	01	2	4	17	75	4	8	426000	0	0	0	0	0	1	200601100972	20060110097201	1731.23574880057
70	03	01	05	771.07025652		52	48	17	4	12	1						0	0	0	0	0	0	1	200601100985	20060110098501	770.583986253558
70	02	01	05	681.27989083	7495	104	48	83	1	01	2	156	97	74	1	8	0	0	0	0	0	0	1	200601100990	20060110099001	678.256634660804
70	02	01	05	781.05502079	6021	8	60	98	1	10	2	8	98	60	1	7	0	0	0	0	0	0	1	200601100992	20060110099201	782.09232587437
70	03	01	05	781.05502079	7499	65	48	59	1	07	2	65	38	74	1	8	0	0	0	0	0	0	1	200601100992	20060110099201	782.09232587437
70	05	01	05	781.05502079	4522	4	48	95	1	02	2	4	95	45	1	8	98	0	0	0	0	0	1	200601100992	20060110099201	782.09232587437
70	01	01	05	657.73644255	8043	4	48	58	1	10	2	4	58	80	1	0	450000	0	0	0	0	0	1	200601100993	20060110099301	660.066742643082
70	04	01	05	657.73644255		52	48	45	1	07	1						0	0	0	0	0	0	1	200601100993	20060110099301	660.066742643082
70	02	01	05	588.90460065	8519	52	48	45	1	01	2	156	44	85	1	6	0	0	0	0	0	0	1	200601100996	20060110099601	589.500975847013
70	03	01	05	588.90460065	0111	26	48	95	1	01	2	26	62	01	1	8	0	0	0	0	0	0	1	200601100996	20060110099601	589.500975847013
70	03	01	05	691.41137483	1543	39	48	32	1	13	2	39	34	15	1	8	0	0	0	0	0	0	1	200601101005	20060110100501	692.008404059949
70	04	01	05	691.41137483	8011	104	24	13	1	13	2	104	13	80	1	8	0	0	0	0	0	0	1	200601101005	20060110100501	692.008404059949
70	06	01	05	812.53181063	5223	26	48	07	1	14	2	26	32	52	1	7	0	0	0	0	0	0	1	200601101009	20060110100901	809.146972662722
70	04	01	05	1060.3741512	5223	130	48	45	1	07	2	104	33	52	1	8	0	0	0	0	0	0	1	200601101010	20060110101001	1062.75567139607
70	01	01	05	926.5817524	1810	3	48	97	1	01	2	3	79	18	1	8	390000	0	0	0	0	228000	1	200601101013	20060110101301	925.649087167998
70	04	01	05	768.26399001	1921	52	48	80	1	01	2	52	80	19	1	8	0	0	0	0	0	0	1	200601101022	20060110102201	767.901351923037
70	02	01	05	764.72784268	5233	998	48	45	1	01	2	998	45	52	1	3	0	0	0	0	0	0	1	200601101023	20060110102301	764.180948030654
70	04	01	05	782.76358231	5132	4	48	45	1	01	2	4	45	51	1	8	426000	0	0	0	0	0	1	200601101025	20060110102501	781.828360168412
70	02	01	05	677.64487609	1730	8	48	58	1	01	2	8	75	17	1	8	0	0	0	0	0	0	1	200601101027	20060110102701	677.121234665781
70	04	01	05	732.29149116	8050	4	48	58	1	01	2	4	58	80	1	8	300000	0	0	0	0	500000	1	200601101028	20060110102801	734.682707902925
70	05	01	05	732.29149116	5040	8	48	58	1	01	2	4	93	50	1	8	360000	0	0	0	0	100000	1	200601101028	20060110102801	734.682707902925
70	03	01	05	826.07871765	2899	4	48	83	1	02	2	4	83	28	1	8	426000	0	0	0	0	0	1	200601101031	20060110103101	826.518233683531
70	04	01	05	826.07871765	1720	4	48	75	1	02	2	4	75	17	1	8	426000	0	0	0	0	0	1	200601101031	20060110103101	826.518233683531
70	03	01	05	672.75993052	5219	4	48	45	1	07	2	4	58	52	1	8	426000	0	0	0	0	100000	1	200601101039	20060110103901	673.243389788425
70	03	01	08	442.34249431	8513	52	48	08	1	01	2	52	37	85	1	8	0	0	0	0	0	0	1	200601101040	20060110104001	444.167109526743
70	02	01	08	487.19000498	9500	34	48	54	3	01	2	34	54	95	3	1	0	0	0	0	0	0	1	200601101050	20060110105001	488.112207094174
70	05	01	08	2022.5367275	4521	26	48	37	1	01	2	26	99	45	1	8	0	0	0	0	0	0	1	200601101053	20060110105301	2019.35263652024
70	02	01	08	1635.8049659	5233	8	48	45	1	01	2	2	45	52	1	8	381500	0	0	0	0	0	1	200601101057	20060110105701	1627.53821077575
70	04	01	08	298.22889801	9500	8	56	54	3	01	2	8	54	95	3	6	0	0	0	98	0	0	1	200601101062	20060110106201	298.867956346405
70	06	01	08	298.22889801	2693	154	48	33	1	01	2	8	89	26	4	0	0	0	0	0	0	0	1	200601101062	20060110106201	298.867956346405
70	01	02	08	298.22889801	8511	8	48	55	1	01	2	208	55	85	2	8	0	0	0	3600000	0	0	1	200601101062	20060110106202	298.867956346405
70	05	01	08	667.22810516	9500	3	56	54	3	01	2	3	54	95	3	8	80000	0	0	0	0	0	1	200601101069	20060110106901	663.929200905972
70	02	01	08	450.3920037	9500	52	48	54	3	01	2	52	54	95	3	8	0	0	0	0	0	0	1	200601101084	20060110108401	451.630978008102
70	02	01	08	374.02724433		26	48	37	1	01	1						0	0	0	0	0	0	1	200601101091	20060110109101	374.053255716912
70	01	01	08	650.42240768	4521	17	48	55	1	01	2	17	95	45	4	8	0	0	0	98	0	0	1	200601101094	20060110109401	648.058582272439
70	02	01	08	450.3920037	1810	52	48	79	1	01	2	52	79	18	1	8	0	0	0	0	0	0	1	200601101101	20060110110101	451.630978008102
70	06	01	08	424.31576579	4521	4	48	99	4	01	2	4	99	45	1	8	300000	0	0	0	0	0	1	200601101125	20060110112501	421.334297651035
70	03	01	08	436.55159207		52	24	45	1	01	1						0	0	0	0	0	0	1	200601101127	20060110112701	433.583810526299
70	07	01	08	614.56932048	1551	34	48	77	1	01	2	34	77	15	1	6	0	0	0	0	0	0	1	200601101147	20060110114701	613.035737771532
70	03	01	08	430.10666803	7512	52	48	55	1	01	2	65	39	75	2	8	0	0	0	0	0	0	1	200601101149	20060110114901	431.917596651479
70	06	01	08	502.00773274	1921	26	48	54	1	01	2	156	80	19	1	3	0	0	0	0	0	0	1	200601101150	20060110115001	502.111725231383
70	04	01	08	410.82524561	9500	13	48	54	3	01	2	13	54	95	3	8	0	0	0	0	0	0	1	200601101151	20060110115101	410.534484802984
70	03	01	08	385.02308476		52	48	45	1	01	1						0	0	0	0	0	0	1	200601101153	20060110115301	386.450278108552
70	04	01	08	385.02308476	1551	57	48	77	1	01	2	52	77	15	1	7	0	0	0	0	0	0	1	200601101153	20060110115301	386.450278108552
70	03	01	08	595.55723849		52	48	58	1	01	1						0	0	0	0	0	0	1	200601101154	20060110115401	593.35365008939
70	04	01	08	595.55723849		52	48	55	1	01	1						0	0	0	0	0	0	1	200601101154	20060110115401	593.35365008939
70	06	01	08	595.55723849		52	48	55	1	01	1						0	0	0	0	0	0	1	200601101154	20060110115401	593.35365008939
70	10	01	08	630.98347083	1594	4	56	58	1	01	2	4	58	15	1	8	4200000	0	0	0	0	0	1	200601101158	20060110115801	632.724663497999
70	04	01	08	440.30589736	1010	13	48	58	1	01	2	13	58	10	1	1	0	0	0	0	0	0	1	200601101162	20060110116201	442.303618359114
70	05	01	08	440.30589736		30	48	45	1	01	1						0	0	0	0	0	0	1	200601101162	20060110116201	442.303618359114
70	01	01	08	399.66323827	5521	104	48	53	1	01	2	104	53	55	1	1	0	0	0	0	0	0	1	200601101163	20060110116301	400.131906454527
70	02	01	08	361.14690239	7512	52	48	09	1	01	2	52	32	75	1	8	0	0	0	0	0	0	1	200601101172	20060110117201	361.915485098313
70	05	01	08	382.29496238		52	48	45	1	01	1						0	0	0	0	0	0	1	200601101173	20060110117301	384.481173118109
70	01	01	08	530.57865039	5511	104	48	59	1	07	2	104	54	55	1	3	0	0	0	0	0	0	1	200601101175	20060110117501	530.811196044862
70	03	01	08	481.17959708		4	48	45	1	01	1						0	0	0	0	0	0	1	200601101180	20060110118001	481.256414355654
70	04	01	08	483.5740532		104	48	45	1	01	1						0	0	0	1000000	0	0	1	200601101181	20060110118101	481.476589313409
70	02	01	08	119.96247124	5262	52	48	39	1	01	2	104	45	52	4	0	0	0	0	0	0	0	1	200601101195	20060110119501	119.828031122822
70	03	01	08	119.96247124	6421	26	48	55	1	01	2	26	55	64	1	8	0	0	0	0	0	0	1	200601101195	20060110119501	119.828031122822
70	02	01	08	327.72153914		52	48	55	1	07	1						0	0	0	0	0	0	1	200601101200	20060110120001	327.291618746019
70	02	01	08	515.94899424	1530	21	48	45	1	01	2	52	45	15	1	3	0	0	0	0	0	0	1	200601101204	20060110120401	513.220383816799
70	03	01	08	475.42682472		156	48	45	1	01	1						0	0	0	0	0	0	1	200601101208	20060110120801	474.574689908604
70	04	01	08	475.42682472		4	48	45	1	01	1						0	0	0	0	0	0	1	200601101208	20060110120801	474.574689908604
70	03	02	08	409.7659648		8	48	98	4	08	1						0	0	0	0	0	0	1	200601101211	20060110121102	404.62334429076
70	04	02	08	458.00037305		104	48	55	1	07	1						0	0	0	0	0	0	1	200601101229	20060110122902	454.639306102434
70	05	02	08	458.00037305	9500	156	48	54	3	01	2	156	54	95	3	6	0	0	0	0	0	0	1	200601101229	20060110122902	454.639306102434
70	06	02	08	458.00037305	9500	52	48	54	3	01	2	52	54	95	3	6	0	0	0	960000	0	0	1	200601101229	20060110122902	454.639306102434
70	02	01	08	464.41312035	9500	8	56	54	3	01	2	8	54	95	3	1	0	0	0	0	0	0	1	200601101234	20060110123401	463.619495461306
70	03	01	08	464.41312035	5211	34	48	45	1	01	2	4	97	52	1	8	300000	0	0	0	0	0	1	200601101234	20060110123401	463.619495461306
70	04	01	08	464.41312035		4	56	58	2	02	1						0	0	0	0	0	0	1	200601101234	20060110123401	463.619495461306
70	02	01	08	493.7806491	9500	4	56	54	3	01	2	4	54	95	3	8	200000	0	0	0	0	0	1	200601101236	20060110123601	494.32996695879
70	04	01	08	292.69833088	9500	52	56	55	3	01	2	104	54	95	3	6	0	0	0	0	0	0	1	200601101238	20060110123801	294.458578119975
70	05	01	08	292.69833088	7522	2	52	58	1	01	2	2	58	75	2	8	98	0	0	0	0	0	1	200601101238	20060110123801	294.458578119975
