Reg	Orden	Hogar	Area	Fex_c	P24	P26	P27	P27na	P27nba	P27nbb	Valor28	P29	Valor29	P30	Valor30	P30a	Valor30a	P30b	Valor30b	Valor31	Valor32a	Valor32b	Valor33a	Valor33b	Valor33c	P33a	P33b	P33c	P33d	P33e	Rama4d	Oci	Llave_viv	Llave_hog	Fex_c_2011
60	03	01	68	382.31560425	33	52	1	1	1		538000	2		2		2		2			0	0	0	0	300000	1	1	1	1	1	5211	1	200601106861	20060110686101	381.952608079026
60	04	01	68	288.12663784	33	52	1	1	2	03	420000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5211	1	200601106862	20060110686201	286.29826028192
60	05	01	68	288.12663784	43	15	1	1	1		420000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1593	1	200601106862	20060110686201	286.29826028192
60	01	01	68	398.35967504	98	60	4													180000	0	0	0	0	0	1	1	4	2		6021	1	200601106863	20060110686301	395.72647958848
60	01	01	68	509.76970245	79	18	1	1	2	06	400000	2		2		2		2			100000	0	0	0	0	1	1	1	1	1	1810	1	200601106864	20060110686401	507.585305710699
60	01	02	68	509.76970245	39	18	1	1	2	12	410000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1810	1	200601106864	20060110686402	507.585305710699
60	02	01	68	309.11810003	45	51	4													700000	0	0	0	0	0	1	1	4	2		5190	1	200601106865	20060110686501	310.611532753089
60	01	01	68	265.85164426	45	52	4													450000	80000	0	0	0	0	1	2		2		5262	1	200601106866	20060110686601	267.563982374826
60	02	01	68	265.85164426	79	18	4													100000	0	0	0	0	0	1	2		2		1810	1	200601106866	20060110686601	267.563982374826
60	01	02	68	265.85164426	88	36	1	2			408000	2		2		2		2			0	0	0	0	0	1	2		2		3691	1	200601106866	20060110686602	267.563982374826
60	02	02	68	265.85164426	88	36	1	2			200000	2		2		2		2			0	0	0	0	0	1	2		2		3691	1	200601106866	20060110686602	267.563982374826
60	01	01	68	359.03162025	97	45	1	1	1		410000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4542	1	200601106867	20060110686701	361.06676697422
60	02	01	68	359.03162025	53	55	1	1	2	06	500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5521	1	200601106867	20060110686701	361.06676697422
60	01	02	68	359.03162025	88	36	1	2			500000	2		2		2		2			0	0	0	0	0	1	1	4	1	3	3691	1	200601106867	20060110686702	361.06676697422
60	02	02	68	359.03162025	45	52	1	1	2	12	410000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5244	1	200601106867	20060110686702	361.06676697422
60	01	01	68	347.3076528	90	19	1	2			250000	2		2		2		2			130000	0	0	0	0	1	1	5	2		1924	1	200601106868	20060110686801	346.783194310381
60	02	01	68	347.3076528	37	64	4													200000	0	0	0	0	0	1	2		2		6412	1	200601106868	20060110686801	346.783194310381
60	01	01	68	361.27190992	98	60	1	1	1		400000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6021	1	200601106869	20060110686901	362.17402150267
60	01	01	68	383.4173919	45	51	4													250000	0	408000	0	0	0	1	1	3	3		5155	1	200601106870	20060110687001	384.571811550509
60	04	01	68	383.4173919	45	51	4													250000	0	0	0	0	0	1	2		2		5155	1	200601106870	20060110687001	384.571811550509
60	02	01	68	253.8376892	54	95	3	2			250000	1	150000	2		2		2			0	0	0	0	0	1	1	1	1	1	9500	1	200601106871	20060110687101	254.219711640449
60	03	01	68	253.8376892	54	85	4													256620	0	0	0	0	0	1	1	4	1	3	8532	1	200601106871	20060110687101	254.219711640449
60	02	01	68	362.68116826	95	45	4													800000	0	0	0	0	0	2			2		4521	1	200601106872	20060110687201	363.472769515567
60	04	01	68	362.68116826	84	50	1	1	2	12	450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5020	1	200601106872	20060110687201	363.472769515567
60	01	02	68	362.68116826	55	70	1	1	2	12	450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7020	1	200601106872	20060110687202	363.472769515567
60	01	01	68	401.36500681	55	95	3	2			60000	1	10000	2		2		2			60000	0	0	0	0	1	1	5	2		9500	1	200601106873	20060110687301	400.696998753641
60	01	02	68	401.36500681	54	95	3	2			260000	1	100000	2		2		2			0	0	0	0	0	1	2		2		9500	1	200601106873	20060110687302	400.696998753641
60	01	01	68	402.29807602	58	70	1	1	2	12	500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7020	1	200601106874	20060110687401	404.114317352483
60	02	01	68	402.29807602	92	22	1	1	2	12	450000	2		2		2		2			0	0	0	0	0	1	1	4	2		2234	1	200601106874	20060110687401	404.114317352483
60	01	01	68	278.09823011	45	92	4													300000	200000	0	0	0	0	1	1	4	1	3	9242	1	200601106875	20060110687501	274.995609450795
60	02	01	68	278.09823011	54	95	3	2			200000	1	60000	2		2		2			0	0	0	0	0	1	1	5	2		9500	1	200601106875	20060110687501	274.995609450795
60	01	02	68	278.09823011	58	74	4													110000	0	0	0	0	0	1	2		2		7492	1	200601106875	20060110687502	274.995609450795
60	02	02	68	278.09823011	88	52	4													150000	0	0	0	0	0	1	2		2		5271	1	200601106875	20060110687502	274.995609450795
60	03	02	68	278.09823011	88	52	4													150000	0	0	0	0	0	1	2		2		5271	1	200601106875	20060110687502	274.995609450795
60	01	01	68	566.24297725	77	15	4													250000	0	0	0	0	0	1	1	4	2		1551	1	200601106876	20060110687601	569.707826269043
60	02	01	68	566.24297725	45	15	6														0	0	0	0	0	1	1	5	2		1551	1	200601106876	20060110687601	569.707826269043
60	06	01	68	566.24297725	77	52	1	1	1		700000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5211	1	200601106876	20060110687601	569.707826269043
60	01	02	68	566.24297725	95	45	5													900000	0	0	0	0	0	1	1	4	2		4521	1	200601106876	20060110687602	569.707826269043
60	06	01	68	280.14509585	39	70	1	1	2	06	408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7010	1	200601106877	20060110687701	284.88090465104
60	03	01	68	353.27655791	13	80	4													40000	0	0	0	0	0	2			2		8060	1	200601106878	20060110687801	349.559174224478
60	01	02	68	353.27655791	39	75	1	1	1		700000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7530	1	200601106878	20060110687802	349.559174224478
60	02	02	68	353.27655791	45	52	4													600000	0	0	0	0	0	1	1	5	2		5269	1	200601106878	20060110687802	349.559174224478
60	01	01	68	313.18052526	53	55	1	1	2	03	420000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5521	1	200601106879	20060110687901	310.608615608233
60	05	01	68	313.18052526	53	55	1	2			240000	1	60000	2		2		2			0	0	0	0	0	2			2		5521	1	200601106879	20060110687901	310.608615608233
60	01	01	68	316.68307859	98	60	4													900000	600000	0	0	0	0	1	1	5	2		6039	1	200601106880	20060110688001	317.059283819449
60	02	01	68	484.47308157	90	51	4													200000	0	0	0	0	0	1	1	5	2		5133	1	200601106881	20060110688101	488.058088889109
60	01	02	68	484.47308157	99	50	1	2			400000	2		2		2		2			0	0	0	0	0	2			2		5020	1	200601106881	20060110688102	488.058088889109
60	01	03	68	484.47308157	58	70	1	1	2	03	420000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7020	1	200601106881	20060110688103	488.058088889109
60	03	03	68	484.47308157	99	45	1	2			98	2		2		2		2			0	0	0	0	0	2			2		4542	1	200601106881	20060110688103	488.058088889109
60	01	04	68	484.47308157	45	50	4													450000	0	0	0	0	0	1	1	5	2		5030	1	200601106881	20060110688104	488.058088889109
60	02	04	68	484.47308157	55	70	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7020	1	200601106881	20060110688104	488.058088889109
60	01	01	68	288.12663784	95	45	4													500000	0	0	0	0	0	1	1	5	2		4521	1	200601106882	20060110688201	286.29826028192
60	02	01	68	288.12663784	55	75	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7530	1	200601106882	20060110688201	286.29826028192
60	01	01	68	260.2249589	98	41	2	1	1		700000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4100	1	200601106883	20060110688301	259.314014636456
60	01	01	68	364.40378183	99	45	1	2			440000	2		2		2		2			0	0	3000000	0	0	1	2		2		4521	1	200601106884	20060110688401	361.595663631281
60	01	01	68	337.49760964	45	52	4													150000	120000	0	0	0	0	1	2		2		5211	1	200601106885	20060110688501	336.813248973034
60	02	01	68	337.49760964	45	52	6														0	0	0	0	0	1	2		2		5211	1	200601106885	20060110688501	336.813248973034
60	03	01	68	337.49760964	99	45	1	2			450000	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601106885	20060110688501	336.813248973034
60	01	01	68	491.57427899	54	95	3	2			200000	1	150000	2		2		2			0	0	0	0	0	1	2		2		9500	1	200601106886	20060110688601	487.828237878045
60	03	01	68	491.57427899	45	52	4													400000	0	0	0	0	0	1	2		2		5269	1	200601106886	20060110688601	487.828237878045
60	01	01	68	371.55278442	53	55	4													100000	0	0	0	0	0	1	2		2		5529	1	200601106887	20060110688701	373.144158041749
60	02	01	68	371.55278442	45	52	1	2			450000	2		2		2		2			0	0	0	0	0	2			2		5233	1	200601106887	20060110688701	373.144158041749
60	03	01	68	371.55278442	58	70	1	2			550000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7020	1	200601106887	20060110688701	373.144158041749
60	01	01	68	321.49675456	87	50	1	2			500000	2		2		2		2			0	0	0	0	0	1	2		2		5020	1	200601106888	20060110688801	321.663008602177
60	02	01	68	321.49675456	55	74	4													200000	0	0	0	0	0	1	2		2		7493	1	200601106888	20060110688801	321.663008602177
60	02	01	68	376.70240171	98	60	1	1	1		300000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6021	1	200601106890	20060110689001	373.261403436118
60	01	01	68	355.70320739	95	45	5													1100000	0	0	0	0	0	1	1	4	1	3	4521	1	200601106891	20060110689101	357.519056611985
60	02	01	68	355.70320739	79	17	4													400000	0	0	0	0	0	1	1	5	2		1749	1	200601106891	20060110689101	357.519056611985
60	06	01	68	355.70320739	45	52	1	1	2	12	400000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5241	1	200601106891	20060110689101	357.519056611985
60	01	01	68	480.26704515	93	20	1	2			600000	2		2		2		2			0	0	0	0	0	1	1	4	2		2030	1	200601106892	20060110689201	479.793399084477
60	01	01	68	338.84366856	58	70	1	1	2	12	500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7020	1	200601106893	20060110689301	338.668029795645
60	01	02	68	326.39232134	79	18	1	2			200000	2		2		2		2			0	0	1200000	0	0	1	2		2		1810	1	200601106894	20060110689402	326.942464200835
60	01	04	68	326.39232134	55	01	1	1	1		422000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	0123	1	200601106894	20060110689404	326.942464200835
60	02	04	68	326.39232134	32	40	1	1	2	12	450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4010	1	200601106894	20060110689404	326.942464200835
60	01	05	68	326.39232134	45	51	5													2000000	0	0	0	0	0	1	1	4	1	3	5127	1	200601106894	20060110689405	326.942464200835
60	01	06	68	326.39232134	62	01	4													300000	0	0	0	0	0	1	1	4	1	3	0140	1	200601106894	20060110689406	326.942464200835
60	02	06	68	326.39232134	53	55	1	2			300000	1	120000	2		2		2			0	0	0	0	0	1	1	5	2		5521	1	200601106894	20060110689406	326.942464200835
60	02	01	68	337.01977898	45	55	1	2			900000	2		2		2		2			0	0	0	0	0	1	2		2		5529	1	200601106895	20060110689501	337.595778398552
60	02	01	68	318.91168806	54	95	3	2			150000	2		2		2		2			0	0	0	0	0	2			2		9500	1	200601106896	20060110689601	318.746380984136
60	01	01	68	399.41470475	81	36	5													500000	0	0	0	0	0	1	2		2		3611	1	200601106897	20060110689701	398.65044229573
60	02	01	68	399.41470475	45	52	4													50000	0	0	0	0	0	1	2		2		5261	1	200601106897	20060110689701	398.65044229573
60	02	01	68	320.69327167	39	45	1	1	1		420000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4521	1	200601106898	20060110689801	321.591052569406
60	02	01	68	300.5503239	39	52	1	2			120000	2		2		2		2			0	0	0	0	0	1	1	5	2		5211	1	200601106899	20060110689901	296.705133084666
60	01	01	68	288.04178561	55	74	4													200000	0	0	0	0	0	1	2		2		7493	1	200601106900	20060110690001	292.1492067537
60	02	01	68	288.04178561	58	70	1	2			385500	2		2		2		2			0	0	0	0	0	1	2		2		7020	1	200601106900	20060110690001	292.1492067537
60	06	01	68	288.04178561	56	93	4													100000	0	0	0	0	0	1	2		1	3	9301	1	200601106900	20060110690001	292.1492067537
60	07	01	68	288.04178561	45	52	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		5211	1	200601106900	20060110690001	292.1492067537
60	02	01	68	332.89546428	98	60	4													400000	0	0	0	0	0	1	1	4	2		6031	1	200601106901	20060110690101	334.503771852456
60	01	01	68	343.44237511	80	19	1	2			750000	2		2		2		2			0	0	0	0	0	1	1	4	2		1921	1	200601106903	20060110690301	343.264352609436
60	01	01	68	430.13768384	58	60	1	1	1		500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6042	1	200601106904	20060110690401	429.314634317118
60	02	01	68	430.13768384	32	60	1	1	1		450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6042	1	200601106904	20060110690401	429.314634317118
60	01	01	68	366.93677147	95	45	4													450000	0	0	0	0	0	2			2		4521	1	200601106905	20060110690501	365.310730349974
60	01	01	68	399.25778668	79	18	4													500000	0	0	0	0	0	2			2		1810	1	200601106906	20060110690601	399.508338211876
60	04	01	68	399.25778668	59	92	4													40000	0	0	0	0	0	2			2		9242	1	200601106906	20060110690601	399.508338211876
60	01	01	68	430.66999009	45	52	1	2			408000	2		2		2		2			0	0	0	0	0	1	1	4	2		5211	1	200601106907	20060110690701	430.448165503905
60	01	01	68	306.45614892	95	45	1	2			450000	2		2		2		2			0	0	0	0	0	2			2		4521	1	200601106908	20060110690801	310.131438378353
60	02	01	68	306.45614892	54	85	4													134000	0	0	0	0	0	2			2		8532	1	200601106908	20060110690801	310.131438378353
60	03	01	68	306.45614892	44	75	1	2			425000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7530	1	200601106908	20060110690801	310.131438378353
60	01	01	68	327.45694538	44	66	4													400000	350000	0	0	0	0	2			2		6601	1	200601106909	20060110690901	331.188495082703
60	01	02	68	327.45694538	39	51	1	1	2	03	400000	2		2		2		2			0	0	0	0	900000	1	1	1	1	1	5139	1	200601106909	20060110690902	331.188495082703
60	02	02	68	327.45694538	77	15	1	2			260000	1	150000	2		2		2			0	0	0	0	0	1	1	5	2		1551	1	200601106909	20060110690902	331.188495082703
60	01	03	68	327.45694538	58	85	1	1	1		500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8511	1	200601106909	20060110690903	331.188495082703
60	03	01	68	294.86208286	45	52	1	2			25000	2		2		2		2			0	0	0	0	0	1	1	5	2		5269	1	200601106910	20060110691001	292.809906974757
60	01	01	68	423.32176204	21	15	5													1600000	0	0	0	0	0	1	2		1	3	1551	1	200601106911	20060110691101	426.707422614694
60	02	01	68	423.32176204	37	15	1	2			150000	2		2		2		2			0	0	0	0	0	2			2		1551	1	200601106911	20060110691101	426.707422614694
60	01	01	68	473.61290015	41	52	5													300000	0	0	0	0	0	1	1	4	2		5211	1	200601106912	20060110691201	472.890839390327
60	02	01	68	473.61290015	45	52	5													300000	0	0	0	0	0	1	1	5	2		5211	1	200601106912	20060110691201	472.890839390327
60	05	01	68	473.61290015	55	52	1	1	2	12	381500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5211	1	200601106912	20060110691201	472.890839390327
60	06	01	68	473.61290015	62	01	1	2			160000	2		2		2		2			500000	0	0	0	0	2			2		0121	1	200601106912	20060110691201	472.890839390327
60	01	01	68	405.74751833	98	60	1	1	1		900000	2		2		2		2			0	0	0	0	0	1	1	1	2		6022	1	200601106913	20060110691301	408.967433351879
60	01	01	68	410.45513023	45	52	4													600000	85000	0	0	0	0	1	1	5	2		5269	1	200601106914	20060110691401	409.835314699895
60	02	01	68	410.45513023	07	85	1	1	1		550000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8512	1	200601106914	20060110691401	409.835314699895
60	01	01	68	428.06108844	77	52	5													740000	0	0	0	0	0	1	1	4	2		5223	1	200601106915	20060110691501	432.063157558768
60	03	01	68	428.06108844	77	52	1	2			140000	2		2		2		2			0	0	0	0	0	2			2		5223	1	200601106915	20060110691501	432.063157558768
60	01	01	68	388.85523139	98	60	1	1	1		900000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6042	1	200601106916	20060110691601	388.501948267405
60	01	01	68	374.26239594	79	18	4													400000	0	0	0	0	0	2			2		1810	1	200601106917	20060110691701	374.707002803501
60	01	01	68	470.31553722	45	52	1	2			400000	2		2		2		2			0	0	0	0	0	1	1	4	2		5237	1	200601106918	20060110691801	469.958349897353
60	02	01	68	470.31553722	45	52	1	2			400000	2		2		2		2			0	0	0	0	0	1	1	5	2		5237	1	200601106918	20060110691801	469.958349897353
60	02	01	68	350.98981274	54	95	3	2			300000	2		2		2		2			0	0	0	0	0	1	2		2		9500	1	200601106919	20060110691901	352.63959242843
60	03	01	68	350.98981274	39	64	1	2			381500	2		2		2		2			0	0	0	0	0	1	2		2		6412	1	200601106919	20060110691901	352.63959242843
60	04	01	68	350.98981274	13	80	2	1	1		800000	2		2		2		2			0	0	0	0	0	1	2		2		8043	1	200601106919	20060110691901	352.63959242843
60	01	01	68	489.12368156	13	85	4													0	0	0	0	0	0	1	1	5	2		8532	1	200601106920	20060110692001	490.566198642831
60	02	01	68	489.12368156	13	85	4													0	0	0	0	0	0	1	1	4	2		8532	1	200601106920	20060110692001	490.566198642831
60	01	01	68	351.34657123	19	80	4													760000	0	0	0	0	0	1	1	1	1	1	8043	1	200601106922	20060110692201	351.778843531409
60	01	01	68	463.58204885	39	40	2	1	1		1010000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4010	1	200601106923	20060110692301	463.695747058676
60	01	01	68	382.03841808	21	85	1	1	1		1900000	2		2		2		2			0	0	24000000	0	0	1	1	1	1	1	8511	1	200601106926	20060110692601	381.461513741419
60	01	01	68	361.93392778	11	74	4													2000000	0	0	0	0	0	1	1	5	2		7412	1	200601106927	20060110692701	361.605103225656
60	01	01	68	408.66432838	13	85	2	1	1		400000	1	100000	2		2		2			120000	0	0	0	0	1	1	1	1	1	8532	1	200601106928	20060110692801	408.832816315293
60	01	01	68	316.93930163	85	40	2	1	1		600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4010	1	200601106929	20060110692901	314.928086310112
60	01	01	68	455.26057243	98	60	1	1	1		1600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6022	1	200601106930	20060110693001	456.60322088568
60	02	01	68	326.47666662	55	70	1	1	2	00	204000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7020	1	200601106931	20060110693101	325.194132050496
60	03	01	68	324.18414481	34	64	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6422	1	200601106932	20060110693201	328.62156341686
60	01	01	68	361.27190992	97	01	1	1	2	12	500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	0123	1	200601106933	20060110693301	362.17402150267
60	02	01	68	361.27190992	55	95	3	2			68000	1	16000	2		2		2			0	0	0	0	0	1	1	5	2		9500	1	200601106933	20060110693301	362.17402150267
60	01	01	68	430.19975497	95	45	1	2			600000	2		2		2		2			160000	0	0	0	0	1	1	1	1	1	4521	1	200601106934	20060110693401	431.098562997946
60	02	01	68	430.19975497	37	51	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5141	1	200601106934	20060110693401	431.098562997946
60	03	01	68	430.19975497	99	45	1	2			280000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4521	1	200601106934	20060110693401	431.098562997946
60	01	01	68	410.9898764	45	52	4													800000	0	0	0	0	0	1	1	4	2		5221	1	200601106935	20060110693501	409.629962112048
60	02	01	68	410.9898764	53	55	4													350000	0	0	0	0	0	1	1	5	2		5529	1	200601106935	20060110693501	409.629962112048
60	03	01	68	410.9898764	33	52	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5211	1	200601106935	20060110693501	409.629962112048
60	02	01	68	333.37023098	45	52	1	2			408000	2		2		2		2			0	0	0	0	0	1	1	1	2		5211	1	200601106936	20060110693601	335.189775857206
60	01	01	68	397.02561927	79	18	4													321000	190000	0	840000	0	0	2			2		1810	1	200601106937	20060110693701	394.239134919759
60	01	01	68	402.29807602	39	28	1	1	2	12	408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	2899	1	200601106938	20060110693801	404.114317352483
60	02	01	68	402.29807602	77	15	1	2			280000	1	90000	2		2		2			0	0	0	0	0	1	1	5	2		1551	1	200601106938	20060110693801	404.114317352483
60	01	01	68	288.62092363	13	80	1	1	1		320000	2		2		2		2			0	0	0	0	0	1	1	1	2		8041	1	200601106939	20060110693901	287.350827962701
60	02	01	68	288.62092363	45	52	4													800000	0	0	0	0	0	1	1	4	2		5233	1	200601106939	20060110693901	287.350827962701
60	01	01	68	482.80109271	45	51	4													600000	0	0	0	0	0	1	1	4	2		5125	1	200601106940	20060110694001	484.018378664077
60	01	01	68	486.00311286	95	45	1	2			400000	2		1	100000	2		2			250000	0	0	0	0	1	1	4	2		4522	1	200601106941	20060110694101	485.067054288874
60	03	01	68	486.00311286	98	60	1	2			420000	2		2		2		2			0	0	0	0	0	2			2		6041	1	200601106941	20060110694101	485.067054288874
60	04	01	68	486.00311286	99	45	1	2			400000	2		1	100000	2		2			0	0	0	0	0	1	1	5	2		4522	1	200601106941	20060110694101	485.067054288874
60	01	01	68	309.31365378	77	15	4													1200000	0	0	0	0	0	1	1	4	2		1530	1	200601106942	20060110694201	313.610826364843
60	02	01	68	309.31365378	33	15	6														0	0	0	0	0	1	1	5	2		1530	1	200601106942	20060110694201	313.610826364843
60	01	02	68	309.31365378	98	60	1	2			500000	2		2		2		2			0	0	0	0	0	1	1	1	2		6042	1	200601106942	20060110694202	313.610826364843
60	02	02	68	309.31365378	54	95	3	2			280000	1	270000	2		2		2			0	0	0	0	0	1	2		2		9500	1	200601106942	20060110694202	313.610826364843
60	03	01	68	451.79323166	57	93	4													500000	0	0	0	0	0	1	1	4	2		9302	1	200601106943	20060110694301	452.251228491704
60	05	01	68	451.79323166	45	51	4													800000	0	0	0	0	0	1	1	4	2		5125	1	200601106943	20060110694301	452.251228491704
60	06	01	68	451.79323166	37	51	1	2			204000	2		2		2		2			0	0	0	0	0	1	1	5	2		5141	1	200601106943	20060110694301	452.251228491704
60	07	01	68	451.79323166	55	74	4													500000	0	0	0	0	0	1	2		2		7493	1	200601106943	20060110694301	452.251228491704
60	08	01	68	451.79323166	55	15	1	2			200000	1	72000	2		2		2			0	0	0	0	0	1	2		2		1551	1	200601106943	20060110694301	452.251228491704
60	01	01	68	342.55631714	53	55	1	2			300000	1	48000	2		2		2			0	0	2400000	0	0	1	1	5	2		5530	1	200601106944	20060110694401	341.757988297552
60	01	01	68	409.86305458	98	60	4													400000	0	0	0	0	0	1	1	5	2		6039	1	200601106945	20060110694501	410.562068418843
60	02	01	68	409.86305458	57	93	4													400000	0	0	0	0	0	1	1	4	2		9302	1	200601106945	20060110694501	410.562068418843
60	01	01	68	349.69673828	45	52	4													400000	200000	0	0	0	0	1	1	5	1	3	5221	1	200601106946	20060110694601	351.194501686352
60	02	01	68	349.69673828	45	52	6														0	0	0	0	0	1	1	4	2		5221	1	200601106946	20060110694601	351.194501686352
60	01	01	68	282.67243735	77	01	1	1	2	12	450000	1	40000	2		2		2			0	0	0	0	0	1	1	1	1	1	0123	1	200601106947	20060110694701	284.621275884754
60	02	01	68	282.67243735	57	93	4													200000	0	0	0	0	0	1	1	5	2		9302	1	200601106947	20060110694701	284.621275884754
60	01	01	68	389.17358887	84	50	1	2			410000	2		2		2		2			175000	0	0	0	0	1	2		2		5020	1	200601106948	20060110694801	389.158267148133
60	02	01	68	367.76670151	39	85	1	1	2	12	600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8512	1	200601106949	20060110694901	370.52693321889
60	01	01	68	518.43847869	39	75	2	1	1		630000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7512	1	200601106950	20060110695001	520.33096591019
60	01	01	68	472.99917983	11	85	2	1	1		1200000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8511	1	200601106951	20060110695101	474.394142746735
60	01	01	68	335.31408925	21	11	1	1	1		2000000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1110	1	200601106952	20060110695201	338.484780740857
60	04	01	68	335.31408925	39	75	1	1	1		500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7530	1	200601106952	20060110695201	338.484780740857
60	02	01	68	237.35815015	33	66	1	1	2	12	425000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6601	1	200601106953	20060110695301	235.095771972743
60	06	01	68	237.35815015	39	18	1	1	1		425000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1810	1	200601106953	20060110695301	235.095771972743
60	01	01	68	459.77037916	45	50	4													500000	0	0	0	0	0	2			2		5012	1	200601106954	20060110695401	461.846088729458
60	02	01	68	459.77037916	13	80	2	1	1		850000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8043	1	200601106954	20060110695401	461.846088729458
60	04	01	68	261.84145118	50	55	1	2			600000	1	180000	2		2		2			0	0	0	0	0	1	1	1	2		5521	1	200601106956	20060110695601	263.032213624869
60	05	01	68	261.84145118	50	55	1	2			600000	1	180000	2		2		2			0	0	0	0	0	1	1	1	2		5521	1	200601106956	20060110695601	263.032213624869
60	07	01	68	281.24508236	45	52	4													100000	0	0	0	0	0	2			2		5261	1	200601106957	20060110695701	280.151389605131
60	01	01	68	380.88824925	45	52	4													70000	350000	2000000	0	0	0	1	1	3	3		5269	1	200601106958	20060110695801	377.482721799403
60	02	01	68	380.88824925	45	52	4													100000	0	0	0	0	0	1	1	5	2		5261	1	200601106958	20060110695801	377.482721799403
60	03	01	68	380.88824925	45	52	1	2			100000	1	70000	2		2		2			0	0	0	0	0	1	1	4	2		5231	1	200601106958	20060110695801	377.482721799403
60	07	01	68	380.88824925	54	95	3	2			381500	2		2		2		2			0	0	0	0	0	2			2		9500	1	200601106958	20060110695801	377.482721799403
60	08	01	68	380.88824925	85	52	1	2			150000	2		2		2		2			0	0	0	0	0	2			2		5235	1	200601106958	20060110695801	377.482721799403
60	02	01	68	282.67243735	39	75	1	1	1		450000	2		2		2		2			280000	0	0	0	0	1	1	1	1	1	7530	1	200601106959	20060110695901	284.621275884754
60	03	01	68	282.67243735	98	60	4													250000	0	0	0	0	0	2			2		6021	1	200601106959	20060110695901	284.621275884754
60	01	01	68	243.39955048	02	51	1	1	2	03	2000000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5170	1	200601106960	20060110696001	245.854458740956
60	03	01	68	243.39955048	87	45	1	1	2	06	1000000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4530	1	200601106960	20060110696001	245.854458740956
60	04	01	68	243.39955048	35	60	1	1	1		450000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6021	1	200601106960	20060110696001	245.854458740956
60	03	01	68	368.79013054	95	73	4													1000000	0	0	0	0	0	1	1	4	1	3	7310	1	200601106961	20060110696101	368.926531804798
60	01	01	68	402.29807602	33	93	1	1	2	12	600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	9303	1	200601106962	20060110696201	404.114317352483
60	02	01	68	402.29807602	11	93	1	1	2	12	1200000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	9303	1	200601106962	20060110696201	404.114317352483
60	01	01	68	308.51557037	99	11	2	1	1		1200000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1110	1	200601106963	20060110696301	302.300068966211
