Reg	Orden	Hogar	Area	Fex_c	P60	P61	P61na	P62	P63	P64	P64na	Valor65a	Valor65b	Valor65c	Valor66a	Valor66b	Valor66c	Ini	Llave_viv	Llave_hog	Fex_c_2011
80	01	01	11	1926.8510258	2				2			0	0	0	0	0	0	1	200601101782	20060110178201	1932.58118062602
80	05	01	11	2703.4893171	2				2			0	0	0	200000	0	0	1	200601101783	20060110178301	2686.24228648201
80	03	02	11	2703.4893171	2				2			0	0	0	0	0	0	1	200601101783	20060110178302	2686.24228648201
80	04	02	11	2703.4893171	2				2			0	0	0	0	0	0	1	200601101783	20060110178302	2686.24228648201
80	02	01	11	2247.5179419	1	1	6	2				0	0	0	0	0	0	1	200601101784	20060110178401	2250.31166382065
80	04	01	11	2247.5179419	1	1	3	2				0	0	0	0	0	0	1	200601101784	20060110178401	2250.31166382065
80	03	01	11	2486.5793264	2				2			0	0	0	0	0	0	1	200601101785	20060110178501	2484.65203608995
80	01	01	11	2895.3432199	1	1	8	2				0	0	0	0	0	0	1	200601101787	20060110178701	2887.79565952574
80	04	01	11	2895.3432199	1	1	8	2				0	0	0	0	0	0	1	200601101787	20060110178701	2887.79565952574
80	03	01	11	2797.9071307	2				2			0	0	0	0	0	0	1	200601101788	20060110178801	2792.19414687971
80	04	01	11	2797.9071307	2				2			0	0	0	0	0	0	1	200601101788	20060110178801	2792.19414687971
80	02	01	11	1406.4506332	1	4	7	2				0	0	0	0	0	0	1	200601101789	20060110178901	1407.8482888614
80	02	01	11	1099.2380482	1	4	3	2				0	0	0	0	0	0	1	200601101790	20060110179001	1102.96266344437
80	03	01	11	1099.2380482	2				2			0	0	0	0	0	0	1	200601101790	20060110179001	1102.96266344437
80	02	01	11	2471.1471554	1	1	6	1		1	04	0	0	0	1000000	0	0	1	200601101791	20060110179101	2475.35697816538
80	07	01	11	2471.1471554	1	4	4	2				0	0	0	0	0	0	1	200601101791	20060110179101	2475.35697816538
80	04	01	11	2201.2906404	2				2			0	0	0	0	0	0	1	200601101793	20060110179301	2198.00346468804
80	05	01	11	2201.2906404	2				2			0	0	0	0	0	0	1	200601101793	20060110179301	2198.00346468804
80	06	01	11	2201.2906404	2				2			0	0	0	240000	0	0	1	200601101793	20060110179301	2198.00346468804
80	02	01	11	1103.3532675	1	4	7	2				0	0	0	98	0	0	1	200601101794	20060110179401	1105.61914881709
80	04	01	11	1103.3532675	2				2			0	0	0	240000	0	0	1	200601101794	20060110179401	1105.61914881709
80	01	01	11	1988.2763233	1	4	5	2				0	0	381500	0	0	0	1	200601101795	20060110179501	1988.34501680927
80	02	01	11	1988.2763233	1	4	3	2				0	0	0	0	0	0	1	200601101795	20060110179501	1988.34501680927
80	03	01	11	1432.6919125	1	4	3	2				0	0	0	0	0	0	1	200601101796	20060110179601	1443.39293564582
80	01	03	11	1432.6919125	1	4	7	2				0	165000	0	0	0	0	1	200601101796	20060110179603	1443.39293564582
80	02	01	11	2566.9616237	1	2	3	2				0	0	0	0	0	0	1	200601101798	20060110179801	2564.6612170095
80	03	01	11	2905.1121297	2				2			0	0	0	0	0	0	1	200601101799	20060110179901	2906.74904750078
80	03	01	11	1884.0014073	2				2			0	0	0	0	0	0	1	200601101800	20060110180001	1883.84789286608
80	04	01	11	1884.0014073	2				2			0	0	0	0	0	0	1	200601101800	20060110180001	1883.84789286608
80	05	01	11	1884.0014073	1	4	4	2				0	0	0	0	0	0	1	200601101800	20060110180001	1883.84789286608
80	03	02	11	1884.0014073	2				2			0	0	0	0	0	0	1	200601101800	20060110180002	1883.84789286608
80	01	01	11	1095.3986051								0	100000	0	98	0	0	1	200601101801	20060110180101	1095.39605822996
80	02	01	11	2824.7298323	1	1	6	2				0	0	0	0	0	700000	1	200601101802	20060110180201	2826.73986658124
80	02	01	11	2705.2705353								0	180000	0	0	0	0	1	200601101803	20060110180301	2706.6642123797
80	03	01	11	2705.2705353	2				2			0	0	0	0	0	0	1	200601101803	20060110180301	2706.6642123797
80	01	01	11	1659.5621384	2				2			0	0	0	0	0	0	1	200601101804	20060110180401	1654.04442415334
80	05	01	11	1659.5621384	2				2			0	0	0	0	0	0	1	200601101804	20060110180401	1654.04442415334
80	02	01	11	2523.2940257	1	2	3	2				0	0	0	0	0	0	1	200601101805	20060110180501	2516.58304434888
80	02	02	11	2523.2940257	2				2			0	0	0	0	0	0	1	200601101805	20060110180502	2516.58304434888
80	03	02	11	2523.2940257	2				2			0	0	0	0	0	0	1	200601101805	20060110180502	2516.58304434888
80	01	01	11	1660.37115	1	4	4	1		2	04	0	220000	0	0	0	0	1	200601101806	20060110180601	1664.68418341014
80	04	01	11	1835.7189659	1	4	1	2				0	0	0	1000000	0	0	1	200601101808	20060110180801	1837.58279990697
80	01	01	11	2285.3448407	1	2	4	2				0	0	0	22000	0	0	1	200601101810	20060110181001	2281.67047969372
80	02	01	11	2285.3448407	2				2			0	0	0	0	0	0	1	200601101810	20060110181001	2281.67047969372
80	01	01	11	1831.625122	1	4	5	2				0	100000	381500	0	0	0	1	200601101812	20060110181201	1837.98134924574
80	02	01	11	1831.625122	1	4	3	2				0	0	0	0	0	0	1	200601101812	20060110181201	1837.98134924574
80	02	01	11	3163.7684039	2				2			0	0	0	0	0	0	1	200601101813	20060110181301	3163.12473889157
80	03	01	11	3163.7684039	2				2			0	0	0	0	0	0	1	200601101813	20060110181301	3163.12473889157
80	01	01	11	2626.691816	1	2	7	2				0	200000	0	0	0	0	1	200601101816	20060110181601	2620.43194695084
80	01	01	11	1637.3729389	1	4	1	2				0	0	381500	0	0	0	1	200601101817	20060110181701	1639.32439292296
80	01	01	11	1095.3986051	1	4	0	2				0	350000	0	0	0	0	1	200601101820	20060110182001	1095.39605822996
80	02	01	11	1095.3986051	1	4	0	2				0	0	0	0	0	0	1	200601101820	20060110182001	1095.39605822996
80	03	01	11	1095.3986051	1	4	0	2				0	0	0	0	0	0	1	200601101820	20060110182001	1095.39605822996
80	01	02	11	1095.3986051	1	4	7	2				0	300000	0	800000	0	0	1	200601101821	20060110182102	1095.39605822996
80	02	02	11	1095.3986051	1	4	3	2				0	0	0	0	0	0	1	200601101821	20060110182102	1095.39605822996
80	02	01	11	2086.5444518	1	3	3	2				0	0	0	0	0	0	1	200601101822	20060110182201	2088.23342321416
80	03	01	11	2086.5444518	2				2			0	0	0	0	0	0	1	200601101822	20060110182201	2088.23342321416
80	02	01	11	2172.2478509	1	2	7	2				0	0	0	0	0	0	1	200601101824	20060110182401	2173.37335659635
80	01	01	11	2598.5641166								0	0	0	510000	0	0	1	200601101825	20060110182501	2593.52135157317
80	04	01	11	2598.5641166	1	3	0	2				0	0	0	0	0	0	1	200601101825	20060110182501	2593.52135157317
80	02	01	11	2359.2406911	2				2			0	0	0	0	0	0	1	200601101826	20060110182601	2365.94368872783
80	02	01	11	2857.2332629	2				2			0	0	0	0	0	0	1	200601101827	20060110182701	2853.02298856627
80	03	01	11	4973.1586528	2				2			0	0	0	0	0	0	1	200601101829	20060110182901	4969.3040721799
80	01	01	11	2964.4382619	1	4	3	2				0	0	0	7200000	0	0	1	200601101831	20060110183101	2967.57788918734
80	02	01	11	4113.6248268	2				2			0	0	0	3300000	0	0	1	200601101833	20060110183301	4107.01097045966
80	01	01	11	4164.8584651	1	4	5	1		2	05	0	0	1200000	0	0	0	1	200601101834	20060110183401	4171.15387568288
80	02	01	11	4778.2864744	2				2			0	0	0	0	0	0	1	200601101838	20060110183801	4778.10104688784
80	01	01	11	3585.0534937	1	4	3	2				0	600000	0	0	0	0	1	200601101839	20060110183901	3589.71968250451
80	01	01	11	2200.1829349	1	4	3	1		2	09	0	250000	0	0	0	0	1	200601101841	20060110184101	2207.38806442595
80	02	01	11	2200.1829349	2				2			0	0	0	300000	0	0	1	200601101841	20060110184101	2207.38806442595
80	01	01	11	2044.2218989	1	4	5	2				0	0	381500	0	0	0	1	200601101842	20060110184201	2043.42384965758
80	03	01	11	2957.0384177	2				2			0	0	0	0	0	0	1	200601101845	20060110184501	2960.17906871853
80	02	01	11	2794.2000085	1	1	8	2				0	0	0	0	0	0	1	200601101846	20060110184601	2796.12243504054
80	01	01	11	1297.5823801	1	4	5	2				0	0	381500	0	0	0	1	200601101847	20060110184701	1301.2690288003
80	02	01	11	1297.5823801	1	4	3	2				0	0	0	0	0	0	1	200601101847	20060110184701	1301.2690288003
80	01	01	11	1749.262008	1	4	3	2				0	200000	0	0	0	0	1	200601101850	20060110185001	1754.18117916341
80	03	01	11	2170.1373961	2				2			0	0	0	0	0	0	1	200601101851	20060110185101	2162.57371706912
80	02	01	11	1277.9181089	2				2			0	0	0	0	0	0	1	200601101852	20060110185201	1281.54888815476
80	01	01	11	2061.8340887	2				2			0	0	0	480000	0	0	1	200601101853	20060110185301	2050.15145689968
80	02	01	11	3055.6099498	1	4	6	2				0	0	0	0	0	0	1	200601101854	20060110185401	3046.61580056102
80	01	01	11	1668.4676919	1	4	5	2				0	0	1000000	0	0	0	1	200601101857	20060110185701	1673.1341158665
80	02	01	11	1668.4676919	1	4	3	2				0	0	0	0	0	0	1	200601101857	20060110185701	1673.1341158665
80	03	01	11	1668.4676919	1	1	8	1		1	12	0	0	0	0	0	200000	1	200601101857	20060110185701	1673.1341158665
80	01	01	11	1474.5254319	1	2	4	2				0	0	381500	0	0	98	1	200601101859	20060110185901	1478.71480545489
80	02	01	11	1474.5254319	1	4	3	2				0	0	0	0	0	0	1	200601101859	20060110185901	1478.71480545489
80	02	01	11	3365.3007537	2				2			0	0	0	0	0	0	1	200601101860	20060110186001	3364.09957936029
80	01	01	11	1369.2482564	1	4	4	2				0	230000	0	0	0	0	1	200601101862	20060110186201	1369.24507278745
80	02	01	11	1369.2482564	2				2			0	0	0	0	0	0	1	200601101862	20060110186201	1369.24507278745
80	03	01	11	1369.2482564	1	3	8	1		1	12	0	0	0	0	0	0	1	200601101862	20060110186201	1369.24507278745
80	01	01	11	2095.5624233	1	4	3	2				0	0	382000	0	0	0	1	200601101863	20060110186301	2099.2385827562
80	03	01	11	3492.2398893	1	1	8	2				0	0	0	0	0	0	1	200601101864	20060110186401	3486.92207688373
80	04	01	11	3492.2398893	2				2			0	0	0	0	0	0	1	200601101864	20060110186401	3486.92207688373
80	01	01	11	1831.6037466								180000	0	0	0	0	0	1	200601101865	20060110186501	1834.92631453425
80	04	01	11	1831.6037466	2				2			0	0	0	0	0	0	1	200601101865	20060110186501	1834.92631453425
80	02	01	11	2056.8124134	2				2			0	0	0	0	0	0	1	200601101866	20060110186601	2053.50548522983
80	02	01	11	2465.5763069	1	3	3	1		1	04	0	0	0	0	0	0	1	200601101867	20060110186701	2456.64910866562
80	05	01	11	2465.5763069	2				2			0	0	0	0	0	0	1	200601101867	20060110186701	2456.64910866562
80	01	01	11	1482.219131	1	4	5	2				0	0	1000000	0	0	0	1	200601101870	20060110187001	1483.78894459367
80	02	01	11	2381.0041583	1	2	6	2				0	0	0	0	0	0	1	200601101871	20060110187101	2386.18625523618
80	01	01	11	1789.431716	1	4	4	2				0	0	0	1700000	0	0	1	200601101873	20060110187301	1788.67457001071
80	03	01	11	3761.5509248	2				2			0	0	0	0	0	0	1	200601101875	20060110187501	3762.85687797948
80	04	01	11	3761.5509248	2				2			0	0	0	0	0	0	1	200601101875	20060110187501	3762.85687797948
80	04	01	11	1919.5908475								0	0	0	98	0	0	1	200601101876	20060110187601	1923.09784040903
80	01	01	11	2539.7875041	2				1	4	09	0	160000	0	0	0	0	1	200601101877	20060110187701	2542.58163376287
80	03	01	11	2539.7875041	2				2			0	0	0	1200000	0	0	1	200601101877	20060110187701	2542.58163376287
80	01	01	11	1533.5064492	1	4	3	2				0	0	0	960000	0	0	1	200601101878	20060110187801	1537.86339767309
80	02	01	11	1533.5064492	1	4	8	2				0	0	0	720000	0	0	1	200601101878	20060110187801	1537.86339767309
80	04	01	11	3002.4142247	1	1	8	2				0	0	0	0	0	0	1	200601101883	20060110188301	3000.52915628801
80	05	01	11	3002.4142247	2				2			0	0	0	0	0	0	1	200601101883	20060110188301	3000.52915628801
80	02	01	11	1819.3014462	2				2			0	0	0	0	0	0	1	200601101885	20060110188501	1821.46972622063
80	05	01	11	1984.7475591	2				2			0	0	0	0	0	0	1	200601101886	20060110188601	1994.19336587317
80	01	01	11	2027.5391695	1	4	1	2				0	0	0	0	0	0	1	200601101887	20060110188701	2031.074784406
80	02	01	11	2027.5391695	2				2			0	0	0	0	0	0	1	200601101887	20060110188701	2031.074784406
80	01	01	11	1819.3014462	1	1	8	2				40000	0	0	0	0	98	1	200601101888	20060110188801	1821.46972622063
80	02	01	11	1819.3014462	2				1	3	04	0	0	0	0	0	0	1	200601101888	20060110188801	1821.46972622063
80	02	01	11	1703.4651637	1	4	7	2				0	0	0	0	0	0	1	200601101889	20060110188901	1707.51573656835
80	03	01	11	1703.4651637	2				2			0	0	0	0	0	0	1	200601101889	20060110188901	1707.51573656835
80	06	01	11	1703.4651637	1	3	5	2				0	0	381500	0	0	0	1	200601101889	20060110188901	1707.51573656835
80	07	01	11	1703.4651637	1	4	7	2				0	0	0	0	0	0	1	200601101889	20060110188901	1707.51573656835
80	02	01	11	2013.2550387	2				2			0	0	0	0	0	0	1	200601101891	20060110189101	2014.02278673446
80	01	01	11	2650.6478474	1	4	4	2				0	0	0	0	0	0	1	200601101894	20060110189401	2652.91554793799
80	02	01	11	3089.408036	2				2			0	0	0	0	0	0	1	200601101897	20060110189701	3093.15169146216
80	03	01	11	2341.3604199	2				2			0	0	0	0	0	0	1	200601101898	20060110189801	2338.31586541058
80	04	01	11	2432.5549483	2				2			0	0	0	0	0	0	1	200601101900	20060110190001	2432.18166595239
80	02	01	11	1819.3014462	1	4	3	2				0	0	0	0	0	0	1	200601101903	20060110190301	1821.46972622063
80	02	01	11	2645.5575304	2				2			0	0	0	0	0	0	1	200601101904	20060110190401	2651.31541005547
80	01	01	11	2858.6430368	1	4	7	2				0	0	0	0	0	0	1	200601101905	20060110190501	2856.89048675854
80	02	01	11	2858.6430368	1	4	7	2				0	0	0	0	0	0	1	200601101905	20060110190501	2856.89048675854
80	06	01	11	2189.7970651	2				2			0	0	0	0	0	0	1	200601101906	20060110190601	2187.79046865232
80	02	01	11	3312.8246865	2				2			0	0	0	0	0	0	1	200601101907	20060110190701	3304.82739819427
80	05	01	11	3312.8246865	2				2			0	0	0	0	0	0	1	200601101907	20060110190701	3304.82739819427
80	06	01	11	3312.8246865	2				2			0	0	0	0	0	0	1	200601101907	20060110190701	3304.82739819427
80	06	01	11	1862.4987637	2				2			0	0	0	0	0	0	1	200601101908	20060110190801	1860.31453051598
80	03	01	11	1686.3848401	2				2			0	0	0	0	0	0	1	200601101909	20060110190901	1688.59014385488
80	02	01	11	2814.7949309	1	2	6	2				0	0	0	0	0	0	1	200601101912	20060110191201	2817.54058893132
80	02	01	11	2501.1048261	1	1	6	2				0	0	0	98	0	0	1	200601101915	20060110191501	2501.86301311849
80	04	01	11	2379.3743274	2				2			0	0	0	0	0	0	1	200601101918	20060110191801	2370.09713546888
80	06	01	11	2379.3743274	2				2			0	0	0	0	0	0	1	200601101918	20060110191801	2370.09713546888
80	06	01	11	1800.9226821	2				2			0	0	0	0	0	0	1	200601101920	20060110192001	1804.82081135303
80	01	01	11	2787.5898058	1	4	3	2				0	0	0	3000000	0	0	1	200601101921	20060110192101	2790.91238850093
80	01	01	11	2295.1871979	1	4	5	2				0	300000	645000	0	0	1245000	1	200601101922	20060110192201	2301.28023056446
80	02	01	11	2295.1871979	1	2	8	2				0	150000	0	0	0	0	1	200601101922	20060110192201	2301.28023056446
80	02	01	11	2670.186244	1	1	8	2				250000	0	0	0	0	0	1	200601101924	20060110192401	2675.68339802343
80	02	01	11	1740.7534474	1	4	4	2				0	0	0	0	0	0	1	200601101925	20060110192501	1744.69336432969
80	01	01	11	1566.6263317	1	4	5	2				0	0	382000	0	0	0	1	200601101926	20060110192601	1558.12430345945
80	03	01	11	1566.6263317	1	3	3	2				0	0	0	0	0	0	1	200601101926	20060110192601	1558.12430345945
80	05	01	11	1566.6263317	2				2			0	0	0	0	0	0	1	200601101926	20060110192601	1558.12430345945
80	06	01	11	1566.6263317	2				2			0	0	0	0	0	0	1	200601101926	20060110192601	1558.12430345945
80	03	01	11	3012.4831203	2				1	1	08	0	0	0	0	0	0	1	200601101927	20060110192701	3011.54983779673
80	01	01	11	2171.4158116	1	4	3	2				0	0	381500	0	0	0	1	200601101929	20060110192901	2169.08646283749
80	05	01	11	2171.4158116	2				2			0	0	0	0	0	0	1	200601101929	20060110192901	2169.08646283749
80	02	01	11	2797.9071307	2				2			0	0	0	0	0	0	1	200601101931	20060110193101	2792.19414687971
80	04	01	11	2797.9071307	2				2			0	0	0	0	0	0	1	200601101931	20060110193101	2792.19414687971
80	05	01	11	2797.9071307	2				2			0	0	0	0	0	0	1	200601101931	20060110193101	2792.19414687971
80	02	01	11	2597.8995446	1	4	3	1		4	09	0	0	0	0	0	0	1	200601101932	20060110193201	2601.86342208375
80	01	01	11	2098.2437644	1	4	3	2				0	120000	381500	0	0	0	1	200601101933	20060110193301	2097.91903853221
80	02	01	11	2098.2437644								0	0	0	0	0	0	1	200601101933	20060110193301	2097.91903853221
80	03	01	11	2098.2437644								0	0	0	0	0	0	1	200601101933	20060110193301	2097.91903853221
80	02	02	11	2098.2437644	1	2	3	2				0	0	0	0	0	0	1	200601101933	20060110193302	2097.91903853221
80	03	02	11	2098.2437644	1	1	6	2				0	0	0	0	0	0	1	200601101933	20060110193302	2097.91903853221
80	04	02	11	2098.2437644	2				2			0	0	0	0	0	0	1	200601101933	20060110193302	2097.91903853221
80	01	01	11	1482.219131	2				2			0	600000	0	0	0	0	1	200601101935	20060110193501	1483.78894459367
80	03	01	11	2847.3944109	2				2			0	0	0	0	0	0	1	200601101936	20060110193601	2846.81511181752
80	02	01	11	1944.5855239	2				2			0	0	0	0	0	0	1	200601101937	20060110193701	1944.21001834
80	03	01	11	1944.5855239	1	4	1	1		3	05	0	0	0	0	0	0	1	200601101937	20060110193701	1944.21001834
80	03	01	11	1926.9428358								0	0	0	0	0	0	1	200601101938	20060110193801	1918.87533937247
80	02	02	11	1926.9428358	2				2			0	0	0	0	0	0	1	200601101938	20060110193802	1918.87533937247
80	01	01	11	1792.5267469	1	4	5	2				0	330000	408000	0	0	0	1	200601101939	20060110193901	1794.85984125225
80	02	01	11	2668.5129322	2				2			0	0	0	0	0	0	1	200601101940	20060110194001	2662.91921502825
80	03	01	11	2364.0249985	2				2			0	0	0	0	0	0	1	200601101943	20060110194301	2358.39111064686
80	03	01	11	2798.7267497	2				2			0	0	0	0	0	0	1	200601101944	20060110194401	2799.04456895053
80	02	01	11	2893.5489271	1	4	3	1		4	08	0	0	0	0	0	0	1	200601101945	20060110194501	2894.25173946695
80	03	01	11	2893.5489271	2				2			0	0	0	0	0	0	1	200601101945	20060110194501	2894.25173946695
80	02	01	11	2555.6150836	1	3	3	1		1	05	0	0	0	0	0	0	1	200601101946	20060110194601	2558.87755150821
80	01	01	11	1630.4410441	1	2	4	2				0	0	0	98	0	0	1	200601101947	20060110194701	1632.16783905304
80	02	01	11	3315.0034921	1	1	8	2				600000	0	0	0	0	1000000	1	200601101948	20060110194801	3318.93213930288
80	02	02	11	3315.0034921	1	2	3	1		2	01	0	0	0	0	0	0	1	200601101948	20060110194802	3318.93213930288
80	02	01	11	2663.9169889	2				2			0	0	0	0	0	0	1	200601101951	20060110195101	2660.15755096314
80	03	01	11	2663.9169889	2				2			0	0	0	0	0	0	1	200601101951	20060110195101	2660.15755096314
80	02	01	11	1359.6081891	2				2			0	0	0	98	0	0	1	200601101952	20060110195201	1360.92753112113
80	03	01	11	1359.6081891	2				2			0	0	0	0	0	0	1	200601101952	20060110195201	1360.92753112113
80	02	01	11	2292.3485187	1	1	8	2				0	0	0	0	0	0	1	200601101956	20060110195601	2289.05011447867
80	01	01	11	1888.1984248	1	4	5	1		1	08	0	0	3200000	0	0	0	1	200601101960	20060110196001	1889.97501623015
80	01	01	11	1834.5959253	1	3	5	2				0	0	750000	0	0	0	1	200601101963	20060110196301	1832.69756591962
80	02	01	11	1834.5959253	1	3	0	2				0	0	0	0	0	0	1	200601101963	20060110196301	1832.69756591962
80	01	02	11	1254.3918562	1	4	4	2				0	0	0	840000	0	0	1	200601101966	20060110196602	1258.49811177366
80	02	02	11	1254.3918562	1	4	0	2				0	0	0	0	0	0	1	200601101966	20060110196602	1258.49811177366
80	04	01	11	2255.6570207	1	1	8	2				98	0	0	0	0	0	1	200601101968	20060110196801	2253.17593202839
80	01	01	11	1179.6203455	1	3	7	2				0	600000	0	0	0	0	1	200601101970	20060110197001	1182.97184436391
80	02	01	11	1179.6203455	2				2			0	0	0	0	0	0	1	200601101970	20060110197001	1182.97184436391
80	02	01	11	2381.0041583	1	1	7	1		1	09	0	0	0	0	98	22000000	1	200601101971	20060110197101	2386.18625523618
80	03	01	11	3212.3247147	2				2			0	0	0	0	0	0	1	200601101972	20060110197201	3211.63467291782
80	01	01	11	1556.9906416	1	4	3	2				0	0	0	98	0	0	1	200601101973	20060110197301	1559.31521200342
80	03	01	11	2826.3913914	2				1	1	02	0	0	0	0	0	0	1	200601101974	20060110197401	2818.81218439319
80	04	01	11	2826.3913914	2				2			0	0	0	0	0	0	1	200601101974	20060110197401	2818.81218439319
80	05	01	11	2826.3913914	2				2			0	0	0	0	0	0	1	200601101974	20060110197401	2818.81218439319
80	03	01	11	2523.792606	1	2	1	2				0	0	0	0	0	0	1	200601101975	20060110197501	2517.99508416343
80	04	01	11	2523.792606	1	2	7	2				0	0	0	0	0	0	1	200601101975	20060110197501	2517.99508416343
80	05	01	11	2523.792606	2				2			0	0	0	0	0	0	1	200601101975	20060110197501	2517.99508416343
80	06	01	11	2523.792606	1	4	4	2				0	0	0	98	0	0	1	200601101975	20060110197501	2517.99508416343
80	01	01	11	1617.881201	1	4	4	2				0	0	0	4600000	0	0	1	200601101976	20060110197601	1615.80277603631
80	01	01	11	1778.6629571	1	4	7	2				0	300000	381500	0	0	0	1	200601101977	20060110197701	1780.54673351241
80	01	01	11	1444.0895576	1	4	5	2				0	0	4000000	0	0	0	1	200601101978	20060110197801	1449.51878830507
80	02	01	11	1444.0895576	1	4	4	2				0	0	0	98	0	0	1	200601101978	20060110197801	1449.51878830507
80	04	01	11	1444.0895576	1	4	1	2				0	0	0	0	0	0	1	200601101978	20060110197801	1449.51878830507
80	01	01	11	2749.0501305	1	4	3	2				0	0	0	800000	0	0	1	200601101979	20060110197901	2746.99454044683
80	03	01	11	2749.0501305	2				2			0	0	0	0	0	0	1	200601101979	20060110197901	2746.99454044683
80	05	01	11	2749.0501305								0	0	0	0	0	0	1	200601101979	20060110197901	2746.99454044683
80	02	01	11	1724.7888022	2				1	2	06	0	400000	0	0	0	0	1	200601101980	20060110198001	1730.43490368878
80	01	01	11	2251.387791	2				2			0	0	0	6000000	0	0	1	200601101981	20060110198101	2254.07104026907
80	01	01	11	2563.2794366	1	4	3	2				0	0	850000	0	0	0	1	200601101982	20060110198201	2563.27615145312
80	04	01	11	3841.4638782	1	2	2	1		1	02	0	0	0	0	0	0	1	200601101983	20060110198301	3835.61428457211
80	02	01	11	2828.1170684	2				2			0	0	0	0	0	0	1	200601101984	20060110198401	2823.57004219102
80	01	01	11	1835.3144611	1	4	0	2				0	700000	0	98	0	0	1	200601101985	20060110198501	1840.44752745316
80	02	01	11	1835.3144611	1	4	0	2				0	0	0	98	0	0	1	200601101985	20060110198501	1840.44752745316
80	02	01	11	2044.3952795	2				1	3	09	0	0	0	0	0	0	1	200601101986	20060110198601	2045.8040209488
80	03	01	11	2044.3952795	2				1	1	05	0	0	0	0	0	0	1	200601101986	20060110198601	2045.8040209488
80	01	01	11	1712.1444495	1	3	4	1		1	04	0	0	0	2400000	0	0	1	200601101988	20060110198801	1714.85066033271
80	04	01	11	1712.1444495	1	1	8	2				0	0	0	0	0	0	1	200601101988	20060110198801	1714.85066033271
80	01	01	11	2630.4990246	1	4	3	1		4	05	0	0	0	0	0	0	1	200601101989	20060110198901	2631.13794496995
80	03	01	11	2630.4990246	2				2			0	0	0	0	0	0	1	200601101989	20060110198901	2631.13794496995
80	03	01	11	1921.9209453	2				2			0	0	0	0	0	0	1	200601101992	20060110199201	1924.13477310371
80	05	01	11	1921.9209453	2				2			0	0	0	0	0	0	1	200601101992	20060110199201	1924.13477310371
80	03	01	11	1334.7741535	1	4	0	1		4	05	0	400000	0	0	0	0	1	200601101993	20060110199301	1338.5072926932
80	04	01	11	1794.0455156	2				1	1	02	0	0	0	0	0	0	1	200601101994	20060110199401	1792.74309519798
80	01	01	11	1482.219131	1	4	3	2				0	0	0	98	0	0	1	200601101995	20060110199501	1483.78894459367
80	01	01	11	1909.367436	1	4	5	1		4	01	0	0	850000	0	0	0	1	200601101996	20060110199601	1908.22383332936
80	02	01	11	1909.367436	1	4	3	2				0	0	0	0	0	0	1	200601101996	20060110199601	1908.22383332936
80	03	03	11	3170.0905884	2				2			0	0	0	0	0	0	1	200601101997	20060110199703	3177.6694536868
80	02	01	11	2979.8836403	1	3	3	2				0	0	0	0	0	0	1	200601101998	20060110199801	2982.27531491053
80	03	02	11	2979.8836403	2				1	2	02	0	0	0	0	0	0	1	200601101998	20060110199802	2982.27531491053
80	04	01	11	3896.6598059	2				2			0	0	0	0	0	0	1	200601101999	20060110199901	3899.14713830814
80	02	03	11	3896.6598059	1	1	3	1		1	01	0	0	0	0	0	0	1	200601101999	20060110199903	3899.14713830814
80	03	04	11	3896.6598059								0	0	0	0	0	0	1	200601101999	20060110199904	3899.14713830814
80	01	01	11	2251.798109	1	4	4	2				0	600000	0	0	0	0	1	200601102000	20060110200001	2249.09564375703
80	03	01	11	3083.0565697	2				2			0	0	0	0	0	0	1	200601102001	20060110200101	3086.83058673119
80	03	02	11	3083.0565697	2				2			0	0	0	0	0	0	1	200601102001	20060110200102	3086.83058673119
80	02	04	11	3083.0565697	1	1	6	2				0	0	0	0	0	0	1	200601102001	20060110200104	3086.83058673119
80	01	01	11	2181.3926081	1	4	5	2				0	500000	381500	0	0	0	1	200601102002	20060110200201	2183.92137386834
80	02	01	11	2181.3926081	1	4	3	2				0	0	0	0	0	0	1	200601102002	20060110200201	2183.92137386834
80	03	02	11	2181.3926081	2				2			0	0	0	0	0	0	1	200601102002	20060110200202	2183.92137386834
80	02	03	11	2181.3926081	2				2			0	0	0	0	0	0	1	200601102002	20060110200203	2183.92137386834
80	01	01	11	1369.4033453	2				1	4	09	0	200000	0	98	0	0	1	200601102003	20060110200301	1364.7511304628
80	03	01	11	1369.4033453	2				2			0	0	0	0	0	0	1	200601102003	20060110200301	1364.7511304628
80	04	01	11	2478.6283967	2				1	1	01	0	0	0	0	0	0	1	200601102004	20060110200401	2473.97208825452
80	05	01	11	2478.6283967	2				2			0	0	0	0	0	0	1	200601102004	20060110200401	2473.97208825452
80	06	01	11	2478.6283967	1	4	5	2				0	0	381500	0	0	0	1	200601102004	20060110200401	2473.97208825452
80	03	01	11	1894.0780553	2				2			0	0	0	0	0	0	1	200601102005	20060110200501	1893.11783927101
80	03	01	11	1686.3848401	1	4	3	2				0	0	0	0	0	0	1	200601102006	20060110200601	1688.59014385488
80	04	01	11	1686.3848401	2				2			0	0	0	0	0	0	1	200601102006	20060110200601	1688.59014385488
80	04	01	11	2727.9351138	2				1	1	01	0	0	0	0	0	0	1	200601102007	20060110200701	2726.73945761598
80	01	01	11	1836.2175462	1	4	5	2				0	650000	1200000	0	0	8000000	1	200601102008	20060110200801	1838.99483972153
80	02	01	11	1836.2175462	2				2			0	0	0	400000	0	0	1	200601102008	20060110200801	1838.99483972153
80	06	01	11	1836.2175462	1	4	0	2				0	0	0	200000	0	0	1	200601102008	20060110200801	1838.99483972153
